symbol,side,signal_time,entry_time,exit_time,signal_i,entry_i,exit_i,entry_price,exit_price,stop_loss,take_profit,exit_reason,gross_return_pct,net_return_pct,bars_held
1000LUNC,short,2022-09-10 14:20:00+00:00,2022-09-10 14:25:00+00:00,2022-09-10 16:05:00+00:00,196,197,217,0.4217,0.4303279155620479,0.4303279155620479,0.40384416887590413,stop,-2.0049630177440436,-2.0849630177440437,21
1000LUNC,long,2022-09-10 16:45:00+00:00,2022-09-10 16:50:00+00:00,2022-09-10 17:20:00+00:00,225,226,232,0.4391,0.4285584237709197,0.4285584237709197,0.45958315245816067,stop,-2.400723349824707,-2.480723349824707,7
1000LUNC,short,2022-09-10 19:10:00+00:00,2022-09-10 19:15:00+00:00,2022-09-10 20:10:00+00:00,254,255,266,0.42,0.4276289293876546,0.4276289293876546,0.4050421412246907,stop,-1.7840068487833372,-1.864006848783337,12
1000LUNC,long,2022-09-11 14:30:00+00:00,2022-09-11 14:35:00+00:00,2022-09-11 15:30:00+00:00,486,487,498,0.4594,0.4497538991809743,0.4497538991809743,0.4786922016380513,stop,-2.0997172004844744,-2.1797172004844745,12
1000LUNC,short,2022-09-12 14:15:00+00:00,2022-09-12 14:20:00+00:00,2022-09-12 14:30:00+00:00,771,772,774,0.4016,0.4093311986559447,0.4093311986559447,0.3864376026881106,stop,-1.8887391631349781,-1.968739163134978,3
1000LUNC,short,2022-09-12 16:05:00+00:00,2022-09-12 16:10:00+00:00,2022-09-12 17:00:00+00:00,793,794,804,0.4007,0.3882770694459829,0.4072114652770085,0.3882770694459829,take_profit,3.1995014724260917,3.1195014724260917,11
1000LUNC,long,2022-09-13 14:45:00+00:00,2022-09-13 14:50:00+00:00,2022-09-13 18:00:00+00:00,1065,1066,1104,0.3335,0.3586441207084684,0.3209279396457658,0.3586441207084684,take_profit,7.53946647930086,7.459466479300861,39
1000LUNC,short,2022-09-14 14:55:00+00:00,2022-09-14 15:00:00+00:00,2022-09-14 15:25:00+00:00,1355,1356,1361,0.335,0.3148980262318371,0.3450509868840815,0.3148980262318371,take_profit,6.3836455276360615,6.303645527636062,6
1000LUNC,long,2022-09-16 14:15:00+00:00,2022-09-16 14:20:00+00:00,2022-09-16 17:00:00+00:00,1923,1924,1956,0.2935,0.2863441841580627,0.2863441841580627,0.30811163168387473,stop,-2.4380973907793257,-2.518097390779326,33
1000LUNC,short,2022-09-16 18:20:00+00:00,2022-09-16 18:25:00+00:00,2022-09-16 23:35:00+00:00,1972,1973,2035,0.2749,0.2868289594089667,0.2868289594089667,0.2513420811820667,stop,-4.158910395082582,-4.238910395082582,63
1000LUNC,short,2022-09-17 14:15:00+00:00,2022-09-17 14:20:00+00:00,2022-09-17 15:45:00+00:00,2211,2212,2229,0.3028,0.31033675190287385,0.31033675190287385,0.28742649619425237,stop,-2.4285721419268547,-2.5085721419268547,18
1000LUNC,long,2022-09-17 16:35:00+00:00,2022-09-17 16:40:00+00:00,2022-09-17 22:20:00+00:00,2239,2240,2308,0.3183,0.3072493936311093,0.3072493936311093,0.3407012127377814,stop,-3.471758205746378,-3.551758205746378,69
1000LUNC,short,2022-09-19 14:10:00+00:00,2022-09-19 14:15:00+00:00,2022-09-19 15:10:00+00:00,2786,2787,2798,0.2815,0.27220368162362696,0.2861481591881865,0.27220368162362696,take_profit,3.415206701438711,3.335206701438711,12
1000LUNC,short,2022-09-20 15:00:00+00:00,2022-09-20 15:05:00+00:00,2022-09-20 15:50:00+00:00,3084,3085,3094,0.2987,0.30438803739686543,0.30438803739686543,0.28762392520626917,stop,-1.8686796779235015,-1.9486796779235014,10
1000LUNC,short,2022-09-20 17:00:00+00:00,2022-09-20 17:05:00+00:00,2022-09-20 18:05:00+00:00,3108,3109,3121,0.2995,0.28724155163748444,0.30562922418125776,0.28724155163748444,take_profit,4.2676445286670806,4.1876445286670805,13
1000LUNC,short,2022-09-22 14:25:00+00:00,2022-09-22 14:30:00+00:00,2022-09-22 15:15:00+00:00,3653,3654,3663,0.2775,0.2803891992317952,0.2803891992317952,0.2717216015364096,stop,-1.0304245811575408,-1.1104245811575408,10
1000LUNC,long,2022-09-22 15:35:00+00:00,2022-09-22 15:40:00+00:00,2022-09-22 20:20:00+00:00,3667,3668,3724,0.2836,0.2791259286084773,0.2791259286084773,0.2925481427830455,stop,-1.5775992212703538,-1.6575992212703536,57
1000LUNC,long,2022-09-23 14:05:00+00:00,2022-09-23 14:10:00+00:00,2022-09-23 15:00:00+00:00,3937,3938,3948,0.2748,0.28294912033362657,0.2707254398331867,0.28294912033362657,take_profit,2.96547319273166,2.88547319273166,11
1000LUNC,long,2022-09-23 15:40:00+00:00,2022-09-23 15:45:00+00:00,2022-09-23 15:55:00+00:00,3956,3957,3959,0.2744,0.27093157243121285,0.27093157243121285,0.2813368551375742,stop,-1.26400421603029,-1.34400421603029,3
1000LUNC,long,2022-09-23 16:05:00+00:00,2022-09-23 16:10:00+00:00,2022-09-23 16:55:00+00:00,3961,3962,3971,0.2746,0.2713352312702711,0.2713352312702711,0.2814295374594578,stop,-1.1889179642130099,-1.26891796421301,10
1000LUNC,short,2022-09-24 14:05:00+00:00,2022-09-24 14:10:00+00:00,2022-09-24 16:35:00+00:00,4225,4226,4255,0.2533,0.2476328225272864,0.25613358873635683,0.2476328225272864,take_profit,2.2885405152982763,2.208540515298276,30
1000LUNC,short,2022-09-25 14:25:00+00:00,2022-09-25 14:30:00+00:00,2022-09-25 14:40:00+00:00,4517,4518,4520,0.2349,0.23053687423013414,0.23708156288493293,0.23053687423013414,take_profit,1.892593444947277,1.8125934449472771,3
1000LUNC,short,2022-09-26 14:10:00+00:00,2022-09-26 14:15:00+00:00,2022-09-26 14:35:00+00:00,4802,4803,4807,0.1887,0.1823612745729725,0.19186936271351376,0.1823612745729725,take_profit,3.475916387330935,3.395916387330935,5
1000LUNC,short,2022-09-26 15:30:00+00:00,2022-09-26 15:35:00+00:00,2022-09-26 16:05:00+00:00,4818,4819,4825,0.188,0.19350731615389086,0.19350731615389086,0.1769853676922183,stop,-2.8460506110844164,-2.9260506110844164,7
1000LUNC,long,2022-09-27 14:15:00+00:00,2022-09-27 14:20:00+00:00,2022-09-27 15:05:00+00:00,5091,5092,5101,0.3089,0.3001744027081965,0.3001744027081965,0.326351194583607,stop,-2.824732046553413,-2.904732046553413,10
1000LUNC,short,2022-09-27 16:15:00+00:00,2022-09-27 16:20:00+00:00,2022-09-27 18:35:00+00:00,5115,5116,5143,0.2971,0.28785478832443007,0.30172260583778493,0.28785478832443007,take_profit,3.211762336622992,3.131762336622992,28
1000LUNC,short,2022-09-28 14:35:00+00:00,2022-09-28 14:40:00+00:00,2022-09-28 15:00:00+00:00,5383,5384,5388,0.2705,0.27377701876729255,0.27377701876729255,0.26394596246541496,stop,-1.1969663421888432,-1.2769663421888433,5
1000LUNC,short,2022-09-28 15:15:00+00:00,2022-09-28 15:20:00+00:00,2022-09-28 17:00:00+00:00,5391,5392,5412,0.2703,0.26313894197630616,0.2740305290118469,0.26313894197630616,take_profit,2.7213980454244613,2.641398045424461,21
1000LUNC,long,2022-09-28 19:20:00+00:00,2022-09-28 19:25:00+00:00,2022-10-02 07:50:00+00:00,5440,5441,6454,0.2877,0.3287372607910675,0.2670313696044663,0.3287372607910675,take_profit,14.263907122373132,14.183907122373132,1014
1000LUNC,short,2022-10-04 14:45:00+00:00,2022-10-04 14:50:00+00:00,2022-10-04 14:50:00+00:00,7113,7114,7114,0.3083,0.31213728831496956,0.31213728831496956,0.30062542337006093,stop,-1.2293591501626122,-1.3093591501626123,1
1000LUNC,long,2022-10-04 14:55:00+00:00,2022-10-04 15:00:00+00:00,2022-10-04 18:00:00+00:00,7115,7116,7152,0.3162,0.3108076442590313,0.3108076442590313,0.3266847114819374,stop,-1.7053623469224233,-1.7853623469224231,37
1000LUNC,long,2022-10-04 19:35:00+00:00,2022-10-04 19:40:00+00:00,2022-10-04 20:15:00+00:00,7171,7172,7179,0.315,0.31193976110273225,0.31193976110273225,0.3214204777945355,stop,-0.9715044118310368,-1.0515044118310368,8
1000LUNC,short,2022-10-06 14:05:00+00:00,2022-10-06 14:10:00+00:00,2022-10-06 15:00:00+00:00,7681,7682,7692,0.2993,0.3013884261337434,0.3013884261337434,0.29512314773251325,stop,-0.6929350806645251,-0.7729350806645252,11
1000LUNC,short,2022-10-06 15:20:00+00:00,2022-10-06 15:25:00+00:00,2022-10-06 16:30:00+00:00,7696,7697,7710,0.2987,0.29409466254391176,0.30100266872804415,0.29409466254391176,take_profit,1.5659371089064233,1.4859371089064233,14
1000LUNC,short,2022-10-07 14:25:00+00:00,2022-10-07 14:30:00+00:00,2022-10-07 16:50:00+00:00,7973,7974,8002,0.2884,0.2901807921014489,0.2901807921014489,0.2851384157971021,stop,-0.6136836585746042,-0.6936836585746042,29
1000LUNC,long,2022-10-07 16:55:00+00:00,2022-10-07 17:00:00+00:00,2022-10-07 21:45:00+00:00,8003,8004,8061,0.2954,0.2891805270978417,0.2891805270978417,0.3078389458043166,stop,-2.1054410636961007,-2.185441063696101,58
1000LUNC,long,2022-10-10 14:15:00+00:00,2022-10-10 14:20:00+00:00,2022-10-10 15:00:00+00:00,8835,8836,8844,0.3012,0.2995728012301704,0.2995728012301704,0.3044543975396593,stop,-0.540238635401602,-0.6202386354016021,9
1000LUNC,long,2022-10-10 15:15:00+00:00,2022-10-10 15:20:00+00:00,2022-10-10 16:25:00+00:00,8847,8848,8861,0.3019,0.3066117613441001,0.29954411932794994,0.3066117613441001,take_profit,1.5607026644915978,1.4807026644915977,14
1000LUNC,long,2022-10-12 14:15:00+00:00,2022-10-12 14:20:00+00:00,2022-10-12 15:20:00+00:00,9411,9412,9424,0.2866,0.29405394237266474,0.28302302881366764,0.29405394237266474,take_profit,2.600817296812541,2.520817296812541,13
1000LUNC,short,2022-10-13 14:25:00+00:00,2022-10-13 14:30:00+00:00,2022-10-13 14:35:00+00:00,9701,9702,9703,0.2778,0.2799334769341124,0.2799334769341124,0.2732330461317752,stop,-0.7621371182463421,-0.8421371182463422,2
1000LUNC,short,2022-10-13 15:35:00+00:00,2022-10-13 15:40:00+00:00,2022-10-13 19:20:00+00:00,9715,9716,9760,0.2747,0.26459508497885303,0.2797524575105735,0.26459508497885303,take_profit,3.819010856514793,3.739010856514793,45
1000LUNC,short,2022-10-15 14:10:00+00:00,2022-10-15 14:15:00+00:00,2022-10-15 18:15:00+00:00,10274,10275,10323,0.2729,0.26868924197710625,0.27485537901144685,0.26868924197710625,take_profit,1.5671479780543285,1.4871479780543284,49
