experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc
atr18975_t27_b17_r155_baseline,90232,27.09754403203194,26.09754403203194,27.409762380528065,26.409762380528065,0.37802553417856194,1.28345592389124,-0.3843704272731212,387
long_guard_soft_ref,83696,24.826723801860798,23.826723801860798,25.0615535339984,24.0615535339984,0.3770909004014529,1.2948729606941547,-0.3797860720701104,380
long_guard_soft_cool1,79395,20.346788307736556,19.346788307736556,20.624690796258747,19.624690796258747,0.3773159518861389,1.2940573811870928,-0.3740557082085717,379
long_guard_soft_ff_ultra,83704,24.31031930815035,23.31031930815035,24.562526499434693,23.562526499434693,0.3767920290547644,1.2925810863274025,-0.38099693974409365,380
long_guard_soft_cool1_ff_ultra,79403,19.96345051371474,18.96345051371474,20.232784930960886,19.232784930960886,0.3770134629673942,1.291844114472831,-0.3749586647155232,379
wick_or_atr_long_guard_ref,83206,25.26199036471619,24.26199036471619,25.358095421950917,24.358095421950917,0.38413095209480086,1.2941009412038786,-0.38408912001785467,382
wick_or_atr_long_guard_ff_ultra,83219,24.188759105155775,23.188759105155775,24.336180692155438,23.336180692155438,0.3832898737067256,1.2892985463162867,-0.38686552564547394,382
wick_or_atr_long_guard_cool1,79048,20.074353277062347,19.074353277062347,20.221107613527476,19.221107613527476,0.3845005566238235,1.28951132531948,-0.37906019316248274,381
ema_or_rr_long_guard_soft,83698,17.02069793808061,16.02069793808061,17.146539302012908,16.146539302012908,0.378431981648307,1.2604350649956184,-0.3803222996852078,380
