strategy,symbol,entry_ts,exit_ts,exit_month,exit_quarter,exit_year,bars_held,exit_reason,entry_price,exit_price,ret_pct,pnl,equity_before,equity_after,notional,mfe_r,score
smv13_structdev1_24_dev1_24_stop230_rr540,XRP_5m,2020-01-15 02:05:00,2020-01-15 02:40:00,2020-01,2020-Q1,2020,7,stop,0.2411,0.2411,-0.08,-0.0007998951055385521,99.98608829721346,99.98528840210791,0.99986888192319,0.6773721662063771,3.7622587519881145
smv13_structdev1_24_dev1_24_stop230_rr540,XRP_5m,2020-01-15 02:50:00,2020-01-15 03:10:00,2020-01,2020-Q1,2020,4,stop,0.243,0.243,-0.08,-0.0007998823072168634,99.98528840210791,99.98448851980069,0.9998528840210792,0.5676792934098192,2.400635739103112
smv13_structdev1_24_dev1_24_stop230_rr540,BCH_5m,2020-01-15 08:25:00,2020-01-15 08:30:00,2020-01,2020-Q1,2020,1,stop,350.81,360.6934369355941,-2.8201210899656304,-0.028196836474411638,99.98448851980069,99.95629168332628,0.999844885198007,0.18313467387862764,3.1858974573219454
smv13_structdev1_24_dev1_24_stop230_rr540,TRX_5m,2020-01-15 19:25:00,2020-01-15 19:40:00,2020-01,2020-Q1,2020,3,stop,0.01802,0.01802,-0.08,-0.0007996503334666103,99.95629168332628,99.95549203299282,0.9995629168332628,0.37369334313425956,3.0561286072161216
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-17 13:45:00,2020-01-17 13:45:00,2020-01,2020-Q1,2020,0,stop,8.85,9.070034277221009,-2.505947581847787,-0.02504832235524841,99.95549203299282,99.93044371063758,0.9995549203299282,0.10452916832088749,2.5487939988284998
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-17 14:05:00,2020-01-17 14:20:00,2020-01,2020-Q1,2020,3,stop,9.22,9.22,-0.08,-0.0007994435496851007,99.93044371063758,99.9296442670879,0.9993044371063757,0.524873242771578,3.2324258066964626
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-17 15:10:00,2020-01-17 15:15:00,2020-01,2020-Q1,2020,1,stop,9.814,10.179915657240207,-3.674486138791908,-0.03671900927138207,99.9296442670879,99.89292525781651,0.9992964426708789,0.2514240595602791,3.976974236246584
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-17 15:20:00,2020-01-17 16:30:00,2020-01,2020-Q1,2020,14,stop,10.123,10.123,-0.08,-0.0007991434020625321,99.89292525781651,99.89212611441445,0.9989292525781651,1.0398158435067133,3.8357380227494775
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-18 01:20:00,2020-01-18 01:25:00,2020-01,2020-Q1,2020,1,stop,11.552,12.182649552747414,-5.256620652320996,-0.05250950131372845,99.89212611441445,99.83961661310073,0.9989212611441446,0.012685333661376984,3.4446742356250954
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-19 14:00:00,2020-01-19 14:00:00,2020-01,2020-Q1,2020,0,stop,9.084,9.286091202502533,-2.256278458777914,-0.02252659762967847,99.83961661310073,99.81709001547105,0.9983961661310073,0.024741304609419312,3.1885009631171055
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-20 23:45:00,2020-01-20 23:45:00,2020-01,2020-Q1,2020,0,stop,8.8,9.044606707063037,-2.7844482417573846,-0.027793552079091694,99.81709001547105,99.78929646339196,0.9981709001547105,0.11038127418576074,2.5964354410177215
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-20 23:50:00,2020-01-21 00:50:00,2020-01,2020-Q1,2020,12,stop,8.852,8.852,-0.08,-0.0007983143717071357,99.78929646339196,99.78849814902026,0.9978929646339196,0.6858812640532012,2.8807555030170846
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-22 14:10:00,2020-01-22 14:35:00,2020-01,2020-Q1,2020,5,stop,9.417,9.417,-0.08,-0.0007983079851921621,99.78849814902026,99.78769984103506,0.9978849814902025,0.8582137222628411,4.0329630364563736
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-24 20:40:00,2020-01-24 20:55:00,2020-01,2020-Q1,2020,3,stop,8.58,8.58,-0.08,-0.0007983015987282806,99.78769984103506,99.78690153943633,0.9978769984103507,0.4256667579982428,2.820469838637695
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-24 21:05:00,2020-01-24 21:30:00,2020-01,2020-Q1,2020,5,stop,8.63,8.63,-0.08,-0.0007982952123154907,99.78690153943633,99.78610324422401,0.9978690153943633,0.5132583130778154,2.753454283465458
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-27 13:15:00,2020-01-27 16:00:00,2020-01,2020-Q1,2020,33,stop,9.75,9.75,-0.08,-0.0007982888259537921,99.78610324422401,99.78530495539806,0.9978610324422401,1.2178749917653071,3.2105398803587537
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-28 01:05:00,2020-01-28 09:25:00,2020-01,2020-Q1,2020,100,stop,10.926,10.926,-0.08,-0.0007982824396431846,99.78530495539806,99.78450667295841,0.9978530495539807,2.1209059313318575,2.495733139028014
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-28 23:25:00,2020-01-28 23:25:00,2020-01,2020-Q1,2020,0,stop,11.39,11.669975794288135,-2.4791120395054134,-0.024737697184903946,99.78450667295841,99.75976897577351,0.9978450667295842,0.1035803829889481,2.6974897864521554
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-01-28 23:35:00,2020-01-29 08:35:00,2020-01,2020-Q1,2020,108,stop,11.553,11.553,-0.08,-0.0007980781518061881,99.75976897577351,99.75897089762171,0.9975976897577351,2.831680722308332,2.726710445460691
smv13_structdev1_24_dev1_24_stop230_rr540,LTC_5m,2020-01-31 01:20:00,2020-01-31 01:55:00,2020-01,2020-Q1,2020,7,stop,67.85,67.85,-0.08,-0.0007980717671809737,99.75897089762171,99.75817282585453,0.9975897089762171,1.548020263894511,2.902283354614252
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-02-03 10:50:00,2020-02-03 14:40:00,2020-02,2020-Q1,2020,46,stop,12.153,12.153,-0.08,-0.0007980653826068362,99.75817282585453,99.75737476047192,0.9975817282585453,1.6357582902691723,3.235291689258575
smv13_structdev1_24_dev1_24_stop230_rr540,XRP_5m,2020-02-05 00:10:00,2020-02-05 00:10:00,2020-02,2020-Q1,2020,0,stop,0.2668,0.27133245744776313,-1.7504442551388253,-0.01746197235571989,99.75737476047192,99.7399127881162,0.9975737476047192,0.022063086339473598,3.798138566123474
smv13_structdev1_24_dev1_24_stop230_rr540,XRP_5m,2020-02-05 00:30:00,2020-02-05 00:45:00,2020-02,2020-Q1,2020,3,stop,0.2681,0.2681,-0.08,-0.0007979193023049297,99.7399127881162,99.7391148688139,0.997399127881162,0.19976401626102352,3.1953226753119996
smv13_structdev1_24_dev1_24_stop230_rr540,BCH_5m,2020-02-05 19:45:00,2020-02-05 20:00:00,2020-02,2020-Q1,2020,3,stop,416.25,416.25,-0.08,-0.0007979129189505113,99.7391148688139,99.73831695589494,0.997391148688139,0.38246114884038046,4.022379673279414
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-02-06 12:50:00,2020-02-06 13:35:00,2020-02,2020-Q1,2020,9,stop,13.012,13.012,-0.08,-0.0007979065356471596,99.73831695589494,99.73751904935929,0.9973831695589495,0.6341649641504543,3.5827167920954395
smv13_structdev1_24_dev1_24_stop230_rr540,TRX_5m,2020-02-06 23:40:00,2020-02-06 23:55:00,2020-02,2020-Q1,2020,3,stop,0.0231,0.0231,-0.08,-0.0007979001523948743,99.73751904935929,99.7367211492069,0.9973751904935929,0.42471297438482086,3.5916091407078623
smv13_structdev1_24_dev1_24_stop230_rr540,DASH_5m,2020-02-08 14:45:00,2020-02-08 15:05:00,2020-02,2020-Q1,2020,4,stop,128.67,128.67,-0.08,-0.0007978937691936552,99.7367211492069,99.73592325543771,0.997367211492069,0.5953945377981221,3.756216727235774
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-10 01:20:00,2020-02-10 01:35:00,2020-02,2020-Q1,2020,3,stop,2.648,2.648,-0.08,-0.0007978873860435017,99.73592325543771,99.73512536805167,0.9973592325543771,0.34011894909636975,2.3537837733422577
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-12 15:50:00,2020-02-12 16:05:00,2020-02,2020-Q1,2020,3,stop,3.219,3.219,-0.08,-0.0007978810029444134,99.73512536805167,99.73432748704873,0.9973512536805167,0.31390701292800705,3.1962141996688977
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-12 16:25:00,2020-02-12 16:45:00,2020-02,2020-Q1,2020,4,stop,3.378,3.378,-0.08,-0.0007978746198963899,99.73432748704873,99.73352961242884,0.9973432748704874,0.882390027370514,2.6176512589145187
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-13 02:40:00,2020-02-13 02:55:00,2020-02,2020-Q1,2020,3,stop,3.479,3.479,-0.08,-0.0007978682368994307,99.73352961242884,99.73273174419194,0.9973352961242884,0.2875087039123669,3.249086151186493
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-13 03:00:00,2020-02-13 03:25:00,2020-02,2020-Q1,2020,5,stop,3.528,3.528,-0.08,-0.0007978618539535356,99.73273174419194,99.73193388233798,0.9973273174419194,0.7324786416069241,2.370622420779716
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-13 22:35:00,2020-02-13 22:50:00,2020-02,2020-Q1,2020,3,stop,3.325,3.325,-0.08,-0.000797855471058704,99.73193388233798,99.73113602686692,0.9973193388233799,0.7050023696495394,2.5455158518910075
smv13_structdev1_24_dev1_24_stop230_rr540,LINK_5m,2020-02-16 04:45:00,2020-02-16 05:00:00,2020-02,2020-Q1,2020,3,stop,4.485,4.485,-0.08,-0.0007978490882149354,99.73113602686692,99.7303381777787,0.9973113602686692,0.35267811311573916,2.5352276077291496
smv13_structdev1_24_dev1_24_stop230_rr540,NEO_5m,2020-02-18 01:00:00,2020-02-18 01:15:00,2020-02,2020-Q1,2020,3,stop,14.736,14.736,-0.08,-0.0007978427054222297,99.7303381777787,99.72954033507328,0.9973033817777871,0.304627950488786,2.778356697355459
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-18 01:15:00,2020-02-18 01:30:00,2020-02,2020-Q1,2020,3,stop,3.127,3.127,-0.08,-0.0007978427054222297,99.72954033507328,99.72874249236786,0.9973033817777871,0.17693388215675787,2.4377645375698735
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-19 18:00:00,2020-02-19 18:25:00,2020-02,2020-Q1,2020,5,stop,3.693,3.693,-0.08,-0.0007978299399389429,99.72874249236786,99.72794466242792,0.9972874249236786,0.7715494768012919,3.116562107351796
smv13_structdev1_24_dev1_24_stop230_rr540,ATOM_5m,2020-02-22 08:20:00,2020-02-22 08:35:00,2020-02,2020-Q1,2020,3,stop,4.944,4.944,-0.08,-0.0007978235572994233,99.72794466242792,99.72714683887061,0.9972794466242791,0.26644657509879976,2.392604670371518
smv13_structdev1_24_dev1_24_stop230_rr540,QTUM_5m,2020-02-25 11:45:00,2020-02-25 11:55:00,2020-02,2020-Q1,2020,2,stop,2.457,2.496288046931082,-1.6538587131153613,-0.016493461073360124,99.72714683887061,99.71065337779724,0.9972714683887062,0.5345137170304626,2.451249862270532
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-26 21:45:00,2020-02-26 22:00:00,2020-02,2020-Q1,2020,3,stop,2.766,2.766,-0.08,-0.000797685227022378,99.71065337779724,99.70985569257022,0.9971065337779724,0.40466801143532977,2.526664744346273
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-27 02:10:00,2020-02-27 02:25:00,2020-02,2020-Q1,2020,3,stop,2.792,2.792,-0.08,-0.0007976788455405617,99.70985569257022,99.70905801372467,0.9970985569257022,0.12039814382545118,2.5961747210424235
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-02-27 11:00:00,2020-02-27 11:15:00,2020-02,2020-Q1,2020,3,stop,2.786,2.786,-0.08,-0.0007976724641097974,99.70905801372467,99.70826034126056,0.9970905801372467,0.348478629376389,2.3648819915339976
smv13_structdev1_24_dev1_24_stop230_rr540,DASH_5m,2020-02-28 01:45:00,2020-02-28 02:00:00,2020-02,2020-Q1,2020,3,stop,93.2,93.2,-0.08,-0.0007976660827300845,99.70826034126056,99.70746267517782,0.9970826034126056,0.9507076756553303,4.082040284052189
smv13_structdev1_24_dev1_24_stop230_rr540,ATOM_5m,2020-03-12 23:35:00,2020-03-12 23:50:00,2020-03,2020-Q1,2020,3,stop,2.038,2.038,-0.08,-0.0007976597014014227,99.70746267517782,99.70666501547642,0.9970746267517783,0.13341241479761257,2.450591682006939
smv13_structdev1_24_dev1_24_stop230_rr540,ZEC_5m,2020-03-12 23:35:00,2020-03-12 23:50:00,2020-03,2020-Q1,2020,3,stop,28.02,28.02,-0.08,-0.0007976597014014227,99.70666501547642,99.70586735577501,0.9970746267517783,0.13846219866705098,2.4377669746225057
smv13_structdev1_24_dev1_24_stop230_rr540,IOTA_5m,2020-03-12 23:40:00,2020-03-12 23:55:00,2020-03,2020-Q1,2020,3,stop,0.1495,0.1495,-0.08,-0.0007976597014014227,99.70586735577501,99.70506969607361,0.9970746267517783,0.5471052401889476,2.4344768336803098
smv13_structdev1_24_dev1_24_stop230_rr540,XMR_5m,2020-03-12 23:40:00,2020-03-12 23:55:00,2020-03,2020-Q1,2020,3,stop,40.15,40.15,-0.08,-0.0007976597014014227,99.70506969607361,99.7042720363722,0.9970746267517783,0.3431534842512453,2.350524050628632
smv13_structdev1_24_dev1_24_stop230_rr540,LINK_5m,2020-03-13 01:05:00,2020-03-13 02:05:00,2020-03,2020-Q1,2020,12,stop,2.602,2.602,-0.08,-0.0007976341762909777,99.7042720363722,99.70347440219591,0.9970427203637221,0.9983297976943628,2.571470548633163
smv13_structdev1_24_dev1_24_stop230_rr540,LINK_5m,2020-03-13 02:25:00,2020-03-13 02:40:00,2020-03,2020-Q1,2020,3,stop,2.669,2.669,-0.08,-0.0007976277952175673,99.70347440219591,99.70267677440069,0.9970347440219591,0.1707885415564729,2.727392134826355
smv13_structdev1_24_dev1_24_stop230_rr540,TRX_5m,2020-03-13 09:40:00,2020-03-13 11:35:00,2020-03,2020-Q1,2020,23,stop,0.00952,0.00952,-0.08,-0.0007976214141952056,99.70267677440069,99.70187915298649,0.9970267677440069,3.3824149266211334,3.0843382144232834
smv13_structdev1_24_dev1_24_stop230_rr540,ETH_5m,2020-03-13 11:40:00,2020-03-13 12:15:00,2020-03,2020-Q1,2020,7,stop,116.83,116.83,-0.08,-0.000797615033223892,99.70187915298649,99.70108153795327,0.997018791529865,0.17616005996868325,4.35
smv13_structdev1_24_dev1_24_stop230_rr540,VET_5m,2020-03-13 11:45:00,2020-03-13 12:15:00,2020-03,2020-Q1,2020,6,stop,0.002133,0.002133,-0.08,-0.000797615033223892,99.70108153795327,99.70028392292005,0.997018791529865,1.4874551963930063,3.6818216309826806
smv13_structdev1_24_dev1_24_stop230_rr540,IOTA_5m,2020-03-13 11:45:00,2020-03-13 12:15:00,2020-03,2020-Q1,2020,6,stop,0.1035,0.1035,-0.08,-0.000797615033223892,99.70028392292005,99.69948630788683,0.997018791529865,1.0483646197626353,3.483156390669267
smv13_structdev1_24_dev1_24_stop230_rr540,ADA_5m,2020-03-13 11:45:00,2020-03-13 12:15:00,2020-03,2020-Q1,2020,6,stop,0.0245,0.0245,-0.08,-0.000797615033223892,99.69948630788683,99.69868869285361,0.997018791529865,0.9983620448358183,2.852325404323887
smv13_structdev1_24_dev1_24_stop230_rr540,ATOM_5m,2020-03-13 11:45:00,2020-03-13 12:20:00,2020-03,2020-Q1,2020,7,stop,1.607,1.607,-0.08,-0.000797615033223892,99.69868869285361,99.69789107782039,0.997018791529865,0.33232412811009354,2.7848295159534255
smv13_structdev1_24_dev1_24_stop230_rr540,IOST_5m,2020-03-13 11:45:00,2020-03-13 12:20:00,2020-03,2020-Q1,2020,7,stop,0.002137,0.002137,-0.08,-0.000797615033223892,99.69789107782039,99.69709346278717,0.997018791529865,0.9389639288435356,2.7490637383396876
smv13_structdev1_24_dev1_24_stop230_rr540,LINK_5m,2020-03-13 12:05:00,2020-03-13 12:20:00,2020-03,2020-Q1,2020,3,stop,1.93,1.93,-0.08,-0.000797615033223892,99.69709346278717,99.69629584775394,0.997018791529865,0.08633196521650778,2.904693499016483
smv13_structdev1_24_dev1_24_stop230_rr540,XLM_5m,2020-03-13 11:45:00,2020-03-13 12:25:00,2020-03,2020-Q1,2020,8,stop,0.0357,0.0357,-0.08,-0.000797615033223892,99.69629584775394,99.69549823272072,0.997018791529865,1.3234936783865339,3.1019999777710945
smv13_structdev1_24_dev1_24_stop230_rr540,LTC_5m,2020-03-13 11:45:00,2020-03-13 12:25:00,2020-03,2020-Q1,2020,8,stop,33.44,33.44,-0.08,-0.000797615033223892,99.69549823272072,99.6947006176875,0.997018791529865,1.184566740237239,3.068763158441223
smv13_structdev1_24_dev1_24_stop230_rr540,XRP_5m,2020-03-13 12:15:00,2020-03-13 12:25:00,2020-03,2020-Q1,2020,2,stop,0.1331,0.14880918362791762,-10.636595530553313,-0.10604885621864228,99.6947006176875,99.58865176146885,0.997018791529865,0.057291328519487525,2.371675592617417
smv13_structdev1_24_dev1_24_stop230_rr540,BCH_5m,2020-03-13 12:20:00,2020-03-13 12:35:00,2020-03,2020-Q1,2020,3,stop,160.62,160.62,-0.08,-0.000797589509542829,99.58865176146885,99.58785417195931,0.9969868869285361,0.17819898482132676,2.909995180260631
smv13_structdev1_24_dev1_24_stop230_rr540,IOTA_5m,2020-03-13 12:25:00,2020-03-13 12:40:00,2020-03,2020-Q1,2020,3,stop,0.1049,0.1049,-0.08,-0.0007975703667820316,99.58785417195931,99.58705660159252,0.9969629584775395,0.6717468705656379,3.299589043763994
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-03-13 12:25:00,2020-03-13 12:40:00,2020-03,2020-Q1,2020,3,stop,1.502,1.502,-0.08,-0.0007975703667820316,99.58705660159252,99.58625903122574,0.9969629584775395,0.6380457160095412,3.196944128306279
smv13_structdev1_24_dev1_24_stop230_rr540,ZEC_5m,2020-03-13 12:25:00,2020-03-13 12:40:00,2020-03,2020-Q1,2020,3,stop,24.7,24.7,-0.08,-0.0007975703667820316,99.58625903122574,99.58546146085895,0.9969629584775395,0.04609489220988261,3.020947333801052
smv13_structdev1_24_dev1_24_stop230_rr540,ETH_5m,2020-03-13 12:25:00,2020-03-13 12:40:00,2020-03,2020-Q1,2020,3,stop,123.47,123.47,-0.08,-0.0007975703667820316,99.58546146085895,99.58466389049217,0.9969629584775395,0.018188867999668807,2.9409384250265234
smv13_structdev1_24_dev1_24_stop230_rr540,BTC_5m,2020-03-13 12:15:00,2020-03-13 12:45:00,2020-03,2020-Q1,2020,6,stop,4948.0,4948.0,-0.08,-0.000797615033223892,99.58466389049217,99.58386627545894,0.997018791529865,0.11283117382536764,3.4137850664406884
smv13_structdev1_24_dev1_24_stop230_rr540,BCH_5m,2020-03-13 12:40:00,2020-03-13 15:55:00,2020-03,2020-Q1,2020,39,stop,164.76,164.76,-0.08,-0.0007967028333756745,99.58386627545894,99.58306957262558,0.9958785417195931,0.8544026488685355,2.7097984392868013
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-03-13 13:00:00,2020-03-13 15:55:00,2020-03,2020-Q1,2020,35,stop,1.502,1.502,-0.08,-0.0007966709302036716,99.58306957262558,99.58227290169538,0.9958386627545894,0.8930233485793602,2.8425470670859796
smv13_structdev1_24_dev1_24_stop230_rr540,ZEC_5m,2020-03-13 13:05:00,2020-03-13 15:55:00,2020-03,2020-Q1,2020,34,stop,25.54,25.54,-0.08,-0.0007966709302036716,99.58227290169538,99.58147623076518,0.9958386627545894,0.8802459155319299,2.617322220048462
smv13_structdev1_24_dev1_24_stop230_rr540,ATOM_5m,2020-03-13 12:35:00,2020-03-13 16:15:00,2020-03,2020-Q1,2020,44,stop,1.726,1.726,-0.08,-0.0007967092140917509,99.58147623076518,99.58067952155109,0.9958865176146886,0.7131582832640178,3.1543749645155437
smv13_structdev1_24_dev1_24_stop230_rr540,IOST_5m,2020-03-13 12:35:00,2020-03-13 16:20:00,2020-03,2020-Q1,2020,45,stop,0.002217,0.002217,-0.08,-0.0007967092140917509,99.58067952155109,99.579882812337,0.9958865176146886,1.1089454644361068,3.635738410638479
smv13_structdev1_24_dev1_24_stop230_rr540,XRP_5m,2020-03-13 12:35:00,2020-03-13 16:40:00,2020-03,2020-Q1,2020,49,stop,0.1474,0.1474,-0.08,-0.0007967092140917509,99.579882812337,99.57908610312292,0.9958865176146886,1.2924797864010764,3.4293097990836365
smv13_structdev1_24_dev1_24_stop230_rr540,DASH_5m,2020-03-13 12:35:00,2020-03-13 16:45:00,2020-03,2020-Q1,2020,50,stop,45.5,45.5,-0.08,-0.0007967092140917509,99.57908610312292,99.57828939390883,0.9958865176146886,1.1109198705510364,3.547066390696808
smv13_structdev1_24_dev1_24_stop230_rr540,ETC_5m,2020-03-13 11:45:00,2020-03-13 16:50:00,2020-03,2020-Q1,2020,61,stop,4.309,4.309,-0.08,-0.000797615033223892,99.57828939390883,99.57749177887561,0.997018791529865,1.447600459819528,3.4182020115844574
smv13_structdev1_24_dev1_24_stop230_rr540,TRX_5m,2020-03-13 12:35:00,2020-03-13 16:50:00,2020-03,2020-Q1,2020,51,stop,0.00976,0.00976,-0.08,-0.0007967092140917509,99.57749177887561,99.57669506966153,0.9958865176146886,1.3728888729180169,3.764496179924401
smv13_structdev1_24_dev1_24_stop230_rr540,XLM_5m,2020-03-13 12:35:00,2020-03-13 16:50:00,2020-03,2020-Q1,2020,51,stop,0.03661,0.03661,-0.08,-0.0007967092140917509,99.57669506966153,99.57589836044744,0.9958865176146886,1.5730924924257275,3.447113943609859
smv13_structdev1_24_dev1_24_stop230_rr540,ONT_5m,2020-03-13 12:35:00,2020-03-13 16:50:00,2020-03,2020-Q1,2020,51,stop,0.3244,0.3244,-0.08,-0.0007967092140917509,99.57589836044744,99.57510165123335,0.9958865176146886,1.1881736363598305,3.409039491755636
smv13_structdev1_24_dev1_24_stop230_rr540,ADA_5m,2020-03-13 12:35:00,2020-03-13 16:50:00,2020-03,2020-Q1,2020,51,stop,0.02598,0.02598,-0.08,-0.0007967092140917509,99.57510165123335,99.57430494201927,0.9958865176146886,1.4883991211730911,3.2944901657859624
smv13_structdev1_24_dev1_24_stop230_rr540,XTZ_5m,2020-03-13 16:05:00,2020-03-13 16:50:00,2020-03,2020-Q1,2020,9,stop,1.493,1.493,-0.08,-0.0007966518098461215,99.57430494201927,99.57350829020942,0.9958147623076518,0.697731082687362,2.6773742574189243
smv13_structdev1_24_dev1_24_stop230_rr540,IOTA_5m,2020-03-13 16:15:00,2020-03-13 16:50:00,2020-03,2020-Q1,2020,7,stop,0.1128,0.11986839272589708,-5.976794446940135,-0.05951780141541383,99.57350829020942,99.51399048879401,0.9958147623076518,0.0,2.6881196162305074
smv13_structdev1_24_dev1_24_stop230_rr540,BAT_5m,2020-03-13 12:35:00,2020-03-13 16:55:00,2020-03,2020-Q1,2020,52,stop,0.1198,0.1198,-0.08,-0.0007967092140917509,99.51399048879401,99.51319377957992,0.9958865176146886,0.7389803495464834,3.8559223616969778
smv13_structdev1_24_dev1_24_stop230_rr540,XMR_5m,2020-03-13 12:35:00,2020-03-13 16:55:00,2020-03,2020-Q1,2020,52,stop,36.21,36.21,-0.08,-0.0007967092140917509,99.51319377957992,99.51239707036584,0.9958865176146886,1.1427354307638875,3.6722104873936696
smv13_structdev1_24_dev1_24_stop230_rr540,LINK_5m,2020-03-13 12:35:00,2020-03-13 16:55:00,2020-03,2020-Q1,2020,52,stop,2.248,2.248,-0.08,-0.0007967092140917509,99.51239707036584,99.51160036115175,0.9958865176146886,1.2303782394401737,3.54743777266879
