experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover
short_router_asia_prior2_us_confirm1,4677,119.07493980706158,0.19074939807061586,119.13449041753874,0.1913449041753874,0.1468890314304041,1.2914984668474787,-0.013210781183457754,23,23,3341,0
short_router_asia_prior2_us_quiet24,7219,135.76316122404643,0.35763161224046436,135.7876483078222,0.35787648307822195,0.15763956226624187,1.3658756103334186,-0.022136537744994578,24,24,3341,0
short_router_asia_prior2_fallback_allhours,5567,118.63541676519608,0.1863541676519609,118.9442097363571,0.18944209736357087,0.14334470989761092,1.2472736981335648,-0.024358430070550496,23,23,3341,0
short_router_asia_prior2_broad_when_hot,4677,119.07493980706158,0.19074939807061586,119.13449041753874,0.1913449041753874,0.1468890314304041,1.2914984668474787,-0.013210781183457754,23,23,3341,0
short_router_asia_prior2_drop_reentry_when_hot,4677,119.07493980706158,0.19074939807061586,119.13449041753874,0.1913449041753874,0.1468890314304041,1.2914984668474787,-0.013210781183457754,23,23,3341,0
short_router_us_confirm1_broad_when_hot,5567,118.63541676519608,0.1863541676519609,118.9442097363571,0.18944209736357087,0.14334470989761092,1.2472736981335648,-0.024358430070550496,23,23,3341,0
short_router_asia_quiet24_us_confirm1,6386,134.1250446094018,0.3412504460940182,134.14923623232932,0.34149236232329305,0.15941121202630754,1.415189813671788,-0.016047517941515155,23,23,3341,0
short_router_dual_fallback_hot_broad,4677,119.07493980706158,0.19074939807061586,119.13449041753874,0.1913449041753874,0.1468890314304041,1.2914984668474787,-0.013210781183457754,23,23,3341,0
