combo,run_label,trades,long_trades,short_trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,max_conc,same_bar_trades,active_leftover,blocked_by_cap,cap_removed,ruined,leverage,position_fraction,effective_notional_fraction,fee_per_side,long_key,short_key
lx2_sm2,LONG_MAX2_SHORT_MAX2_MAIN2_2026_ONLY_LV10_SPLIT400_NOCAP_V1,2241,309,1932,456,1785,20.34805890227577,22.57175606056345,22.57175606056345,4.598268279130451,116.93557788245741,52,236,0,0,True,False,10.0,0.002,0.02,0.0004,long_max2,short_main2
