symbol,horizon,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,med_mfe_pct,avg_mae_pct,med_mae_pct,avg_max_abs_excursion_pct,med_max_abs_excursion_pct,avg_realized_vol_pct,p75_abs_ret_pct,p90_abs_ret_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct
VIC,288,2481,46.0298266827892,-0.31732539265918697,-0.31347962382444194,3.4116894621749054,2.2029613578909313,4.036769711721527,2.4070021881838155,-4.052582212461166,-2.8169014084507116,6.343281431654144,4.598445595854916,4.987588502567183,3.938906752411575,6.8981921979067495,6.826304503216596,11.212704523580364
VIDT,12,1744,48.27981651376147,-0.017580410445315785,0.0,0.645890697402945,0.46288674377109595,0.7035336630134204,0.5107741550723355,-0.7311220364882715,-0.5103487793302219,1.1501658911336035,0.9048798984678641,0.8381858200252452,0.849856370843663,1.4283081972534117,1.3464093272475497,1.961774726586794
VIDT,36,1744,47.13302752293578,-0.02995470515506219,-0.05647692332201859,1.1819328116979868,0.8098938479412121,1.3416617329172487,0.935789145317445,-1.4148706560557267,-1.0039164870398742,2.1722391105770087,1.682164388514662,1.7116946656486194,1.5194061739807307,2.7565351522408754,2.53603019788273,3.898966314797158
VIDT,72,1744,44.78211009174312,-0.25177936530721656,-0.18800339965552304,1.8302695121976962,1.236771417556859,2.041013260144715,1.4832458558805328,-2.239426383284621,-1.5581106172045778,3.314687130265303,2.4954870398148143,2.6785685998951396,2.4843889986766787,4.219552921093032,3.929862255962202,6.458570648966933
VIDT,288,1744,44.15137614678899,-0.6823783832632976,-0.5847134485289729,4.858176982515538,3.5538874271268672,5.138353257793131,3.379252883191275,-5.27174716214272,-3.4023358483322665,8.307009285616157,6.740655664955353,6.4253868760906085,6.711413430280652,9.609210238912995,10.155976663402615,13.855012395056704
VINE,12,3100,47.4516129032258,-0.05589511880450195,-0.03445314052394344,0.8599690797606107,0.5856039078999065,0.9453423278574611,0.6526612152430888,-0.953788027808908,-0.6634605130519056,1.5068428642813518,1.179696009886394,1.1157666890312827,1.0976305085014793,1.8589131341350849,1.8348248624651924,2.744316708273231
VINE,36,3100,46.67741935483871,-0.14787658187851543,-0.09615385603158888,1.5778998371336201,1.0389480170155674,1.7841331369815194,1.2146645110320708,-1.842786121120628,-1.2263385530423665,2.8329241915222463,2.137726420487862,2.264421670002858,1.990415536176335,3.5350272984608506,3.3634675254890443,5.424984211135049
VINE,72,3100,44.25806451612903,-0.35981916497979805,-0.23846178484094316,2.5183482955868453,1.54256137688073,2.7178421794276297,1.7628428845946065,-2.8206626958384495,-1.8535418418480998,4.317912755234478,3.1943236717106194,3.4755671299922692,3.0662631706668164,5.822469380185418,5.101638935906286,8.274197077687788
VINE,288,3100,42.58064516129032,-1.1578278439788803,-1.0746976318181334,6.885823778855441,4.0566438300485235,6.952815654883668,3.419825468665749,-6.9328682530486905,-4.473847655615854,11.2598554186633,7.652921546482711,8.618407742480011,9.044174457036247,15.346107557642126,12.652456298569962,23.6094371655213
VIRTUAL,12,2937,49.097718760640106,0.014701226513722599,-0.019550342130980614,0.8023157517754039,0.5478799428299208,0.8563146713712092,0.5976690905468596,-0.79377841728909,-0.5990681162635902,1.3130541998096397,1.0793871866295213,0.9618959919276239,1.0621162958985852,1.8103556270450927,1.6061226689662589,2.456891355040418
VIRTUAL,36,2937,46.88457609805924,-0.01258202779356857,-0.08774816277282715,1.4888569643228502,0.9904861201615933,1.6130640703511658,1.0675095419847347,-1.5068075144699524,-1.0872356818765416,2.5007355619195337,1.996577296063884,1.8960054732944465,1.963375495563524,3.360503341692174,3.10195575504969,4.59612847589007
VIRTUAL,72,2937,46.6802860061287,0.01936216111488188,-0.17114129853459392,2.352413593855751,1.585214405727231,2.5008566407717336,1.53413748682516,-2.241618296794139,-1.673500125512506,3.8084883461809347,3.048570444367882,2.881312678884706,3.0844461162309544,5.216317931633304,4.680225434942409,7.189373430064088
VIRTUAL,288,2937,50.187265917603,-0.08335954239348463,0.012481278082865366,5.49104841613241,3.5112525038293874,5.652413061085757,3.7159645783332085,-5.489295327877172,-3.652235880990573,8.980948024158536,7.107061503416867,6.982542482337253,7.783823665037359,12.819670149698084,11.20582120582121,16.18302034896838
VOXEL,12,3821,46.79403297566082,0.0003875811179690368,-0.01813894431343943,0.6715058023987976,0.46511627906975495,0.7175128520525313,0.5008347245408995,-0.7046632629676463,-0.5263157894736747,1.1347291261718275,0.8904109589041198,0.8463666682527339,0.8658008658008587,1.3896171997902496,1.298701298701288,1.9661016949152454
VOXEL,36,3821,48.65218529180842,0.03405269624485887,0.0,1.2525325000064593,0.8645533141210304,1.3803850668437505,0.9111156104474549,-1.3319904487946002,-0.987654320987652,2.1473939480088395,1.6252119841718482,1.7020520404715451,1.5957446808510634,2.6481384373361117,2.4691358024691468,3.8475368572455926
VOXEL,72,3821,47.99790630724941,0.014966589942314392,-0.06142506142505777,1.8431273527416292,1.2820512820512997,2.069466100850102,1.3333333333333197,-1.9738040550460847,-1.473922902494329,3.2079226139919657,2.496532593619971,2.5984504334896608,2.4254674077817118,3.9752268471842322,3.745318352059923,5.897518530454415
VOXEL,288,3821,45.537817325307515,0.036225735853004044,-0.43332676777625423,4.0660736427149295,2.8342111863556507,4.6236254280677676,2.8490028490028463,-4.23276091712536,-3.53082787214124,7.073183566961396,5.298829328404198,5.776764573218854,4.81444332998997,8.246859639541238,7.820831852115173,11.925465838509307
VTHO,12,2891,47.25008647526807,0.02126360453251512,0.0,0.47444165210684586,0.31982942430703876,0.5426376975800682,0.3656307129798808,-0.48002468780293533,-0.36231884057970065,0.8165553443730441,0.6237006237006182,0.613556708545948,0.5948745526394961,0.9834775767112447,0.9369332594847513,1.4056224899598346
