horizon,events,up_rate_pct,avg_ret_pct,med_ret_pct,avg_abs_ret_pct,med_abs_ret_pct,avg_mfe_pct,med_mfe_pct,avg_mae_pct,med_mae_pct,avg_max_abs_excursion_pct,med_max_abs_excursion_pct,avg_realized_vol_pct,p75_abs_ret_pct,p90_abs_ret_pct,p75_max_abs_excursion_pct,p90_max_abs_excursion_pct
12,3392909,48.39731923255236,-0.005376683218173108,0.0,0.5864746114437432,0.39525691699605625,0.6125981285714492,0.4133298889176018,-0.6199740393334717,-0.4237288135593209,0.9847519137759195,0.7636710759579834,0.7366435908897058,0.7605495583905775,1.289134438305708,1.1941079055173054,1.8302587028039334
36,3392909,48.63463771058994,-0.015789820198694442,-0.00400504635840182,1.0952835362509419,0.7219610476830063,1.1705907610834538,0.7793209876543195,-1.1878848640189832,-0.8081334723670452,1.8766813049107232,1.4405165990562185,1.469296488373631,1.402103154732104,2.4223034734917714,2.263138862102221,3.504596249591086
72,3392909,48.075913618667634,-0.045659126905677916,-0.049825610363718464,1.6581091422982026,1.0878839590443556,1.773546604894917,1.16026105873821,-1.8053435793359358,-1.2353304508956109,2.848796346795348,2.1739130434782483,2.245997402304215,2.1293692245881846,3.691275167785235,3.434935521688165,5.367850215212596
288,3392909,47.497589826311284,-0.18788620359583638,-0.18610421836229296,3.7760146630759586,2.5242718446601975,4.002665130099204,2.4930747922437657,-4.123870288499046,-2.8451492537313383,6.516662333990003,4.989652793745691,5.156764558690253,4.928184845961702,8.293838862559246,7.809983896940431,11.944777911164461
