run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,crash_dd_min,crash_recent_min,crash_recent_max,recovery_min,expansion_min,atr_expansion_min,vol_max,ret20_min,ret20_max,ret60_min,ret60_max,rsi_max,ema20_min,ema50_min,atrp_max,range60_max,close_pos_min,upper_max,stop_atr,rr,hold,cooldown,fail_bars,fail_pnl,verdict,note
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_C_033,post_recovery_expansion,expansion_grid,long,28947,10168,18779,35.126265243375826,1.1559720455770917,1.9711850887784932,3.349597486806566,98.5555608357779,597,0,0.01,0.0004,0.08,EM25_C_033,-0.22,12,240,0.08,0.012,1.0,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_D_039,exit_geometry,stop_rr_grid,long,31643,11736,19907,37.08877160825459,-0.8971675468895324,1.6166580113913698,4.500205901140697,97.04369917102076,597,0,0.01,0.0004,0.08,EM25_D_039,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,1.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_010,crash_recovery_local,crash_recovery_grid,long,31353,11010,20343,35.116256817529425,0.3416484550409882,1.558931377442363,4.449072925315334,97.04050045828899,597,0,0.01,0.0004,0.08,EM25_A_010,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_025,recency_window,crash_recency_grid,long,31353,11010,20343,35.116256817529425,0.3416484550409882,1.558931377442363,4.449072925315334,97.04050045828899,597,0,0.01,0.0004,0.08,EM25_B_025,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_D_037,exit_geometry,stop_rr_grid,long,32053,10680,21373,33.31981405796649,-1.1436003268562533,1.3527521626789385,4.741081827273552,96.54753524845258,597,0,0.01,0.0004,0.08,EM25_D_037,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.7,2.2,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_C_031,post_recovery_expansion,expansion_grid,long,33374,11744,21630,35.1890693354108,-2.658693330329709,1.937165217035175,5.565682278524897,96.26366647732,597,0,0.01,0.0004,0.08,EM25_C_031,-0.22,12,240,0.08,0.005,1.0,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_026,recency_window,crash_recency_grid,long,35729,12532,23197,35.075149038596095,-0.9791521391054991,0.8235510775751242,5.010575899785897,95.77171052597383,597,0,0.01,0.0004,0.08,EM25_B_026,-0.22,12,300,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_E_045,state_risk,state_risk_grid,long,30056,10444,19612,34.74846952355603,-2.748996522669067,1.8709721748255026,6.166666383780717,95.58892917888993,597,0,0.01,0.0004,0.08,EM25_E_045,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,68,0.82,0.74,0.075,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_E_046,state_risk,state_risk_grid,long,30057,10445,19612,34.750640449812025,-2.793461113214246,1.8709721748255026,6.204816094014598,95.5500656981928,597,0,0.01,0.0004,0.08,EM25_E_046,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,68,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_009,crash_recovery_local,crash_recovery_grid,long,36800,12908,23892,35.07608695652174,-2.8953555902883066,0.8890191091294408,6.557943195355342,94.27277454560155,597,0,0.01,0.0004,0.08,EM25_A_009,-0.22,12,240,0.06,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_E_047,state_risk,state_risk_grid,long,31945,11107,20838,34.769134449835654,-4.714512803135429,1.524546951636374,8.13045993524587,93.2701343372937,597,0,0.01,0.0004,0.08,EM25_E_047,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,76,0.82,0.74,0.075,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_E_048,state_risk,state_risk_grid,long,31946,11108,20838,34.77117636010768,-4.7580787306995,1.524546951636374,8.19963517774891,93.19990448573978,597,0,0.01,0.0004,0.08,EM25_E_048,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,76,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_D_036,exit_geometry,stop_rr_grid,long,32542,12085,20457,37.136623440476924,-6.258353381238946,0.9120807386842289,8.25242272290888,92.5843892576449,597,0,0.01,0.0004,0.08,EM25_D_036,-0.22,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.7,1.8,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_008,crash_recovery_local,crash_recovery_grid,long,26273,9094,17179,34.61348152095307,-7.197614655816431,1.5428314680981048,9.620540803316713,91.7738619338666,597,0,0.01,0.0004,0.08,EM25_A_008,-0.2,12,240,0.12,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_007,crash_recovery_local,crash_recovery_grid,long,31880,11010,20870,34.535759096612296,-7.5004955335647105,2.302225671667224,10.558337650726079,91.50081126104483,597,0,0.01,0.0004,0.08,EM25_A_007,-0.2,12,240,0.1,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_027,recency_window,crash_recency_grid,long,23375,8027,15348,34.340106951871654,-7.497612505136453,0.19138565526437556,8.84326165303907,91.3311992679639,597,0,0.01,0.0004,0.08,EM25_B_027,-0.22,24,180,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_C_030,post_recovery_expansion,expansion_grid,long,35786,12534,23252,35.02487006091768,-7.8378457337608065,0.27107668023376164,9.49459579173826,90.75074325342165,597,0,0.01,0.0004,0.08,EM25_C_030,-0.22,12,240,0.08,0.005,0.75,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_C_034,post_recovery_expansion,expansion_grid,long,33782,11784,21998,34.88248179503878,-7.777624991554511,0.35838320646714994,9.946181832297118,90.3765559287984,597,0,0.01,0.0004,0.08,EM25_C_034,-0.22,12,240,0.08,0.02,0.75,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_006,crash_recovery_local,crash_recovery_grid,long,38667,13385,25282,34.616080895854346,-9.748931679828942,0.9134199304783985,11.93554735591601,88.86885090620176,597,0,0.01,0.0004,0.08,EM25_A_006,-0.2,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_C_032,post_recovery_expansion,expansion_grid,long,34797,12036,22761,34.58918872316579,-10.847028942270631,0.22305717611870168,11.760846646379264,88.43597711732237,597,0,0.01,0.0004,0.08,EM25_C_032,-0.22,12,240,0.08,0.012,0.75,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_028,recency_window,crash_recency_grid,long,28559,9712,18847,34.00679295493539,-10.959339788312816,0.4842469063358168,12.591808833212392,87.83146262839686,597,0,0.01,0.0004,0.08,EM25_B_028,-0.22,24,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_029,recency_window,crash_recency_grid,long,32936,11233,21703,34.10553801311635,-12.229792626992975,0.23283476203512787,14.017741508719494,86.1824550782311,597,0,0.01,0.0004,0.08,EM25_B_029,-0.22,24,300,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_004,crash_recovery_local,crash_recovery_grid,long,30600,10452,20148,34.15686274509804,-14.449212115479549,0.6907837663276295,16.01801030002864,84.56212365145771,597,0,0.01,0.0004,0.08,EM25_A_004,-0.18,12,240,0.12,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_005,crash_recovery_local,crash_recovery_grid,long,46430,16075,30355,34.62201163041137,-15.009371768576841,0.11246766775863115,16.208870799722995,83.88536712907717,597,0,0.01,0.0004,0.08,EM25_A_005,-0.2,12,240,0.06,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_003,crash_recovery_local,crash_recovery_grid,long,38389,13143,25246,34.23636979343041,-16.05500251962694,0.6974640722595904,17.341606981236048,83.23490561277697,597,0,0.01,0.0004,0.08,EM25_A_003,-0.18,12,240,0.1,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_021,recency_window,crash_recency_grid,long,27961,9598,18363,34.32638317656736,-17.576121780941566,0.05517115720821142,17.926972791983907,82.11830784688256,597,0,0.01,0.0004,0.08,EM25_B_021,-0.22,6,180,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_002,crash_recovery_local,crash_recovery_grid,long,47947,16460,31487,34.3295722360106,-19.602732560949466,0.1380871044711407,20.70246364097844,79.40703603089669,597,0,0.01,0.0004,0.08,EM25_A_002,-0.18,12,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_022,recency_window,crash_recency_grid,long,33146,11291,21855,34.06444216496711,-20.513426178987114,0.0890356146398652,20.909713653379015,79.16070486919013,597,0,0.01,0.0004,0.08,EM25_B_022,-0.22,6,240,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_B_023,recency_window,crash_recency_grid,long,37518,12809,24709,34.14094567940722,-21.698837705693354,0.0294448605319797,22.12491244470145,77.89801776621836,597,0,0.01,0.0004,0.08,EM25_B_023,-0.22,6,300,0.08,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
LONG_EVENT_MEMORY_V25_CRASH_RECOVERY_REFINE_1H,EM25_A_001,crash_recovery_local,crash_recovery_grid,long,59297,20300,38997,34.23444693660725,-27.13375758934665,0.14523391432750277,27.93731891286424,72.16734053964795,597,0,0.01,0.0004,0.08,EM25_A_001,-0.18,12,240,0.06,0.012,0.9,4.0,-0.16,0.18,-0.35,0.35,72,0.82,0.74,0.095,0.58,0.48,0.82,0.85,2.0,14,18,6,-0.5,valid_any_mdd,research only; MDD >= 5
