label,initial_asset,position_fraction,fee_per_side,trades,expected_trades,count_match,wins,losses,win_rate_pct,final_return_pct,expected_final_return_pct,max_return_pct,expected_max_return_pct,max_drawdown_pct,expected_max_drawdown_pct,official_cd_value,expected_official_cd_value,max_conc,expected_max_conc,same_bar_trades,expected_same_bar_trades,errors,expected_errors,raw_candidates,generated_trades_before_guard,expected_generated_before_guard,blocked_by_guard,expected_blocked_by_guard,blocked_by_same_symbol,skipped_invalid,active_leftover,max_conc_unique_symbols,profit_factor,stage,frozen_source,critical_fix
short_max_v7_baseline_trade_generation,100.0,0.01,0.0004,43681,43681,1,6040,37641,13.827522263684438,1221.3299878755902,1221.3299878755902,1221.9746135454966,1221.9746135454966,5.6636954922983485,5.6636954922983485,1247.1019969487918,1247.1019969487918,295,295,3694,3694,0,0,70917,43833,43833,152,152,0,0,0,295,1.5021526593629504,short_max_v7_frozen_reproduce_runner_exact_embedded,base_line/short_max/v7/frozen_reproduce_runner.py,per-symbol inpos gen_trades before portfolio eval; no portfolio same-symbol gate
