experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover
rr30_t40_baseline,87086,2140.32885949097,20.4032885949097,2141.762596786411,20.41762596786411,0.25432331258755714,1.3152661713093794,-0.36625687814124563,387,387,7356,0
rr30_t40_no_failfast,87081,2140.098374241447,20.400983742414468,2141.5319571422506,20.415319571422504,0.2543608823968489,1.3152825130878332,-0.3662716958632859,387,387,7356,0
rr30_t60,87039,2447.935947869549,23.479359478695493,2449.5213211916357,23.495213211916358,0.22601362607566722,1.3223224421018467,-0.34892798666684544,387,387,7352,0
rr40_t40,87033,2536.9073208743316,24.369073208743316,2538.6066729708386,24.386066729708386,0.25132995530430985,1.3412595442777304,-0.37217584602035747,388,388,7315,0
rr40_t60,86919,2948.9979171379887,28.489979171379886,2950.907796613711,28.50907796613711,0.2207112368987218,1.3518529926795744,-0.3450155759195601,388,388,7308,0
rr25_t40,87102,1778.7723789394145,16.787723789394146,1779.963921202745,16.79963921202745,0.259902183646759,1.2910374564952871,-0.3693823394933181,387,387,7421,0
rr30_t40_asym_short_s22,78603,1926.2302356308455,18.262302356308457,1927.4777331523487,18.274777331523488,0.2559444296019236,1.3382503540045856,-0.36604725672418337,387,387,6944,0
rr30_t40_asym_both_balanced,67080,1677.165189930991,15.771651899309909,1678.2513837716276,15.782513837716277,0.25948121645796063,1.371541284625684,-0.3567595260169366,380,380,6574,0
rr30_t40_asym_short_s22_no_failfast,78598,1925.9564048790419,18.25956404879042,1927.2037250576825,18.272037250576826,0.25598615740858544,1.338259127762197,-0.36606207934753077,387,387,6944,0
rr30_t60_asym_short_s22,78568,2141.5599074358174,20.415599074358173,2142.9468603697183,20.42946860369718,0.22719173200285103,1.3425295368640389,-0.3502106392176342,387,387,6941,0
rr30_t40_long_only,50294,798.9346991365803,6.989346991365803,911.4511618327471,8.114511618327471,0.2589374478068955,1.3592897522413956,-0.4203526432559399,386,386,3554,0
rr30_t40_short_only,36798,268.8054864816457,1.6880548648164568,269.0114686453987,1.6901146864539869,0.2480569596173705,1.2333108895731564,-0.03903260440208489,294,294,3802,0
