strategy,symbol,entry_ts,exit_ts,entry_i,exit_i,outcome,pnl_pct,gross_pct,hold_bars,exit_reason,entry_price,exit_price,mae_pct,mfe_pct,atrp,rsi14,vol_ratio,body_atr,close_pos,lower_wick_body_ratio,upper_wick_ratio,range_atr,body_range,ret1,ret3,ret5,ret6,ret10,ret20,ema50_slope8,ema20_over_50,close_to_ema20,close_to_ema50,quiet_ratio,low_break_atr,reclaim_atr,shock_recency,shock_count_10,shock_ref_low_distance_pct,expected_tp,stop_distance_pct,target_distance_pct
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DOT,1599237900,1599239100,3753,3757,win,4.598327877815656,4.678327877815656,4,target,5.211,5.454787665712974,-0.21109192093648282,6.774131644597961,0.01782220143929771,18.26160170350424,5.369192292501202,0.6029837464093547,0.8842975206611587,2.821428571428575,0.11570247933884124,2.605751189840423,0.23140495867768615,0.010667183863460217,-0.05254545454545445,-0.0767186392629341,-0.07277580071174372,-0.08643057503506302,-0.09499826328586314,-0.016301662937842964,-0.022182778502687572,-0.06559824651631785,-0.08632587364636923,1.8466061743106126,1.3351782956207188,0.9690810210150319,2,1,-6.194856391965464,0.04678327877815649,1.8713311511262598,4.67832787781565
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,UNI,1600920600,1600921200,1586,1588,loss,-2.4969461490115705,-2.4169461490115705,2,stop,4.6239,4.512142827015854,-3.7608944830121698,0.08218170808192275,0.023018534752491188,31.46034074262286,1.8065668315246912,0.38427063653526605,0.933606557377051,1.7848410757946431,0.06639344262294902,1.1462351505452992,0.33524590163934226,0.00804447351209947,-0.038290349417637204,-0.06178475773070369,-0.05981984912872862,-0.057501019160212,-0.10965841260060838,-0.00535993290797343,0.0020708893060519262,-0.05148359052244822,-0.049519318033446336,1.2406231237555911,0.36172174832782,0.7084109045173427,2,1,-3.3226152197213366,0.060423653725289364,2.416946149011575,6.042365372528938
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FTM,1601600700,1601601300,2125,2127,loss,-1.2328953001585248,-1.1528953001585247,2,stop,0.037142,0.03671379162761512,-2.5389047439556283,2.2104356254374973,0.010979955239604985,20.61199709857584,2.330544444471074,0.3629074301712323,1.0,2.256756756756728,0.0,1.1819012252873813,0.3070539419087164,0.004000648753851976,-0.032180733251687244,-0.06289895294562875,-0.06485724356714839,-0.06360771460985748,-0.048007176726899914,-0.006487419276280271,-0.008601399165913848,-0.04323668527767055,-0.05146618845490014,1.634946437647132,0.6645129295702876,0.5173882957170937,2,1,-1.8211033743974259,0.028822382503963084,1.1528953001585234,2.882238250396308
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FLM,1603759800,1603760400,7882,7884,loss,-1.5843070669084913,-1.5043070669084913,2,stop,0.197,0.19403651507819028,-1.9796954314720887,0.40609137055837313,0.014326733970557021,22.753460413989572,2.2623156377512235,0.4606063590721517,0.9545454545454595,2.230769230769249,0.04545454545454058,1.5589753691672834,0.2954545454545453,0.007672634271099765,-0.0020263424518742745,-0.061457837065269194,-0.061457837065269194,-0.06943788379782712,-0.06943788379782712,-0.011269590171945953,-0.012558516972377087,-0.045064928860160225,-0.05705749715858799,1.6418743902165946,0.531468875852485,0.956643976534475,3,1,-1.17888262429523,0.037607676672712184,1.5043070669084875,3.7607676672712187
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SXP,1604791200,1604792100,31456,31459,loss,-2.555506837953225,-2.475506837953225,3,stop,1.0002,0.9754399806067918,-3.8392321535692853,1.9696060787842484,0.02357625559955456,22.41361657393506,1.7516244434152963,0.3901450902195083,0.8327526132404207,1.5978260869565293,0.16724738675957923,1.21708305318477,0.3205574912891987,0.008062890546260748,-0.0425043078690408,-0.04396864844198056,-0.04597481877146126,-0.043328550932568266,-0.12783397279386122,-0.02213799721783205,-0.02597709460377884,-0.06223568971911242,-0.08659608192332646,1.271216600161931,0.18235042260259998,0.8311786704676472,7,3,-4.7512195121951155,0.06188767094883072,2.475506837953229,6.188767094883072
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XLM,1606245900,1606248000,89021,89028,win,8.035125147948735,8.115125147948735,7,target,0.14712,0.15905897211766218,-1.386623164763468,8.951876019575849,0.03091476246837613,27.079124800141514,1.9999154630041145,0.5496704352204348,0.9209302325581381,1.3759999999999981,0.07906976744186195,1.418149722868723,0.3875968992248059,0.017286682339925363,-0.04819822734036361,-0.05419479267116678,-0.0788880540946657,-0.08841935683747448,-0.14633863293489613,-0.02494853938540631,-0.031509551071718156,-0.07636281392197908,-0.10546620700844256,1.2492936450806145,0.5694585708883719,0.7365583831953801,2,2,-6.3047517918768285,0.08115125147948735,3.246050059179494,8.115125147948735
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XRP,1606245900,1606251300,93049,93067,win,5.154205700950156,5.234205700950156,18,time,0.5999,0.6313,-1.6169361560260114,8.15135855975997,0.03637954590349048,30.74123551342933,2.188703356191107,0.44446298486394037,0.9073569482288838,2.432989690721634,0.09264305177111615,1.6816279942790229,0.2643051771117181,0.01609078590785895,-0.04108056265984661,-0.045049347341610924,-0.07721888940163057,-0.0742283950617284,-0.14871576557400312,-0.026021736741198898,-0.03251720658477797,-0.07466894860972584,-0.10475812956709318,1.2354366740329545,0.9164185254926575,0.6094183194526156,2,3,-7.114754098360654,0.09549630799666252,3.8198523198665004,9.54963079966625
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LINK,1606394400,1606399800,90380,90398,win,6.0576369261643945,6.137636926164395,18,time,11.959,12.693,-0.9114474454385818,7.584246174429301,0.02962741658707479,22.513431050921056,3.103968445948503,0.7225223991480817,0.9635294117647052,2.1992187499999933,0.03647058823529482,2.399000153421362,0.3011764705882357,0.022486320109439184,-0.07056811999689139,-0.08479375526134536,-0.10244671269888928,-0.13195906220512443,-0.1543030903047875,-0.028747847051726394,-0.039624274113144176,-0.0950145523165763,-0.13087394376399075,1.8133322883036225,1.4394000920528172,0.8721071145967052,2,4,-7.482767212025577,0.07777196854107132,3.1108787416428534,7.7771968541071335
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ALGO,1606442700,1606443900,47041,47045,loss,-2.3243993901296065,-2.2443993901296064,4,stop,0.2892,0.2827091969637452,-3.4923928077455044,0.4840940525587871,0.02137523228694859,33.375776215931054,2.6296410459140174,0.5338322516714865,0.9652173913043468,2.3636363636363376,0.03478260869565314,1.8603245134006223,0.2869565217391324,0.01048218029350112,-0.01498637602179842,-0.06073400454693079,-0.05428384565075217,-0.05366492146596846,-0.061038961038961004,-0.007430206243479454,-0.008352865265050191,-0.0391181281048808,-0.04714424491644986,1.3303687659010186,1.1970783825360454,0.5985391912680317,3,1,-4.498626373626369,0.05610998475324005,2.2443993901296024,5.610998475324006
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FTM,1606858200,1606859400,19650,19654,loss,-1.5042913228579902,-1.42429132285799,4,stop,0.020818,0.020521491032407423,-1.931021231626475,1.3113651647612592,0.013564679265314137,19.78042544046042,1.6576896196438786,0.42140378085188795,0.9310897435897414,3.8823529411764124,0.06891025641025865,2.2097139432905513,0.19070512820513003,0.005797661609817206,-0.04351022283482653,-0.049449796812930935,-0.051658163265306145,-0.05587301587301585,-0.08282668076482513,-0.014219450395547284,-0.020140296010469405,-0.04690940382138986,-0.06610493055322186,1.5831088184038724,1.2500465095858384,0.8073954792792369,2,1,-3.9306907192024676,0.03560728307144961,1.4242913228579843,3.5607283071449607
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,QTUM,1606858200,1606859700,82133,82138,loss,-1.5753082559308353,-1.4953082559308353,5,stop,2.759,2.717744445218868,-1.95723088075389,1.5947807176513242,0.014241031008865146,22.4287704036944,1.5361001178989377,0.6871801906531498,0.9014084507042239,1.3703703703703995,0.09859154929577606,1.8070293902360859,0.3802816901408398,0.00877513711151745,-0.04697754749568228,-0.05384087791495196,-0.05546045874700445,-0.06727518593644366,-0.0735392881128275,-0.01182496513818132,-0.013745070997899789,-0.04747788727070168,-0.06057037133723531,1.6800385918924277,0.12725559086170446,1.5016159721680042,2,1,-2.10679258990194,0.03738270639827101,1.4953082559308404,3.738270639827101
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BCH,1606858200,1606860000,100267,100273,loss,-2.2825746651849785,-2.2025746651849785,6,stop,284.15,277.89138408887686,-2.5655463663557856,1.7033257082526947,0.020976901573190234,23.57972796195442,1.8554010117494717,0.6878517648525,0.9468438538205973,2.47560975609759,0.05315614617940271,2.524919283178102,0.2724252491694327,0.014676474789315552,-0.0698549870699533,-0.07569448962331671,-0.07881086688711669,-0.07785422210683457,-0.1005349624893167,-0.014379255833677274,-0.019208119890594344,-0.06308761017706987,-0.08108393568777206,1.8853966663774588,0.5368599140312316,1.8538443906390625,2,1,-5.846647596455745,0.05506436662962436,2.2025746651849745,5.506436662962436
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ENJ,1606858200,1606860000,18210,18216,loss,-1.5376446121735998,-1.4576446121735998,6,stop,0.13967,0.13763410777017712,-1.8472112837402441,1.0453211140545693,0.013882329639748654,20.462797387281313,2.4955080057963714,0.763301699980051,0.8674463937621804,2.0067567567567823,0.1325536062378196,2.645768730336289,0.2884990253411272,0.010709892177436675,-0.042437954202660055,-0.05487887400189473,-0.05666621639875735,-0.06028392652896475,-0.08148099434433786,-0.012147802506391248,-0.015436947600686812,-0.04759423842874999,-0.06229647626471757,1.8462434505744392,0.6601528216043785,1.6349097222545783,2,1,-3.80593298712385,0.036441115304340216,1.4576446121736086,3.6441115304340217
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LTC,1606858200,1606860000,94229,94235,loss,-2.121101900461515,-2.041101900461515,6,stop,82.57,80.88466216078892,-3.742279278188191,1.7681966816034975,0.01943906571868115,25.05330613435909,1.7000294081478682,0.753854788304478,0.9505813953488367,1.702479338842986,0.049418604651163316,2.143190472535055,0.35174418604651003,0.014124293785310549,-0.05135569852941191,-0.06170454545454551,-0.06711106089707386,-0.06910935738444202,-0.08973652298533785,-0.012030174827179052,-0.014416398946739073,-0.05156110937814673,-0.06523418280195392,1.7331354519562918,0.22428737503273807,1.812989614847967,2,1,-3.703703703703698,0.05102754751153802,2.041101900461521,5.102754751153803
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZEN,1606858200,1606860000,2082,2088,loss,-2.586658118062557,-2.506658118062557,6,stop,14.297,13.938623088860597,-4.679303350353224,2.0983423095754277,0.023872934457738592,26.981463399266786,2.3381583720003727,0.7148898046625048,0.8255813953488388,1.9098360655737767,0.17441860465116124,2.5196935738104687,0.28372093023255807,0.016711705305077595,-0.05060096951988835,-0.06095238095238087,-0.06353573066090257,-0.06506670154329053,-0.10143925586072522,-0.019091671438442592,-0.027931355708560313,-0.05394872247835736,-0.08037321722935231,1.721012063605389,0.3310760160937,1.749136120424249,2,1,-4.276454840073274,0.0626664529515638,2.5066581180625525,6.266645295156382
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ADA,1606858200,1606863600,87894,87912,win,4.522147668912152,4.602147668912152,18,time,0.14993,0.15683,-2.587874341359297,6.042819982658563,0.024762333271854512,21.8441863280633,2.627895782729972,1.001988724743693,0.9164926931106477,1.3602150537634428,0.08350730688935226,2.580390318022737,0.3883089770354905,0.0268474762002604,-0.09210366961366112,-0.10049196064314847,-0.10291389935977979,-0.10596302921884304,-0.12618020748338965,-0.016197394324935832,-0.021122408681832683,-0.08383382143780671,-0.10318545788187017,2.0792150681361177,0.026935180772676943,2.3379736910686217,2,1,-9.519230769230768,0.0650011248386181,2.600044993544724,6.50011248386181
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BEL,1606858200,1606863600,3810,3828,win,3.22924343271237,3.30924343271237,18,time,1.01564,1.04925,-2.287227757866969,4.367689338742069,0.024111367663858144,24.492835642949487,2.697755232759319,0.9294170075692537,0.9893799246317259,1.5377855887521905,0.01062007536827412,2.3839791257422123,0.38985954093867964,0.01917654260283186,-0.060062561311936546,-0.07430092238142094,-0.08238015214759387,-0.09236818588025009,-0.09921064301552096,-0.013504486309447672,-0.015614375191578156,-0.06368339331526573,-0.07830339211014647,1.8906651317284997,0.08657135571383208,2.272089732036606,2,1,-6.633006150517096,0.06329234011762763,2.5316936047051057,6.329234011762765
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,XLM,1606858200,1606863600,91062,91080,win,2.6874766148226072,2.7674766148226073,18,time,0.18067,0.18567,-1.892954004538665,3.891072120440587,0.019743016082798347,20.0618389798571,2.1929643060643786,0.7289098249591129,0.9544491525423715,2.4653846153846235,0.04555084745762855,2.6465033644669433,0.27542372881355826,0.014657980456026065,-0.07234545081125487,-0.07971678891605538,-0.081074207822593,-0.08219456438912875,-0.09804802556038139,-0.012789263964168907,-0.01723191029999227,-0.06624691774768188,-0.08233726710339506,1.9807800742600894,0.776569313514133,1.7493835799018758,2,1,-7.540665733060425,0.05182541721734566,2.0730166886938264,5.182541721734566
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SKL,1607500800,1607501400,185,187,loss,-3.0541825626234385,-2.9741825626234384,2,stop,0.12301,0.1193514580297169,-3.1786033655800314,0.3983415982440487,0.02832554821546128,37.5219077919879,3.00946865983974,0.4190193832548461,0.918196994991652,2.767123287671255,0.08180300500834803,1.719127469655168,0.2437395659432371,0.012011517893870671,-0.035367001254705155,-0.07316154309825207,-0.06831780655911546,-0.08153513029194359,-0.05667177914110422,0.0029113314726241235,0.012539253744399126,-0.04672486511891338,-0.03477150631441317,1.3665322452472832,1.136518327184383,0.44197934946059436,3,2,-7.121403730635468,0.07435456406558585,2.974182562623435,7.435456406558587
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,OCEAN,1609777500,1609778700,17861,17865,loss,-2.3140159097249327,-2.2340159097249326,4,stop,0.40433,0.3952972034722092,-2.802166547127348,2.013207033858477,0.021276341997380297,26.18881891204292,3.1745309868783855,0.4626474190072468,0.8515519568151159,3.7562814070351296,0.1484480431848841,2.5840834483746185,0.17903733693207577,0.00991607553202134,-0.05708822089037102,-0.06890040299366729,-0.06939329773522362,-0.11567735444643712,-0.08090107292234938,-0.007124318267914376,-7.71244801807125e-05,-0.06121357512223602,-0.06128597853725548,1.6755927190917923,1.697148823493904,0.5033324935430551,7,1,-11.124435015220001,0.05585039774312328,2.2340159097249312,5.585039774312328
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ETH,1609787700,1609793100,116382,116400,win,2.7900596670299223,2.8700596670299223,18,time,926.81,953.41,-2.5765798815291157,5.101369212675746,0.03002823913628723,31.359148302055175,2.1286738376237047,0.4387277320442948,0.9743250397035461,2.0147420147420294,0.02567496029645389,1.3575048088970967,0.3231868713605064,0.013350098403673627,-0.04972777886005475,-0.037420547546840655,-0.04776533442926134,-0.05296125235020033,-0.09023892259065125,-0.021876084351723835,-0.03368980455607207,-0.05405303127650829,-0.08592179977321157,1.1404729023592346,0.8264322552840987,0.4962186715423199,8,2,-5.407703426579369,0.07882412773275398,3.1529651093101596,7.882412773275399
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SUSHI,1609995900,1609996200,35869,35870,loss,-2.0687641112045636,-1.9887641112045638,1,stop,3.6452,3.5727055706183712,-2.4991769998902655,0.18106002414134098,0.018940610582900603,24.801385424559413,2.3341963117763282,0.4765193725182203,0.8426204819277098,2.4012158054711055,0.15737951807229017,1.9234581358790084,0.24774096385542277,0.008326187380708783,-0.0384087791495199,-0.06442174426364145,-0.06590815908159087,-0.06449377646605925,-0.0903600928305841,-0.012035115496612847,-0.015495741240544647,-0.05230213638420589,-0.06698741725301316,1.6353685906905993,0.5199709870335546,1.10077423438859,2,1,-4.4615093421301655,0.049719102780114086,1.9887641112045635,4.971910278011409
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SXP,1610367600,1610367900,50044,50045,loss,-2.13568796052626,-2.05568796052626,1,stop,0.8831,0.8649462196205926,-2.5365190805118303,1.4494394745781942,0.019577980576440605,25.62881671678086,2.6425232904733527,0.5899597646421223,0.9747292418772552,1.6470588235294175,0.025270758122744853,1.6021456353516512,0.3682310469314067,0.011917039074137659,-0.04735706580366783,-0.0646117995975003,-0.07110550120963499,-0.07683462262178553,-0.08883615352868346,-0.015405236366398123,-0.024422696746450034,-0.05753118189879525,-0.08054881203626618,1.4314925869186743,0.4569296216345865,1.1047285788886816,2,1,-5.403314917127078,0.051392199013156586,2.0556879605262637,5.139219901315659
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,CRV,1610759100,1610760000,39277,39280,win,7.439967748829765,7.519967748829765,3,target,0.884,0.9504765148996551,-0.9049773755656116,9.954751131221716,0.02864749618601813,27.73441698992937,1.9334864420865396,0.35538866674436037,0.8275862068965517,1.6666666666666667,0.1724137931034483,1.1451412595096055,0.3103448275862069,0.009132420091324311,-0.03598691384950925,-0.06256627783669133,-0.07240293809024134,-0.08488612836438925,-0.11334002006018051,-0.020418746077652372,-0.027842599627051823,-0.06605045367910889,-0.09205403696918812,1.255971503799567,0.35538866674436037,0.5923144445739339,4,1,-5.494505494505497,0.07519967748829759,3.0079870995319036,7.5199677488297585
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DEFI,1610759100,1610760000,40429,40432,win,4.5572180928901505,4.6372180928901505,3,target,964.8,1009.5398801602041,-0.8913764510779342,5.286069651741294,0.017665592734819623,22.05324791835089,3.0535372778320298,0.4283091490496391,0.8015267175572505,1.8767123287671412,0.19847328244274948,1.5372191376850184,0.2786259541984711,0.006887914840325582,-0.04019100676482301,-0.06935468312915993,-0.0680061823802165,-0.07868601986249057,-0.10831792975970433,-0.015494765042933567,-0.019351291742230492,-0.06211832969629516,-0.08026755151803255,1.4621536365550862,0.5573886186262461,0.6747335909686137,2,2,-4.211915152745361,0.04637218092890151,1.8548872371560603,4.6372180928901505
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZIL,1610759100,1610760000,60853,60856,win,4.227720466608253,4.307720466608253,3,target,0.06164,0.06429527889561733,-0.9733939000648983,4.542504866969495,0.016410363682317172,21.590145696109985,2.764103844860798,0.5635001289204076,0.9532163742690076,1.8596491228070113,0.046783625730992345,1.6905003867612158,0.3333333333333347,0.009333551662027206,-0.03036023281422051,-0.061510353227770986,-0.06350653296870257,-0.06634353226295053,-0.096320187655769,-0.015953416102259532,-0.02274486952689081,-0.05399332308650506,-0.07551012152447012,1.5494616211502463,0.6030439976165748,1.0083686517523065,2,2,-4.122064227512389,0.04307720466608258,1.723088186643303,4.307720466608258
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ZEC,1610759100,1610760300,99457,99461,win,5.488352016361148,5.568352016361148,4,target,97.76,103.20362093119466,-0.49099836333879293,6.106792144026185,0.021212769586137714,26.350004368980848,2.924192261913703,0.6558134824455023,0.835897435897436,1.3970588235294166,0.16410256410256402,1.8806416040716647,0.3487179487179481,0.015582796592561898,-0.06413938349607495,-0.07869192347563847,-0.07607976561761642,-0.08318484479039656,-0.11673292374412725,-0.014594975401000188,-0.018483985308639816,-0.06664925345473793,-0.08390129494168852,1.5043037365140735,0.8101225371385653,0.7619009575469802,2,1,-5.904610176242164,0.0556835201636115,2.22734080654446,5.56835201636115
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,THETA,1610759100,1610761200,67201,67208,win,4.16833470830388,4.24833470830388,7,target,1.9082,1.9892667229038545,-1.1057541138245415,4.428256996122001,0.016184132222109997,24.693279910832146,2.023799156388568,0.5893293609100411,0.9957081545064335,1.5494505494505502,0.004291845493566506,1.5089422098026397,0.3905579399141613,0.009042356300565713,-0.04216444132115249,-0.06092519685039377,-0.05665414277239478,-0.06092519685039377,-0.08488394398618837,-0.013465239037718568,-0.021355598560175326,-0.048581275006935876,-0.06889939136052159,1.51928390406259,0.37885458915645653,1.1236114738229894,2,1,-4.030927835051545,0.04248334708303874,1.69933388332155,4.248334708303875
