strategy,symbol,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,ruined
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ALT,1,1,0,100.0,0.3638967855500219,0.3638967855500219,0.0,100.36389678555003,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MEW,1,1,0,100.0,0.33557628976244036,0.33557628976244036,0.0,100.33557628976244,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MORPHO,1,1,0,100.0,0.3202918912977859,0.3202918912977859,0.0,100.32029189129779,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SPX,1,1,0,100.0,0.31740597146450167,0.31740597146450167,0.0,100.3174059714645,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,STX,1,1,0,100.0,0.2992354650030782,0.2992354650030782,0.0,100.29923546500308,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,VFY,1,1,0,100.0,0.28782766826394024,0.28782766826394024,0.0,100.28782766826394,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,NIL,1,1,0,100.0,0.23888809483678664,0.23888809483678664,0.0,100.23888809483678,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,2Z,1,1,0,100.0,0.2197776524445194,0.2197776524445194,0.0,100.21977765244452,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ORDER,1,1,0,100.0,0.19821731268416798,0.19821731268416798,0.0,100.19821731268416,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,AUCTION,1,1,0,100.0,0.1369704056057186,0.1369704056057186,0.0,100.13697040560572,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MAV,1,1,0,100.0,0.13511611686256586,0.13511611686256586,0.0,100.13511611686256,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,MEME,1,1,0,100.0,0.10674743368608297,0.10674743368608297,0.0,100.10674743368608,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ORBS,1,1,0,100.0,0.10323138638259621,0.10323138638259621,0.0,100.10323138638259,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SSV,1,1,0,100.0,0.10290009179563242,0.10290009179563242,0.0,100.10290009179563,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,BEAMX,1,1,0,100.0,0.09395781449821339,0.09395781449821339,0.0,100.09395781449821,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,HFT,1,1,0,100.0,0.08604786004373643,0.08604786004373643,0.0,100.08604786004373,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SIREN,1,1,0,100.0,0.08286142016962206,0.08286142016962206,0.0,100.08286142016962,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ARC,1,1,0,100.0,0.08238310584598452,0.08238310584598452,0.0,100.08238310584599,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ID,1,1,0,100.0,0.08207023424404714,0.08207023424404714,0.0,100.08207023424404,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,JASMY,1,1,0,100.0,0.0808029045126224,0.0808029045126224,0.0,100.08080290451262,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,NTRN,1,1,0,100.0,0.07667568523430646,0.07667568523430646,0.0,100.0766756852343,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,RIVER,1,1,0,100.0,0.07169813063456765,0.07169813063456765,0.0,100.07169813063457,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,LINA,1,1,0,100.0,0.0701771299703724,0.0701771299703724,0.0,100.07017712997038,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ONDO,1,1,0,100.0,0.06746254826255349,0.06746254826255349,0.0,100.06746254826255,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,ONG,1,1,0,100.0,0.06714248458326022,0.06714248458326022,0.0,100.06714248458326,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,FXS,1,1,0,100.0,0.06227346929352784,0.06227346929352784,0.0,100.06227346929353,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,DF,1,1,0,100.0,0.059656005398878165,0.059656005398878165,0.0,100.05965600539888,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,QNT,1,1,0,100.0,0.05873715381707889,0.05873715381707889,0.0,100.05873715381708,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,1000XEC,1,1,0,100.0,0.057754794435527224,0.057754794435527224,0.0,100.05775479443552,False
LM6_000_LONG_MAIN_V2_EXACT_EMBEDDED,SCR,1,1,0,100.0,0.05694784220167115,0.05694784220167115,0.0,100.05694784220167,False
