active,date,equity,scenario,spec
0,2019-12-29,99.93823114016845,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2019-12-31,99.94514760857311,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-01,99.96245869684364,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-01-03,99.96627330828802,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-04,99.94988915262162,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-06,99.91296099110939,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-07,99.90532920993901,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-08,99.96861530760617,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-10,99.92822655603466,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-11,99.9290916063541,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-12,99.92256194073175,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-01-14,99.81598555724729,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-15,99.7905117498996,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-17,99.73306731034454,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-18,99.66798826608607,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-19,99.70400106662778,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-01-20,99.65157712091737,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-21,99.64800537635395,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-22,99.63747741955585,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-23,99.638984943073,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-24,99.62822381407236,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-01-26,99.60769574575215,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-27,99.6202938206604,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
2,2020-01-28,99.57268641388787,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-29,99.60003548817053,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-30,99.58604352007936,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-01-31,99.56687813873224,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-01,99.55827349635403,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-02,99.50407771650579,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-03,99.51089527880536,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-04,99.50093272951553,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-05,99.36807318980301,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-06,99.28019410677989,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-07,99.27887160699022,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-08,99.24923798288265,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-09,99.26938744989558,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-10,99.28747127399838,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-11,99.30873910553375,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-12,99.30216110681835,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-13,99.30924704487701,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-14,99.3214821806361,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-15,99.34215060269575,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-16,99.47916855796873,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-17,99.37065463980615,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-19,99.39592912694275,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-20,99.38864562498566,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-21,99.38400254000251,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-22,99.39052360975745,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-23,99.37911558603187,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-24,99.39281444951517,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-02-25,99.31735841605047,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-26,99.35270335272173,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-27,99.34435597396427,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-28,99.3690666987682,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-02-29,99.39440674928704,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-01,99.38377951475337,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-02,99.3910753046395,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-03,99.38539403929512,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-04,99.35797550719364,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-05,99.28054255649758,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-06,99.25787518799042,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-07,99.27216519264346,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-08,99.30407734120072,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-09,99.27191459347313,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-10,99.2393026268534,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-11,99.25720531809677,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-12,99.90043733608483,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
1,2020-03-13,99.93559519083084,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-14,100.03963233721203,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-15,100.11620709900444,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-16,100.35570798330993,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-17,100.3819774091774,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-18,100.42913978533014,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-19,100.38099070649827,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
0,2020-03-20,100.3389614694665,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short
