bucket,end_equity,marks,max_drawdown_pct,min_equity,peak_equity,period,return_pct,scenario,spec,start_equity
2024Q2,197.12616943687362,24447,-3.5105420085584926,188.07463233951125,197.36799948938116,BASE,4.5518978328342286,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,188.5438461882867
2024Q3,197.50448554674043,25621,-3.0693990768919543,194.83202789754364,202.4405454293661,BASE,0.19858489382362787,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,197.11304880805244
2024Q4,217.27491712468984,25953,-3.2916269772930606,192.3373467301643,219.47836677373965,BASE,10.022345619338747,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,197.48253493561145
2025Q1,242.56597518647226,25483,-3.019416532689012,213.54863860834766,244.4854837321009,BASE,11.644166503382891,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,217.26703936575348
2025Q2,289.76368953126826,26119,-4.994771167500023,242.50485462445712,290.85576805890594,BASE,19.487789215599882,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,242.50485462445712
2025Q3,365.9369689948332,26481,-2.99567303803977,287.8243221701257,366.5884056352797,BASE,26.33231627771908,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,289.6622018632081
2025Q4,540.0960160797808,26036,-4.978155992833566,358.6447290149735,545.2823045688164,BASE,47.57219182193686,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,365.987662995119
2026Q1,561.9953418392155,3239,-1.5531309950388317,536.3855081888833,563.7654180634253,BASE,3.968229698093517,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,540.5452641361276
2019Q4,99.96812223460606,580,-0.08025001320087766,99.94377256862231,100.0240418754314,EX_2025Q4,-0.032353155018882696,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,100.00047554347826
2020Q1,100.28804277322314,8975,-1.4313770639751144,98.77246060879826,100.99105586589603,EX_2025Q4,0.3026877461304256,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,99.98539922185898
2020Q2,99.19748029377037,13320,-1.5446518168953371,98.88957728366464,100.44104165855207,EX_2025Q4,-1.0894640548657741,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,100.29010493765327
2020Q3,97.26730693707628,19285,-3.8151159930610468,95.4397479176428,99.22530853263555,EX_2025Q4,-1.9472043637190461,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,99.1989124898403
2020Q4,96.63691789242321,22531,-1.7861168123481264,96.15521788374639,97.90389582705726,EX_2025Q4,-0.6354557486754953,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,97.25492993556911
2021Q1,90.72319874257853,24031,-7.171162529504526,90.64545315271887,97.6479460722854,EX_2025Q4,-6.113262116656459,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,96.63047283132174
2021Q2,95.10700842529896,24691,-6.877618030484789,89.46038980381645,96.18259889805502,EX_2025Q4,4.842076684099728,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,90.71454079631258
2021Q3,97.14811650333276,25446,-3.4983629315623155,93.52218430667948,97.42125926081155,EX_2025Q4,2.081051752125096,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,95.16762889476239
2021Q4,106.86335246498231,25889,-2.788453615843489,96.00826473939843,107.05712819821673,EX_2025Q4,9.96109627618933,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,97.18287292859794
2022Q1,115.98012150611166,24339,-3.031139047621767,106.84011747202844,119.50227747491252,EX_2025Q4,8.525533518208594,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,106.86897151871852
2022Q2,131.83798944946665,24730,-2.0852287972262573,115.89678969174369,131.90363135944585,EX_2025Q4,13.588454328891686,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,116.06636451600444
2022Q3,145.99337534035124,24963,-2.373335547877775,131.0163151120607,146.07812962930794,EX_2025Q4,10.73571380887659,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,131.8394674299272
2022Q4,167.05966404110598,23990,-1.674749023588773,145.57168471447093,167.06127802826387,EX_2025Q4,14.439491059855447,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,145.98078206563198
2023Q1,174.72286029986503,24584,-2.972880584156712,162.61232904479965,175.07864456687588,EX_2025Q4,4.592871068413484,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,167.05044857749434
2023Q2,179.73736585275716,24550,-2.317061776551843,174.17798566078028,183.17314659233858,EX_2025Q4,2.9116948925110187,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,174.6520315698705
2023Q3,180.3578293923775,25143,-2.6905330060690624,175.67218872991657,185.110576674805,EX_2025Q4,0.3408294386100019,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,179.74520481986158
2023Q4,181.85188929620907,25903,-2.7831880562175226,175.70211366538143,186.68728900757603,EX_2025Q4,0.8003498119438124,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,180.4079942534698
2024Q1,188.54386762359218,25887,-4.630245095570828,176.53702391967852,188.7890001581306,EX_2025Q4,3.671675081517023,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,181.86632701298612
2024Q2,197.12616943687362,24447,-3.5105420085584926,188.07463233951125,197.36799948938116,EX_2025Q4,4.5518978328342286,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,188.5438461882867
2024Q3,197.50448554674043,25621,-3.0693990768919543,194.83202789754364,202.4405454293661,EX_2025Q4,0.19858489382362787,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,197.11304880805244
2024Q4,217.27491712468984,25953,-3.2916269772930606,192.3373467301643,219.47836677373965,EX_2025Q4,10.022345619338747,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,197.48253493561145
2025Q1,242.56597518647226,25483,-3.019416532689012,213.54863860834766,244.4854837321009,EX_2025Q4,11.644166503382891,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,217.26703936575348
2025Q2,289.76368953126826,26119,-4.994771167500023,242.50485462445712,290.85576805890594,EX_2025Q4,19.487789215599882,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,242.50485462445712
2025Q3,365.9369689948332,26481,-2.99567303803977,287.8243221701257,366.5884056352797,EX_2025Q4,26.33231627771908,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,289.6622018632081
2025Q4,366.733331206739,32,-0.07682119708096735,366.03176927270067,367.0152767357975,EX_2025Q4,0.19166695159613667,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,366.03176927270067
2026Q1,381.01390945574644,3239,-1.5531309950388983,363.6512994997599,382.2139615060245,EX_2025Q4,3.891584145284832,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,366.74184207541407
2019Q4,99.96812223460606,580,-0.08025001320087766,99.94377256862231,100.0240418754314,PRE_2025Q4,-0.032353155018882696,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,100.00047554347826
2020Q1,100.28804277322314,8975,-1.4313770639751144,98.77246060879826,100.99105586589603,PRE_2025Q4,0.3026877461304256,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,99.98539922185898
2020Q2,99.19748029377037,13320,-1.5446518168953371,98.88957728366464,100.44104165855207,PRE_2025Q4,-1.0894640548657741,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,100.29010493765327
2020Q3,97.26730693707628,19285,-3.8151159930610468,95.4397479176428,99.22530853263555,PRE_2025Q4,-1.9472043637190461,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,99.1989124898403
2020Q4,96.63691789242321,22531,-1.7861168123481264,96.15521788374639,97.90389582705726,PRE_2025Q4,-0.6354557486754953,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,97.25492993556911
2021Q1,90.72319874257853,24031,-7.171162529504526,90.64545315271887,97.6479460722854,PRE_2025Q4,-6.113262116656459,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,96.63047283132174
2021Q2,95.10700842529896,24691,-6.877618030484789,89.46038980381645,96.18259889805502,PRE_2025Q4,4.842076684099728,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,90.71454079631258
2021Q3,97.14811650333276,25446,-3.4983629315623155,93.52218430667948,97.42125926081155,PRE_2025Q4,2.081051752125096,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,95.16762889476239
2021Q4,106.86335246498231,25889,-2.788453615843489,96.00826473939843,107.05712819821673,PRE_2025Q4,9.96109627618933,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,97.18287292859794
2022Q1,115.98012150611166,24339,-3.031139047621767,106.84011747202844,119.50227747491252,PRE_2025Q4,8.525533518208594,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,106.86897151871852
2022Q2,131.83798944946665,24730,-2.0852287972262573,115.89678969174369,131.90363135944585,PRE_2025Q4,13.588454328891686,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,116.06636451600444
2022Q3,145.99337534035124,24963,-2.373335547877775,131.0163151120607,146.07812962930794,PRE_2025Q4,10.73571380887659,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,131.8394674299272
2022Q4,167.05966404110598,23990,-1.674749023588773,145.57168471447093,167.06127802826387,PRE_2025Q4,14.439491059855447,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,145.98078206563198
2023Q1,174.72286029986503,24584,-2.972880584156712,162.61232904479965,175.07864456687588,PRE_2025Q4,4.592871068413484,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,167.05044857749434
2023Q2,179.73736585275716,24550,-2.317061776551843,174.17798566078028,183.17314659233858,PRE_2025Q4,2.9116948925110187,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,174.6520315698705
2023Q3,180.3578293923775,25143,-2.6905330060690624,175.67218872991657,185.110576674805,PRE_2025Q4,0.3408294386100019,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,179.74520481986158
2023Q4,181.85188929620907,25903,-2.7831880562175226,175.70211366538143,186.68728900757603,PRE_2025Q4,0.8003498119438124,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,180.4079942534698
2024Q1,188.54386762359218,25887,-4.630245095570828,176.53702391967852,188.7890001581306,PRE_2025Q4,3.671675081517023,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,181.86632701298612
2024Q2,197.12616943687362,24447,-3.5105420085584926,188.07463233951125,197.36799948938116,PRE_2025Q4,4.5518978328342286,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,188.5438461882867
2024Q3,197.50448554674043,25621,-3.0693990768919543,194.83202789754364,202.4405454293661,PRE_2025Q4,0.19858489382362787,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,197.11304880805244
2024Q4,217.27491712468984,25953,-3.2916269772930606,192.3373467301643,219.47836677373965,PRE_2025Q4,10.022345619338747,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,197.48253493561145
2025Q1,242.56597518647226,25483,-3.019416532689012,213.54863860834766,244.4854837321009,PRE_2025Q4,11.644166503382891,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,217.26703936575348
2025Q2,289.76368953126826,26119,-4.994771167500023,242.50485462445712,290.85576805890594,PRE_2025Q4,19.487789215599882,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,242.50485462445712
2025Q3,365.9369689948332,26481,-2.99567303803977,287.8243221701257,366.5884056352797,PRE_2025Q4,26.33231627771908,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,289.6622018632081
2025Q4,366.733331206739,32,-0.07682119708096735,366.03176927270067,367.0152767357975,PRE_2025Q4,0.19166695159613667,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,366.03176927270067
2025Q4,147.27229875323434,26036,-4.978155992833589,97.79452561257915,148.68648549973486,ONLY_2025Q4,47.290041443282504,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,99.98795391061452
2026Q1,147.500477027811,34,-0.056798869722374246,147.33044632762898,147.50403062493658,ONLY_2025Q4,0.07401367348938148,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,147.39138724770203
2026Q1,103.8939951822807,3239,-1.5531309950386096,99.15959869346003,104.22122261108552,2026_ENTRY_ONLY,3.8915841452849875,btc_rb_z5_gap0_cd36_h36_k1_short_cap20,btc_rb_z5_gap0_cd36_h36_k1_short,100.00232072406591
2019Q4,99.94514760857311,390,-0.08732851209768411,99.93280327481952,100.02014938307364,BASE,-0.055327671798011124,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,100.00047554347826
2020Q1,100.4523358259974,6199,-0.8069691682742297,99.1726297990283,100.60931019784341,BASE,0.4900993770418971,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,99.9624206252371
2020Q2,99.54866969176514,9711,-1.11275965610943,99.44451257880442,100.5635431153462,BASE,-0.9016346367942574,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,100.45440136868957
2020Q3,97.68178777250719,15341,-2.959228906857292,96.61794526339047,99.56428022470432,BASE,-1.8767626101329093,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,99.55010695824689
2020Q4,98.48250702506117,19184,-0.8724785347224429,97.33359198280125,98.81571236520071,BASE,0.8238105514669192,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,97.67782678159085
2021Q1,94.38444352065463,21558,-5.506659598866892,94.28276656947547,99.77715484417872,BASE,-4.154817309808334,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,98.47593887503068
2021Q2,94.83464174208689,22603,-3.480566791002493,91.89938338667424,95.41617763820865,BASE,0.49168145424758336,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,94.37063881278944
2021Q3,98.23810568048751,23891,-1.5959248803833592,94.7102640527934,98.37810879198408,BASE,3.577366418545047,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,94.8451472337285
2021Q4,106.83942825218153,24746,-1.6636393982422226,97.47237544052614,106.97592210762446,BASE,8.722960786393607,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,98.26758531906373
2022Q1,113.8870417912381,22350,-2.341952386127888,106.82144519383522,116.55460841807486,BASE,6.588667476623633,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,106.84723290702092
2022Q2,125.03802435927139,22545,-1.7512465843520397,113.82763380577028,125.10097920517363,BASE,9.690453132571308,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,113.99171102716758
2022Q3,135.09547458796482,22641,-1.4757851559119683,124.40158197467713,135.1240336954151,BASE,8.042302200046958,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,125.03942607389766
2022Q4,148.12766737230592,21490,-1.6380446992782516,134.45459589260483,148.1937377627812,BASE,9.651250264971335,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,135.08981157474872
2023Q1,154.34333738538788,22411,-2.0753815541558307,145.48743233152004,154.44677326975093,BASE,4.198976504778074,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,148.12365971589983
2023Q2,155.54925277745906,22541,-2.098368766530234,153.97720050415265,158.56385186038247,BASE,0.7935766495362762,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,154.32456903311478
2023Q3,156.6975996517816,23365,-2.3092759260825324,153.33697454436964,160.23238724564413,BASE,0.7322312312652235,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,155.5585513558503
2023Q4,158.73189987439522,24716,-3.007427747966518,152.22759947460992,160.82295782240524,BASE,1.2700509905154478,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,156.7412066270821
2024Q1,163.82104575801128,25111,-3.346091822161923,154.53094853517754,163.90952102307511,BASE,3.1908693784242548,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,158.75536929264783
2024Q2,166.02236347967425,22540,-3.0610069667644457,161.39189294775093,166.48810545454882,BASE,1.3445075293841535,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,163.81979401452733
2024Q3,166.50343072450673,24397,-2.547405680716641,163.67222103511787,167.950604269066,BASE,0.2914028086367093,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,166.0196448166224
2024Q4,176.80684791398875,24798,-2.6999048258575242,162.3490472849471,178.18015533062092,BASE,6.194659121504009,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,166.49316394687315
2025Q1,192.3605252992461,24255,-2.4042027809799804,175.4528854458141,194.66510245622567,BASE,8.806458946430906,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,176.7914581191836
2025Q2,213.09636089262943,25704,-3.0680568751585535,192.3494257672664,213.30903982258005,BASE,10.786065538072265,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,192.3494257672664
2025Q3,260.9475673190674,26401,-2.7439656206808105,209.7474405718055,261.00649134491584,BASE,22.487281145633453,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,213.04054174311298
2025Q4,368.61380516650553,25752,-3.2552214235389454,253.59985517687798,371.3390584247633,BASE,41.251273121605216,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,260.963173655193
2026Q1,382.7541520399024,3225,-1.045756561358635,366.4334094283575,383.61272236660443,BASE,3.7868448216537454,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,368.78869638789314
2019Q4,99.94514760857311,390,-0.08732851209768411,99.93280327481952,100.02014938307364,EX_2025Q4,-0.055327671798011124,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,100.00047554347826
2020Q1,100.4523358259974,6199,-0.8069691682742297,99.1726297990283,100.60931019784341,EX_2025Q4,0.4900993770418971,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,99.9624206252371
2020Q2,99.54866969176514,9711,-1.11275965610943,99.44451257880442,100.5635431153462,EX_2025Q4,-0.9016346367942574,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,100.45440136868957
2020Q3,97.68178777250719,15341,-2.959228906857292,96.61794526339047,99.56428022470432,EX_2025Q4,-1.8767626101329093,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,99.55010695824689
2020Q4,98.48250702506117,19184,-0.8724785347224429,97.33359198280125,98.81571236520071,EX_2025Q4,0.8238105514669192,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,97.67782678159085
2021Q1,94.38444352065463,21558,-5.506659598866892,94.28276656947547,99.77715484417872,EX_2025Q4,-4.154817309808334,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,98.47593887503068
2021Q2,94.83464174208689,22603,-3.480566791002493,91.89938338667424,95.41617763820865,EX_2025Q4,0.49168145424758336,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,94.37063881278944
2021Q3,98.23810568048751,23891,-1.5959248803833592,94.7102640527934,98.37810879198408,EX_2025Q4,3.577366418545047,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,94.8451472337285
2021Q4,106.83942825218153,24746,-1.6636393982422226,97.47237544052614,106.97592210762446,EX_2025Q4,8.722960786393607,btc_rb_z5_gap1_cd24_h24_k1_short_capnone,btc_rb_z5_gap1_cd24_h24_k1_short,98.26758531906373
