avg_trade_net_return_pct,bankrupt,cooldown_bars,entries,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,position_fraction,profit_factor_contribution,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,z_threshold
0.0871751924218782,False,24,117624,117624,0.0004,276.52116323714995,176.52116323714995,0,0.5,24,1.0,53402,20,1,-13.763464575995709,1.0,87.49320545082318,quick_exit_order,276.52116323714995,PRE_2025Q4,0.01,1.0939409799651114,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap20,117624,117624,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,54.59940148269061,64222,4.0
0.32593808276952535,False,24,11346,11346,0.0004,144.46179714169065,44.46179714169065,0,0.5,24,1.0,4803,20,1,-3.0354213355591186,1.0,97.22434149009204,quick_exit_order,145.23281510412994,ONLY_2025Q4,0.01,1.238773723055153,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap20,11346,11347,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,57.6679005817028,6543,4.0
0.14084078584322435,False,24,1586,1586,0.0004,102.24735428924777,2.2473542892477605,0,0.5,24,1.0,699,20,1,-1.5331385144963683,1.0,99.3333888804844,quick_exit_order,102.56766387366639,2026_ENTRY_ONLY,0.01,1.1390750011497095,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap20,1586,1586,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,55.926860025220684,887,4.0
0.10859357325074478,False,24,130557,130557,0.0004,408.5383973388012,308.53839733880125,0,0.5,24,1.0,58904,50,1,-13.763464575995709,1.0,87.49320545082318,quick_exit_order,409.8182227697891,BASE,0.01,1.1254932454542905,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap50,130557,130557,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,54.882541725070276,71653,4.0
0.0878891730540924,False,24,119210,119210,0.0004,282.73557345983744,182.73557345983744,0,0.5,24,1.0,54101,50,1,-13.763464575995709,1.0,87.49320545082318,quick_exit_order,283.62129724863166,EX_2025Q4,0.01,1.094989330694402,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap50,119210,119210,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,54.61706232698599,65109,4.0
0.0871751924218782,False,24,117624,117624,0.0004,276.52116323714995,176.52116323714995,0,0.5,24,1.0,53402,50,1,-13.763464575995709,1.0,87.49320545082318,quick_exit_order,276.52116323714995,PRE_2025Q4,0.01,1.0939409799651114,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap50,117624,117624,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,54.59940148269061,64222,4.0
0.3261111151070002,False,24,11347,11347,0.0004,144.4948693012042,44.49486930120421,0,0.5,24,1.0,4803,50,1,-3.0354213355591186,1.0,97.22434149009204,quick_exit_order,145.2660637755626,ONLY_2025Q4,0.01,1.2389197320320413,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap50,11347,11347,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,57.67163126817662,6544,4.0
0.14084078584322435,False,24,1586,1586,0.0004,102.24735428924777,2.2473542892477605,0,0.5,24,1.0,699,50,1,-1.5331385144963683,1.0,99.3333888804844,quick_exit_order,102.56766387366639,2026_ENTRY_ONLY,0.01,1.1390750011497095,btc_rb_z4_gap0.5_cd24_h24_k1_short_cap50,1586,1586,1.0,btc_rb_z4_gap0.5_cd24_h24_k1_short,55.926860025220684,887,4.0
0.09008826626120715,False,144,106520,106520,0.0004,259.01148227161946,159.01148227161946,0,0.5,24,1.0,48185,0,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,259.85835942989377,BASE,0.01,1.1053098899767402,btc_rb_z4_gap0.5_cd144_h24_k1_short_capnone,106520,106520,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.76436349981224,58335,4.0
0.06975290947295655,False,144,96992,96992,0.0004,195.4290236250346,95.4290236250346,0,0.5,24,1.0,44158,0,1,-16.728616443541956,1.0,84.70621813512886,quick_exit_order,196.06800833227743,EX_2025Q4,0.01,1.077404295989591,btc_rb_z4_gap0.5_cd144_h24_k1_short_capnone,96992,96992,1.0,btc_rb_z4_gap0.5_cd144_h24_k1_short,54.472533817222036,52834,4.0
