avg_trade_net_return_pct,bankrupt,cooldown_bars,entries,exits,final_equity,final_return_pct,flats,gap_min,horizon,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,profit_factor_contribution,scenario,selected_after_cap,spec,win_rate_pct,wins,z_threshold
0.5562184259911358,False,144,652,652,103.67562526870091,3.6756252687009106,0,1.0,96,279,20,20,-1.3767761090412445,20.0,99.12775677275253,bar_close_mtm,103.96249680500617,2026_ENTRY_ONLY,1.4210736421416361,btc_rb_z4.5_gap1_cd144_h96_k1_short_cap20,652,btc_rb_z4.5_gap1_cd144_h96_k1_short,57.20858895705522,373,4.5
0.255460262631389,False,48,76126,76126,682.8047974380173,582.8047974380173,0,1.0,48,33467,20,20,-11.686768986909113,20.0,88.91133566540304,bar_close_mtm,683.4066574490764,BASE,1.2401488204185156,btc_rb_z5_gap1_cd48_h48_k1_short_cap20,76126,btc_rb_z5_gap1_cd48_h48_k1_short,56.0373591151512,42659,5.0
0.21949464763753504,False,48,69045,69045,446.2541356953494,346.2541356953494,0,1.0,48,30603,20,20,-11.686768986909113,20.0,88.91133566540304,bar_close_mtm,446.64748752892257,EX_2025Q4,1.1967408151898282,btc_rb_z5_gap1_cd48_h48_k1_short_cap20,69045,btc_rb_z5_gap1_cd48_h48_k1_short,55.67673256571801,38442,5.0
0.21752918272234747,False,48,68005,68005,430.4791391979795,330.4791391979795,0,1.0,48,30149,20,20,-11.686768986909113,20.0,88.91133566540304,bar_close_mtm,430.56106840395444,PRE_2025Q4,1.1937066107612326,btc_rb_z5_gap1_cd48_h48_k1_short_cap20,68005,btc_rb_z5_gap1_cd48_h48_k1_short,55.66649511065363,37856,5.0
0.61288198072052,False,48,7085,7085,153.77566381368513,53.77566381368513,0,1.0,48,2862,20,20,-3.2788258965911865,20.0,97.53189471992644,bar_close_mtm,154.99934510112644,ONLY_2025Q4,1.3635214059925378,btc_rb_z5_gap1_cd48_h48_k1_short_cap20,7085,btc_rb_z5_gap1_cd48_h48_k1_short,59.60479887085391,4223,5.0
0.3480152645195843,False,48,1040,1040,103.66452054488839,3.6645205448883944,0,1.0,48,454,20,20,-1.5630962181112928,20.0,99.60746577080553,bar_close_mtm,103.75589589801383,2026_ENTRY_ONLY,1.292835346041235,btc_rb_z5_gap1_cd48_h48_k1_short_cap20,1040,btc_rb_z5_gap1_cd48_h48_k1_short,56.34615384615385,586,5.0
0.3051353601568443,False,96,107200,107200,2398.611966042986,2298.611966042986,0,1.0,96,48511,0,54,-20.59498141423699,54.0,83.89442698387447,bar_close_mtm,2403.342349397839,BASE,1.270522825765819,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,107200,btc_rb_z4_gap1_cd96_h96_k1_short,54.747201492537314,58689,4.0
0.25611380301004016,False,96,98067,98067,1140.7133540281484,1040.7133540281484,0,1.0,96,44839,0,52,-20.59498141423699,52.0,83.89442698387447,bar_close_mtm,1142.9629932107027,EX_2025Q4,1.186591568954792,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,98067,btc_rb_z4_gap1_cd96_h96_k1_short,54.27717784779793,53228,4.0
0.2558295365834226,False,96,96767,96767,1100.7700603114151,1000.7700603114152,0,1.0,96,44253,0,52,-20.59498141423699,52.0,83.89442698387447,bar_close_mtm,1112.6291705428127,PRE_2025Q4,1.1862222968539073,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,96767,btc_rb_z4_gap1_cd96_h96_k1_short,54.26850062521314,52514,4.0
0.8315119116421872,False,96,9133,9133,210.2689509005681,110.2689509005681,0,1.0,96,3672,0,54,-17.557687252539456,54.0,94.46584441142988,bar_close_mtm,212.45334792952798,ONLY_2025Q4,1.4503709568896606,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,9133,btc_rb_z4_gap1_cd96_h96_k1_short,59.79415307127998,5461,4.0
0.27727350247504173,False,96,1300,1300,103.62866825297193,3.628668252971945,0,1.0,96,586,0,52,-3.209178868735618,52.0,97.77501677082576,bar_close_mtm,103.83303783601794,2026_ENTRY_ONLY,1.1963465994830282,btc_rb_z4_gap1_cd96_h96_k1_short_capnone,1300,btc_rb_z4_gap1_cd96_h96_k1_short,54.92307692307692,714,4.0
