avg_trade_net_return_pct,bankrupt,cooldown_bars,entries,ex_q4_final_return_pct,ex_q4_mdd_pct,ex_q4_pf,exits,fee_per_side,final_equity,final_return_pct,flats,gap_min,horizon,leverage,losses,max_concurrent_cap,max_concurrent_positions,max_drawdown_pct,max_gross_exposure_pct,min_equity,mtm_mode,peak_equity,period,position_fraction,profit_factor_contribution,rank,robust_pass,scenario,selected_after_cap,selected_before_cap,slippage_bps,spec,win_rate_pct,wins,y2026_final_return_pct,y2026_mdd_pct,y2026_pf,z_threshold
0.3019858568818821,False,144,95342,662.8043645309854,-18.682840335440364,1.167263433259197,95342,0.0004,1746.1315438163554,1646.1315438163551,0,0.0,96,1.0,43170,0,1,-18.682840335440364,1.0,83.16614341245071,quick_exit_order,1747.4114041148189,BASE,0.01,1.2688200067620017,193,True,btc_rb_z4.5_gap0_cd144_h96_k1_short_capnone,95342,95342,1.0,btc_rb_z4.5_gap0_cd144_h96_k1_short,54.72089949864698,52172,2.148025774512896,-4.780656670118788,1.1100720255194456,4.5
0.13857373816208843,False,144,106298,209.4937865811961,-14.734137477746224,1.1172055914204675,106298,0.0004,429.31533813325996,329.31533813325996,0,0.5,36,1.0,48089,20,1,-14.734137477746224,1.0,87.46330163887694,quick_exit_order,430.5313711167111,BASE,0.01,1.144300226735052,194,True,btc_rb_z4_gap0.5_cd144_h36_k1_short_cap20,106298,106519,1.0,btc_rb_z4_gap0.5_cd144_h36_k1_short,54.760202449716836,58209,2.1395412648475,-1.8163152867759491,1.1492978670664935,4.0
0.2294854885530242,False,144,74955,261.67419935962766,-13.057592619040314,1.172828141739586,74955,0.0004,551.6051240347862,451.6051240347862,0,0.5,48,1.0,32973,0,1,-13.057592619040314,1.0,86.98167344463522,quick_exit_order,551.6131669698303,BASE,0.01,1.2199653696936834,195,True,btc_rb_z5_gap0.5_cd144_h48_k1_short_capnone,74955,74955,1.0,btc_rb_z5_gap0.5_cd144_h48_k1_short,56.00960576345807,41982,2.137197569156535,-2.6846039719548576,1.159939672053484,5.0
0.2294854885530242,False,144,74955,261.67419935962766,-13.057592619040314,1.172828141739586,74955,0.0004,551.6051240347862,451.6051240347862,0,0.5,48,1.0,32973,50,1,-13.057592619040314,1.0,86.98167344463522,quick_exit_order,551.6131669698303,BASE,0.01,1.2199653696936834,196,True,btc_rb_z5_gap0.5_cd144_h48_k1_short_cap50,74955,74955,1.0,btc_rb_z5_gap0.5_cd144_h48_k1_short,56.00960576345807,41982,2.137197569156535,-2.6846039719548576,1.159939672053484,5.0
0.3072087047188993,False,96,100339,818.3124735633634,-20.009957207919737,1.174647454616196,100339,0.0004,2137.241713876444,2037.241713876444,0,0.0,96,1.0,45378,50,1,-20.009957207919737,1.0,81.62748326453942,quick_exit_order,2138.808245806697,BASE,0.01,1.2733519308251318,197,True,btc_rb_z4.5_gap0_cd96_h96_k1_short_cap50,100339,100567,1.0,btc_rb_z4.5_gap0_cd96_h96_k1_short,54.775311693359505,54961,2.133400743056546,-4.427530463249862,1.1063375486287323,4.5
0.17957736604424537,False,36,101599,299.56600725894094,-11.652836226985597,1.143357701313067,101599,0.0004,609.4386713846172,509.43867138461724,0,0.5,36,1.0,45303,0,1,-11.652836226985597,1.0,88.76377110675355,quick_exit_order,611.0231099830916,BASE,0.01,1.18037264857849,198,True,btc_rb_z4.5_gap0.5_cd36_h36_k1_short_capnone,101599,101599,1.0,btc_rb_z4.5_gap0.5_cd36_h36_k1_short,55.409994192856225,56296,2.1236292599598583,-1.851818011208961,1.1343165712725063,4.5
0.17957736604424537,False,36,101599,299.56600725894094,-11.652836226985597,1.143357701313067,101599,0.0004,609.4386713846172,509.43867138461724,0,0.5,36,1.0,45303,50,1,-11.652836226985597,1.0,88.76377110675355,quick_exit_order,611.0231099830916,BASE,0.01,1.18037264857849,199,True,btc_rb_z4.5_gap0.5_cd36_h36_k1_short_cap50,101599,101599,1.0,btc_rb_z4.5_gap0.5_cd36_h36_k1_short,55.409994192856225,56296,2.1236292599598583,-1.851818011208961,1.1343165712725063,4.5
0.1261015469112215,False,24,113988,173.4316498466385,-12.356076848421726,1.1022005596878568,113988,0.0004,416.7441430445244,316.74414304452444,0,0.0,24,1.0,51045,0,1,-12.356076848421726,1.0,87.98795337295824,quick_exit_order,417.901321368863,BASE,0.01,1.1424950190698862,200,True,btc_rb_z4.5_gap0_cd24_h24_k1_short_capnone,113988,113988,1.0,btc_rb_z4.5_gap0_cd24_h24_k1_short,55.21897041793873,62943,2.1176451015488817,-1.8692118138936342,1.1299437010357865,4.5
0.1261015469112215,False,24,113988,173.4316498466385,-12.356076848421726,1.1022005596878568,113988,0.0004,416.7441430445244,316.74414304452444,0,0.0,24,1.0,51045,50,1,-12.356076848421726,1.0,87.98795337295824,quick_exit_order,417.901321368863,BASE,0.01,1.1424950190698862,201,True,btc_rb_z4.5_gap0_cd24_h24_k1_short_cap50,113988,113988,1.0,btc_rb_z4.5_gap0_cd24_h24_k1_short,55.21897041793873,62943,2.1176451015488817,-1.8692118138936342,1.1299437010357865,4.5
0.12602150481230967,False,24,113981,173.47566074232557,-12.356076848421726,1.1022222509167092,113981,0.0004,416.32745626853637,316.32745626853637,0,0.0,24,1.0,51043,20,1,-12.356076848421726,1.0,87.98795337295824,quick_exit_order,417.4834775738426,BASE,0.01,1.1423256122399177,202,True,btc_rb_z4.5_gap0_cd24_h24_k1_short_cap20,113981,113988,1.0,btc_rb_z4.5_gap0_cd24_h24_k1_short,55.21797492564551,62938,2.1176451015488817,-1.8692118138936342,1.1299437010357865,4.5
0.14343845009870618,False,144,101247,204.9042313462513,-14.309147424058033,1.1205346081540581,101247,0.0004,420.60443302390297,320.6044330239029,0,1.0,36,1.0,45788,0,1,-14.309147424058033,1.0,88.1459033428536,quick_exit_order,421.49475927908054,BASE,0.01,1.1485215725175772,203,True,btc_rb_z4_gap1_cd144_h36_k1_short_capnone,101247,101247,1.0,btc_rb_z4_gap1_cd144_h36_k1_short,54.775943978587016,55459,2.112941713480243,-1.316886249154714,1.15391007722506,4.0
0.14343845009870618,False,144,101247,204.9042313462513,-14.309147424058033,1.1205346081540581,101247,0.0004,420.60443302390297,320.6044330239029,0,1.0,36,1.0,45788,50,1,-14.309147424058033,1.0,88.1459033428536,quick_exit_order,421.49475927908054,BASE,0.01,1.1485215725175772,204,True,btc_rb_z4_gap1_cd144_h36_k1_short_cap50,101247,101247,1.0,btc_rb_z4_gap1_cd144_h36_k1_short,54.775943978587016,55459,2.112941713480243,-1.316886249154714,1.15391007722506,4.0
0.29783894183814524,False,144,74949,430.517688569972,-13.308975880404672,1.1933367762515863,74949,0.0004,920.3540748184888,820.3540748184888,0,0.5,72,1.0,33139,0,1,-13.308975880404672,1.0,86.86190207802512,quick_exit_order,920.3540748184888,BASE,0.01,1.2576735804172725,205,True,btc_rb_z5_gap0.5_cd144_h72_k1_short_capnone,74949,74949,1.0,btc_rb_z5_gap0.5_cd144_h72_k1_short,55.784600194799125,41810,2.098048165766375,-3.3648805428080575,1.1403170871166894,5.0
0.29783894183814524,False,144,74949,430.517688569972,-13.308975880404672,1.1933367762515863,74949,0.0004,920.3540748184888,820.3540748184888,0,0.5,72,1.0,33139,50,1,-13.308975880404672,1.0,86.86190207802512,quick_exit_order,920.3540748184888,BASE,0.01,1.2576735804172725,206,True,btc_rb_z5_gap0.5_cd144_h72_k1_short_cap50,74949,74949,1.0,btc_rb_z5_gap0.5_cd144_h72_k1_short,55.784600194799125,41810,2.098048165766375,-3.3648805428080575,1.1403170871166894,5.0
