symbol,trades,win_rate_pct,avg_net_ret_pct,med_net_ret_pct,p25_net_ret_pct,p75_net_ret_pct,p05_net_ret_pct,p95_net_ret_pct,profit_factor,avg_mae_pct,med_mae_pct,p75_mae_pct,p90_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,med_mfe_pct,p95_mfe_pct,mfe_mae_ratio,mae_gt_3_pct,mae_gt_5_pct,mae_gt_10_pct
PIEVERSE_5m,2,50.0,0.024656635388683457,0.024656635388683457,-1.202214157039339,1.251527427816706,-2.183710790981757,2.233024061759124,1.0203011717594235,2.5502935242631475,2.5502935242631475,3.3590628460476557,3.8443244391183606,4.006078303475262,4.135481394960784,4.167832167832164,3.019987097621557,3.019987097621557,4.383631362823391,1.184172358550029,50.0,0.0,0.0
ZEC_5m,2,50.0,-0.07182082054068895,-0.07182082054068895,-1.3321918173055203,1.1885501762241424,-2.340488614717385,2.1968469736360072,0.9445947306264652,3.387436723939574,3.387436723939574,4.661317772868168,5.425646402225324,5.680422612011042,5.884243579839617,5.935198821796761,2.114982488991757,2.114982488991757,3.8990153207374756,0.6243607368500278,50.0,50.0,0.0
USDC_5m,2,0.0,-0.10249416050355556,-0.10249416050355556,-0.11469124265533528,-0.09029707835177585,-0.12444890837675907,-0.08053941263035207,0.0,0.03730492468922986,0.03730492468922986,0.04210762247983668,0.044989241154200776,0.04594978071232214,0.04671821235881923,0.046910320270443506,0.01845544926051268,0.01845544926051268,0.030294051029371438,0.4947188451459566,0.0,0.0,0.0
TRX_5m,2,50.0,-0.231609748743431,-0.231609748743431,-0.865727278201992,0.40250778071513005,-1.3730213017688409,0.9098018042819788,0.691155048095017,3.5169988276670505,3.5169988276670505,5.275498241500576,6.330597889800691,6.682297772567396,6.96365767878076,7.033997655334101,3.7273402911088827,3.7273402911088827,4.933705347076744,1.0598070894386278,50.0,50.0,0.0
BAL_5m,2,50.0,-0.39927396190171704,-0.39927396190171704,-1.558456603915726,0.7599086801122918,-2.485802717526933,1.6872547937234987,0.7061611746299896,4.846012521384891,4.846012521384891,4.885945285418098,4.909904943838022,4.917891496644663,4.924280738889976,4.925878049451304,1.5445630247217124,1.5445630247217124,2.551849694492306,0.3187286491534504,100.0,0.0,0.0
FARTCOIN_5m,2,0.0,-0.42887044640692373,-0.42887044640692373,-0.49281424584946887,-0.36492664696437854,-0.543969285403505,-0.31377160741034243,0.0,4.101557694566571,4.101557694566571,4.781317769438975,5.189173814362418,5.325125829336899,5.433887441316483,5.461077844311379,2.275116145376488,2.275116145376488,2.966046715602638,0.5546956339027943,50.0,50.0,0.0
LPT_5m,2,50.0,-0.4789380437549927,-0.4789380437549927,-1.664907584843287,0.7070314973333016,-2.6136832177139224,1.6558071302039368,0.6640065337095228,3.4002372900895472,3.4002372900895472,3.7637978903277967,3.9819342504707467,4.054646370518396,4.112816066556516,4.1273584905660465,2.9994608714581705,2.9994608714581705,3.245916903499173,0.8821328088485195,50.0,0.0,0.0
GAS_5m,2,0.0,-0.6264252940685755,-0.6264252940685755,-0.8996379411028632,-0.35321264703428773,-1.1182080587302934,-0.1346425294068576,0.0,4.172164405778256,4.172164405778256,5.033956696816255,5.551032071439055,5.723390529646655,5.861277296212735,5.895748987854255,2.7387317631220043,2.7387317631220043,3.221608367949831,0.656429492406624,50.0,50.0,0.0
M_5m,2,50.0,-0.6815758668156069,-0.6815758668156069,-3.24627577679271,1.8831240431614962,-5.298035704774392,3.9348839711431776,0.7654177530402027,6.371721334423963,6.371721334423963,9.451561554835497,11.299465687082417,11.915433731164722,12.408208166430569,12.53140177524703,2.8074762761317817,2.8074762761317817,4.497490928707195,0.44061504400138557,50.0,50.0,50.0
BMT_5m,2,50.0,-0.708791397615175,-0.708791397615175,-1.4143578145004336,-0.0032249807299161715,-1.9788109480086407,0.5612281527782907,0.331304971072601,1.3015218932595052,1.3015218932595052,1.7998015535016842,2.0987693496469917,2.1984252816954273,2.278150027334176,2.2980812137438633,2.6083984140187866,2.6083984140187866,4.301975414982395,2.004114127874074,0.0,0.0,0.0
APT_5m,2,50.0,-0.7484614764745301,-0.7484614764745301,-1.592613509468472,0.09569055651941161,-2.2679351358636253,0.7710121829145649,0.38569266231646504,3.140034821501103,3.140034821501103,3.19298869664319,3.2247610217284417,3.235351796756859,3.2438244167795927,3.2459425717852763,0.6334037115235058,0.6334037115235058,1.203467051894661,0.20171869024710537,100.0,0.0,0.0
FIL_5m,2,0.0,-1.141034611835143,-1.141034611835143,-1.4649628126097356,-0.8171064110605507,-1.7241053732294096,-0.5579638504408768,0.0,4.702667965938845,4.702667965938845,4.81334006199679,4.879743319631558,4.9018777388431465,4.919585274212418,4.924012158054736,2.5360380222359646,2.5360380222359646,3.790374082739132,0.5392764363983047,100.0,0.0,0.0
STBL_5m,2,50.0,-1.2716281069506874,-1.2716281069506874,-2.0229548159386885,-0.5203013979626863,-2.6240161831290894,0.08075996922771439,0.08327392478000933,5.337681406676708,5.337681406676708,5.980434223775349,6.366085914034534,6.494636477454262,6.597476928190044,6.62318704087399,5.553789889808669,5.553789889808669,8.696024448427826,1.0404873327324553,100.0,50.0,0.0
OGN_5m,2,50.0,-1.2932938115343942,-1.2932938115343942,-2.7367608009836015,0.15017317791481366,-3.891534392542968,1.3049467694741794,0.381232853150096,3.901254117670061,3.901254117670061,4.658465538645007,5.112792391229974,5.264234675424963,5.3853885027809545,5.415676959619953,4.848036575915959,4.848036575915959,5.829544472891039,1.2426866924555386,50.0,50.0,0.0
JOE_5m,2,50.0,-1.3651168137206104,-1.3651168137206104,-2.8150569968208172,0.08482336937959634,-3.9750091433009827,1.2447755158597615,0.3598510122598071,3.815141016502621,3.815141016502621,4.7389809155976685,5.293284855054696,5.478052834873705,5.625867218728913,5.662820814692715,2.2886009321929968,2.2886009321929968,2.7852803266823254,0.5998732215384742,50.0,50.0,0.0
ALT_5m,2,50.0,-1.508876694119724,-1.508876694119724,-2.600317868700797,-0.417435519538651,-3.4734708083656556,0.4557174201262074,0.18257032681180896,5.317767333781632,5.317767333781632,6.0823572682121965,6.541111228870536,6.6940292157566486,6.816363605265539,6.846947202642761,0.6443099666195051,0.6443099666195051,0.957203788348302,0.12116174442730199,100.0,50.0,0.0
ARK_5m,2,50.0,-1.5601044235663863,-1.5601044235663863,-2.7128924844061797,-0.407316362726593,-3.6351229330780144,0.5149140859452415,0.19284358585449696,4.1265878025591896,4.1265878025591896,5.745437259394337,6.7167469334954255,7.040516824862455,7.299532737956079,7.3642867162294845,4.508037517549068,4.508037517549068,6.62978741237549,1.0924370771302419,50.0,50.0,0.0
