symbol,trades,wins,losses,win_rate_pct,sum_trade_return_pct,avg_trade_return_pct,gross_profit_return_pct,gross_loss_abs_return_pct,profit_factor,asset_pnl,rank,positive_pool_share_pct,negative_pool_share_pct,net_contribution_pct,cumulative_positive_pool_share_pct,section
COAI,108,38,70,35.18518518518518,194.1733355820179,1.7979012553890545,309.16183809936047,114.98850251734257,2.6886326139670587,21.499427691591507,1,1.4830429094805826,0.0,1.5245706750644037,1.4830429094805826,TOP30
PIPPIN,179,60,119,33.5195530726257,189.37072555720806,1.0579370142860784,316.7449017763138,127.37417621910572,2.486727774642935,20.204658381761888,2,1.3937289764819438,0.0,1.4327557975217964,2.876771885962526,TOP30
BEAT,59,19,40,32.20338983050847,111.23266047239304,1.8852993300405598,156.74618822336197,45.51352775096893,3.4439472387421124,16.177892002661835,3,1.1159603115516326,0.0,1.147209129723182,3.992732197514159,TOP30
BANK,72,26,46,36.11111111111111,121.94709386304021,1.6937096369866695,166.4423984028399,44.49530453979969,3.74067331652854,12.376178281030766,4,0.8537159086020102,0.0,0.8776214300815068,4.846448106116169,TOP30
DAM,72,26,46,36.11111111111111,101.62642661482096,1.4114781474280689,140.1077641248703,38.48133751004934,3.6409276077860175,11.261016028410431,5,0.776791373893777,0.0,0.7985428754021813,5.6232394800099454,TOP30
PUMPBTC,36,15,21,41.66666666666667,91.98873983323574,2.5552427731454372,117.86666831374168,25.877928480505943,4.5547180641808955,10.018230917193137,6,0.6910633408671262,0.0,0.7104143092306469,6.314302820877072,TOP30
FARTCOIN,167,46,121,27.54491017964072,122.07718126941472,0.7310010854455972,219.6844994025305,97.60731813311577,2.250697013342045,9.060324634520647,7,0.6249864135719896,0.0,0.6424871137270384,6.9392892344490615,TOP30
PTB,65,20,45,30.76923076923077,70.67737124860287,1.0873441730554287,104.01447820663452,33.337106958031654,3.1200811257431296,8.763270199585758,8,0.6044954274964743,0.0,0.6214223446133619,7.543784661945536,TOP30
PORT3,73,27,46,36.986301369863014,78.81427104771137,1.079647548598786,152.05640837550163,73.24213732779026,2.0760782511709537,8.491991190226186,9,0.5857824451281587,0.0,0.6021853663847795,8.129567107073695,TOP30
LIGHT,71,20,51,28.169014084507044,57.17622072994709,0.8052988835203816,141.13934755325317,83.96312682330608,1.6809682165633257,8.071432807951213,10,0.5567720856059164,0.0,0.5723626666382318,8.686339192679611,TOP30
MON,41,16,25,39.02439024390244,65.7272432744503,1.6031034944987879,97.21641254425049,31.489169269800186,3.087296832485393,7.904158997891535,11,0.5452334418099315,0.0,0.560500920866133,9.231572634489543,TOP30
FHE,94,28,66,29.78723404255319,58.48269306123257,0.6221563091620486,144.67891544103622,86.19622237980366,1.6784832495737707,7.7799547325969725,12,0.5366657600272026,0.0,0.5516933291803288,9.768238394516747,TOP30
RSR,342,115,227,33.62573099415205,220.40122517943382,0.6444480268404498,438.4991213828325,218.0978962033987,2.0105609866767673,7.637130879938948,13,0.5268136883801037,0.0,0.5415653824932966,10.29505208289685,TOP30
ICNT,57,21,36,36.84210526315789,57.10174135863781,1.0017849361164528,98.39842474460602,41.29668338596821,2.3827197895034797,7.4932130853375485,14,0.5168861559874547,0.0,0.5313598620293705,10.811938238884306,TOP30
