removed_top_n,removed_symbol_pct,base_trade_list_compound_return_pct,remaining_trade_list_compound_return_pct,delta_return_pct_point
1,0.16750418760469013,1619.8608909385805,1586.8485749193883,-33.01231601919221
3,0.5025125628140703,1619.8608909385805,1536.9427411165682,-82.91814982201231
5,0.8375209380234505,1619.8608909385805,1500.8106288029846,-119.05026213559586
10,1.675041876046901,1619.8608909385805,1434.9383179027036,-184.9225730358769
30,5.025125628140704,1619.8608909385805,1190.1251022109268,-429.7357887276537
60,10.050251256281408,1619.8608909385805,852.8757888327918,-766.9851021057887
