symbol,trades,wins,losses,win_rate_pct,sum_trade_return_pct,avg_trade_return_pct,gross_profit_return_pct,gross_loss_abs_return_pct,profit_factor,asset_pnl,rank,positive_pool_share_pct,negative_pool_share_pct,net_contribution_pct,cumulative_positive_pool_share_pct
FOLKS,39,16,23,41.02564102564102,44.8678295314312,1.1504571674725947,63.47457391023636,18.60674437880516,3.411374532695784,6.5921430793982125,23,0.45472982780870047,0.0,0.4674630491959528,15.111870362834598
STBL,71,23,48,32.3943661971831,67.02522834204137,0.9440173005921321,118.70551322959363,51.68028488755226,2.296920643682154,6.553729664656736,24,0.4520800483271952,0.0,0.464739071307609,15.563950411161793
VELVET,57,25,32,43.859649122807014,68.2176738679409,1.1968012959287877,91.65556448698044,23.437890619039536,3.910572242901627,6.516272720065101,25,0.44949624670771504,0.0,0.4620829187754998,16.01344665786951
EVAA,73,22,51,30.136986301369863,55.22643633186817,0.7565265250940846,96.76769351959229,41.54125718772411,2.3294358445220134,6.423767100764017,26,0.4431151557894095,0.0,0.45552314627884577,16.45656181365892
BANANAS31,78,27,51,34.61538461538461,75.20517881959677,0.9641689592255995,138.236944116652,63.031765297055244,2.1931314070797607,6.360470854814519,27,0.4387489442744464,0.0,0.451034673292469,16.895310757933366
RVV,48,16,32,33.33333333333333,47.43310335278511,0.9881896531830231,80.22845876216888,32.795355409383774,2.4463360058361503,6.345277006224276,28,0.4377008638444592,0.0,0.4499572447983555,17.333011621777825
ARKM,95,44,51,46.31578947368421,134.5112800784409,1.4159082113520096,187.52988882735372,53.01860874891281,3.537057898208224,6.096847256238308,29,0.4205640365527812,0.0,0.4323405567136621,17.753575658330607
MLN,28,15,13,53.57142857142857,55.72058145701885,1.990020766322102,62.994242548942566,7.273661091923714,8.660596328702752,6.082391790063864,30,0.4195668901672693,0.0,0.431315488505332,18.173142548497875
SIREN,56,21,35,37.5,82.00576974451542,1.4643887454377753,127.3053588271141,45.299589082598686,2.8102983140749282,6.082095755808981,31,0.41954646955380154,0.0,0.4312944960793808,18.592689018051676
DASH,204,62,142,30.392156862745097,45.954421538859606,0.2252667722493118,206.37508806586266,160.42066652700305,1.286461978582568,5.973871550624541,32,0.4120811015246922,0.0,0.4236200848381512,19.004770119576367
AIA,83,27,56,32.53012048192771,59.4632288813591,0.7164244443537241,138.54410776495934,79.08087888360023,1.7519292870895313,5.931473701099417,33,0.4091564734361012,0.0,0.4206135621065216,19.41392659301247
COTI,249,103,146,41.365461847389554,200.5513502508402,0.8054271094411253,359.5487417280674,158.9973914772272,2.261349940320025,5.833227781651331,34,0.40237941330626953,0.0,0.41364673257580475,19.81630600631874
GIGGLE,53,14,39,26.41509433962264,52.15475881099701,0.9840520530376794,103.56418704986572,51.40942823886871,2.0144979354499957,5.72415006309899,35,0.394855169433274,0.0,0.4059117968652664,20.211161175752014
SQD,38,13,25,34.21052631578947,42.741313606500626,1.124771410697385,60.14268980920315,17.401376202702522,3.4562030674253617,5.716518249301079,36,0.3943287225202757,0.0,0.4053706085284998,20.60548989827229
VINE,124,43,81,34.67741935483871,86.08862302452326,0.6942630889074456,195.33839452266693,109.24977149814367,1.7879981975613197,5.70292869841085,37,0.39339130746998285,0.0,0.4044069442360479,20.998881205742272
1000FLOKI,114,53,61,46.49122807017544,146.9861532598734,1.2893522215778368,208.63368147611618,61.64752821624279,3.3842992170632678,5.674833824001542,38,0.3914533068458189,0.0,0.4024146762436865,21.39033451258809
WIF,154,53,101,34.41558441558442,138.07946670800447,0.8966199136883407,235.99012056738138,97.91065385937691,2.4102598774012844,5.664489006420995,39,0.39073971536874436,0.0,0.4016811029714844,21.781074227956836
XNY,71,24,47,33.80281690140845,55.6765463873744,0.7841767096813296,106.28005982935429,50.603513441979885,2.1002506071285163,5.645642030897373,40,0.38943964013807236,0.0,0.4003446233865785,22.170513868094908
GRIFFAIN,120,38,82,31.666666666666664,70.1893467195332,0.5849112226627767,131.5650713481009,61.375724628567696,2.1436011084887974,5.64544429555646,41,0.38942600024032714,0.0,0.4003306015481136,22.559939868335235
SNX,274,88,186,32.11678832116788,122.2065503820777,0.4460093079637872,299.2774041518569,177.0708537697792,1.6901562158895218,5.62834481106845,42,0.3882464679481427,0.0,0.3991180403123866,22.948186336283378
SPX,92,22,70,23.91304347826087,67.69722690433264,0.7358394228731808,109.16873329877853,41.471506394445896,2.632379259640278,5.594941811449834,43,0.38594230978866084,0.0,0.3967493617406474,23.33412864607204
ASTER,35,14,21,40.0,50.3345073312521,1.438128780892917,74.4438453912735,24.1093380600214,3.0877598217728677,5.488302848365341,44,0.37858629267297395,0.0,0.38918736342747934,23.712714938745012
DOGE,274,105,169,38.32116788321168,249.16658079624176,0.9093670831979627,463.451231315732,214.28465051949024,2.1627831493865157,5.4782599166615515,45,0.37789352545761556,0.0,0.3884751975323258,24.090608464202628
ALPHA,313,99,214,31.629392971246006,165.76983408629894,0.5296160833428081,368.68541368842125,202.9155796021223,1.816939903832624,5.386019885295823,46,0.3715307549481145,0.0,0.381934258447598,24.462139219150743
NFP,102,45,57,44.11764705882353,83.48387643694878,0.8184693768328312,141.4874018728733,58.00352543592453,2.439289695057793,5.346887659103493,47,0.3688313914385722,0.0,0.3791593080927034,24.830970610589315
LUNA2,168,71,97,42.26190476190476,117.20732091367245,0.6976626244861455,235.25225873291492,118.04493781924248,1.9929042539134323,5.342065465553203,48,0.3684987537490723,0.0,0.378817355972781,25.199469364338388
POPCAT,118,38,80,32.20338983050847,83.1723787933588,0.7048506677403288,155.12738880515099,71.95501001179218,2.1558942008308843,5.33322721935786,49,0.3678890864341896,0.0,0.37819061691899264,25.567358450772577
ZEN,286,102,184,35.66433566433567,191.9978772699833,0.6713212491957458,378.7331991791725,186.73532190918922,2.0281818956745274,5.317730885601354,50,0.3668201404031509,0.0,0.37709173855092243,25.934178591175726
XVG,106,43,63,40.56603773584906,94.32224088534713,0.8898324611825201,173.84031036123633,79.5180694758892,2.186173677341937,5.253877640238609,51,0.362415506747736,0.0,0.3725637675377309,26.296594097923464
DYDX,209,85,124,40.66985645933015,164.65510714054108,0.7878234791413449,285.80541540682316,121.15030826628208,2.3590977150354226,5.235187402941865,52,0.3611262434102618,0.0,0.3712384025977257,26.657720341333725
ESPORTS,35,17,18,48.57142857142857,46.983190044760704,1.3423768584217344,78.78488576412201,31.801695719361305,2.477380025875686,5.234831804150411,53,0.36110171400074215,0.0,0.37121318632232925,27.018822055334468
XPIN,54,18,36,33.33333333333333,43.78310630097985,0.8107982648329602,107.58888733759522,63.80578103661537,1.6861934073944589,5.144776916212554,54,0.35488967594390863,0.0,0.36482720045955375,27.373711731278377
MASK,201,69,132,34.32835820895522,135.6937268190086,0.6750931682537741,266.58932730555534,130.89560048654675,2.036656131410276,5.032982350564931,55,0.3471780223929161,0.0,0.3568996072760111,27.720889753671294
C98,192,72,120,37.5,95.20406876504421,0.4958545248179386,230.8659019768238,135.6618332117796,1.7017748950541056,5.026844891636001,56,0.34675465693978186,0.0,0.35646438685820814,28.067644410611077
ZEC,270,86,184,31.851851851851855,115.06296087801456,0.4261591143630169,318.7811132315546,203.71815235354006,1.5648144730781282,5.02553070152284,57,0.3466640033485797,0.0,0.35637119480971613,28.414308413959656
RDNT,87,38,49,43.67816091954023,91.40257772803307,1.0506043417015294,144.37417590618134,52.97159817814827,2.7255016059858708,4.994539681724172,58,0.34452622494678703,0.0,0.354173554916545,28.758834638906443
JELLYJELLY,111,29,82,26.126126126126124,33.19882331416011,0.2990884983257667,134.74026542529464,101.54144211113453,1.32694851110963,4.967091889454015,59,0.3426328604214108,0.0,0.3522271729109111,29.101467499327853
CRV,329,102,227,31.00303951367781,101.47374124173075,0.3084308244429506,351.53792837262154,250.0641871308908,1.4057907787835948,4.9623502739018885,60,0.3423057810486508,0.0,0.3518909347502075,29.443773280376504
TOKEN,134,53,81,39.55223880597015,121.53670355677605,0.9069903250505675,200.87799835205078,79.34129479527473,2.531821529638237,4.94426925102836,61,0.34105854167310085,0.0,0.35060877051571804,29.784831822049604
GTC,223,82,141,36.771300448430495,143.13011637330055,0.6418390868757873,286.51466558873653,143.38454921543598,1.9982255212048465,4.93616528180758,62,0.3404995252069915,0.0,0.3500341006220419,30.125331347256594
LEVER,134,50,84,37.3134328358209,117.15999425575137,0.8743283153414282,210.74288208410144,93.58288782835007,2.2519382226229916,4.89684970130631,63,0.3377875138115754,0.0,0.3472461482186013,30.46311886106817
ARC,159,51,108,32.075471698113205,83.20199621468782,0.5232829950609297,176.8089383766055,93.60694216191769,1.8888442918129749,4.879573550082155,64,0.3365957949461416,0.0,0.34602105916450393,30.799714656014313
NAORIS,71,24,47,33.80281690140845,38.528314143419266,0.5426523118791445,101.43091928958893,62.90260514616966,1.612507447885334,4.85495255522598,65,0.3348974245350963,0.0,0.34427513144553884,31.13461208054941
ZBT,19,9,10,47.368421052631575,30.9737778455019,1.6301988339737843,43.47114396095276,12.497366115450859,3.478424458351117,4.794700522119997,66,0.3307412045760615,0.0,0.3400025301417228,31.46535328512547
AIOT,67,21,46,31.343283582089555,47.691080287098885,0.7118071684641625,114.3293799161911,66.63829962909222,1.7156707261821915,4.733331184651284,67,0.32650791231832893,0.0,0.3356506983815908,31.7918611974438
MEME,118,45,73,38.13559322033898,106.08840456604958,0.899054275983471,176.9513499736786,70.86294540762901,2.4970927888445944,4.730423093960474,68,0.3263073105469237,0.0,0.33544447941375427,32.118168507990724
ETHFI,91,36,55,39.56043956043956,80.31435304880142,0.8825753082285871,146.812411993742,66.49805894494057,2.207769885663889,4.712956621186723,69,0.32510246319134134,0.0,0.33420589424908553,32.443270971182066
DUSK,158,51,107,32.278481012658226,57.3829256282188,0.3631830735963215,165.02552515128627,107.64259952306747,1.5330875125876333,4.712295981762886,70,0.3250568919032448,0.0,0.3341590468861315,32.76832786308531
FLM,377,137,240,36.339522546419104,194.1272959858179,0.5149265145512412,460.93988431990147,266.81258833408356,1.7275792240460022,4.668450887962981,71,0.3220324320707214,0.0,0.3310498969491345,33.09036029515603
HANA,59,25,34,42.3728813559322,41.363620325922966,0.7010783106088638,83.4475719332695,42.083951607346535,1.9828834685453391,4.661801598980953,72,0.3215737602856236,0.0,0.33057838156102987,33.411934055441655
BEL,308,102,206,33.116883116883116,172.60391062498093,0.560402307223964,385.30133102834225,212.69742040336132,1.8114997835782554,4.6516700565452265,73,0.32087488065092135,0.0,0.32985993208822273,33.732808936092574
币安人生,48,15,33,31.25,37.00870208442211,0.771014626758794,83.10043925046921,46.091737166047096,1.8029357181981873,4.633219430384461,74,0.3196021458276636,0.0,0.32855155848940915,34.05241108192024
PIXEL,86,33,53,38.372093023255815,76.63099038600922,0.8910580277442932,135.21943873167038,58.58844834566116,2.3079539149748487,4.620966073609415,75,0.31875690221731046,0.0,0.3276826465965757,34.37116798413755
AR,182,64,118,35.16483516483517,94.3120119124651,0.5181978676509071,204.8900929093361,110.578080996871,1.852899698224405,4.5852098862161705,76,0.31629041980929967,0.0,0.32514709841669703,34.68745840394685
OP,158,66,92,41.77215189873418,124.62421825528145,0.7887608750334268,212.11326110363007,87.48904284834862,2.424455156873782,4.5664107348060385,77,0.314993643513531,0.0,0.32381401014257555,35.00245204746038
CHILLGUY,129,43,86,33.33333333333333,69.35996587574482,0.5376741540755412,152.44868279993534,83.08871692419052,1.8347699717042,4.562592726558773,78,0.3147302751048147,0.0,0.3235432669630624,35.317182322565195
KGEN,46,14,32,30.434782608695656,40.61887730658054,0.8830190718821858,86.71853697299957,46.09965966641903,1.8811101340118803,4.544114531479794,79,0.3134556385616943,0.0,0.3222329383929419,35.63063796112689
FUN,51,28,23,54.90196078431373,61.03901543095708,1.196843439822688,88.52486241236329,27.485846981406212,3.2207434783526634,4.541986456532496,80,0.3133088427256977,0.0,0.32208203201973373,35.94394680385258
UB,51,16,35,31.372549019607842,39.481348504312336,0.7741440883198497,81.195596893318,41.71424838900566,1.9464715302102427,4.536636055188559,81,0.31293976895825487,0.0,0.3217026235486896,36.256886572810835
CELR,245,87,158,35.51020408163265,143.94953478249954,0.5875491215612226,326.1064881620114,182.15695337951183,1.790250013034585,4.533323840946,82,0.31271129051140634,0.0,0.32146774731029976,36.569597863322244
XPL,54,18,36,33.33333333333333,47.96669486165047,0.8882721270676013,77.3153463602066,29.348651498556137,2.6343747467923793,4.489236757916128,83,0.30967013812237293,0.0,0.3183414373963498,36.879268001444615
TST,89,27,62,30.337078651685395,38.5167381465435,0.4327723387252079,119.52839040756226,81.01165226101875,1.475446890312062,4.425353985498945,84,0.30526346767373036,0.0,0.3138113725561986,37.18453146911835
1000000BOB,68,24,44,35.294117647058826,50.173703372478485,0.7378485790070366,96.96373718976974,46.79003381729126,2.0723160314095947,4.423767538268718,85,0.3051540336297268,0.0,0.31369887416975617,37.489685502748074
JTO,71,32,39,45.07042253521127,94.95123928785324,1.3373413984204683,143.46046867966652,48.50922939181328,2.9573850271032716,4.416974773249984,86,0.30468546478495045,0.0,0.3132171845871904,37.79437096753303
MAV,101,45,56,44.554455445544555,92.38193442719057,0.9146726180909958,152.85787645773962,60.47594203054905,2.5275815692217645,4.397823901216919,87,0.30336442659796115,0.0,0.31185915504694633,38.097735394130986
PNUT,95,28,67,29.47368421052631,60.27328358590603,0.6344556166937477,124.83865877985954,64.56537519395351,1.933523322753812,4.3976909920437155,88,0.3033552584466154,0.0,0.3118497301715116,38.4010906525776
ALICE,300,106,194,35.333333333333336,143.1134012490511,0.4770446708301703,330.3396491110325,187.2262478619814,1.764387487776558,4.3775741007381015,89,0.3019675836936148,0.0,0.3104231981261961,38.70305823627122
IOTA,241,82,159,34.024896265560166,113.86864094436169,0.47248398732100283,277.3549401164055,163.4862991720438,1.6965026520328332,4.3732689638826745,90,0.3016706128728389,0.0,0.3101179116089885,39.00472884914406
RESOLV,46,15,31,32.608695652173914,34.926827505230904,0.7592788588093675,62.042042791843414,27.11521528661251,2.288089625549652,4.366465262655487,91,0.3012012896421024,0.0,0.30963544651635133,39.30593013878616
YB,27,12,15,44.44444444444444,43.29458825290203,1.6035032686260011,69.0479388833046,25.753350630402565,2.6811244825669998,4.364497493233149,92,0.3010655517735807,0.0,0.3094959077528261,39.60699569055974
DENT,253,83,170,32.80632411067194,92.24521797895432,0.3646056046598985,263.3858489692211,171.1406309902668,1.5390024417065549,4.33132916241967,93,0.29877758120348624,0.0,0.3071438700509647,39.90577327176323
1000LUNC,141,62,79,43.97163120567376,125.28874567896128,0.8885726643897963,206.25563073903322,80.96688506007195,2.547407258980082,4.318359790667955,94,0.29788294646749647,0.0,0.3062241839955817,40.203656218230726
1000RATS,198,68,130,34.34343434343434,86.11166218668222,0.43490738478122337,241.08119425922632,154.9695320725441,1.5556683370920406,4.31802689908689,95,0.2978599834144326,0.0,0.3062005779373299,40.50151620164516
NEIROETH,157,35,122,22.29299363057325,26.642386462539434,0.16969672906076072,161.16116665303707,134.51878019049764,1.1980570030802393,4.312732974860127,96,0.2974948054710728,0.0,0.30582517438017887,40.799011007116235
SSV,99,40,59,40.4040404040404,91.3774362821132,0.9230044068900323,151.54580707848072,60.168370796367526,2.518695538414509,4.295997856512051,97,0.29634040736515765,0.0,0.30463845113139265,41.09535141448139
GPS,57,21,36,36.84210526315789,59.52808637917042,1.0443523926170248,91.30745321512222,31.779366835951805,2.8731677911161735,4.292889575020766,98,0.29612599631699177,0.0,0.30441803620317054,41.39147741079839
LDO,107,42,65,39.25233644859813,82.18222488462925,0.7680581764918621,148.6696856021881,66.48746071755886,2.236056002104552,4.291290788459592,99,0.29601571109882996,0.0,0.30430466280822166,41.68749312189722
YGG,102,40,62,39.21568627450981,88.43887250497937,0.8670477696566605,161.69958293437958,73.2607104294002,2.2071801104113784,4.290906526243711,100,0.2959892044697784,0.0,0.3042774139477278,41.983482326366996
ONE,222,79,143,35.585585585585584,144.56358885765076,0.651187337196625,306.9973628818989,162.43377402424812,1.8899847936554766,4.287260216018004,101,0.29573767988951627,0.0,0.3040188462443431,42.279220006256516
BAN,106,35,71,33.0188679245283,81.43603205680847,0.7682644533661177,157.10144811868668,75.6654160618782,2.076264908002503,4.275071048693135,102,0.29489686410442034,0.0,0.3031544861635296,42.57411687036094
LYN,43,17,26,39.53488372093023,39.79914145171642,0.9255614291096843,71.60840345919132,31.8092620074749,2.2511809120992488,4.252148733803403,103,0.2933156696161878,0.0,0.30152901549580824,42.86743253997712
VOXEL,69,25,44,36.231884057971016,53.71321331709623,0.7784523669144382,95.61224830150604,41.89903498440981,2.2819677908353344,4.219506634715367,104,0.2910639988137131,0.0,0.29921429401782074,43.158496538790835
BICO,60,29,31,48.333333333333336,75.32634042203426,1.2554390070339043,109.54464769363403,34.21830727159977,3.20134619238027,4.169964583067382,105,0.2876465595464157,0.0,0.2957011605424313,43.44614309833725
IO,70,26,44,37.142857142857146,60.58253847062588,0.8654648352946553,109.02214020490646,48.439601734280586,2.250682010206367,4.157378157491015,106,0.2867783406582433,0.0,0.2948086300242765,43.7329214389955
SAGA,100,34,66,34.0,68.77789530903101,0.6877789530903101,123.7492823600769,54.971387051045895,2.251158084207781,4.156558249067982,107,0.2867217829028162,0.0,0.29475048855391145,44.01964322189831
TRU,110,45,65,40.909090909090914,87.33044842630625,0.793913167511875,162.8585014641285,75.52805303782225,2.156265055350675,4.109663823369233,108,0.28348697839897846,0.0,0.2914251039311263,44.30313020029729
MOODENG,128,39,89,30.46875,50.449661165475845,0.39413797785528004,140.63290160894394,90.1832404434681,1.559412823462476,4.073637911899965,109,0.28100189026879685,0.0,0.28887042903668747,44.58413209056609
MANA,178,68,110,38.20224719101123,129.90626215934753,0.7298104615693681,252.07793363928795,122.17167147994041,2.0633091991434127,4.064457873967987,110,0.2803686459629911,0.0,0.28821945279546657,44.86450073652908
WOO,145,60,85,41.37931034482759,129.5259871184826,0.8932826697826386,207.4446238577366,77.918636739254,2.662323579298837,4.048689743835326,111,0.2792809512613244,0.0,0.2871013007615752,45.14378168779041
SKL,305,96,209,31.475409836065577,93.67249624244869,0.30712293849983174,319.93023909442127,226.25774285197258,1.4140079144329358,4.030306084639271,112,0.2780128358578768,0.0,0.2857976759343131,45.42179452364829
PORTAL,86,32,54,37.2093023255814,61.89040964841843,0.7196559261444003,118.07673032581806,56.186320677399635,2.1015209556747716,3.988764102688315,113,0.2751472460076766,0.0,0.28285184461382396,45.696941769655965
BLUAI,33,10,23,30.303030303030305,31.729164376854897,0.9614898296016635,45.283673107624054,13.554508730769157,3.340856832739995,3.973241418033406,114,0.27407648227648346,0.0,0.2817510976468523,45.97101825193245
MOVR,60,24,36,40.0,59.984062634408474,0.9997343772401412,95.5508423820138,35.566779747605324,2.6865193604840525,3.9529090999266145,115,0.2726739472586154,0.0,0.28030928922356024,46.24369219919107
ALT,83,35,48,42.168674698795186,82.91221044957638,0.9989422945732094,127.5898904800415,44.677680030465126,2.855785940385437,3.93039337483444,116,0.27112079956888296,0.0,0.2787126507131888,46.51481299875995
ADA,212,77,135,36.32075471698113,147.66532172076404,0.6965345364186983,301.1987598966807,153.53343817591667,1.9617795541813567,3.868217268086333,117,0.266831855901422,0.0,0.27430360920763697,46.78164485466137
MUBARAK,80,30,50,37.5,44.70841185748577,0.5588551482185722,104.52588737010956,59.81747551262379,1.7474138865664863,3.867179758113112,118,0.26676028786568756,0.0,0.27423003714316385,47.04840514252706
CYBER,100,42,58,42.0,77.84623154997826,0.7784623154997825,153.3704555630684,75.52422401309013,2.030745202181563,3.8570040921707576,119,0.26605836456607557,0.0,0.2735084587775671,47.31446350709314
ZK,59,24,35,40.67796610169492,50.10166333243251,0.8491807344480086,82.21892813965678,32.117264807224274,2.5599604646645666,3.8521764605349618,120,0.26572535175430423,0.0,0.2731661210313011,47.58018885884744
ARIA,34,17,17,50.0,37.06932181119919,1.0902741709176231,59.66491961479187,22.595597803592682,2.640555037906773,3.8415510228444805,121,0.2649924029403617,0.0,0.2724126483833307,47.84518126178781
AGT,70,28,42,40.0,38.8021173030138,0.5543159614716258,86.74305272102356,47.94093541800976,1.8093733875796922,3.8329824636141874,122,0.2644013387877135,0.0,0.2718050334124835,48.10958260057552
TNSR,76,26,50,34.21052631578947,60.12316253781319,0.7910942439185945,115.42732375860214,55.304161220788956,2.0871363241146628,3.8312038296357027,123,0.264278647591083,0.0,0.2716789066502195,48.373861248166605
COW,52,23,29,44.230769230769226,59.87816223502159,1.1515031199042614,87.39893919229507,27.520776957273483,3.1757438871723553,3.830799759900181,124,0.264250774627914,0.0,0.2716502531958906,48.638112022794516
PROMPT,67,22,45,32.83582089552239,49.8540727943182,0.7440906387211671,84.57032443583012,34.71625164151192,2.4360442281938424,3.8118663587532873,125,0.26294473770795296,0.0,0.2703076449840881,48.90105676050247
SAND,258,87,171,33.72093023255814,131.94516273587942,0.5114153594413932,312.8830664232373,180.9379036873579,1.7292289788206405,3.8102955261025997,126,0.2628363807666427,0.0,0.27019625386107654,49.163893141269114
1000SHIB,222,89,133,40.090090090090094,118.85309107601643,0.5353742841262001,292.76318991184235,173.91009883582592,1.6834168450919906,3.8067843211806207,127,0.2625941758280753,0.0,0.2699472667654673,49.42648731709719
1000PEPE,174,61,113,35.05747126436782,111.68221066147089,0.6418517854107523,233.46744193136692,121.78523126989603,1.9170423170110407,3.787834637235371,128,0.261287015711302,0.0,0.26860350390539983,49.687774332808495
LIT,294,113,181,38.435374149659864,171.74774808622897,0.584176013898738,364.59543406032026,192.8476859740913,1.890587549540537,3.7820842337399334,129,0.2608903495649796,0.0,0.2681957304211614,49.948664682373476
1000BONK,122,51,71,41.80327868852459,101.85503922402859,0.8348773706887589,193.09342049062252,91.23838126659393,2.1163617526971827,3.7420185448193743,130,0.2581265952586113,0.0,0.2653545862158007,50.206791277632085
APT,111,47,64,42.34234234234234,116.6906968075782,1.051267538807011,183.76560202240944,67.07490521483123,2.7397072188747007,3.7359596145289458,131,0.25770864675620664,0.0,0.2649249344327135,50.46449992438829
USTC,92,36,56,39.130434782608695,57.10972761362791,0.6207579088437817,123.89318331331015,66.78345569968224,1.8551478358718663,3.7209791137414223,132,0.2566752831805756,0.0,0.26386263489032286,50.72117520756887
UMA,76,38,38,50.0,102.38181666191667,1.3471291666041667,145.47165984567255,43.089843183755875,3.3760081053280055,3.7162034899110603,133,0.2563458578971884,0.0,0.2635239851294385,50.97752106546606
GALA,229,85,144,37.117903930131,97.7725397348404,0.4269543219862026,248.24455147981644,150.47201174497604,1.6497722639645962,3.7140151452859187,134,0.25619490462408867,0.0,0.2633688049037002,51.233715970090145
PIEVERSE,32,11,21,34.375,26.32536429911852,0.8226676343474537,50.03634595870972,23.710981659591198,2.110260413384015,3.68978886925052,135,0.25452376214472544,0.0,0.2616508675455802,51.488239732234874
BLZ,366,120,246,32.78688524590164,217.2359885778278,0.5935409523984366,438.62480739317834,221.38881881535053,1.9812419151981366,3.6880678923924144,136,0.2544050481694789,0.0,0.26152882937377536,51.742644780404355
CHESS,65,31,34,47.69230769230769,56.12859754264355,0.8635168852714392,87.6103827059269,31.481785163283348,2.7828911941151717,3.6702838167459166,137,0.25317829238474143,0.0,0.26026772230605644,51.99582307278909
