candidate_key,0.0,0.0002,0.0005,0.001
C00_short_main2_v1_same,50591.202383140204,29534.838520234764,11318.27777107708,2223.2588244286544
C01_score265_stop235_timeout300,71306.58534728858,41065.325559470315,14710.195349821593,2643.120478040546
C03_stop240_score270_timeout315,69498.03075622236,40314.98984427317,15177.194065003236,2934.2761735198437
