candidate_key,0.0,0.0002,0.0005,0.001
C00_short_main2_v1_same,46118.507807405054,27044.646371121933,10424.98281599844,2113.152845657266
C01_score265_stop235_timeout300,65091.11090631774,37598.416645068515,13610.63138194691,2491.9438765627397
C03_stop240_score270_timeout315,63347.67993125091,36959.902921628265,14001.429941017343,2784.6396599976288
