batch_label,strategy_name,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,baseline_cd_value,ruined,verdict
6V1_LONG10_REVIEWED,6V1_L06_capreclaim_doubleflush,long,L01 급락회수 + double flush failure,5m,597,530,311,219,58.679245283018865,22.08472022579282,22.334258614859536,1.5060497482904278,120.2460636041312,108.8106,False,baseline_win
6V1_LONG10_REVIEWED,6V1_L03_v67_shockassist,long,기준선형 과매도 꼬리 반등 + short-term shock assist,5m,597,3067,1269,1798,41.3759373981089,20.792248455942406,22.23953485735377,10.989739863723369,107.51749457509193,108.8106,False,mdd_fail
6V1_LONG10_REVIEWED,6V1_L02_v67_quiet_secondpush,long,기준선형 과매도 꼬리 반등 + quiet regime + second push,5m,597,324,167,157,51.54320987654321,1.1216304733946636,1.209105423979051,0.42189235908889344,100.6950060410413,108.8106,False,baseline_fail
6V1_LONG10_REVIEWED,6V1_L08_postshock_absorb_break,long,shock down -> absorb base -> break,5m,597,37,15,22,40.54054054054054,-0.11444853782625053,0.02108037044281641,0.1721286626686025,99.71361979824276,108.8106,False,baseline_fail
6V1_LONG10_REVIEWED,6V1_L05_capreclaim_secondpush,long,L01 급락회수 + second push,5m,597,52,16,36,30.76923076923077,-0.3432357947408482,0.0663985985017268,0.5103886348234332,99.14812740692273,108.8106,False,baseline_fail
6V1_LONG10_REVIEWED,6V1_L01_v67_trendfloor,long,기준선형 과매도 꼬리 반등 + trend floor,5m,597,350,115,235,32.857142857142854,-1.0009678117389842,0.005397573015208934,1.0997437032861712,97.91029656545638,108.8106,False,baseline_fail
6V1_LONG10_REVIEWED,6V1_L10_underreaction_impulse_pullback,long,strong impulse + shallow quiet pullback + re-drive,5m,597,291,82,209,28.1786941580756,-1.4934962979296973,0.12164010305031336,1.9847182079356318,96.55142718709453,108.8106,False,baseline_fail
6V1_LONG10_REVIEWED,6V1_L04_capreclaim_trendfloor,long,L01 급락회수 + trend floor,5m,597,314,91,223,28.980891719745223,-1.9634836211476547,0.0,2.5138283522244564,95.5720466345876,108.8106,False,baseline_fail
6V1_LONG10_REVIEWED,6V1_L09_failed_breakdown_midreclaim,long,ll20 breakdown fail + range mid reclaim,5m,597,8981,3121,5860,34.7511412982964,-1.426258365756794,2.317614871630047,3.6590700849350233,94.96685934250347,108.8106,False,baseline_fail
6V1_LONG10_REVIEWED,6V1_L07_ema50_spring_drive,long,EMA50 spring + secondary drive,5m,597,77818,23134,54684,29.728340486776837,-61.67518911476688,0.0007728581400412438,61.6754853088983,14.68779777804811,108.8106,False,mdd_fail
