experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover
official_top200_reference,89650,1220.699950119489,11.20699950119489,1237.1430559323053,11.371430559323052,0.3774010039040714,1.2199649287119587,-0.3603441140922301,271,271,7703,0
top200_wick06,89650,1227.1075684784828,11.271075684784828,1243.6369863671523,11.436369863671523,0.37747908533184604,1.2205716249837772,-0.3598665052204292,271,271,7703,0
top200_rsi10,89650,1224.3022626357908,11.243022626357908,1240.793892417068,11.407938924170681,0.3774456218627998,1.2202440657332747,-0.35998270482427874,271,271,7703,0
top200_atr020,89650,1221.0873433203024,11.210873433203023,1237.5356674076115,11.375356674076116,0.37741215839375347,1.2199783319556046,-0.3603916556305402,271,271,7703,0
top200_atr025_cap22,89650,1224.7508770886263,11.247508770886263,1241.2485498085478,11.412485498085477,0.37746793084216396,1.2203946538363122,-0.3594064528064883,271,271,7703,0
top200_shortfloor_s19,88261,1221.3122017751366,11.213122017751367,1241.4593795061542,11.414593795061542,0.37749402340784716,1.2236536457956197,-0.3628940268731954,271,271,7703,0
top200_shortfloor_s20,87154,1225.8208260253143,11.258208260253143,1251.272144943067,11.51272144943067,0.3776877710718957,1.2269049273748744,-0.3635327689251261,271,271,7703,0
top200_soft_asym_short,83761,1143.208321093789,10.43208321093789,1178.624779390073,10.78624779390073,0.3774071465240386,1.232134168727159,-0.36392578108630824,271,271,7241,0
top200_soft_asym_short_s19,82592,1137.7382775784074,10.377382775784074,1176.9153005702067,10.769153005702067,0.37749418829910886,1.2347118790154106,-0.3626235883364505,271,271,7241,0
top200_soft_asym_short_s20,81625,1139.2137194686325,10.392137194686324,1178.204622744773,10.78204622744773,0.37776416539050534,1.2375424331162277,-0.36107569813498375,271,271,7241,0
top200_atr020_shortfloor_s19,87871,1227.910170992244,11.27910170992244,1248.680318372606,11.48680318372606,0.37762174096118173,1.2248848101697662,-0.3628619835403235,271,271,7703,0
top200_atr025_cap22_shortfloor_s19,87362,1229.1424964585929,11.291424964585929,1251.7296162642558,11.517296162642559,0.3777042650122479,1.2262511388291353,-0.36141189433331977,271,271,7703,0
top200_atr020_soft_asym_short,83761,1143.5711439580277,10.435711439580277,1178.9988424636524,10.789988424636524,0.37741908525447404,1.2321489148880276,-0.36397304424728294,271,271,7241,0
