axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,币安人生,long,2200,2201,2202,1767885900000000000,1767886200000000000,0.12604,0.12655173185043964,0.003260074979685968,stop,2.450209028269002,False,214
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BANANAS31,long,2207,2208,2208,1767888000000000000,1767888000000000000,0.003896,0.0038630302995409163,-0.009262448783132404,stop,6.742554433452553,True,215
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,ARIA,long,2209,2210,2227,1767888600000000000,1767893700000000000,0.07854,0.07966,0.01346024955436711,time,2.9436263894452663,False,216
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,UAI,long,2209,2210,2211,1767888600000000000,1767888900000000000,0.1474,0.14763083579694172,0.0007660501827796658,stop,3.0411227777518914,False,217
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,CROSS,long,2215,2216,2228,1767890400000000000,1767894000000000000,0.12524,0.1256181738121321,0.002219592878729771,stop,2.650368607887156,False,218
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BLESS,long,2223,2224,2225,1767892800000000000,1767893100000000000,0.01316,0.01319057572661639,0.001523383481488639,stop,1.9132824130054322,False,219
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,FOLKS,long,2235,2236,2237,1767896400000000000,1767896700000000000,3.513,3.523762661178652,0.0022636667175212296,stop,1.4856920360660346,False,220
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,ZEC,long,2236,2237,2238,1767896700000000000,1767897000000000000,410.8,411.8176666348624,0.001677280026442097,stop,1.3451359739087139,False,221
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,TAKE,long,2237,2238,2240,1767897000000000000,1767897600000000000,0.07621,0.07640070242771675,0.0017023281421958644,stop,1.1247890368684106,False,222
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,EPIC,long,2238,2239,2249,1767897300000000000,1767900300000000000,0.7171,0.7194144474765681,0.0024275100774901145,stop,5.737654509097212,False,223
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,EVAA,long,2238,2239,2256,1767897300000000000,1767902400000000000,0.9708,1.0094,0.038961021837659836,time,2.120534007788421,False,224
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,WOO,long,2238,2239,2239,1767897300000000000,1767897300000000000,0.02881,0.028386378812298066,-0.01550396347455516,stop,2.7312137201552984,True,225
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BROCCOLI714,long,2244,2245,2247,1767899100000000000,1767899700000000000,0.02761,0.027694258943334382,0.002251754557565456,stop,0.7868600931403352,False,226
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,COMMON,long,2244,2245,2247,1767899100000000000,1767899700000000000,0.002835,0.0028398069506215457,0.000895573411480078,stop,3.569830720349894,False,227
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,DIA,long,2244,2245,2262,1767899100000000000,1767904200000000000,0.3,0.3019,0.005533333333333302,time,3.6987915499655686,False,228
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,Q,long,2245,2246,2250,1767899400000000000,1767900600000000000,0.01751,0.017552760048506526,0.0016420358941477095,stop,2.1752781684942075,False,229
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,BLESS,long,2260,2261,2262,1767903900000000000,1767904200000000000,0.012,0.012025168388703275,0.0012973657252729706,stop,3.2540819742402736,False,230
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,MYX,long,2260,2261,2278,1767903900000000000,1767909000000000000,4.841,5.017,0.035556124767610074,time,3.103102343053898,False,231
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,NOM,long,2271,2272,2274,1767907200000000000,1767907800000000000,0.008042,0.008055784562569201,0.000914071446058174,stop,1.3438946580279558,False,232
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,CLO,long,2289,2290,2293,1767912600000000000,1767913500000000000,0.6778,0.6814585520334581,0.004597686682587998,stop,0.5329977494284316,False,233
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,VVV,long,2292,2293,2295,1767913500000000000,1767914100000000000,2.021,2.0237345052922504,0.0005530456666257517,stop,1.7114613064611457,False,234
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,UB,long,2296,2297,2298,1767914700000000000,1767915000000000000,0.04349,0.043737605113168765,0.004893380390176194,stop,3.0950491699970546,False,235
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,Q,long,2318,2319,2322,1767921300000000000,1767922200000000000,0.015046,0.015087786301624478,0.0019772365827780644,stop,0.8166551877855363,False,236
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,APR,long,2335,2336,2337,1767926400000000000,1767926700000000000,0.13119,0.13141420040386875,0.0009089747989080805,stop,0.51315697034761,False,237
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,GRIFFAIN,long,2335,2336,2336,1767926400000000000,1767926400000000000,0.02197,0.021587170159846382,-0.018225117895021323,stop,1.4262211111362295,True,238
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,SIREN,long,2346,2347,2348,1767929700000000000,1767930000000000000,0.08137,0.08149222787708363,0.0007021245801110083,stop,0.9572284391387078,False,239
long_max2,long_max2/v2,V34_RETEST_V33_TOP_WEAK_E1_CLOSE_000_BE_NEXT,LAB,long,2356,2357,2359,1767932700000000000,1767933300000000000,0.14246,0.14281109915280107,0.001664545506114524,stop,2.0160971462128274,False,240
