candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,FULL_TO_2026_END
V4R05_stop262_rr620_t390_ff15,0.0,5.225710749556534,5.0810551955359,5.4294991244986495,5.692488096029469,2.066572846244019,5.692488096031778
V5M00_D02_ref_stop265_rr610_t390,0.0,5.191949466791746,5.043959868654468,5.348315188169305,5.687868797397188,2.041264882266336,5.6878687973948905
V5M01_D02_D03_rr615_stop265_t390,0.0,5.1455033172410065,5.020324508662033,5.348317279663584,5.673964657377228,2.041264882266336,5.673964657376429
V5M02_D02_D01_t405_rr610,0.0,5.192706073466546,5.2666226712486,5.301287906540663,5.950774500788258,2.041264882266336,5.950774500787781
V5M03_D01_D02_mid_stop264_rr610_t405,0.0,5.218543064848036,5.298607277905154,5.321208568006663,5.925374274914907,2.051367004607696,5.92537427491372
V5M04_D02_D03_stop263_rr615_t390,0.0,5.250223889578742,5.101256936991505,5.350914735672896,5.62356612878665,2.0447369262355464,5.623566128786761
V5M05_D02_quality_score271_close0935,0.0,5.619480355457007,4.92458835493188,5.25250753861971,5.422025176972156,1.9932495587514976,5.6194803554576955
