candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,FULL_TO_2026_END
V4R05_stop262_rr620_t390_ff15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V5M00_D02_ref_stop265_rr610_t390,0.0,0.7349923542810188,1.588532066203669,0.8965891242078499,4.563668977593693,0.22978034329740638,9666.18567608681
V5M01_D02_D03_rr615_stop265_t390,0.0,1.6787407796977902,1.8952299724972193,1.8088477050698657,6.579011056662409,0.26957947884926625,11525.744336158066
V5M02_D02_D01_t405_rr610,0.0,-1.0076543472281116,2.773462753217018,-0.9573409690447647,2.490056451533178,0.22545220564047952,5674.822287706338
V5M03_D01_D02_mid_stop264_rr610_t405,0.0,-1.176793534617559,1.8020547424397648,-1.6767933701804054,0.6673355826811189,0.16062410397347548,2458.331590381189
V5M04_D02_D03_stop263_rr615_t390,0.0,-0.6847601161652506,0.3998958865501834,-0.04708364158508971,1.4622354109382059,0.12153353608823636,3385.8101067463867
V5M05_D02_quality_score271_close0935,0.0,-1.3393372522159837,1.9967840343915384,4.1498304892730005,6.43047431859145,0.04250603892711524,-1938.0121357019234
