entry_ts,entry_dt,candidate_count,long_count,short_count,selected_count_top200,rejected_count_top200
1649273400000000,1970-01-20 02:07:53.400000,1,0,1,1,0
1649276400000000,1970-01-20 02:07:56.400000,1,1,0,1,0
1649285100000000,1970-01-20 02:08:05.100000,1,1,0,1,0
1649285400000000,1970-01-20 02:08:05.400000,2,2,0,2,0
1649285700000000,1970-01-20 02:08:05.700000,4,4,0,4,0
1649286000000000,1970-01-20 02:08:06,2,2,0,2,0
1649286600000000,1970-01-20 02:08:06.600000,1,1,0,1,0
1649295300000000,1970-01-20 02:08:15.300000,1,1,0,1,0
1649297400000000,1970-01-20 02:08:17.400000,1,1,0,1,0
1649309100000000,1970-01-20 02:08:29.100000,1,0,1,1,0
1649323500000000,1970-01-20 02:08:43.500000,1,1,0,1,0
1649324400000000,1970-01-20 02:08:44.400000,1,0,1,1,0
1649326500000000,1970-01-20 02:08:46.500000,1,1,0,1,0
1649333700000000,1970-01-20 02:08:53.700000,1,0,1,1,0
1649346300000000,1970-01-20 02:09:06.300000,1,0,1,1,0
1649347200000000,1970-01-20 02:09:07.200000,1,0,1,1,0
1649358900000000,1970-01-20 02:09:18.900000,1,0,1,1,0
1649375700000000,1970-01-20 02:09:35.700000,1,1,0,1,0
1649378100000000,1970-01-20 02:09:38.100000,1,1,0,1,0
1649378400000000,1970-01-20 02:09:38.400000,1,1,0,1,0
1649393700000000,1970-01-20 02:09:53.700000,1,0,1,1,0
1649412000000000,1970-01-20 02:10:12,1,0,1,1,0
1649419800000000,1970-01-20 02:10:19.800000,1,0,1,1,0
1649444400000000,1970-01-20 02:10:44.400000,1,0,1,1,0
1649457900000000,1970-01-20 02:10:57.900000,1,1,0,1,0
1649460300000000,1970-01-20 02:11:00.300000,1,0,1,1,0
1649472900000000,1970-01-20 02:11:12.900000,1,1,0,1,0
1649497200000000,1970-01-20 02:11:37.200000,1,0,1,1,0
1649497500000000,1970-01-20 02:11:37.500000,1,0,1,1,0
1649535900000000,1970-01-20 02:12:15.900000,1,0,1,1,0
1649536800000000,1970-01-20 02:12:16.800000,1,0,1,1,0
1649539800000000,1970-01-20 02:12:19.800000,1,0,1,1,0
1649541300000000,1970-01-20 02:12:21.300000,1,0,1,1,0
1649559600000000,1970-01-20 02:12:39.600000,1,0,1,1,0
1649640900000000,1970-01-20 02:14:00.900000,1,0,1,1,0
1649641200000000,1970-01-20 02:14:01.200000,1,0,1,1,0
1649661600000000,1970-01-20 02:14:21.600000,1,1,0,1,0
1649664600000000,1970-01-20 02:14:24.600000,1,1,0,1,0
1649667900000000,1970-01-20 02:14:27.900000,1,1,0,1,0
1649668500000000,1970-01-20 02:14:28.500000,1,1,0,1,0
1649672700000000,1970-01-20 02:14:32.700000,1,0,1,1,0
1649679600000000,1970-01-20 02:14:39.600000,1,1,0,1,0
1649699100000000,1970-01-20 02:14:59.100000,1,1,0,1,0
1649703000000000,1970-01-20 02:15:03,2,2,0,2,0
1649703900000000,1970-01-20 02:15:03.900000,21,21,0,21,0
1649704800000000,1970-01-20 02:15:04.800000,1,1,0,1,0
1649750400000000,1970-01-20 02:15:50.400000,1,1,0,1,0
1649751900000000,1970-01-20 02:15:51.900000,1,1,0,1,0
1649759100000000,1970-01-20 02:15:59.100000,2,1,1,2,0
1649760000000000,1970-01-20 02:16:00,1,1,0,1,0
1649760300000000,1970-01-20 02:16:00.300000,1,0,1,1,0
1649786400000000,1970-01-20 02:16:26.400000,1,0,1,1,0
1649791800000000,1970-01-20 02:16:31.800000,1,0,1,1,0
1649793300000000,1970-01-20 02:16:33.300000,1,0,1,1,0
1649795100000000,1970-01-20 02:16:35.100000,1,0,1,1,0
1649796000000000,1970-01-20 02:16:36,1,0,1,1,0
1649800500000000,1970-01-20 02:16:40.500000,1,0,1,1,0
1649802900000000,1970-01-20 02:16:42.900000,1,0,1,1,0
1649803200000000,1970-01-20 02:16:43.200000,1,0,1,1,0
1649803800000000,1970-01-20 02:16:43.800000,1,0,1,1,0
1649881500000000,1970-01-20 02:18:01.500000,1,0,1,1,0
1649890800000000,1970-01-20 02:18:10.800000,1,0,1,1,0
1649933700000000,1970-01-20 02:18:53.700000,1,0,1,1,0
1649935800000000,1970-01-20 02:18:55.800000,1,0,1,1,0
1649937000000000,1970-01-20 02:18:57,1,0,1,1,0
1649951100000000,1970-01-20 02:19:11.100000,1,0,1,1,0
1649952600000000,1970-01-20 02:19:12.600000,1,0,1,1,0
1649954100000000,1970-01-20 02:19:14.100000,1,0,1,1,0
1649955600000000,1970-01-20 02:19:15.600000,1,0,1,1,0
1649957100000000,1970-01-20 02:19:17.100000,1,0,1,1,0
1649960700000000,1970-01-20 02:19:20.700000,1,0,1,1,0
1649961600000000,1970-01-20 02:19:21.600000,1,0,1,1,0
1649964300000000,1970-01-20 02:19:24.300000,1,0,1,1,0
1649986200000000,1970-01-20 02:19:46.200000,1,1,0,1,0
1650019200000000,1970-01-20 02:20:19.200000,1,0,1,1,0
1650022200000000,1970-01-20 02:20:22.200000,1,0,1,1,0
1650035400000000,1970-01-20 02:20:35.400000,1,0,1,1,0
1650151200000000,1970-01-20 02:22:31.200000,1,0,1,1,0
1650155400000000,1970-01-20 02:22:35.400000,1,1,0,1,0
1650177900000000,1970-01-20 02:22:57.900000,1,0,1,1,0
1650216300000000,1970-01-20 02:23:36.300000,1,0,1,1,0
1650217200000000,1970-01-20 02:23:37.200000,1,0,1,1,0
1650218400000000,1970-01-20 02:23:38.400000,1,0,1,1,0
1650225000000000,1970-01-20 02:23:45,1,0,1,1,0
1650225600000000,1970-01-20 02:23:45.600000,1,0,1,1,0
1650227100000000,1970-01-20 02:23:47.100000,1,0,1,1,0
1650229200000000,1970-01-20 02:23:49.200000,1,0,1,1,0
1650230100000000,1970-01-20 02:23:50.100000,1,0,1,1,0
1650231900000000,1970-01-20 02:23:51.900000,1,0,1,1,0
1650248100000000,1970-01-20 02:24:08.100000,1,0,1,1,0
1650249600000000,1970-01-20 02:24:09.600000,1,0,1,1,0
1650270000000000,1970-01-20 02:24:30,1,1,0,1,0
1650270600000000,1970-01-20 02:24:30.600000,2,2,0,2,0
1650270900000000,1970-01-20 02:24:30.900000,3,3,0,3,0
1650271800000000,1970-01-20 02:24:31.800000,1,1,0,1,0
1650272400000000,1970-01-20 02:24:32.400000,1,1,0,1,0
1650275100000000,1970-01-20 02:24:35.100000,1,1,0,1,0
1650288300000000,1970-01-20 02:24:48.300000,19,19,0,19,0
1650288600000000,1970-01-20 02:24:48.600000,13,13,0,13,0
1650289200000000,1970-01-20 02:24:49.200000,5,5,0,5,0
1650289500000000,1970-01-20 02:24:49.500000,3,3,0,3,0
1650289800000000,1970-01-20 02:24:49.800000,2,2,0,2,0
1650290100000000,1970-01-20 02:24:50.100000,2,2,0,2,0
1650290400000000,1970-01-20 02:24:50.400000,1,1,0,1,0
1650290700000000,1970-01-20 02:24:50.700000,1,1,0,1,0
1650291000000000,1970-01-20 02:24:51,1,1,0,1,0
1650298200000000,1970-01-20 02:24:58.200000,1,1,0,1,0
1650309900000000,1970-01-20 02:25:09.900000,1,0,1,1,0
1650317100000000,1970-01-20 02:25:17.100000,1,0,1,1,0
1650318900000000,1970-01-20 02:25:18.900000,1,0,1,1,0
1650319500000000,1970-01-20 02:25:19.500000,1,0,1,1,0
1650320700000000,1970-01-20 02:25:20.700000,1,0,1,1,0
1650321300000000,1970-01-20 02:25:21.300000,1,0,1,1,0
1650323400000000,1970-01-20 02:25:23.400000,1,0,1,1,0
1650324300000000,1970-01-20 02:25:24.300000,1,0,1,1,0
1650324600000000,1970-01-20 02:25:24.600000,1,0,1,1,0
1650325200000000,1970-01-20 02:25:25.200000,1,0,1,1,0
1650326400000000,1970-01-20 02:25:26.400000,1,0,1,1,0
1650337500000000,1970-01-20 02:25:37.500000,1,0,1,1,0
1650340500000000,1970-01-20 02:25:40.500000,1,0,1,1,0
1650360600000000,1970-01-20 02:26:00.600000,1,0,1,1,0
1650366300000000,1970-01-20 02:26:06.300000,1,0,1,1,0
1650375900000000,1970-01-20 02:26:15.900000,1,0,1,1,0
1650385200000000,1970-01-20 02:26:25.200000,1,0,1,1,0
1650399000000000,1970-01-20 02:26:39,1,0,1,1,0
1650408900000000,1970-01-20 02:26:48.900000,1,0,1,1,0
1650411000000000,1970-01-20 02:26:51,1,0,1,1,0
1650411900000000,1970-01-20 02:26:51.900000,1,0,1,1,0
1650412500000000,1970-01-20 02:26:52.500000,1,0,1,1,0
1650414900000000,1970-01-20 02:26:54.900000,1,0,1,1,0
1650416100000000,1970-01-20 02:26:56.100000,1,0,1,1,0
1650417300000000,1970-01-20 02:26:57.300000,1,0,1,1,0
1650417600000000,1970-01-20 02:26:57.600000,1,0,1,1,0
1650435000000000,1970-01-20 02:27:15,1,0,1,1,0
1650444900000000,1970-01-20 02:27:24.900000,1,0,1,1,0
1650447000000000,1970-01-20 02:27:27,1,1,0,1,0
1650448800000000,1970-01-20 02:27:28.800000,1,0,1,1,0
1650453600000000,1970-01-20 02:27:33.600000,1,0,1,1,0
1650455400000000,1970-01-20 02:27:35.400000,1,0,1,1,0
1650455700000000,1970-01-20 02:27:35.700000,1,0,1,1,0
1650456000000000,1970-01-20 02:27:36,1,0,1,1,0
1650459900000000,1970-01-20 02:27:39.900000,1,0,1,1,0
1650463500000000,1970-01-20 02:27:43.500000,1,0,1,1,0
1650465000000000,1970-01-20 02:27:45,1,0,1,1,0
1650471900000000,1970-01-20 02:27:51.900000,1,0,1,1,0
1650472800000000,1970-01-20 02:27:52.800000,1,0,1,1,0
1650478200000000,1970-01-20 02:27:58.200000,1,0,1,1,0
1650479700000000,1970-01-20 02:27:59.700000,1,0,1,1,0
1650481800000000,1970-01-20 02:28:01.800000,1,0,1,1,0
1650483600000000,1970-01-20 02:28:03.600000,1,0,1,1,0
1650484500000000,1970-01-20 02:28:04.500000,1,0,1,1,0
1650485400000000,1970-01-20 02:28:05.400000,1,0,1,1,0
1650486600000000,1970-01-20 02:28:06.600000,1,0,1,1,0
1650489300000000,1970-01-20 02:28:09.300000,1,1,0,1,0
1650499800000000,1970-01-20 02:28:19.800000,1,1,0,1,0
1650501900000000,1970-01-20 02:28:21.900000,1,0,1,1,0
1650524400000000,1970-01-20 02:28:44.400000,1,0,1,1,0
1650525600000000,1970-01-20 02:28:45.600000,1,0,1,1,0
1650526500000000,1970-01-20 02:28:46.500000,1,0,1,1,0
1650527700000000,1970-01-20 02:28:47.700000,1,0,1,1,0
1650529500000000,1970-01-20 02:28:49.500000,1,0,1,1,0
1650531900000000,1970-01-20 02:28:51.900000,1,0,1,1,0
1650536100000000,1970-01-20 02:28:56.100000,1,0,1,1,0
1650538200000000,1970-01-20 02:28:58.200000,1,0,1,1,0
1650538800000000,1970-01-20 02:28:58.800000,1,0,1,1,0
1650540900000000,1970-01-20 02:29:00.900000,1,0,1,1,0
1650541800000000,1970-01-20 02:29:01.800000,1,0,1,1,0
1650553200000000,1970-01-20 02:29:13.200000,2,2,0,2,0
1650555900000000,1970-01-20 02:29:15.900000,1,0,1,1,0
1650561300000000,1970-01-20 02:29:21.300000,1,1,0,1,0
1650562800000000,1970-01-20 02:29:22.800000,1,0,1,1,0
1650563100000000,1970-01-20 02:29:23.100000,1,1,0,1,0
1650573900000000,1970-01-20 02:29:33.900000,2,0,2,2,0
1650580800000000,1970-01-20 02:29:40.800000,1,0,1,1,0
1650584400000000,1970-01-20 02:29:44.400000,1,0,1,1,0
1650585600000000,1970-01-20 02:29:45.600000,2,1,1,2,0
1650587700000000,1970-01-20 02:29:47.700000,1,0,1,1,0
1650588600000000,1970-01-20 02:29:48.600000,1,0,1,1,0
1650598800000000,1970-01-20 02:29:58.800000,1,0,1,1,0
1650606300000000,1970-01-20 02:30:06.300000,1,1,0,1,0
1650638400000000,1970-01-20 02:30:38.400000,1,0,1,1,0
1650660000000000,1970-01-20 02:31:00,1,0,1,1,0
1650663600000000,1970-01-20 02:31:03.600000,1,0,1,1,0
1650664500000000,1970-01-20 02:31:04.500000,1,0,1,1,0
1650664800000000,1970-01-20 02:31:04.800000,1,0,1,1,0
1650668400000000,1970-01-20 02:31:08.400000,1,0,1,1,0
1650670800000000,1970-01-20 02:31:10.800000,1,0,1,1,0
1650686100000000,1970-01-20 02:31:26.100000,1,0,1,1,0
1650734700000000,1970-01-20 02:32:14.700000,1,0,1,1,0
1650740100000000,1970-01-20 02:32:20.100000,1,0,1,1,0
1650741000000000,1970-01-20 02:32:21,1,0,1,1,0
1650748800000000,1970-01-20 02:32:28.800000,1,1,0,1,0
1650761400000000,1970-01-20 02:32:41.400000,1,0,1,1,0
1650765600000000,1970-01-20 02:32:45.600000,1,0,1,1,0
1650798600000000,1970-01-20 02:33:18.600000,1,0,1,1,0
1650799200000000,1970-01-20 02:33:19.200000,1,0,1,1,0
1650832500000000,1970-01-20 02:33:52.500000,1,1,0,1,0
1650834300000000,1970-01-20 02:33:54.300000,1,1,0,1,0
1650862800000000,1970-01-20 02:34:22.800000,1,0,1,1,0
1650879000000000,1970-01-20 02:34:39,8,8,0,8,0
1650879300000000,1970-01-20 02:34:39.300000,3,3,0,3,0
1650881100000000,1970-01-20 02:34:41.100000,2,2,0,2,0
1650919500000000,1970-01-20 02:35:19.500000,1,0,1,1,0
1650939000000000,1970-01-20 02:35:39,1,0,1,1,0
1650946500000000,1970-01-20 02:35:46.500000,1,0,1,1,0
1650957900000000,1970-01-20 02:35:57.900000,1,0,1,1,0
1650963000000000,1970-01-20 02:36:03,1,0,1,1,0
1650967800000000,1970-01-20 02:36:07.800000,2,0,2,2,0
1650984000000000,1970-01-20 02:36:24,1,0,1,1,0
1651007400000000,1970-01-20 02:36:47.400000,1,0,1,1,0
1651008900000000,1970-01-20 02:36:48.900000,1,0,1,1,0
1651010700000000,1970-01-20 02:36:50.700000,1,0,1,1,0
1651017600000000,1970-01-20 02:36:57.600000,1,1,0,1,0
1651028100000000,1970-01-20 02:37:08.100000,1,1,0,1,0
1651056900000000,1970-01-20 02:37:36.900000,1,0,1,1,0
1651059900000000,1970-01-20 02:37:39.900000,1,0,1,1,0
1651068300000000,1970-01-20 02:37:48.300000,1,0,1,1,0
1651080000000000,1970-01-20 02:38:00,1,0,1,1,0
1651095000000000,1970-01-20 02:38:15,1,0,1,1,0
1651108200000000,1970-01-20 02:38:28.200000,1,0,1,1,0
1651108800000000,1970-01-20 02:38:28.800000,1,0,1,1,0
1651110000000000,1970-01-20 02:38:30,1,0,1,1,0
1651111500000000,1970-01-20 02:38:31.500000,1,0,1,1,0
1651113600000000,1970-01-20 02:38:33.600000,1,0,1,1,0
1651148400000000,1970-01-20 02:39:08.400000,1,0,1,1,0
1651149000000000,1970-01-20 02:39:09,1,0,1,1,0
1651161900000000,1970-01-20 02:39:21.900000,1,0,1,1,0
1651167900000000,1970-01-20 02:39:27.900000,1,0,1,1,0
1651168200000000,1970-01-20 02:39:28.200000,1,0,1,1,0
1651179000000000,1970-01-20 02:39:39,1,0,1,1,0
1651207800000000,1970-01-20 02:40:07.800000,1,0,1,1,0
1651236900000000,1970-01-20 02:40:36.900000,1,1,0,1,0
1651249800000000,1970-01-20 02:40:49.800000,1,0,1,1,0
1651260000000000,1970-01-20 02:41:00,1,1,0,1,0
1651261800000000,1970-01-20 02:41:01.800000,1,1,0,1,0
1651263000000000,1970-01-20 02:41:03,1,1,0,1,0
1651264200000000,1970-01-20 02:41:04.200000,1,1,0,1,0
1651265100000000,1970-01-20 02:41:05.100000,1,1,0,1,0
1651280100000000,1970-01-20 02:41:20.100000,1,1,0,1,0
1651287000000000,1970-01-20 02:41:27,1,1,0,1,0
1651293000000000,1970-01-20 02:41:33,1,1,0,1,0
1651293900000000,1970-01-20 02:41:33.900000,1,1,0,1,0
1651319400000000,1970-01-20 02:41:59.400000,1,0,1,1,0
1651349700000000,1970-01-20 02:42:29.700000,1,0,1,1,0
1651353300000000,1970-01-20 02:42:33.300000,1,0,1,1,0
1651353900000000,1970-01-20 02:42:33.900000,1,0,1,1,0
1651357500000000,1970-01-20 02:42:37.500000,1,0,1,1,0
1651382400000000,1970-01-20 02:43:02.400000,1,0,1,1,0
1651389000000000,1970-01-20 02:43:09,5,5,0,5,0
1651392900000000,1970-01-20 02:43:12.900000,35,35,0,35,0
1651393200000000,1970-01-20 02:43:13.200000,6,6,0,6,0
1651393500000000,1970-01-20 02:43:13.500000,1,1,0,1,0
1651394100000000,1970-01-20 02:43:14.100000,1,1,0,1,0
1651397700000000,1970-01-20 02:43:17.700000,1,1,0,1,0
1651400100000000,1970-01-20 02:43:20.100000,1,1,0,1,0
1651426500000000,1970-01-20 02:43:46.500000,1,0,1,1,0
1651448700000000,1970-01-20 02:44:08.700000,1,1,0,1,0
1651451700000000,1970-01-20 02:44:11.700000,1,0,1,1,0
1651453200000000,1970-01-20 02:44:13.200000,2,0,2,2,0
1651454700000000,1970-01-20 02:44:14.700000,3,0,3,3,0
1651455000000000,1970-01-20 02:44:15,2,0,2,2,0
1651473900000000,1970-01-20 02:44:33.900000,1,0,1,1,0
1651476900000000,1970-01-20 02:44:36.900000,1,0,1,1,0
1651483200000000,1970-01-20 02:44:43.200000,1,0,1,1,0
1651486500000000,1970-01-20 02:44:46.500000,1,0,1,1,0
1651519500000000,1970-01-20 02:45:19.500000,1,1,0,1,0
1651522500000000,1970-01-20 02:45:22.500000,1,1,0,1,0
1651522800000000,1970-01-20 02:45:22.800000,1,1,0,1,0
1651543200000000,1970-01-20 02:45:43.200000,1,1,0,1,0
1651546200000000,1970-01-20 02:45:46.200000,1,1,0,1,0
1651546500000000,1970-01-20 02:45:46.500000,1,1,0,1,0
1651549500000000,1970-01-20 02:45:49.500000,1,1,0,1,0
1651551600000000,1970-01-20 02:45:51.600000,1,0,1,1,0
1651554600000000,1970-01-20 02:45:54.600000,1,0,1,1,0
1651560900000000,1970-01-20 02:46:00.900000,1,0,1,1,0
1651575600000000,1970-01-20 02:46:15.600000,1,0,1,1,0
1651577700000000,1970-01-20 02:46:17.700000,1,0,1,1,0
1651579500000000,1970-01-20 02:46:19.500000,1,0,1,1,0
1651580700000000,1970-01-20 02:46:20.700000,1,0,1,1,0
1651582200000000,1970-01-20 02:46:22.200000,1,0,1,1,0
1651590000000000,1970-01-20 02:46:30,1,0,1,1,0
1651601700000000,1970-01-20 02:46:41.700000,1,0,1,1,0
1651611600000000,1970-01-20 02:46:51.600000,1,0,1,1,0
1651624500000000,1970-01-20 02:47:04.500000,1,1,0,1,0
1651626300000000,1970-01-20 02:47:06.300000,1,1,0,1,0
1651629600000000,1970-01-20 02:47:09.600000,1,1,0,1,0
1651643400000000,1970-01-20 02:47:23.400000,1,1,0,1,0
1651656300000000,1970-01-20 02:47:36.300000,1,0,1,1,0
1651657500000000,1970-01-20 02:47:37.500000,1,0,1,1,0
1651658400000000,1970-01-20 02:47:38.400000,1,0,1,1,0
1651686300000000,1970-01-20 02:48:06.300000,1,0,1,1,0
1651687200000000,1970-01-20 02:48:07.200000,1,0,1,1,0
1651692600000000,1970-01-20 02:48:12.600000,1,0,1,1,0
1651715100000000,1970-01-20 02:48:35.100000,1,0,1,1,0
1651717500000000,1970-01-20 02:48:37.500000,1,0,1,1,0
1651718400000000,1970-01-20 02:48:38.400000,1,1,0,1,0
1651722900000000,1970-01-20 02:48:42.900000,2,0,2,2,0
1651723800000000,1970-01-20 02:48:43.800000,3,0,3,3,0
1651724100000000,1970-01-20 02:48:44.100000,4,0,4,4,0
1651724400000000,1970-01-20 02:48:44.400000,3,0,3,3,0
1651724700000000,1970-01-20 02:48:44.700000,2,0,2,2,0
1651725000000000,1970-01-20 02:48:45,2,0,2,2,0
1651726500000000,1970-01-20 02:48:46.500000,1,0,1,1,0
1651730400000000,1970-01-20 02:48:50.400000,1,0,1,1,0
1651734900000000,1970-01-20 02:48:54.900000,1,1,0,1,0
1651738200000000,1970-01-20 02:48:58.200000,1,0,1,1,0
1651748400000000,1970-01-20 02:49:08.400000,1,0,1,1,0
1651764600000000,1970-01-20 02:49:24.600000,1,0,1,1,0
1651765800000000,1970-01-20 02:49:25.800000,1,1,0,1,0
1651773000000000,1970-01-20 02:49:33,1,0,1,1,0
1651774500000000,1970-01-20 02:49:34.500000,1,0,1,1,0
1651787400000000,1970-01-20 02:49:47.400000,1,0,1,1,0
1651793100000000,1970-01-20 02:49:53.100000,1,1,0,1,0
1651793400000000,1970-01-20 02:49:53.400000,2,2,0,2,0
1651794000000000,1970-01-20 02:49:54,3,3,0,3,0
1651794300000000,1970-01-20 02:49:54.300000,1,1,0,1,0
1651794900000000,1970-01-20 02:49:54.900000,6,6,0,6,0
1651795800000000,1970-01-20 02:49:55.800000,3,3,0,3,0
1651796100000000,1970-01-20 02:49:56.100000,2,2,0,2,0
1651796400000000,1970-01-20 02:49:56.400000,36,36,0,36,0
1651797000000000,1970-01-20 02:49:57,32,32,0,32,0
1651797300000000,1970-01-20 02:49:57.300000,21,21,0,21,0
1651797600000000,1970-01-20 02:49:57.600000,1,1,0,1,0
1651798500000000,1970-01-20 02:49:58.500000,1,1,0,1,0
1651798800000000,1970-01-20 02:49:58.800000,1,1,0,1,0
1651830000000000,1970-01-20 02:50:30,1,1,0,1,0
1651855500000000,1970-01-20 02:50:55.500000,6,6,0,6,0
1651855800000000,1970-01-20 02:50:55.800000,1,1,0,1,0
1651881600000000,1970-01-20 02:51:21.600000,1,0,1,1,0
1651887900000000,1970-01-20 02:51:27.900000,1,0,1,1,0
1651895700000000,1970-01-20 02:51:35.700000,1,0,1,1,0
1651903200000000,1970-01-20 02:51:43.200000,1,0,1,1,0
1651913400000000,1970-01-20 02:51:53.400000,1,0,1,1,0
1651914900000000,1970-01-20 02:51:54.900000,1,0,1,1,0
1651923300000000,1970-01-20 02:52:03.300000,1,1,0,1,0
1651942800000000,1970-01-20 02:52:22.800000,1,0,1,1,0
1651944600000000,1970-01-20 02:52:24.600000,1,0,1,1,0
1651947000000000,1970-01-20 02:52:27,1,0,1,1,0
1651996800000000,1970-01-20 02:53:16.800000,2,2,0,2,0
1652008200000000,1970-01-20 02:53:28.200000,1,1,0,1,0
1652010300000000,1970-01-20 02:53:30.300000,1,1,0,1,0
1652017800000000,1970-01-20 02:53:37.800000,1,1,0,1,0
1652025600000000,1970-01-20 02:53:45.600000,1,0,1,1,0
1652056200000000,1970-01-20 02:54:16.200000,1,0,1,1,0
1652056800000000,1970-01-20 02:54:16.800000,1,0,1,1,0
1652062200000000,1970-01-20 02:54:22.200000,1,1,0,1,0
1652095800000000,1970-01-20 02:54:55.800000,1,1,0,1,0
1652096100000000,1970-01-20 02:54:56.100000,2,2,0,2,0
1652096400000000,1970-01-20 02:54:56.400000,1,1,0,1,0
1652097000000000,1970-01-20 02:54:57,1,1,0,1,0
1652097300000000,1970-01-20 02:54:57.300000,3,3,0,3,0
1652124300000000,1970-01-20 02:55:24.300000,1,1,0,1,0
1652125200000000,1970-01-20 02:55:25.200000,2,2,0,2,0
1652125500000000,1970-01-20 02:55:25.500000,1,1,0,1,0
1652125800000000,1970-01-20 02:55:25.800000,34,34,0,34,0
1652126100000000,1970-01-20 02:55:26.100000,1,1,0,1,0
1652126400000000,1970-01-20 02:55:26.400000,1,1,0,1,0
1652127900000000,1970-01-20 02:55:27.900000,1,1,0,1,0
1652130900000000,1970-01-20 02:55:30.900000,2,2,0,2,0
1652131800000000,1970-01-20 02:55:31.800000,1,1,0,1,0
1652134200000000,1970-01-20 02:55:34.200000,1,1,0,1,0
1652135100000000,1970-01-20 02:55:35.100000,1,1,0,1,0
1652146500000000,1970-01-20 02:55:46.500000,1,1,0,1,0
1652147400000000,1970-01-20 02:55:47.400000,7,7,0,7,0
1652147700000000,1970-01-20 02:55:47.700000,14,14,0,14,0
1652148000000000,1970-01-20 02:55:48,2,2,0,2,0
1652148600000000,1970-01-20 02:55:48.600000,3,3,0,3,0
1652148900000000,1970-01-20 02:55:48.900000,1,1,0,1,0
1652153400000000,1970-01-20 02:55:53.400000,1,1,0,1,0
1652153700000000,1970-01-20 02:55:53.700000,1,1,0,1,0
1652154300000000,1970-01-20 02:55:54.300000,2,2,0,2,0
1652158500000000,1970-01-20 02:55:58.500000,1,1,0,1,0
1652171700000000,1970-01-20 02:56:11.700000,1,1,0,1,0
1652172600000000,1970-01-20 02:56:12.600000,5,5,0,5,0
1652172900000000,1970-01-20 02:56:12.900000,1,1,0,1,0
1652173500000000,1970-01-20 02:56:13.500000,1,1,0,1,0
1652174100000000,1970-01-20 02:56:14.100000,2,2,0,2,0
1652174700000000,1970-01-20 02:56:14.700000,3,3,0,3,0
1652175300000000,1970-01-20 02:56:15.300000,6,6,0,6,0
1652192400000000,1970-01-20 02:56:32.400000,1,0,1,1,0
1652193900000000,1970-01-20 02:56:33.900000,1,0,1,1,0
1652194200000000,1970-01-20 02:56:34.200000,15,0,15,15,0
1652194500000000,1970-01-20 02:56:34.500000,2,0,2,2,0
1652195400000000,1970-01-20 02:56:35.400000,6,0,6,6,0
1652196000000000,1970-01-20 02:56:36,13,0,13,13,0
1652196300000000,1970-01-20 02:56:36.300000,2,0,2,2,0
1652196600000000,1970-01-20 02:56:36.600000,5,0,5,5,0
1652196900000000,1970-01-20 02:56:36.900000,4,0,4,4,0
1652197500000000,1970-01-20 02:56:37.500000,5,0,5,5,0
1652197800000000,1970-01-20 02:56:37.800000,2,0,2,2,0
1652219100000000,1970-01-20 02:56:59.100000,2,0,2,2,0
1652220600000000,1970-01-20 02:57:00.600000,1,0,1,1,0
1652220900000000,1970-01-20 02:57:00.900000,1,0,1,1,0
1652222700000000,1970-01-20 02:57:02.700000,1,1,0,1,0
1652226900000000,1970-01-20 02:57:06.900000,2,2,0,2,0
1652227500000000,1970-01-20 02:57:07.500000,1,1,0,1,0
1652228100000000,1970-01-20 02:57:08.100000,6,6,0,6,0
1652246700000000,1970-01-20 02:57:26.700000,1,1,0,1,0
1652247600000000,1970-01-20 02:57:27.600000,1,1,0,1,0
1652248800000000,1970-01-20 02:57:28.800000,2,2,0,2,0
1652249700000000,1970-01-20 02:57:29.700000,3,3,0,3,0
1652250600000000,1970-01-20 02:57:30.600000,4,4,0,4,0
1652251500000000,1970-01-20 02:57:31.500000,36,36,0,36,0
1652251800000000,1970-01-20 02:57:31.800000,1,1,0,1,0
1652252400000000,1970-01-20 02:57:32.400000,32,32,0,32,0
1652277000000000,1970-01-20 02:57:57,1,1,0,1,0
1652283000000000,1970-01-20 02:58:03,1,1,0,1,0
1652283300000000,1970-01-20 02:58:03.300000,3,3,0,3,0
1652284500000000,1970-01-20 02:58:04.500000,34,34,0,34,0
1652284800000000,1970-01-20 02:58:04.800000,42,42,0,42,0
1652285100000000,1970-01-20 02:58:05.100000,9,9,0,9,0
1652285400000000,1970-01-20 02:58:05.400000,1,1,0,1,0
1652285700000000,1970-01-20 02:58:05.700000,1,1,0,1,0
1652287200000000,1970-01-20 02:58:07.200000,2,2,0,2,0
1652287500000000,1970-01-20 02:58:07.500000,4,4,0,4,0
1652287800000000,1970-01-20 02:58:07.800000,5,5,0,5,0
1652294100000000,1970-01-20 02:58:14.100000,1,0,1,1,0
1652295000000000,1970-01-20 02:58:15,1,0,1,1,0
1652295900000000,1970-01-20 02:58:15.900000,1,0,1,1,0
1652302500000000,1970-01-20 02:58:22.500000,2,2,0,2,0
1652302800000000,1970-01-20 02:58:22.800000,20,20,0,20,0
1652303100000000,1970-01-20 02:58:23.100000,1,1,0,1,0
1652305200000000,1970-01-20 02:58:25.200000,3,3,0,3,0
1652305500000000,1970-01-20 02:58:25.500000,72,72,0,72,0
1652306100000000,1970-01-20 02:58:26.100000,88,87,1,88,0
1652306400000000,1970-01-20 02:58:26.400000,19,19,0,19,0
1652307000000000,1970-01-20 02:58:27,2,2,0,2,0
