combo,run_label,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,max_conc,same_bar_trades,active_leftover,blocked_by_cap,cap_removed,ruined,leverage,position_fraction,effective_notional_fraction,fee_per_side,split_n,rank_metric,rank_by_final_return
short_max_v12_L15_SPLIT125,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,123.45785379040524,124.18361152518442,18.954172173322263,181.69146381232903,25,62,0,0,True,False,15.0,0.008,0.12,0.0004,125,123.45785379040524,27
short_max_v12_L30_SPLIT250,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,123.45785379040524,124.18361152518442,18.954172173322263,181.69146381232903,25,62,0,0,True,False,30.0,0.004,0.12,0.0004,250,123.45785379040524,28
short_max_v12_L5_SPLIT50,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,96.73934556639475,97.27161712419094,16.057614396652866,165.59450153234692,25,62,0,0,True,False,5.0,0.02,0.1,0.0004,50,96.73934556639475,29
short_max_v12_L10_SPLIT100,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,96.73934556639475,97.27161712419094,16.057614396652866,165.59450153234692,25,62,0,0,True,False,10.0,0.01,0.1,0.0004,100,96.73934556639475,30
short_max_v12_L15_SPLIT150,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,96.73934556639475,97.27161712419094,16.057614396652866,165.59450153234692,25,62,0,0,True,False,15.0,0.006666666666666667,0.1,0.0004,150,96.73934556639475,31
short_max_v12_L20_SPLIT200,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,96.73934556639475,97.27161712419094,16.057614396652866,165.59450153234692,25,62,0,0,True,False,20.0,0.005,0.1,0.0004,200,96.73934556639475,32
short_max_v12_L25_SPLIT250,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,96.73934556639475,97.27161712419094,16.057614396652866,165.59450153234692,25,62,0,0,True,False,25.0,0.004,0.1,0.0004,250,96.73934556639475,33
short_max_v12_L30_SPLIT300,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,96.73934556639475,97.27161712419094,16.057614396652866,165.59450153234692,25,62,0,0,True,False,30.0,0.0033333333333333335,0.1,0.0004,300,96.73934556639475,34
short_max_v12_L12_SPLIT125,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,91.73602310351157,92.2339693232395,15.46636367751101,162.50236451599233,25,62,0,0,True,False,12.0,0.008,0.096,0.0004,125,91.73602310351157,35
short_max_v12_L7_SPLIT75,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,88.4609516256715,88.9367715442087,15.069952916358503,160.46408903080862,25,62,0,0,True,False,7.0,0.013333333333333334,0.09333333333333334,0.0004,75,88.4609516256715,36
short_max_v12_L25_SPLIT300,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,76.59933781551504,76.99735876863826,13.567279218728501,152.9836328947225,25,62,0,0,True,False,25.0,0.0033333333333333335,0.08333333333333334,0.0004,300,76.59933781551504,37
short_max_v12_L10_SPLIT125,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,72.78916855261004,73.1629999997348,13.06067705038666,150.54673979900838,25,62,0,0,True,False,10.0,0.008,0.08,0.0004,125,72.78916855261004,38
short_max_v12_L12_SPLIT150,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,72.78916855261004,73.1629999997348,13.06067705038666,150.54673979900838,25,62,0,0,True,False,12.0,0.006666666666666667,0.08,0.0004,150,72.78916855261004,39
short_max_v12_L20_SPLIT250,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,72.78916855261004,73.1629999997348,13.06067705038666,150.54673979900838,25,62,0,0,True,False,20.0,0.004,0.08,0.0004,250,72.78916855261004,40
short_max_v12_L15_SPLIT200,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,67.20481087084052,67.5439174335057,12.295365507458698,146.94378039954137,25,62,0,0,True,False,15.0,0.005,0.075,0.0004,200,67.20481087084052,41
short_max_v12_L30_SPLIT400,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,67.20481087084052,67.5439174335057,12.295365507458698,146.94378039954137,25,62,0,0,True,False,30.0,0.0025,0.075,0.0004,400,67.20481087084052,42
short_max_v12_L7_SPLIT100,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,61.77426550005167,62.080455127927216,11.523516192378494,143.40308763657976,25,62,0,0,True,False,7.0,0.01,0.07,0.0004,100,61.77426550005167,43
short_max_v12_L5_SPLIT75,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,58.23756946861278,58.52278460426768,11.00529113995232,141.07689063540852,25,62,0,0,True,False,5.0,0.013333333333333334,0.06666666666666667,0.0004,75,58.23756946861278,44
short_max_v12_L10_SPLIT150,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,58.23756946861278,58.52278460426768,11.00529113995232,141.07689063540852,25,62,0,0,True,False,10.0,0.006666666666666667,0.06666666666666667,0.0004,150,58.23756946861278,45
short_max_v12_L20_SPLIT300,SHORT_MAX_V12_2026_ONLY_LEVERAGE_SPLIT_SWEEP_V1,874,136,738,15.560640732265446,58.23756946861278,58.52278460426768,11.00529113995232,141.07689063540852,25,62,0,0,True,False,20.0,0.0033333333333333335,0.06666666666666667,0.0004,300,58.23756946861278,46
