axis,baseline_version,strategy,symbol,side,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,score,same_bar,side_trade_id
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,VINE,short,2141,2142,2142,1767868200000000000,1767868200000000000,0.0326,0.03313961824764118,-0.017083176336214787,stop,2.869433780287691,True,687
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,AERGO,short,2149,2150,2350,1767870600000000000,1767930600000000000,0.06956,0.06685,0.03973851907255024,timeout,2.7021818596456244,False,688
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,LYN,short,2152,2153,2157,1767871500000000000,1767872700000000000,0.13218,0.13238001174479025,-0.0023108908222175587,stop,2.4003666469328637,False,689
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIPPIN,short,2176,2177,2266,1767878700000000000,1767905400000000000,0.29957,0.2999188585155857,-0.0019631763247977877,stop,2.674983302926598,False,690
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,SONIC,short,2178,2179,2250,1767879300000000000,1767900600000000000,0.09141,0.09154874994127508,-0.0023155853178124844,stop,3.2597097443592884,False,691
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CROSS,short,2206,2207,2407,1767887700000000000,1767947700000000000,0.13581,0.13016,0.042608113091579546,timeout,3.040530743184508,False,692
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,PIEVERSE,short,2208,2209,2213,1767888300000000000,1767889500000000000,0.7511,0.7527278421217849,-0.0029625905549027546,stop,2.5042771017854157,False,693
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,ANIME,short,2218,2219,2223,1767891300000000000,1767892500000000000,0.008272,0.008287208592970597,-0.002635188869687365,stop,2.6803390905913997,False,694
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,NAORIS,short,2220,2221,2221,1767891900000000000,1767891900000000000,0.03526,0.03762238890593507,-0.0635921026450926,stop,3.7143779602496623,True,695
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,NAORIS,short,2223,2224,2228,1767892800000000000,1767894000000000000,0.03693,0.03708121934996974,-0.004878057642671995,stop,3.458664950869605,False,696
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CLO,short,2234,2235,2236,1767896100000000000,1767896400000000000,0.5896,0.6050773537873592,-0.026379132470388787,stop,3.0866851112491194,False,697
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CLO,short,2237,2238,2241,1767897000000000000,1767897900000000000,0.6105,0.6291743608858703,-0.03048074042237989,stop,4.157853989469153,False,698
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CLO,short,2246,2247,2248,1767899700000000000,1767900000000000000,0.6413,0.6674492653741428,-0.03997790719191927,stop,3.1843346619198853,False,699
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CLO,short,2248,2249,2249,1767900300000000000,1767900300000000000,0.6658,0.6952007441236231,-0.04309101359879295,stop,4.241784523641984,True,700
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CLO,short,2250,2251,2255,1767900900000000000,1767902100000000000,0.6982,0.699966145601248,-0.003323187174618191,stop,4.534434130267828,False,701
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,EPT,short,2252,2253,2258,1767901500000000000,1767903000000000000,0.001864,0.0018668273629807914,-0.0023145283580356716,stop,2.7106554460313568,False,702
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CLO,short,2257,2258,2262,1767903000000000000,1767904200000000000,0.7313,0.7333197401101559,-0.0035542421125231752,stop,4.363831158785363,False,703
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,CLO,short,2265,2266,2270,1767905400000000000,1767906600000000000,0.7394,0.7416070099295959,-0.0037759831016235027,stop,2.446368929998458,False,704
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TA,short,2267,2268,2272,1767906000000000000,1767907200000000000,0.04585,0.04599216652823195,-0.003891103093494918,stop,5.017154344508049,False,705
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,BDXN,short,2269,2270,2470,1767906600000000000,1767966600000000000,0.01765,0.01685,0.04667774480712152,timeout,3.0480580334559013,False,706
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TA,short,2272,2273,2277,1767907500000000000,1767908700000000000,0.0459,0.04605724733452175,-0.0042141713546108624,stop,3.9447343468247857,False,707
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,LAB,short,2276,2277,2280,1767908700000000000,1767909600000000000,0.15077,0.15497027105900274,-0.027903721444763805,stop,2.921576767480409,False,708
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,TA,short,2278,2279,2287,1767909300000000000,1767911700000000000,0.04638,0.04654057709181158,-0.004250260006333972,stop,3.1428106617388876,False,709
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,LAB,short,2280,2281,2481,1767909900000000000,1767969900000000000,0.15465,0.14293,0.08119818092772682,timeout,3.3735338685816494,False,710
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,OG,short,2280,2281,2285,1767909900000000000,1767911100000000000,4.29,4.29499999093541,-0.0019641422458584793,stop,2.49137501125675,False,711
short_max,short_max/v12,smv11_topcombo1_03_combo03_stop215_rr540_tr4_top1_plus_rr540,IRYS,short,2284,2285,2289,1767911100000000000,1767912300000000000,0.0483,0.04836375170148309,-0.0021181711352043823,stop,2.3793374203747195,False,712
