experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover
rrff_baseline,87120,1459.0129390528086,13.590129390528086,1459.9276694697303,13.599276694697302,0.2954775022956841,1.2761747324126367,-0.3876976677941407,386,386,7511,0
rrff_remove_failfast,87116,1458.7605609728998,13.587605609728998,1459.6751331609942,13.596751331609942,0.2955140272739795,1.2761578273045664,-0.38785541799438017,386,386,7511,0
rrff_remove_earlyreduce,86827,1262.3380754298685,11.623380754298685,1263.129500237097,11.63129500237097,0.36569269927557096,1.2203740950519897,-0.41640988273735735,386,386,7499,0
rrff_ema_or_rr_failfast,87142,1250.1376953586387,11.501376953586387,1250.921471118727,11.50921471118727,0.31191618278212574,1.2622985488841674,-0.39282975931318354,386,386,7756,0
rrff_asym_short_s22,78631,1312.6496051925924,12.126496051925924,1313.4725728911578,12.134725728911578,0.29717287075072174,1.2941901910258493,-0.3883986531305942,386,386,7091,0
rrff_asym_both_balanced_l18_s24,67100,1145.4003753309182,10.454003753309182,1146.1184858663523,10.461184858663524,0.29998509687034275,1.3180656206889731,-0.3772264420844741,379,379,6719,0
rrff_wick_or_atr_asym_both_s22,71664,1256.810535106274,11.56810535106274,1257.5984944135546,11.575984944135547,0.3017554141549453,1.3202612087026557,-0.4188777804710858,384,384,6067,0
rrff_short_only,36814,237.066800517142,1.37066800517142,237.2154299140931,1.3721542991409312,0.2894822621828652,1.1968796947888207,-0.03797190618469626,294,294,3928,0
rrff_long_only,50306,615.198333929368,5.15198333929368,695.0725179936643,5.950725179936643,0.29984494891265456,1.3288189513032374,-0.43875207851795994,386,386,3583,0
rrff_asym_short_s22_remove_failfast,78627,1312.3770524047286,12.123770524047286,1313.1998492259029,12.13199849225903,0.29721342541366197,1.2941634718758543,-0.3885562227328697,386,386,7091,0
rrff_asym_short_s22_remove_earlyreduce,78360,1168.8478302171504,10.688478302171504,1182.2737124751986,10.822737124751987,0.368274629913221,1.2375045172342163,-0.41375698255165516,386,386,7079,0
rrff_asym_short_s22_ema_or_rr,78650,1120.4777844374958,10.204777844374957,1121.1802697160535,10.211802697160536,0.312027972027972,1.2791082375237963,-0.39812368869018266,386,386,7293,0
