experiment_name,side,symbol,entry_time,exit_time,entry_price,exit_price,stop_price,target_price_initial,duration_bars,score,score_detail,atr,risk_multiple,pnl_pct_raw,risk_alloc_frac,exit_reason
2V2_S01_failed_breakout_trap,short_only,XRP,2024-01-01 05:05:00,2024-01-01 05:05:00,0.6212000250816345,0.6200165101035964,0.6217917825706536,0.6200165101035964,0,2.0,failed_close+vol+bear_body,0.0007672412903048,2.0,0.0019052075503097,0.0025,target
2V2_S01_failed_breakout_trap,short_only,ADA,2024-01-01 05:10:00,2024-01-01 05:15:00,0.5990999937057495,0.6015495046158321,0.6015495046158321,0.5942009718855843,1,2.0,failed_close+vol+bear_body,0.0013980802614241,-1.0,-0.0040886512031674,0.0025,stop
2V2_S01_failed_breakout_trap,short_only,AVAX,2024-01-01 05:10:00,2024-01-01 05:20:00,39.266998291015625,39.481191946193576,39.481191946193576,38.83861098065972,2,2.0,failed_close+vol+bear_body,0.1247647330164909,-1.0,-0.0054548008378567,0.0025,stop
2V2_S01_failed_breakout_trap,short_only,BNB,2024-01-01 05:10:00,2024-01-01 05:30:00,315.1300048828125,313.5404487848282,315.92478293180466,313.5404487848282,4,2.0,failed_close+vol+bear_body,0.4591414928436279,2.0,0.0050441280530409,0.0025,target
2V2_S01_failed_breakout_trap,short_only,BTC,2024-01-01 05:10:00,2024-01-01 05:25:00,42625.80078125,42702.22622776032,42702.22622776032,42472.94988822937,3,2.0,failed_close+vol+bear_body,52.498661041259766,-1.0,-0.0017929386688245,0.0025,stop
2V2_S01_failed_breakout_trap,short_only,DOGE,2024-01-01 05:10:00,2024-01-01 05:35:00,0.0901700034737587,0.0896401422214694,0.0904349340999033,0.0896401422214694,5,2.0,failed_close+vol+bear_body,0.0001397248124703,2.0,0.0058762474423488,0.0025,target
2V2_S01_failed_breakout_trap,short_only,ETH,2024-01-01 05:10:00,2024-01-01 06:00:00,2289.85009765625,2287.054035037756,2297.8388479948044,2273.872596979141,10,2.0,failed_close+vol+bear_body,3.715743541717529,0.35,0.0012210679735568,0.0025,time_reduce
2V2_S01_failed_breakout_trap,short_only,LINK,2024-01-01 05:10:00,2024-01-01 06:00:00,15.20400047302246,15.16152504957281,15.325358825735748,14.961283767595887,10,2.0,failed_close+vol+bear_body,0.0454347841441631,0.3499999999999971,0.0027937004819894,0.0025,time_reduce
2V2_S01_failed_breakout_trap,short_only,SOL,2024-01-01 05:10:00,2024-01-01 05:15:00,103.69400024414062,104.26277311891316,104.26277311891316,102.55645449459551,1,2.0,failed_close+vol+bear_body,0.3710997998714447,-1.0,-0.0054851088147184,0.0025,stop
2V2_S01_failed_breakout_trap,short_only,TRX,2024-01-01 05:10:00,2024-01-01 05:25:00,0.1088000014424324,0.1090800554338784,0.1090800554338784,0.1082398934595403,3,2.0,failed_close+vol+bear_body,0.0001602235570317,-1.0,-0.0025740256225476,0.0025,stop
