candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,FULL_TO_2026_END
V5M01_D02_D03_rr615_stop265_t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6F01_ret3_share_cap,0.0,-22.95791463509923,-15.293607562047441,-24.487590459810235,-91.88252648121068,-0.26580722065985185,-96663.77847666074
V6F02_wick_confirm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6F03_volume_trend_exclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6F04_maturity_filter,0.0,-5.073124028882546,-0.11159604417196078,-15.802580279944948,-8.331130799111236,0.4229885410166929,-26211.498206387274
V6F05_compound_quality,0.0,-24.901254596244854,-15.4967949351539,-18.799163231178568,-68.39643686625385,-0.12075967257956677,-86415.85376425166
