candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,FULL_TO_2026_END
V5M01_D02_D03_rr615_stop265_t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6F01_ret3_share_cap,0.0,-22.221949678723263,-14.610023136940214,-25.67994618508908,-91.97484551910759,-0.41120408107983053,-88580.02412176371
V6F02_wick_confirm,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6F03_volume_trend_exclusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6F04_maturity_filter,0.0,-4.508707030513023,-0.21366809073364834,-16.145564333672894,-7.716945623040431,0.37108290249085485,-23993.733983550308
V6F05_compound_quality,0.0,-23.93628637278664,-13.92823012530775,-19.479449551090624,-69.76108249862722,-0.0765353418434529,-79060.49843937265
