candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,FULL_TO_2026_END
V5M01_D02_D03_rr615_stop265_t390,0.0,10.000821832310457,9.685511359439957,5.58396180368832,7.312974789031202,1.5440683731855143,14.064329010647825
V6F01_ret3_share_cap,0.0,9.162676108686929,8.820499790178825,4.6334761079796944,5.578128284594708,1.2321639401852158,13.556782779763632
V6F02_wick_confirm,0.0,10.000821832310457,9.685511359439957,5.58396180368832,7.312974789031202,1.5440683731855143,14.064329010647825
V6F03_volume_trend_exclusion,0.0,10.000821832310457,9.685511359439957,5.58396180368832,7.312974789031202,1.5440683731855143,14.064329010647825
V6F04_maturity_filter,0.0,9.971915813429998,9.62146729652995,5.598022984221062,6.9473528702840515,1.465925975976634,13.869503990456378
V6F05_compound_quality,0.0,9.477073956124492,8.796411156186723,5.304573685096714,5.707529460475669,1.2050334283129849,13.572120796638643
