candidate_key,slippage_per_side,2025_Q1_ONLY,2025_Q2_ONLY,2025_Q3_ONLY,2025_Q4_ONLY,2026_Q1_ONLY,FULL_TO_2026_END
V5M01_D02_D03_rr615_stop265_t390,0.0,5.1455033172410065,5.020324508662033,5.348317279663584,5.673964657377228,2.041264882266336,5.673964657376429
V6F01_ret3_share_cap,0.0,3.9750699092184316,3.682048141441696,3.7992350449225665,3.425780033039416,1.6512909712535606,4.315412928527785
V6F02_wick_confirm,0.0,5.1455033172410065,5.020324508662033,5.348317279663584,5.673964657377228,2.041264882266336,5.673964657376429
V6F03_volume_trend_exclusion,0.0,5.1455033172410065,5.020324508662033,5.348317279663584,5.673964657377228,2.041264882266336,5.673964657376429
V6F04_maturity_filter,0.0,5.287216262608563,4.7665385883088,5.186531977785402,5.387504639562923,1.915972794139964,5.3875046395636
V6F05_compound_quality,0.0,4.3865689410057085,4.239208990133392,4.744826479222375,3.3221879170069912,1.7649715061576754,4.744826479222619
