run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,crash_dd_min,crash_recent_min,crash_recent_max,recovery_min,expansion_min,atr_expansion_min,vol_max,rec_quality_min,overheat_ret20_max,overheat_ret60_max,pump_ret3_max,upper_max,ret20_min,ret20_max,ret60_min,ret60_max,rsi_min,rsi_max,ema20_min,ema50_min,atrp_min,atrp_max,range60_max,close_pos_min,stop_atr,rr,hold,cooldown,fail_bars,fail_pnl,verdict,note
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_026,recovery_quality,recovery_quality_plus_payoff,long,30486,9855,20631,32.326313717772095,5.374289952594924,5.432568013012418,2.908762616941074,102.36578488856894,597,0,0.01,0.0004,0.08,EM26_C_026,-0.22,12,240,0.08,0.012,0.9,4.0,0.45,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,2.4,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_027,recovery_quality,recovery_quality_plus_payoff,long,30071,9176,20895,30.514449137042334,5.014365157344347,5.095306246678422,3.2214475354682803,101.70971609370196,597,0,0.01,0.0004,0.08,EM26_C_027,-0.22,12,240,0.08,0.012,0.9,4.0,0.45,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_028,recovery_quality,recovery_quality_plus_payoff,long,29766,8808,20958,29.590808304777262,6.148473726993298,6.174422166997551,3.409423203686335,102.55448678125606,597,0,0.01,0.0004,0.08,EM26_C_028,-0.22,12,240,0.08,0.012,0.9,4.0,0.45,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,3.2,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_029,recovery_quality,recovery_quality_plus_payoff,long,30379,9812,20567,32.29862734125547,3.7203996156846886,3.801408149472918,3.260679857979787,100.41677654164367,597,0,0.01,0.0004,0.08,EM26_C_029,-0.22,12,240,0.08,0.012,0.9,4.0,0.65,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,2.4,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_030,recovery_quality,recovery_quality_plus_payoff,long,29962,9139,20823,30.501969160937186,3.6548208755428524,3.8067428779309465,3.5107746477075374,100.1623220663616,597,0,0.01,0.0004,0.08,EM26_C_030,-0.22,12,240,0.08,0.012,0.9,4.0,0.65,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_031,recovery_quality,recovery_quality_plus_payoff,long,29658,8772,20886,29.577179850293344,5.078125369308584,5.103812158163468,3.5230260033466188,101.40097752532279,597,0,0.01,0.0004,0.08,EM26_C_031,-0.22,12,240,0.08,0.012,0.9,4.0,0.65,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,3.2,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_032,recovery_quality,recovery_quality_plus_payoff,long,30039,9633,20406,32.06831119544592,0.12419535439058826,3.461992504222988,4.94430923638528,98.34651165268845,597,0,0.01,0.0004,0.08,EM26_C_032,-0.22,12,240,0.08,0.012,0.9,4.0,0.85,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,2.4,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_033,recovery_quality,recovery_quality_plus_payoff,long,29636,8975,20661,30.284113915508165,-0.1800669999653226,3.0426848731245792,4.485514353515175,98.42069045289317,597,0,0.01,0.0004,0.08,EM26_C_033,-0.22,12,240,0.08,0.012,0.9,4.0,0.85,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_C_034,recovery_quality,recovery_quality_plus_payoff,long,29332,8611,20721,29.357016228010362,1.3157417450991638,3.1756850735049413,4.246115774292747,98.79472603436425,597,0,0.01,0.0004,0.08,EM26_C_034,-0.22,12,240,0.08,0.012,0.9,4.0,0.85,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.9,3.2,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_035,overheat_suppression,avoid_late_pump_after_recovery,long,29384,9167,20217,31.197250204192756,10.504940407461415,10.742220001096747,3.632477460007355,106.71953382084516,597,0,0.01,0.0004,0.08,EM26_D_035,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.1,0.35,0.06,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_036,overheat_suppression,avoid_late_pump_after_recovery,long,29421,9176,20245,31.188606777471872,10.149254949517928,10.385770804440696,3.511107525953794,106.51000769814388,597,0,0.01,0.0004,0.08,EM26_D_036,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.1,0.35,0.1,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_037,overheat_suppression,avoid_late_pump_after_recovery,long,29424,9176,20248,31.18542686242523,9.975116486399816,10.211258425879311,3.477146772593176,106.37905121048952,597,0,0.01,0.0004,0.08,EM26_D_037,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.1,0.35,0.15,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_038,overheat_suppression,avoid_late_pump_after_recovery,long,29680,9217,20463,31.054582210242586,9.839134300603636,9.906121413020298,3.6003807695987766,105.94908255305404,597,0,0.01,0.0004,0.08,EM26_D_038,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.14,0.35,0.06,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_039,overheat_suppression,avoid_late_pump_after_recovery,long,29719,9230,20489,31.057572596655337,9.58557203943764,9.652404512947088,3.496809077812746,105.8180692778984,597,0,0.01,0.0004,0.08,EM26_D_039,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.14,0.35,0.1,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_040,overheat_suppression,avoid_late_pump_after_recovery,long,29721,9230,20491,31.055482655361526,9.441040266620249,9.50778459516961,3.496809077812746,105.6785064425341,597,0,0.01,0.0004,0.08,EM26_D_040,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.14,0.35,0.15,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_041,overheat_suppression,avoid_late_pump_after_recovery,long,29752,9243,20509,31.066819037375637,11.249037245768623,11.287367007893568,3.276300473576854,107.64125847558275,597,0,0.01,0.0004,0.08,EM26_D_041,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.06,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_042,overheat_suppression,avoid_late_pump_after_recovery,long,29791,9259,20532,31.079856332449395,11.506599276684227,11.545017779275035,3.0992021922944257,108.08801214286453,597,0,0.01,0.0004,0.08,EM26_D_042,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.1,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_D_043,overheat_suppression,avoid_late_pump_after_recovery,long,29794,9260,20534,31.080083238235883,11.374632341676305,11.413005376356878,3.091877661872877,107.96825155070408,597,0,0.01,0.0004,0.08,EM26_D_043,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.15,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.8,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_E_044,recency_exit_mix,recency_with_payoff,long,25176,8300,16876,32.96790594216714,9.772475695275817,9.9885719629492,1.9604813239178398,107.83226655117166,597,0,0.01,0.0004,0.08,EM26_E_044,-0.22,12,180,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.4,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_E_045,recency_exit_mix,recency_with_payoff,long,24738,7645,17093,30.903872584687527,10.180322768545903,10.403623953219853,2.767727649301732,107.34795232723548,597,0,0.01,0.0004,0.08,EM26_E_045,-0.22,12,180,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,3.0,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_E_046,recency_exit_mix,recency_with_payoff,long,30157,9826,20331,32.58281659316245,7.87471452102011,7.957693356068463,3.1887562224903965,104.51518569151973,597,0,0.01,0.0004,0.08,EM26_E_046,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.4,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_E_047,recency_exit_mix,recency_with_payoff,long,29635,9067,20568,30.59557955120634,10.126016710927765,10.145560244604312,3.1232505546462064,106.70543842334654,597,0,0.01,0.0004,0.08,EM26_E_047,-0.22,12,240,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,3.0,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_E_048,recency_exit_mix,recency_with_payoff,long,34384,11201,23183,32.576198231735695,7.104654051507597,7.246034454774697,3.0989483477853463,103.92253524197315,597,0,0.01,0.0004,0.08,EM26_E_048,-0.22,12,300,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,2.4,14,18,6,-0.5,mdd_under5,official candidate pool
LONG_EVENT_MEMORY_V26_MIX_EXTEND_1H,EM26_E_049,recency_exit_mix,recency_with_payoff,long,33799,10333,23466,30.57191041155064,9.468123376150327,9.623982702778333,3.127760118480627,106.19520749151073,597,0,0.01,0.0004,0.08,EM26_E_049,-0.22,12,300,0.08,0.012,0.9,4.0,0.0,0.18,0.35,0.2,0.82,-0.16,0.18,-0.35,0.35,28,72,0.82,0.74,0.001,0.095,0.58,0.48,0.95,3.0,14,18,6,-0.5,mdd_under5,official candidate pool
