atr_pct_max,atr_pct_min,atr_stop_mult,close_position_max,close_position_min,dd_brake_freeze_steps,dd_brake_trigger_pct,fail_fast_bars,fail_fast_min_progress_r,full_active_months,full_avg_month_pnl,full_final_asset,full_final_return_pct,full_losses,full_max_conc,full_max_conc_unique_symbols,full_max_drawdown_pct,full_max_month_pnl,full_max_return_pct,full_median_month_pnl,full_min_month_pnl,full_negative_months,full_official_cd_value,full_peak_asset,full_positive_month_ratio_pct,full_positive_months,full_profit_factor,full_same_bar_trades,full_trades,full_win_rate_pct,full_wins,preq4_active_months,preq4_avg_month_pnl,preq4_final_asset,preq4_final_return_pct,preq4_losses,preq4_max_conc,preq4_max_conc_unique_symbols,preq4_max_drawdown_pct,preq4_max_month_pnl,preq4_max_return_pct,preq4_median_month_pnl,preq4_min_month_pnl,preq4_negative_months,preq4_official_cd_value,preq4_peak_asset,preq4_positive_month_ratio_pct,preq4_positive_months,preq4_profit_factor,preq4_same_bar_trades,preq4_trades,preq4_win_rate_pct,preq4_wins,q4_delta_return_pct,q4_share_of_full_return_pct,range20_pct_max,require_ema_reject,require_upper_sweep,ret10_ceil,ret20_ceil,ret3_ceil,ret5_ceil,rr_mult,score_dev_cap,score_dev_weight,score_min_short,score_rsi_cap,score_rsi_weight,score_wick_cap,score_wick_weight,short_dev,short_rsi_min,short_wick_mult,strategy,tag,time_reduce_bars,time_reduce_to_risk_frac,timeout_bars,upper_body_ratio_max,upper_body_ratio_min
999.0,0.0,2.53,999.0,-999.0,4,0.035,12,0.1,75,238.2164664671901,17966.234985039257,17866.234985039257,97004,325,325,5.670488980583787,5214.446488162774,17866.234985039257,12.241265128083796,-0.5695705086832277,6,16947.461609986818,17966.234985039257,92.0,69,1.9735331066098394,42490,104963,7.582671989177138,7959,72,73.52981732772582,5394.146847596259,5294.146847596259,82436,325,325,5.670488980583787,1336.0409657562468,5294.190001116268,9.944421807728517,-0.5695705086832277,6,5088.272345006806,5394.190001116268,91.66666666666666,66,1.9128216233050397,33712,89070,7.44807454810823,6634,12572.088137442997,70.36786512642732,999.0,False,False,999.0,999.0,999.0,999.0,5.025,2.0,1.3,2.35,2.0,0.8,2.5,0.7,0.032,76.0,1.3,RETEST_smx2v2_combo08_stop253_rr5025_t320,v3_highperf_embedded_gate_retest,3,0.0,320,999.0,0.0
999.0,0.0,2.5,999.0,-999.0,4,0.035,12,0.1,75,210.02867306818374,15852.15048011378,15752.150480113782,97156,325,325,5.6127701395116025,4323.520742577102,15752.150480113782,11.750909249526558,-0.5848126745946871,6,14962.40571149551,15852.15048011378,92.0,69,1.9391111268545953,42641,105124,7.579620257981051,7968,72,69.20954197329468,5083.087022077217,4983.087022077217,82567,325,325,5.6127701395116025,1236.1656698928423,4983.127687098714,9.901061154616727,-0.5848126745946871,6,4797.785031536678,5083.127687098714,91.66666666666666,66,1.8890996870060082,33862,89210,7.446474610469678,6643,10769.063458036566,68.36567154200254,999.0,False,False,999.0,999.0,999.0,999.0,5.05,2.0,1.3,2.35,2.0,0.8,2.5,0.7,0.032,76.0,1.3,SMX2V2_C08_EX20_01_stop250_rr505,stop250_rr505,3,0.0,320,999.0,0.0
999.0,0.0,2.56,999.0,-999.0,4,0.035,12,0.1,75,255.47840803954261,19260.880602965695,19160.880602965695,96880,325,325,5.657185952128341,5616.324759527994,19160.880602965695,12.786855374535051,-0.4841294357523225,6,18171.256771238506,19260.880602965695,92.0,69,1.998399498007411,42424,104805,7.56166213444015,7925,72,78.2150411625722,5731.482963705199,5631.482963705199,82332,325,325,5.657185952128341,1451.2416141777803,5631.528815935726,10.019936809442385,-0.4841294357523225,6,5407.242314633839,5731.528815935726,91.66666666666666,66,1.9381668354508443,33653,88940,7.42972790645379,6608,13529.397639260496,70.6094772970217,999.0,False,False,999.0,999.0,999.0,999.0,5.05,2.0,1.3,2.35,2.0,0.8,2.5,0.7,0.032,76.0,1.3,SMX2V2_C08_EX20_02_stop256_rr505,stop256_rr505,3,0.0,320,999.0,0.0
