experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover
short_only_split300_1x,36505,171.9029584108481,0.7190295841084811,171.94133095860332,0.7194133095860331,0.14543213258457746,1.3629201507081163,-0.026600234321229377,294,294,3746,0
short_only_split300_10x,36505,15527.42772425615,154.27427724256148,15562.130417676632,154.62130417676633,0.14543213258457746,1.50382274553958,-0.2376212648903634,294,294,3746,0
