id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
1,BTC,short,short_main_v6_timeout210,13511,13512,13513,1572051300,1572051600,8260.03,8445.134799874291,-0.02271851335245065,stop,99.97728148664756,0.01,0.0004
2,BTC,short,short_main_v6_timeout210,13512,13513,13514,1572051600,1572051900,8267.5,8466.004953454698,-0.024247299469591563,stop,99.95303969580392,0.01,0.0004
3,BTC,short,short_main_v6_timeout210,13514,13515,13523,1572052200,1572054600,8354.94,8365.881457470368,-0.002107866663661339,stop,99.95093281900087,0.01,0.0004
4,BTC,short,short_main_v6_timeout210,13631,13632,13842,1572087300,1572150300,9990.01,9002.06,0.10894710232991126,timeout,100.05982646405889,0.01,0.0004
5,BCH,short,short_main_v6_timeout210,7558,7559,7567,1579045800,1579048200,327.93,328.5696522383635,-0.0027467782067087435,stop,100.05707804255191,0.01,0.0004
6,BCH,short,short_main_v6_timeout210,7572,7573,7586,1579050000,1579053900,341.28,342.0671413696795,-0.0031011311946763423,stop,100.05397514129226,0.01,0.0004
7,XRP,short,short_main_v6_timeout210,2408,2409,2417,1579053900,1579056300,0.2411,0.24133749868687546,-0.0017840935957640128,stop,100.05219008472945,0.01,0.0004
8,BCH,short,short_main_v6_timeout210,7661,7662,7662,1579076700,1579076700,350.81,358.9638354718651,-0.023514921855976676,stop,100.02866289041583,0.01,0.0004
9,ETC,short,short_main_v6_timeout210,252,253,262,1579269900,1579272600,9.22,9.233124597404936,-0.0022214686768794226,stop,100.02644078500182,0.01,0.0004
10,ETC,short,short_main_v6_timeout210,265,266,267,1579273800,1579274100,9.814,10.11588041722317,-0.03064222873069875,stop,99.9957904542253,0.01,0.0004
11,ETC,short,short_main_v6_timeout210,267,268,282,1579274400,1579278600,10.123,10.141367435079264,-0.0026111398878746243,stop,99.99317942425455,0.01,0.0004
12,ETC,short,short_main_v6_timeout210,387,388,389,1579310400,1579310700,11.552,12.072285881016617,-0.04389754475204686,stop,99.94928487356779,0.01,0.0004
13,ETC,short,short_main_v6_timeout210,827,828,828,1579442400,1579442400,9.084,9.25072524206459,-0.018822937413216254,stop,99.93047148223108,0.01,0.0004
14,ETC,short,short_main_v6_timeout210,1233,1234,1246,1579564200,1579567800,8.852,8.863246480118754,-0.002068889468884815,stop,99.92840403123039,0.01,0.0004
15,ETC,short,short_main_v6_timeout210,3122,3123,3156,1580130900,1580140800,9.75,9.75701118756665,-0.0015185794329707117,stop,99.92688653903907,0.01,0.0004
16,ETC,short,short_main_v6_timeout210,3535,3536,3643,1580254800,1580286900,11.548,11.561027912336773,-0.001926881833999449,stop,99.92496106601507,0.01,0.0004
17,ETC,short,short_main_v6_timeout210,5109,5110,5156,1580727000,1580740800,12.153,12.161397481511612,-0.0014905030054628058,stop,99.92347168146718,0.01,0.0004
18,XRP,short,short_main_v6_timeout210,8433,8434,8434,1580861400,1580861400,0.2668,0.2705392773944046,-0.014621569386959332,stop,99.90886130172142,0.01,0.0004
19,BCH,short,short_main_v6_timeout210,13845,13846,13854,1580931900,1580934300,416.25,416.56493394914804,-0.0015560260681627184,stop,99.90730669379516,0.01,0.0004
20,ETC,short,short_main_v6_timeout210,5997,5998,6007,1580993400,1580996100,13.012,13.02052104784319,-0.0014544321699476496,stop,99.90585360978649,0.01,0.0004
21,TRX,short,short_main_v6_timeout210,6414,6415,6440,1581032400,1581039900,0.0231,0.023139821010941558,-0.0025208867312642483,stop,99.9033350963791,0.01,0.0004
22,DASH,short,short_main_v6_timeout210,1123,1124,1132,1581173100,1581175500,128.67,128.82449839419115,-0.0019992935824862715,stop,99.90133773541181,0.01,0.0004
23,XTZ,short,short_main_v6_timeout210,1713,1714,1717,1581522600,1581523500,3.219,3.274191503491428,-0.01765652883546207,stop,99.88369862690755,0.01,0.0004
24,XTZ,short,short_main_v6_timeout210,1843,1844,1846,1581561600,1581562200,3.479,3.550736958635821,-0.021003399877692484,stop,99.86271965427231,0.01,0.0004
25,XTZ,short,short_main_v6_timeout210,3755,3756,3768,1582135200,1582138800,3.693,3.696100902886901,-0.001638965972081329,stop,99.86108293827839,0.01,0.0004
26,XTZ,short,short_main_v6_timeout210,5870,5871,5879,1582769700,1582772100,2.792,2.797151981248754,-0.002641866757077093,stop,99.85844474152498,0.01,0.0004
27,DASH,short,short_main_v6_timeout210,6727,6728,6736,1582854300,1582856700,93.2,93.2620458859337,-0.0014652854904082294,stop,99.85698153022324,0.01,0.0004
28,TRX,short,short_main_v6_timeout210,16614,16615,16638,1584092400,1584099300,0.00952,0.009557074103183807,-0.004679231528764238,stop,99.85230899085981,0.01,0.0004
30,IOTA,short,short_main_v6_timeout210,8576,8577,8585,1584099900,1584102300,0.1035,0.10404298856454053,-0.006018886654757227,stop,99.84629899355949,0.01,0.0004
31,LTC,short,short_main_v6_timeout210,18367,18368,18376,1584099900,1584102300,33.44,33.61411429258827,-0.005979797125479002,stop,99.84032838744237,0.01,0.0004
32,VET,short,short_main_v6_timeout210,8000,8001,8009,1584099900,1584102300,0.002133,0.0021457012228978814,-0.0067193809288731195,stop,99.83361973545738,0.01,0.0004
33,XLM,short,short_main_v6_timeout210,15200,15201,15209,1584099900,1584102300,0.0357,0.03584929236401105,-0.004964443819284936,stop,99.82866355149285,0.01,0.0004
34,BTC,short,short_main_v6_timeout210,53679,53680,53682,1584101700,1584102300,4948.0,5496.166325874867,-0.10053612394046516,stop,99.72829968257662,0.01,0.0004
35,LINK,short,short_main_v6_timeout210,16070,16071,16073,1584101700,1584102300,1.989,2.310268718728101,-0.13986119064148192,stop,99.58881849523407,0.01,0.0004
38,ZEC,short,short_main_v6_timeout210,10600,10601,10609,1584102300,1584104700,24.7,24.861080754158007,-0.007279233777118343,stop,99.58156919231993,0.01,0.0004
36,IOTA,short,short_main_v6_timeout210,8584,8585,8606,1584102300,1584108600,0.1049,0.10539739718134995,-0.00551925488344005,stop,99.57607303169928,0.01,0.0004
37,XTZ,short,short_main_v6_timeout210,10312,10313,10356,1584102300,1584115200,1.502,1.5118268820598213,-0.007300004846078933,stop,99.56880397354243,0.01,0.0004
44,IOST,short,short_main_v6_timeout210,5993,5994,6040,1584102900,1584116700,0.002217,0.002227452497775347,-0.005492579431339828,stop,99.56333507789535,0.01,0.0004
52,XRP,short,short_main_v6_timeout210,19238,19239,19288,1584102900,1584117600,0.1474,0.1480478824727555,-0.005176168452626894,stop,99.55818151195466,0.01,0.0004
43,DASH,short,short_main_v6_timeout210,10889,10890,10940,1584102900,1584117900,45.5,45.72984330982697,-0.005826111903986719,stop,99.5523811408902,0.01,0.0004
29,ETC,short,short_main_v6_timeout210,16352,16353,16414,1584099900,1584118200,4.309,4.332736694587873,-0.0062784530565918924,stop,99.54613079137356,0.01,0.0004
39,BCH,short,short_main_v6_timeout210,24414,24415,24467,1584102600,1584118200,166.04,166.9736460923756,-0.006391577558647032,stop,99.5397682232174,0.01,0.0004
40,ADA,short,short_main_v6_timeout210,12042,12043,12094,1584102900,1584118200,0.02598,0.02609695451678499,-0.0052815388979494445,stop,99.53451099163975,0.01,0.0004
42,BTC,short,short_main_v6_timeout210,53683,53684,53735,1584102900,1584118200,5313.1,5340.5654017977695,-0.005942789148977256,stop,99.52859586552104,0.01,0.0004
47,ONT,short,short_main_v6_timeout210,8873,8874,8925,1584102900,1584118200,0.3244,0.32608030996388426,-0.005953055589496747,stop,99.52267087288173,0.01,0.0004
48,TRX,short,short_main_v6_timeout210,16649,16650,16701,1584102900,1584118200,0.00976,0.009806571504264656,-0.00554900980882087,stop,99.51714835011299,0.01,0.0004
50,XLM,short,short_main_v6_timeout210,15210,15211,15262,1584102900,1584118200,0.03661,0.03675710673473697,-0.004802130412455785,stop,99.51236940686647,0.01,0.0004
41,BAT,short,short_main_v6_timeout210,8297,8298,8350,1584102900,1584118500,0.1198,0.12069870454661966,-0.008245850806729437,stop,99.50416376535094,0.01,0.0004
49,VET,short,short_main_v6_timeout210,8010,8011,8063,1584102900,1584118500,0.002409,0.0024217896717091767,-0.0060810827705571665,stop,99.49811283479221,0.01,0.0004
51,XMR,short,short_main_v6_timeout210,11178,11179,11231,1584102900,1584118500,36.21,36.383990404644315,-0.00558205943628729,stop,99.49255879099579,0.01,0.0004
45,LINK,short,short_main_v6_timeout210,16074,16075,16128,1584102900,1584118800,2.248,2.264193191135326,-0.007951859301902542,stop,99.48464728270487,0.01,0.0004
53,IOTA,short,short_main_v6_timeout210,8639,8640,8640,1584118800,1584118800,0.1232,0.12858703242414804,-0.04269405667578328,stop,99.44217325101029,0.01,0.0004
54,LINK,short,short_main_v6_timeout210,16127,16128,16128,1584118800,1584118800,2.216,2.3279670236376995,-0.04889648182332871,stop,99.3935495268419,0.01,0.0004
55,ONT,short,short_main_v6_timeout210,8926,8927,8928,1584118800,1584119100,0.3353,0.34762393997683877,-0.03625193112321288,stop,99.35751744572651,0.01,0.0004
59,QTUM,short,short_main_v6_timeout210,6336,6337,6350,1584119400,1584123300,1.187,1.1893761912549023,-0.0027978466631278557,stop,99.3547375747401,0.01,0.0004
60,XTZ,short,short_main_v6_timeout210,10369,10370,10387,1584119400,1584124500,1.613,1.6176598224040708,-0.0036805947576454604,stop,99.35108072947745,0.01,0.0004
61,VET,short,short_main_v6_timeout210,8068,8069,8083,1584120300,1584124500,0.00244,0.002445608880365153,-0.003093449459635388,stop,99.34800735400748,0.01,0.0004
56,ATOM,short,short_main_v6_timeout210,10031,10032,10050,1584119400,1584124800,1.828,1.8318141842745495,-0.00288218950769834,stop,99.34514395616341,0.01,0.0004
58,ONT,short,short_main_v6_timeout210,8928,8929,8947,1584119400,1584124800,0.341,0.34171844881532804,-0.0029024583771193094,stop,99.3422605047104,0.01,0.0004
57,BAT,short,short_main_v6_timeout210,8352,8353,8372,1584119400,1584125100,0.1228,0.12304077793396198,-0.002756895413089854,stop,99.33952174248728,0.01,0.0004
62,IOTA,short,short_main_v6_timeout210,8663,8664,8672,1584126000,1584128400,0.1288,0.12902514748214905,-0.002544989147795417,stop,99.33699356243946,0.01,0.0004
64,VET,short,short_main_v6_timeout210,8087,8088,8096,1584126000,1584128400,0.002554,0.0025585430065838675,-0.002575622521168141,stop,99.33443501646141,0.01,0.0004
65,VET,short,short_main_v6_timeout210,8107,8108,8119,1584132000,1584135300,0.002729,0.00273706954960855,-0.0037482442671959763,stop,99.33071171919555,0.01,0.0004
63,ONT,short,short_main_v6_timeout210,8950,8951,8992,1584126000,1584138300,0.3563,0.3569157701978865,-0.002525253545241445,stop,99.32820336687635,0.01,0.0004
46,NEO,short,short_main_v6_timeout210,7137,7138,7257,1584102900,1584138600,6.388,6.421703406230903,-0.006048359212323806,stop,99.32219564033758,0.01,0.0004
66,BAT,short,short_main_v6_timeout210,8418,8419,8427,1584139200,1584141600,0.1421,0.14233843032495572,-0.002475094522339382,stop,99.31973732211382,0.01,0.0004
68,ADA,short,short_main_v6_timeout210,12238,12239,12247,1584161700,1584164100,0.02676,0.02682078732138854,-0.003066425689154361,stop,99.31669175617418,0.01,0.0004
69,ATOM,short,short_main_v6_timeout210,10172,10173,10181,1584161700,1584164100,1.684,1.6881483668496002,-0.0032573473108538967,stop,99.31345666658602,0.01,0.0004
70,BAT,short,short_main_v6_timeout210,8493,8494,8502,1584161700,1584164100,0.1238,0.12410322075746295,-0.0032432948283876765,stop,99.31023563838205,0.01,0.0004
71,BNB,short,short_main_v6_timeout210,9358,9359,9367,1584161700,1584164100,10.066,10.092308843088816,-0.003406821045397445,stop,99.30685231637409,0.01,0.0004
72,BTC,short,short_main_v6_timeout210,53879,53880,53888,1584161700,1584164100,5346.77,5360.818575426947,-0.003420602661567939,stop,99.30345542354064,0.01,0.0004
73,LINK,short,short_main_v6_timeout210,16270,16271,16279,1584161700,1584164100,2.281,2.289915500249624,-0.0046933752134749925,stop,99.29879473977768,0.01,0.0004
74,ONT,short,short_main_v6_timeout210,9069,9070,9078,1584161700,1584164100,0.3246,0.3253557202485563,-0.0031227507663887702,stop,99.29569388590392,0.01,0.0004
75,VET,short,short_main_v6_timeout210,8206,8207,8215,1584161700,1584164100,0.002517,0.002524571778401815,-0.0037992327675500973,stop,99.29192141136504,0.01,0.0004
76,XLM,short,short_main_v6_timeout210,15406,15407,15415,1584161700,1584164100,0.03736,0.03744684183902382,-0.003119069773550897,stop,99.28882442705672,0.01,0.0004
77,XMR,short,short_main_v6_timeout210,11374,11375,11383,1584161700,1584164100,34.84,34.92071198385498,-0.0031112926188988413,stop,99.28573526119094,0.01,0.0004
78,XTZ,short,short_main_v6_timeout210,10510,10511,10519,1584161700,1584164100,1.521,1.5265440422314152,-0.004431760419641306,stop,99.28133515527328,0.01,0.0004
