id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
17127,BCH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,280484,280485,280506,1660923600,1660929900,119.16,118.98,-0.00231057401812682,time,110.95533801506895,0.01,0.0004
17128,BEL,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,184027,184028,184049,1660923600,1660929900,0.6721,0.6833,0.015864186876952815,time,110.97294017724161,0.01,0.0004
17130,BTC,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,309752,309753,309774,1660923600,1660929900,21837.0,21754.9,-0.004559673947886566,time,110.96788017299914,0.01,0.0004
17131,C98,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,103717,103718,103739,1660923600,1660929900,0.3888,0.4025,0.03443662551440343,time,111.0060937663356,0.01,0.0004
17132,CELO,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,93925,93926,93947,1660923600,1660929900,0.867,0.866,-0.001953402537485637,time,111.0039253704832,0.01,0.0004
17133,CELR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,146299,146300,146321,1660923600,1660929900,0.01959,0.01964,0.0017523226135784061,time,111.00587051736942,0.01,0.0004
17134,CHR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,151195,151196,151217,1660923600,1660929900,0.1662,0.1678,0.008826955475330989,time,111.01566895613499,0.01,0.0004
17135,COMP,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,224611,224612,224633,1660923600,1660929900,51.33,51.3,-0.0013844535359439406,time,111.01413199578067,0.01,0.0004
17136,COTI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,151771,151772,151793,1660923600,1660929900,0.09482,0.09567,0.008164353511917266,time,111.023195581965,0.01,0.0004
17139,DAR,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,32293,32294,32315,1660923600,1660929900,0.2617,0.2616,-0.0011821169277798963,time,111.02188315797626,0.01,0.0004
17140,DASH,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,266958,266959,266980,1660923600,1660929900,46.23,46.45,0.003958814622539686,time,111.02627830852094,0.01,0.0004
17141,DEFI,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,207643,207644,207665,1660923600,1660929900,801.4,800.6,-0.0017982530571499559,time,111.02428177507701,0.01,0.0004
17143,DGB,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,139717,139718,139739,1660923600,1660929900,0.0106,0.01062,0.0010867924528300773,time,111.02548837859216,0.01,0.0004
17147,DYDX,long,8V4_V09_V054_extreme_vol18__CH_tp03_risk_rr_plus20__DEV13_risk_stop_110__DEV14_risk_rr_320__DEV16_risk_rr_350,98821,98822,98843,1660923600,1660929900,1.596,1.599,0.001079699248120259,time,111.0266871199554,0.01,0.0004
