month,trades,avg_pnl_pct,sum_pnl_pct,wins,losses,win_rate_pct,max_trade_pct,min_trade_pct
2019-09,1,-0.7697971429024707,-0.7697971429024707,0,1,0.0,-0.7697971429024707,-0.7697971429024707
2019-10,1,0.2291434115247704,0.2291434115247704,1,0,100.0,0.2291434115247704,0.2291434115247704
2019-11,1,1.360213732357276,1.360213732357276,1,0,100.0,1.360213732357276,1.360213732357276
2019-12,2,-0.19372241779628588,-0.38744483559257176,1,1,50.0,0.2151320450490291,-0.6025768806416009
2020-01,20,-0.3656057567456922,-7.312115134913843,7,13,35.0,2.5455707762557145,-2.573088782081887
2020-02,111,0.7846105453462899,87.09177053343818,85,26,76.57657657657657,7.305819811291205,-2.3942153801859245
2020-03,281,-0.08874536884081244,-24.937448644268294,136,145,48.39857651245551,13.362224919986767,-5.7317222589132495
2020-04,13,0.35312353943324265,4.590606012632154,7,6,53.84615384615385,4.870495049504955,-1.5760912021901419
2020-05,60,-0.44550395241646346,-26.730237144987807,27,33,45.0,5.571913875598091,-3.1305336885480073
2020-06,75,0.11648537200179594,8.736402900134696,27,48,36.0,4.9382481751824825,-3.2916698755172424
2020-07,68,0.8108256209115963,55.13614222198855,46,22,67.64705882352942,5.460166204986141,-2.912511756385514
2020-08,238,0.008383195839249647,1.995200609741416,135,103,56.72268907563025,7.7569275624591505,-4.3290701605424236
2020-09,453,0.13959002150603972,63.234279742236,228,225,50.331125827814574,13.88484375,-3.6348469495378377
2020-10,210,0.06990361809252157,14.679759799429531,105,105,50.0,11.83135734072024,-2.5967615109174313
2020-11,558,0.7271430358677524,405.74581401420585,341,217,61.111111111111114,15.249313543599277,-4.258246251175843
2020-12,457,0.04200966786519556,19.198418214394373,240,217,52.516411378555794,13.144622171537659,-3.0782233424397987
2021-01,1072,0.5544183422968686,594.3364629422431,585,487,54.570895522388064,18.50418645175344,-5.48467276302099
2021-02,1314,0.4047156911480929,531.7964181685941,762,552,57.99086757990868,20.13455344448753,-5.741535099534632
2021-03,625,0.2569847925317907,160.61549533236916,343,282,54.879999999999995,16.619845166998452,-6.915659614309364
2021-04,1103,0.5213480944522032,575.0469481807802,627,476,56.84496826835902,17.339797327452672,-4.2213787403239085
2021-05,2070,-0.1775563628167538,-367.5416710306804,937,1133,45.265700483091784,15.227570210366993,-5.461063602152947
2021-06,649,0.1526764629478396,99.0870244531479,343,306,52.85053929121726,17.926189477166837,-2.9865354681061196
