symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,return,score,same_bar,exit_reason,id,equity_after_exit,position_fraction,fee_per_side
BCH,short,short_max_v7_devw120,322641,322642,322648,1673570700,1673572500,116.11,118.11604829929857,-0.01778370651730041,-0.01778370651730041,2.830495987384901,False,stop,11427,140.64639108135225,0.01,0.0004
IMX,short,short_max_v7_devw120,96626,96627,96636,1673570700,1673573400,0.531,0.5315235541098166,-0.0017850064136731617,-0.0017850064136731617,2.4699223443087406,False,stop,11428,140.6438800877031,0.01,0.0004
RLC,short,short_max_v7_devw120,257868,257869,257877,1673571900,1673574300,1.458,1.4597466208157204,-0.001996523280693973,-0.001996523280693973,2.9777192782563318,False,stop,11429,140.64107155029967,0.01,0.0004
BCH,short,short_max_v7_devw120,322652,322653,322661,1673574000,1673576400,122.13,122.2711036252933,-0.001954022668559018,-0.001954022668559018,3.283292158941455,False,stop,11430,140.63832333700083,0.01,0.0004
OP,short,short_max_v7_devw120,64642,64643,64843,1673517300,1673577300,1.3803,1.318,0.04646858877086504,0.04646858877086504,2.895234997115118,False,fail_fast_or_timeout,11423,140.703710332158,0.01,0.0004
GALA,short,short_max_v7_devw120,138497,138498,138698,1673517600,1673577600,0.0444,0.04102,0.08159882983910297,0.08159882983910297,3.690061805247912,False,fail_fast_or_timeout,11424,140.81852987870872,0.01,0.0004
APT,short,short_max_v7_devw120,24689,24690,24692,1673584200,1673584800,5.8994,6.0507990231748465,-0.025821327364366462,-0.025821327364366462,3.7526513843555342,False,stop,11434,140.78216866511906,0.01,0.0004
APT,short,short_max_v7_devw120,24693,24694,24696,1673585400,1673586000,6.1507,6.346592347814629,-0.03166575237215017,-0.03166575237215017,4.684605404095223,False,stop,11435,140.73758893220543,0.01,0.0004
GMT,short,short_max_v7_devw120,87449,87450,87464,1673584200,1673588400,0.3278,0.32812033740873187,-0.0017762802612653942,-0.0017762802612653942,4.0619826378722825,False,stop,11433,140.735087600455,0.01,0.0004
APT,short,short_max_v7_devw120,24700,24701,24708,1673587500,1673589600,6.2988,6.490016952871507,-0.03026324397302269,-0.03026324397302269,2.8280838937259127,False,stop,11436,140.6924958405547,0.01,0.0004
GMT,short,short_max_v7_devw120,87467,87468,87476,1673589600,1673592000,0.3396,0.34001442934276815,-0.0020188581042551493,-0.0020188581042551493,3.085119752358274,False,stop,11438,140.68965545870034,0.01,0.0004
ANKR,short,short_max_v7_devw120,206502,206503,206504,1673627700,1673628000,0.02218,0.02261447577329305,-0.020012285867185706,-0.020012285867185706,2.406644985446316,False,stop,11442,140.6615002426644,0.01,0.0004
APT,short,short_max_v7_devw120,24846,24847,24848,1673631300,1673631600,6.6995,6.836742428853758,-0.020874243001248825,-0.020874243001248825,2.5212466174911294,False,stop,11445,140.63213821929455,0.01,0.0004
GMT,short,short_max_v7_devw120,87480,87481,87619,1673593500,1673634900,0.3524,0.35296574638399214,-0.0024028365069076233,-0.0024028365069076233,2.3649776416655754,False,stop,11439,140.62875767689175,0.01,0.0004
NKN,short,short_max_v7_devw120,185308,185309,185509,1673576700,1673636700,0.1051,0.09805,0.07110209077001542,0.07110209077001542,3.6767768935927654,False,fail_fast_or_timeout,11431,140.72875446520825,0.01,0.0004
DUSK,short,short_max_v7_devw120,106729,106730,106930,1673577600,1673637600,0.10065,0.09883,0.017615460892441617,0.017615460892441617,3.9365858732575587,False,fail_fast_or_timeout,11432,140.75356029826835,0.01,0.0004
LDO,short,short_max_v7_devw120,32357,32358,32558,1673587800,1673647800,2.1754,1.9123,0.13678301521727745,0.13678301521727745,2.5757559715755636,False,fail_fast_or_timeout,11437,140.9460654159539,0.01,0.0004
FTM,short,short_max_v7_devw120,242170,242171,242301,1673614500,1673653500,0.2904,0.29064904567726263,-0.0016568604678619306,-0.0016568604678619306,3.166979182772569,False,stop,11441,140.94373438467025,0.01,0.0004
GALA,short,short_max_v7_devw120,138982,138983,138991,1673663100,1673665500,0.04579,0.045852155266475195,-0.0021555582308830693,-0.0021555582308830693,3.7575819179735204,False,stop,11449,140.9406962604028,0.01,0.0004
ZIL,short,short_max_v7_devw120,270342,270343,270543,1673606100,1673666100,0.02525,0.02465,0.02354077079107522,0.02354077079107522,2.827737940985047,False,fail_fast_or_timeout,11440,140.97381568972108,0.01,0.0004
GALA,short,short_max_v7_devw120,139006,139007,139015,1673670300,1673672700,0.05005,0.05013595718727287,-0.00251448182293199,-0.00251448182293199,3.763421591288698,False,stop,11450,140.97027092875047,0.01,0.0004
CRV,short,short_max_v7_devw120,248993,248994,248994,1673674200,1673674200,0.773,0.7871974404190217,-0.018835425028140926,-0.018835425028140926,2.710852155773787,True,stop,11453,140.9437185790577,0.01,0.0004
MANA,short,short_max_v7_devw120,192826,192827,192835,1673672100,1673674500,0.4969,0.49752358030801996,-0.0020533683481572577,-0.0020533683481572577,3.6867273495814996,False,stop,11451,140.94082386734715,0.01,0.0004
GALA,short,short_max_v7_devw120,139016,139017,139025,1673673300,1673675700,0.05191,0.05200676622674726,-0.00266064686901255,-0.00266064686901255,2.911984965631252,False,stop,11452,140.93707314624746,0.01,0.0004
MANA,short,short_max_v7_devw120,192840,192841,192842,1673676300,1673676600,0.5268,0.5418745341276253,-0.0286192333800924,-0.0286192333800924,2.88493758057737,False,stop,11454,140.89673803636467,0.01,0.0004
ALICE,short,short_max_v7_devw120,192603,192604,192604,1673677200,1673677200,1.433,1.4649833692657648,-0.022631899212476745,-0.022631899212476745,3.679622379566317,True,stop,11456,140.8648504286186,0.01,0.0004
LDO,short,short_max_v7_devw120,32605,32606,32657,1673662200,1673677500,2.1163,2.119306570752806,-0.002218657779057364,-0.002218657779057364,2.6482645215383855,False,stop,11448,140.86172336949159,0.01,0.0004
CRV,short,short_max_v7_devw120,249000,249001,249009,1673676300,1673678700,0.798,0.7988712278489977,-0.0018905735725937892,-0.0018905735725937892,2.5192041994668557,False,stop,11455,140.8590588504327,0.01,0.0004
SOL,short,short_max_v7_devw120,245263,245264,245268,1673678400,1673679600,18.17,18.571173514923718,-0.022401947480665905,-0.022401947480665905,3.146021298857009,False,stop,11460,140.8275030811431,0.01,0.0004
LUNA2,short,short_max_v7_devw120,36062,36063,36230,1673630100,1673680200,1.668,1.6691844441605803,-0.0015095945356572208,-0.0015095945356572208,2.6071150299043846,False,stop,11443,140.82537966282166,0.01,0.0004
AXS,short,short_max_v7_devw120,225967,225968,225977,1673678400,1673681100,9.051,9.065192254999053,-0.002365576834978488,-0.002365576834978488,2.5342521068792463,False,stop,11461,140.82204747052427,0.01,0.0004
1000LUNC,short,short_max_v7_devw120,36230,36231,36415,1673630100,1673685300,0.178,0.17814223867885456,-0.001598455660540931,-0.001598455660540931,2.5855384628899962,False,stop,11444,140.81979905881144,0.01,0.0004
RLC,short,short_max_v7_devw120,258146,258147,258254,1673655300,1673687400,1.6127,1.6145558023890234,-0.0019494197885743018,-0.0019494197885743018,2.592051742594551,False,stop,11446,140.81373765563384,0.01,0.0004
MANA,short,short_max_v7_devw120,192844,192845,192878,1673677500,1673687400,0.5442,0.5450462020612754,-0.0023525327175479608,-0.0023525327175479608,3.174171156682707,False,stop,11458,140.81648524068268,0.01,0.0004
BCH,short,short_max_v7_devw120,322931,322932,323036,1673657700,1673688900,126.75,126.84538503694517,-0.0015519787725615012,-0.0015519787725615012,3.543104993987025,False,stop,11447,140.81155023879495,0.01,0.0004
GMT,short,short_max_v7_devw120,87760,87761,87799,1673677500,1673688900,0.3725,0.3729304984167001,-0.0019543663458146724,-0.0019543663458146724,3.3128254590180886,False,stop,11457,140.80624655010976,0.01,0.0004
FTM,short,short_max_v7_devw120,242386,242387,242419,1673679300,1673688900,0.3041,0.3044077080036753,-0.0018108416954789367,-0.0018108416954789367,2.3592404957559823,False,stop,11462,140.80899950422543,0.01,0.0004
TRX,short,short_max_v7_devw120,315271,315272,315275,1673689500,1673690400,0.06303,0.0640689708694008,-0.01701644386201637,-0.01701644386201637,3.2252435614379733,False,stop,11467,140.78228633421136,0.01,0.0004
MANA,short,short_max_v7_devw120,192879,192880,192889,1673688000,1673690700,0.5668,0.5676351789648488,-0.002271330523192593,-0.002271330523192593,3.3321324610961245,False,stop,11463,140.77908798880713,0.01,0.0004
SOL,short,short_max_v7_devw120,245301,245302,245310,1673689800,1673692200,20.019,20.061560336147767,-0.002921486835252928,-0.002921486835252928,3.168073374741412,False,stop,11468,140.77497435285096,0.01,0.0004
SOL,short,short_max_v7_devw120,245314,245315,245316,1673693700,1673694000,20.812,21.524669253734313,-0.033909417168427415,-0.033909417168427415,2.7010752845157397,False,stop,11470,140.7272383795289,0.01,0.0004
APT,short,short_max_v7_devw120,25055,25056,25056,1673694000,1673694000,7.7301,8.017928448344401,-0.036698106374824714,-0.036698106374824714,3.2211436218360223,True,stop,11471,140.67559414789002,0.01,0.0004
LDO,short,short_max_v7_devw120,32703,32704,32713,1673691600,1673694300,2.2794,2.2838283638484156,-0.002739009042235429,-0.002739009042235429,2.388668588028163,False,stop,11469,140.67173819594043,0.01,0.0004
SOL,short,short_max_v7_devw120,245318,245319,245328,1673694900,1673697600,22.383,22.431006942037047,-0.0029402045017907544,-0.0029402045017907544,3.932347665443532,False,stop,11472,140.66760215916125,0.01,0.0004
