batch_label,strategy_name,side,description,timeframe,processed_symbols,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,cd_value,baseline_cd_value,ruined,verdict
8V3_LONG100_REVIEWED,8V3_L09_V51_microbase_pop,long,beartrap microbase pop,5m,597,2277,1043,1234,45.80588493631972,41.50967543010091,42.00174458671513,6.314398932239684,132.57418999572678,121.53,False,candidate_cd_win_mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V27_failed_break_pivot,long,beartrap failed break pivot,5m,597,7656,2839,4817,37.08202716823406,39.488990662582424,40.24733517420185,11.431371458941797,123.54348599561399,121.53,False,candidate_cd_win_mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V09_cluster_pressure,long,beartrap cluster pressure,5m,597,6869,2500,4369,36.39539962148785,38.1413853188338,38.91877764855636,11.316422696433271,122.50872223744597,121.53,False,candidate_cd_win_mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V28_refire_block,long,beartrap refire block,5m,597,6347,2444,3903,38.506380967386164,41.41013142564902,42.37322288471523,14.025297560963413,121.57693971185232,121.53,False,candidate_cd_win_mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V34_range_pivot,long,beartrap range pivot,5m,597,7645,2733,4912,35.748855461085675,35.77958257927969,36.34684207255769,10.9582989949367,120.90044994616524,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V03_lowanchor_drive,long,beartrap lowanchor drive,5m,597,7646,2860,4786,37.40517917865551,39.34334810373154,40.304540349282505,14.5777100564914,119.03027883416206,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V43_reclaim_plus_pause,long,beartrap reclaim plus pause,5m,597,7646,2860,4786,37.40517917865551,39.34334810373154,40.304540349282505,14.5777100564914,119.03027883416206,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V41_exhaustion_recover,long,beartrap exhaustion recover,5m,597,1126,520,606,46.181172291296626,19.41747357729733,19.702222235458187,3.0952092230964845,115.72125292114401,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V01_shockfresh_quality,long,beartrap shockfresh quality,5m,597,3045,1136,1909,37.30706075533662,17.73470439050884,17.91168152375482,4.380749912686454,112.57704143071997,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V02_extreme_synergy,long,beartrap extreme synergy,5m,597,729,339,390,46.50205761316872,14.90644724431689,15.084109329877805,2.352142988860617,112.20368330171087,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V28_shockwindow_rearm,long,wick reclaim shockwindow rearm,5m,597,1315,549,766,41.749049429657795,16.70086541703697,16.884844252753805,3.935094087583657,112.10857656185219,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V40_rebreak_quality,long,beartrap rebreak quality,5m,597,2755,1013,1742,36.76950998185118,18.475558448995688,18.89037001241163,5.508210502266298,111.94967529588946,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L07_V02_drive_reclaim,long,wick reclaim drive reclaim,5m,597,1443,583,860,40.4019404019404,15.640973011152347,16.006847635906873,3.213608903919596,111.9247244058867,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V40_trap_relaunch,long,wick reclaim trap relaunch,5m,597,1250,500,750,40.0,15.600908246663048,15.85846445618082,3.3403441556962843,111.73944006411381,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V27_bodydrive_reclaim,long,wick reclaim bodydrive reclaim,5m,597,1345,549,796,40.817843866171,14.813938472675892,14.970675102992171,3.1389831263395784,111.20994831733269,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V03_extreme_synergy,long,wick reclaim extreme synergy,5m,597,754,346,408,45.88859416445623,14.522141219886064,14.740830073353074,3.2976317619119455,110.74562271659745,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V34_hold_then_drive,long,wick reclaim hold then drive,5m,597,1443,548,895,37.97643797643798,14.51656668694854,14.908118432268358,3.313513848625982,110.72204439080548,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V08_cluster_pressure,long,wick reclaim cluster pressure,5m,597,1909,734,1175,38.44944997380828,17.8895041795486,18.310621757389377,6.553358516613095,110.1637823172052,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L07_V01_shockfresh_quality,long,wick reclaim shockfresh quality,5m,597,1822,705,1117,38.693743139407246,15.970342712860486,16.220618330353997,5.218547402163765,109.9183754059381,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L07_V04_shocklow_retake,long,wick reclaim shocklow retake,5m,597,1890,685,1205,36.24338624338625,16.02358699063182,16.42600755709911,5.5354239687076205,109.60118954699806,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L07_V35_trap_flush,long,wick reclaim trap flush,5m,597,1685,612,1073,36.32047477744807,14.08956337639653,14.404885993280981,5.2490929470519365,108.10089615188376,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V60_trap_relaunch,long,beartrap trap relaunch,5m,597,1326,495,831,37.33031674208145,10.752003482524298,10.910579903646521,3.331123873326436,107.0627170543306,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V35_cluster_reset,long,beartrap cluster reset,5m,597,1560,562,998,36.02564102564102,9.98910558174324,10.387498459246158,4.262085167365592,105.30127622702568,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V58_firsthour_retake,long,beartrap firsthour retake,5m,597,676,297,379,43.934911242603555,7.8214625503414625,9.0084775053495,2.693139476714934,104.91768017802681,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V48_thrust_rearm,long,beartrap thrust rearm,5m,597,671,293,378,43.666169895678095,7.564995248440831,8.711687464834728,2.6931394767148675,104.6681198982786,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V52_midband_recover,long,beartrap midband recover,5m,597,673,289,384,42.94205052005943,7.11385637337576,8.304608283889191,2.4671383326907215,104.47120936316492,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V16_norepeat_extreme,long,beartrap norepeat extreme,5m,597,671,294,377,43.81520119225038,6.774886381972833,7.789172267540279,2.25865594924618,104.36320905840556,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V06_shocklow_retake,long,beartrap shocklow retake,5m,597,4571,1758,2813,38.459855611463574,12.630566888631712,21.335993191153335,7.420027496368609,104.2733478561794,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V37_trap_flush,long,beartrap trap flush,5m,597,2604,1000,1604,38.40245775729647,7.111992637504105,11.088659798513989,3.691025583011498,103.15846158678043,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V46_atr_compress,long,beartrap atr compress,5m,597,2047,800,1247,39.08158280410356,6.567469125268932,10.35155169169959,3.5132812946794156,102.8234541662776,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V16_norepeat_extreme,long,wick reclaim norepeat extreme,5m,597,692,294,398,42.48554913294797,5.3965809363461625,7.011501111346141,2.77801036477463,102.46865299381638,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V29_bodydrive_reclaim,long,beartrap bodydrive reclaim,5m,597,3339,1145,2194,34.291704103024855,8.199735073078562,11.37115814604821,5.845099031664958,101.875353406058,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L07_V29_spring_confirm,long,wick reclaim spring confirm,5m,597,1777,625,1152,35.171637591446256,6.375147983116869,9.166850230743417,4.250549638927792,101.8536195146116,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V19_deepdiscount_drive,long,beartrap deepdiscount drive,5m,597,4326,1602,2724,37.03190013869626,9.969662795380874,19.337686636126517,8.227171170149116,100.9222704019691,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V55_twostep_recover,long,beartrap twostep recover,5m,597,245,90,155,36.734693877551024,0.9391717167293034,1.354170653033937,0.43579640931710184,100.49928243079337,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V05_prevhigh_drive,long,wick reclaim prevhigh drive,5m,597,12,8,4,66.66666666666666,0.4982584369709553,0.5319143854106922,0.03347787480770803,100.4646137558275,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V38_rebreak_quality,long,wick reclaim rebreak quality,5m,597,11,8,3,72.72727272727273,0.4878932660412394,0.5225558006986875,0.03448234516257864,100.45324268383864,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V32_range_pivot,long,wick reclaim range pivot,5m,597,12,9,3,75.0,0.46606581761361454,0.4990377709672922,0.03280822790444615,100.43310468177354,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V24_inside_lift,long,wick reclaim inside lift,5m,597,12,6,6,50.0,0.3534822662778714,0.3854085982436084,0.04692831113189966,100.30638807188826,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V24_double_reclaim,long,beartrap double reclaim,5m,597,53,20,33,37.735849056603776,0.3957444190670456,0.5227018344960532,0.1262972573479293,100.26894734737172,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V42_panic_to_drive,long,beartrap panic to drive,5m,597,9,5,4,55.55555555555556,0.3175904473389002,0.3674708429485696,0.07720831879249879,100.24013692230136,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V57_quality_burst,long,beartrap quality burst,5m,597,131,43,88,32.82442748091603,0.6154340095159805,0.7432786794357993,0.3805846456408024,100.2325071165309,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V07_volcap_quality,long,wick reclaim volcap quality,5m,597,152,54,98,35.526315789473685,0.4663569368396736,0.5167198081545532,0.3292443306619597,100.13557715240252,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V54_gapfill_reclaim,long,beartrap gapfill reclaim,5m,597,216,68,148,31.48148148148148,0.5349846055435092,0.7684461401537668,0.40305814512288096,100.12977016139283,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V13_discount_quality,long,beartrap discount quality,5m,597,258,92,166,35.65891472868217,0.41740632907358854,0.5483976787469036,0.2945959985826141,100.1215806681477,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V12_pause_then_drive,long,wick reclaim pause then drive,5m,597,33,18,15,54.54545454545454,0.3460094337726982,0.6051172698233742,0.2575493603926171,100.0875689282965,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V19_drive_after_pause,long,wick reclaim drive after pause,5m,597,33,16,17,48.484848484848484,0.34335131990215206,0.6192615342780039,0.2742121241685491,100.06819768478594,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V47_firegap_guard,long,beartrap firegap guard,5m,597,1,1,0,100.0,0.03791945521782747,0.03791945521782747,0.0,100.03791945521783,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V31_spring_confirm,long,beartrap spring confirm,5m,597,1,1,0,100.0,0.01370190312979247,0.01370190312979247,0.0,100.0137019031298,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V56_reflush_block,long,beartrap reflush block,5m,597,0,0,0,0.0,0.0,0.0,0.0,100.0,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V15_closehold_retake,long,beartrap closehold retake,5m,597,5,2,3,40.0,0.01899226396611109,0.01899226396611109,0.051229173686928586,99.96775336069928,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V23_compression_release,long,wick reclaim compression release,5m,597,1,0,1,0.0,-0.04518109960193195,0.0,0.04518109960193195,99.90965821411375,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V30_shockwindow_rearm,long,beartrap shockwindow rearm,5m,597,3,1,2,33.33333333333333,-0.034137994831062723,0.0,0.08243520949650085,99.8834549374,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V36_hold_then_drive,long,beartrap hold then drive,5m,597,3,1,2,33.33333333333333,-0.06293992764351275,0.0,0.07663133082258522,99.86047697323808,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V14_shockage_mid,long,wick reclaim shockage mid,5m,597,40,18,22,45.0,0.1104877871067167,0.3204041119784451,0.2601621165842727,99.85003822315694,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V08_midflip_reclaim,long,beartrap midflip reclaim,5m,597,48,21,27,43.75,0.05253910366966874,0.05253910366966874,0.20736049733670603,99.8450696609863,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V18_volcrush_reclaim,long,wick reclaim volcrush reclaim,5m,597,3,0,3,0.0,-0.09722884464763437,0.0,0.09722884464763437,99.80563684518705,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V59_pivot_kick,long,beartrap pivot kick,5m,597,48,19,29,39.58333333333333,0.023626040137103566,0.04791633501608494,0.22673304531789507,99.79683942677892,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V11_reclaim_stack,long,beartrap reclaim stack,5m,597,44,17,27,38.63636363636363,-0.03250407960022628,0.04302863702347892,0.21687937299739168,99.75068704204641,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V23_firstfire_quality,long,beartrap firstfire quality,5m,597,3,0,3,0.0,-0.12989156092008125,0.0,0.12989156092008125,99.74038559633581,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V15_closehold_retake,long,wick reclaim closehold retake,5m,597,10,2,8,20.0,-0.11354039746189759,0.061143110216321794,0.18712909994260674,99.69954296971933,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V30_undercut_quality,long,wick reclaim undercut quality,5m,597,26,6,20,23.076923076923077,-0.1232715646076854,0.07045766683153598,0.1935928304477308,99.68337424985565,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V31_ema_flip_score,long,wick reclaim ema flip score,5m,597,13,3,10,23.076923076923077,-0.13102054908282756,0.08745746742295779,0.2182871081293003,99.65097834375551,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V18_volcrush_reclaim,long,beartrap volcrush reclaim,5m,597,15,4,11,26.666666666666668,-0.1487067280927623,0.014197784070191233,0.21490324270599936,99.63670960478203,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V26_refire_block,long,wick reclaim refire block,5m,597,112,37,75,33.035714285714285,-0.12691875297742294,0.02600395788212584,0.2445950567554256,99.62879662726303,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V53_shocktail_drive,long,beartrap shocktail drive,5m,597,15,3,12,20.0,-0.16478457176554162,0.04323689699354816,0.20793156560224846,99.62762650177216,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V11_reclaim_stack,long,wick reclaim reclaim stack,5m,597,47,16,31,34.04255319148936,-0.13563173835883235,0.14619377318780824,0.2814141016531546,99.58333584682607,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V13_discount_quality,long,wick reclaim discount quality,5m,597,52,14,38,26.923076923076923,-0.17612411790284277,0.004802737612408237,0.2574421737215449,99.5668871261332,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V45_slope_filter,long,beartrap slope filter,5m,597,41,9,32,21.951219512195124,-0.14132044459832516,0.15247118475454347,0.2933443637260891,99.5657497472346,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V44_sweep_then_hold,long,beartrap sweep then hold,5m,597,115,31,84,26.956521739130434,9.69104913428609e-05,0.20990444613362413,0.5125156720844681,99.48758074172542,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V36_open_reclaim,long,wick reclaim open reclaim,5m,597,26,5,21,19.230769230769234,-0.2331580346964457,0.053332100724423626,0.28633742565660203,99.48117215836122,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V12_pause_then_drive,long,beartrap pause then drive,5m,597,535,182,353,34.018691588785046,0.3555106701810251,1.666424613857087,1.531850355000064,98.81821442371773,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V09_deepdiscount_drive,long,wick reclaim deepdiscount drive,5m,597,941,340,601,36.1317747077577,2.2459025377068675,5.973637426295286,3.5457092646856703,98.62056009866592,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V07_volcap_quality,long,beartrap volcap quality,5m,597,1830,639,1191,34.91803278688524,1.31179589468704,2.4091777819718496,2.812672017342077,98.46222736129046,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V20_quality_tiebreak,long,beartrap quality tiebreak,5m,597,4349,1453,2896,33.40997930558749,5.287633041248174,11.975713345569904,6.496790144635023,98.44731647430487,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V14_shockage_mid,long,beartrap shockage mid,5m,597,349,111,238,31.805157593123205,-0.5273725626502856,0.5697673197608388,1.1294596382732225,98.34912425931496,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V26_inside_lift,long,beartrap inside lift,5m,597,1359,446,913,32.818248712288444,-0.5103827331531141,0.5256172187720676,1.3836061999796478,98.11307275400677,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L09_V04_prevhigh_drive,long,beartrap prevhigh drive,5m,597,562,157,405,27.935943060498218,-0.08444992558209741,0.3117231730945136,2.064257675401826,97.85303566308679,121.53,False,baseline_fail
8V3_LONG100_REVIEWED,8V3_L07_V20_quality_tiebreak,long,wick reclaim quality tiebreak,5m,597,1882,655,1227,34.80340063761955,3.332195059941978,8.71171657339218,5.332493997303267,97.82201196108888,121.53,False,mdd_fail
8V3_LONG100_REVIEWED,8V3_L09_V10_ultraselective,long,beartrap ultraselective,5m,597,311,90,221,28.938906752411576,-0.7516970459506722,0.6985563212040802,1.5168104541329885,97.74289431929272,121.53,False,baseline_fail
