atr_pct_max,atr_pct_min,atr_stop_mult,close_position_max,close_position_min,dd_brake_freeze_steps,dd_brake_trigger_pct,fail_fast_bars,fail_fast_min_progress_r,full_active_months,full_avg_month_pnl,full_final_asset,full_final_return_pct,full_losses,full_max_conc,full_max_conc_unique_symbols,full_max_drawdown_pct,full_max_month_pnl,full_max_return_pct,full_median_month_pnl,full_min_month_pnl,full_negative_months,full_official_cd_value,full_peak_asset,full_positive_month_ratio_pct,full_positive_months,full_profit_factor,full_same_bar_trades,full_trades,full_win_rate_pct,full_wins,preq4_active_months,preq4_avg_month_pnl,preq4_final_asset,preq4_final_return_pct,preq4_losses,preq4_max_conc,preq4_max_conc_unique_symbols,preq4_max_drawdown_pct,preq4_max_month_pnl,preq4_max_return_pct,preq4_median_month_pnl,preq4_min_month_pnl,preq4_negative_months,preq4_official_cd_value,preq4_peak_asset,preq4_positive_month_ratio_pct,preq4_positive_months,preq4_profit_factor,preq4_same_bar_trades,preq4_trades,preq4_win_rate_pct,preq4_wins,q4_delta_return_pct,q4_share_of_full_return_pct,range20_pct_max,require_ema_reject,require_upper_sweep,ret10_ceil,ret20_ceil,ret3_ceil,ret5_ceil,rr_mult,score_dev_cap,score_dev_weight,score_min_short,score_rsi_cap,score_rsi_weight,score_wick_cap,score_wick_weight,short_dev,short_rsi_min,short_wick_mult,strategy,tag,time_reduce_bars,time_reduce_to_risk_frac,timeout_bars,upper_body_ratio_max,upper_body_ratio_min
999.0,0.0,2.56,999.0,-999.0,4,0.035,12,0.1,75,255.47840803954261,19260.880602965695,19160.880602965695,96880,325,325,5.657185952128341,5616.324759527994,19160.880602965695,12.786855374535051,-0.4841294357523225,6,18171.256771238506,19260.880602965695,92.0,69,1.998399498007411,42424,104805,7.56166213444015,7925,72,78.2150411625722,5731.482963705199,5631.482963705199,82332,325,325,5.657185952128341,1451.2416141777803,5631.528815935726,10.019936809442385,-0.4841294357523225,6,5407.242314633839,5731.528815935726,91.66666666666666,66,1.9381668354508443,33653,88940,7.42972790645379,6608,13529.397639260496,70.6094772970217,999.0,False,False,999.0,999.0,999.0,999.0,5.05,2.0,1.3,2.35,2.0,0.8,2.5,0.7,0.032,76.0,1.3,RETEST_SMX2V2_C08_EX20_02_stop256_rr505,gate_retest_ex20_02_stop256_rr505,3,0.0,320,999.0,0.0
999.0,0.0,2.55,999.0,-999.0,4,0.035,12,0.1,75,251.10939982786172,18933.20498708963,18833.20498708963,96922,325,325,5.6611608081049365,5506.854265036465,18833.20498708963,12.786516214587039,-0.5067403558053343,6,17861.36580664234,18933.20498708963,92.0,69,1.9901707403597229,42459,104849,7.56039637955536,7927,72,77.09775109462888,5651.038078813279,5551.038078813279,82366,325,325,5.6611608081049365,1420.1552511736372,5551.083287479579,10.003997163168776,-0.5067403558053343,6,5331.123725844415,5651.083287479579,91.66666666666666,66,1.9299984482965622,33683,88976,7.4289696097824125,6610,13282.166908276351,70.52526066265101,999.0,False,False,999.0,999.0,999.0,999.0,5.075,2.0,1.3,2.35,2.0,0.8,2.5,0.7,0.032,76.0,1.3,SMX2V2_C08_EX20_02_N01_stop255_rr5075,narrow_stop255_rr5075,3,0.0,320,999.0,0.0
