experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover
official_top200_reference,89650,1220.699950119489,11.20699950119489,1237.1430559323053,11.371430559323052,0.3774010039040714,1.2199649287119587,-0.3603441140922301,271,271,7703,0
uncapped_reference,90232,1182.0185630569651,10.820185630569652,1197.9406217931592,10.979406217931592,0.37802553417856194,1.2172141684219273,-0.4071895405660141,386,386,7703,0
score_l15_s17,89915,1185.1330476772062,10.85133047677206,1202.3541055103847,11.023541055103847,0.3781015403436579,1.2181282250079226,-0.40681879437169954,386,386,7703,0
score_l16_s18,89406,1188.0037284844182,10.880037284844182,1205.4531891078423,11.054531891078422,0.3781625394268841,1.219517088090834,-0.40795654581347396,386,386,7703,0
score_l17_s19,88343,1184.697407945251,10.84697407945251,1204.094621264159,11.040946212641591,0.3780831531643707,1.2218102593983737,-0.4097685837212267,386,386,7703,0
score_l16_s20_shortheavy,87564,1189.065698920805,10.89065698920805,1214.0601051163587,11.140601051163587,0.37835183408706774,1.2242423674675684,-0.41068848147752834,386,386,7703,0
asym_guard_score_l16_s18,80734,1118.6055842103574,10.186055842103574,1138.2852664170255,10.382852664170255,0.37770951519805784,1.2354489315175592,-0.3972466230037728,379,379,7131,0
asym_guard_score_l16_s20_shortheavy,78993,1127.1190173694988,10.271190173694988,1152.217288118044,10.52217288118044,0.3780967933867558,1.2416775152307686,-0.39532973809666583,379,379,7131,0
score_l16_s18_failfast,89417,1166.2446523693843,10.662446523693843,1184.562122232456,10.84562122232456,0.3778587964257356,1.2170892361284822,-0.40898671121454366,386,386,7703,0
asym_guard_score_l16_s18_failfast,80742,1095.3256432759676,9.953256432759677,1115.6939675987842,10.156939675987841,0.3773996185380595,1.2325300750551393,-0.3984452364680803,379,379,7131,0
