atr_pct_max,atr_pct_min,atr_stop_mult,close_position_max,close_position_min,dd_brake_freeze_steps,dd_brake_trigger_pct,fail_fast_bars,fail_fast_min_progress_r,full_active_months,full_avg_month_pnl,full_final_asset,full_final_return_pct,full_losses,full_max_conc,full_max_conc_unique_symbols,full_max_drawdown_pct,full_max_month_pnl,full_max_return_pct,full_median_month_pnl,full_min_month_pnl,full_negative_months,full_official_cd_value,full_peak_asset,full_positive_month_ratio_pct,full_positive_months,full_profit_factor,full_same_bar_trades,full_trades,full_win_rate_pct,full_wins,preq4_active_months,preq4_avg_month_pnl,preq4_final_asset,preq4_final_return_pct,preq4_losses,preq4_max_conc,preq4_max_conc_unique_symbols,preq4_max_drawdown_pct,preq4_max_month_pnl,preq4_max_return_pct,preq4_median_month_pnl,preq4_min_month_pnl,preq4_negative_months,preq4_official_cd_value,preq4_peak_asset,preq4_positive_month_ratio_pct,preq4_positive_months,preq4_profit_factor,preq4_same_bar_trades,preq4_trades,preq4_win_rate_pct,preq4_wins,q4_delta_return_pct,q4_share_of_full_return_pct,range20_pct_max,require_ema_reject,require_upper_sweep,ret10_ceil,ret20_ceil,ret3_ceil,ret5_ceil,rr_mult,score_dev_cap,score_dev_weight,score_min_short,score_rsi_cap,score_rsi_weight,score_wick_cap,score_wick_weight,short_dev,short_rsi_min,short_wick_mult,strategy,tag,time_reduce_bars,time_reduce_to_risk_frac,timeout_bars,upper_body_ratio_max,upper_body_ratio_min
999.0,0.0,2.53,999.0,-999.0,4,0.035,12,0.1,75,238.2164664671901,17966.234985039257,17866.234985039257,97004,325,325,5.670488980583787,5214.446488162774,17866.234985039257,12.241265128083796,-0.5695705086832277,6,16947.461609986818,17966.234985039257,92.0,69,1.9735331066098394,42490,104963,7.582671989177138,7959,72,73.52981732772582,5394.146847596259,5294.146847596259,82436,325,325,5.670488980583787,1336.0409657562468,5294.190001116268,9.944421807728517,-0.5695705086832277,6,5088.272345006806,5394.190001116268,91.66666666666666,66,1.9128216233050397,33712,89070,7.44807454810823,6634,12572.088137442997,70.36786512642732,999.0,False,False,999.0,999.0,999.0,999.0,5.025,2.0,1.3,2.35,2.0,0.8,2.5,0.7,0.032,76.0,1.3,RETEST_smx2v2_combo08_stop253_rr5025_t320,top1_exact_gate_retest,3,0.0,320,999.0,0.0
