event,count,avg_r3_pct,avg_r5_pct,hit02_3_pct,lose02_3_pct,hit03_3_pct,lose03_3_pct,hit02_5_pct,lose02_5_pct,hit03_5_pct,lose03_5_pct,edge03_3,edge03_5
VOLREV_L,22320,0.009635240051355637,0.00861733657217632,55.21057347670251,55.165770609319,41.0573476702509,41.76075268817204,62.85394265232975,62.37455197132616,49.38172043010753,49.663978494623656,-0.703405017921142,-0.2822580645161281
SWP4_L,382694,0.005269837993055437,0.007538967922773898,49.69165965497238,49.34072653347061,34.90987577542371,35.43875785875922,58.85955881200123,58.07093918378652,44.58183300495958,44.69968173005064,-0.5288820833355103,-0.11784872509106492
CC4_L,188557,0.003045809434055396,0.0029516615599605896,49.668270072179766,49.437040258383405,35.077456684185684,35.4540006470192,58.6162274537673,58.27521651277863,44.42635383464947,44.83843081932784,-0.3765439628335159,-0.4120769846783716
SWP4_S,384398,0.0028815932094313082,0.004516618967452684,49.417530788401606,48.03276812054173,34.34435142742679,33.783474419742035,58.82756934219221,56.99639436209345,44.22395537958054,43.11624930410668,0.560877007684752,1.1077060754738568
DPROBE_L,109249,0.0028312346502643755,0.004751708006106666,50.914882516087104,50.83616326007561,36.16966745691036,36.761892557368945,59.89345440232863,59.414731484956384,45.86312002855861,46.113007899385806,-0.5922251004585846,-0.24988787082719455
SHRK_L,29382,0.002828532907075506,0.00024249915948966228,48.45143285004425,48.693077394323055,33.89149819617453,34.31692873187666,57.41270165407393,57.409298209788304,43.11483221019672,43.90102784017426,-0.42543053570212663,-0.7861956299775414
NR2_L,23764,0.0017815111305753714,0.012709626212779691,56.25315603433766,54.08601245581552,41.070526847332104,41.12523144251809,64.74078437973405,61.72361555293722,50.49234135667396,49.60865174213095,-0.05470459518598858,0.8836896145430089
EXPR_L,47216,0.0015742999655592488,0.00041926145263855834,50.04871230091494,51.92731277533039,36.11275838698746,37.99347678752965,58.43781768891901,59.979667909183334,44.6501186038631,46.49059640799729,-1.880718400542193,-1.8404778041341885
