duration_threshold,failure_horizon,first_break_dir,events,up_break_rate_pct,down_break_rate_pct,avg_first_break_bars,med_first_break_bars,avg_box_width_pct,med_box_width_pct,avg_breakbar_close_slip_pct,reentry_rate_pct,avg_reentry_bars,med_reentry_bars,opposite_touch_rate_pct,avg_opposite_touch_bars,mid_back_rate_pct,avg_dir_ret_pct,med_dir_ret_pct,dir_win_rate_pct,avg_dir_mfe_pct,avg_dir_mae_pct,avg_max_favorable_r,med_max_favorable_r,avg_max_adverse_r,med_max_adverse_r,p75_max_favorable_r,p90_max_favorable_r,p75_max_adverse_r,p90_max_adverse_r
10,3,down,9529,0.0,100.0,3.259628502466156,2.0,0.8293622431323668,0.721460680392938,0.03873468184052231,62.2415783398048,1.3889731917046029,1.0,9.833140938188688,2.1707577374599785,22.814566061496485,0.041212025434347536,0.011863803535416828,50.739846783503,0.41813343513832196,-0.3112690294883652,0.655764274458243,0.4049586776859424,0.3602046807312478,0.31793478260870334,0.7777777777777558,1.2824421197050166,0.6236559139784914,0.9866891891891763
10,3,up,9789,100.0,0.0,3.0300337113086115,2.0,0.8278008511040195,0.7199910001125076,0.04361979165771288,62.96863826744305,1.4020116807268008,1.0,9.806926141587496,2.1395833333333334,23.271018490141994,0.04073265503524402,0.0032531962653292723,50.199203187250994,0.41924901829241235,-0.31458165504481933,0.7232505477674798,0.39473684210524623,0.30195100879812964,0.33333333333331405,0.7688679245282981,1.2824759376037318,0.6415094339622673,0.9823319360347831
10,6,down,9529,0.0,100.0,3.259628502466156,2.0,0.8293622431323668,0.721460680392938,0.03873468184052231,72.06422499737643,1.853502257171982,1.0,21.145975443383357,3.648138957816377,36.88739636897891,0.03682309045173795,0.011222123225707037,50.38304124252283,0.5828177840798839,-0.47545226535544777,0.9045526406872276,0.5631067961165045,0.5809723603970774,0.4770833333333335,1.0571428571428834,1.7038720538721457,0.8999999999999689,1.4260348583877764
10,6,up,9789,100.0,0.0,3.0300337113086115,2.0,0.8278008511040195,0.7199910001125076,0.04361979165771288,72.99009091837777,1.8720783764870539,1.0,20.95208907957912,3.6392003900536323,37.15394830932679,0.02946749663244231,0.0,48.98355296761671,0.5769901103266232,-0.4725157127460619,0.956949100882886,0.5555555555555556,0.5127330512404912,0.4970760233918197,1.0317460317460103,1.6875999999998925,0.8921568627450982,1.4021689650555647
10,12,down,9529,0.0,100.0,3.259628502466156,2.0,0.8293622431323668,0.721460680392938,0.03873468184052231,80.56459229719802,2.6180799791585256,1.0,36.6880050372547,6.006864988558353,51.78927484520936,0.05139344156128377,0.02695563103132237,51.26456081435617,0.8478630036546038,-0.7262694743165095,1.2387376280775668,0.8333333333333526,0.9246819868332634,0.714285714285737,1.4687500000000207,2.39322574217972,1.3333333333333488,2.100512820512827
10,12,up,9789,100.0,0.0,3.0300337113086115,2.0,0.8278008511040195,0.7199910001125076,0.04361979165771288,81.03994279293084,2.5874196394806503,1.0,37.082439472877724,6.0804407713498625,53.26386760649709,-0.00188975832375212,-0.024795437639468787,48.05393809377873,0.8251059983059524,-0.7320421185889584,1.2897341311888673,0.782786885245898,0.879332458665499,0.7368421052631556,1.4400000000000137,2.3577442900871013,1.3181818181817824,2.1022288590232923
10,36,down,9529,0.0,100.0,3.259628502466156,2.0,0.8293622431323668,0.721460680392938,0.03873468184052231,89.74708783712877,4.492165575304022,2.0,62.22058977857068,12.630123123629618,72.78833035995382,0.10096097411730252,0.037173185742012116,51.243572253122046,1.6262892201244392,-1.437582376186297,2.1938432644048587,1.5217391304348047,1.9515143299039446,1.4,2.7142857142857144,4.349999999999989,2.5352112676056695,4.054789272030656
10,36,up,9789,100.0,0.0,3.0300337113086115,2.0,0.8278008511040195,0.7199910001125076,0.04361979165771288,90.44846256001634,4.591484074994352,2.0,64.77679027479824,12.938968616937391,74.81867402186127,-0.014422753064450523,-0.07131214343928383,47.10389212381244,1.5668800168449875,-1.4503362060516327,2.3215072602287927,1.4632034632034816,1.9002971710503596,1.4642857142857104,2.6858789625359996,4.499999999999974,2.5789473684210495,4.067286821705495
10,72,down,9529,0.0,100.0,3.259628502466156,2.0,0.8293622431323668,0.721460680392938,0.03873468184052231,92.89537202224788,6.055580659737912,2.0,73.79578129919194,18.61703640500569,81.07881204743414,0.19132144232877232,0.10141130736078807,52.3559659985308,2.4649005099928387,-2.150628937328394,3.342776720887579,2.234782608695645,3.025539534517142,2.0663390663391783,4.00000000000019,6.409625668449182,3.788888888888922,6.239084326775418
10,72,up,9789,100.0,0.0,3.0300337113086115,2.0,0.8278008511040195,0.7199910001125076,0.04361979165771288,93.71743794054551,6.223130586439939,2.0,77.39299213402799,19.294350580781416,83.94115844315047,-0.051270989129819394,-0.16522856618322868,45.53069772193278,2.3739143241695784,-2.2429654030796073,3.442136274694438,2.0909090909090806,3.059405354450992,2.280000000000002,3.9411764705883274,6.674533339349903,3.9615384615384825,6.185303617571007
20,3,down,560,0.0,100.0,5.708928571428571,3.0,1.3734810206657535,1.1669843434827576,0.05830769293822798,60.71428571428571,1.3852941176470588,1.0,3.392857142857143,2.3684210526315788,10.0,0.07687930107742177,0.03785349176417263,54.285714285714285,0.5214188863855915,-0.3479087981576691,0.5302625226596563,0.3076923076923058,0.18043794125768328,0.23614600781686368,0.5847763347763362,0.9557725138711011,0.40418605763101306,0.657495285983647
20,3,up,492,100.0,0.0,4.522357723577236,3.0,1.3734276267265801,1.1909130968569714,0.05236246817266524,63.41463414634146,1.3782051282051282,1.0,4.0650406504065035,2.3,14.634146341463413,0.0904222388314701,0.06484413326853788,54.0650406504065,0.5464341220390379,-0.37499001666629267,0.5738487326563128,0.32066233419388424,0.30021056579111444,0.26320146612740236,0.592929292929285,1.0319308087891408,0.4860540700251156,0.7500000000000321
20,6,down,560,0.0,100.0,5.708928571428571,3.0,1.3734810206657535,1.1669843434827576,0.05830769293822798,71.42857142857143,1.91,1.0,8.75,4.020408163265306,23.214285714285715,0.05576364312214433,0.006770162903824151,50.357142857142854,0.7325164380798087,-0.5443252869166108,1.2226310189016254,0.44155405405406056,0.32993373362597456,0.3347450980392215,0.8183573936792831,1.2988154465766384,0.6279956427015245,0.9504022988505737
20,6,up,492,100.0,0.0,4.522357723577236,3.0,1.3734276267265801,1.1909130968569714,0.05236246817266524,73.78048780487805,1.859504132231405,1.0,13.617886178861788,4.313432835820896,28.455284552845526,0.07702225508062806,0.002678165292391288,50.609756097560975,0.7774149422847624,-0.5754067810039961,0.7476137257248928,0.45525644704570434,0.45692020795198146,0.35448717948718833,0.8777056277056147,1.333829201101932,0.684824561403508,1.0829368334700558
20,12,down,560,0.0,100.0,5.708928571428571,3.0,1.3734810206657535,1.1669843434827576,0.05830769293822798,80.71428571428572,2.7920353982300883,1.0,20.535714285714285,7.121739130434783,40.0,0.029077661167970854,0.0,49.107142857142854,1.024667073227518,-0.8470236847253679,1.4766081698466402,0.6183473389355769,0.5618602073828493,0.5120919192266666,1.0878087429811707,1.7519230769230698,0.8894927536231966,1.4194361615614255
20,12,up,492,100.0,0.0,4.522357723577236,3.0,1.3734276267265801,1.1909130968569714,0.05236246817266524,81.70731707317073,2.574626865671642,1.0,30.081300813008134,7.114864864864865,46.54471544715447,-0.011013289830159203,-0.1100979457797191,45.52845528455284,1.0692522598648073,-0.906581813026559,0.9793529934499446,0.5960397316821506,0.7405932954773102,0.5934661076170522,1.1307114481762415,1.7491007194244916,1.0652107326635565,1.598849709003774
20,36,down,560,0.0,100.0,5.708928571428571,3.0,1.3734810206657535,1.1669843434827576,0.05830769293822798,91.25,4.9060665362035225,2.0,50.71428571428571,16.704225352112676,69.82142857142857,-0.023829104149599763,-0.00993640699523124,48.92857142857142,1.9047339147254994,-1.8027181579131206,2.1187257665346486,1.048199767711957,1.396524056863899,1.0,1.9504879879879824,3.306456456456466,1.802396616541353,3.0956169109744316
20,36,up,492,100.0,0.0,4.522357723577236,3.0,1.3734276267265801,1.1909130968569714,0.05236246817266524,88.8211382113821,3.9496567505720823,1.0,58.536585365853654,14.020833333333334,70.9349593495935,-0.21312534491978263,-0.24890831132264868,43.292682926829265,1.954901242217767,-1.8878191465751892,1.7958254890046135,1.1126849894291817,1.541380757925541,1.187526690391461,2.0209055154977094,3.4312519130701,2.0558287742986874,3.654531298660838
20,72,down,560,0.0,100.0,5.708928571428571,3.0,1.3734810206657535,1.1669843434827576,0.05830769293822798,93.57142857142857,6.143129770992366,2.0,65.17857142857143,23.93972602739726,77.85714285714286,0.24766721587501947,0.03689496461086739,51.24999999999999,2.987490635915112,-2.5585932200258217,3.6872494548289847,1.570329301075284,2.1138268781502014,1.5370879120879208,2.995714285714281,5.053213114754097,2.7685353535353507,4.495620279302268
20,72,up,492,100.0,0.0,4.522357723577236,3.0,1.3734276267265801,1.1909130968569714,0.05236246817266524,92.6829268292683,5.776315789473684,2.0,74.39024390243902,21.89071038251366,80.6910569105691,-0.28807060121827793,-0.5435119254560306,40.65040650406504,3.0306109017418317,-2.9479598367124322,2.6301935217178793,1.5280646609788968,2.4603724930549578,1.9562788153473423,2.96304237480964,5.401141571710875,3.5224728629579216,5.031493796526068
40,3,down,8,0.0,100.0,5.625,5.5,2.2324501889249837,2.1311970929421498,0.16141731289311817,62.5,1.2,1.0,0.0,,25.0,-0.14182196074790931,-0.122636772050011,37.5,0.5083716586757298,-0.5742293522909392,0.21405855744997698,0.18506138033913133,0.2516292366035504,0.2045190162722889,0.2990250423894608,0.4485908018024475,0.4805173894375227,0.6402405606615397
40,3,up,11,100.0,0.0,7.7272727272727275,5.0,2.3931510278669306,2.0891776170087084,0.12979656136559362,45.45454545454545,1.6,1.0,0.0,,0.0,0.2749311195194544,0.14187080298875276,63.63636363636363,0.8823245608436259,-0.3482712300857091,0.37521639015120284,0.2558139534883844,0.15312286352579843,0.06410256410256286,0.4672842401500934,0.706349206349212,0.30787037037037357,0.4174757281553379
40,6,down,8,0.0,100.0,5.625,5.5,2.2324501889249837,2.1311970929421498,0.16141731289311817,87.5,2.4285714285714284,1.0,0.0,,37.5,-0.1699286587159593,-0.16159354663515813,25.0,0.665237407556768,-0.737111321708013,0.28010511452877096,0.3039324377200991,0.3470787037400927,0.22735701870834418,0.3870070500110178,0.5136306135357375,0.6502340131435347,0.8401915184678539
40,6,up,11,100.0,0.0,7.7272727272727275,5.0,2.3931510278669306,2.0891776170087084,0.12979656136559362,63.63636363636363,2.5714285714285716,2.0,0.0,,9.090909090909092,-0.0053426303437258,0.05317027781470696,54.54545454545454,0.8933794617951719,-0.5426515366731675,0.38182717546838313,0.2558139534883844,0.2561780255711428,0.24074074074074062,0.4672842401500934,0.7169312169312259,0.4506435042027444,0.5330330330330328
40,12,down,8,0.0,100.0,5.625,5.5,2.2324501889249837,2.1311970929421498,0.16141731289311817,87.5,2.4285714285714284,1.0,12.5,10.0,62.5,-0.2807541920951673,-0.3391419576905197,37.5,0.915543804023615,-1.191630432291531,0.3762460509290403,0.3039324377200991,0.6204618794926351,0.7236078682103106,0.5304031725049592,0.726375711574953,0.9264705882352899,0.9747880526933557
40,12,up,11,100.0,0.0,7.7272727272727275,5.0,2.3931510278669306,2.0891776170087084,0.12979656136559362,81.81818181818183,3.7777777777777777,3.0,0.0,,18.181818181818183,-0.006450953049767657,-0.0662690523525411,45.45454545454545,1.0757443817345569,-0.838048839748562,0.5170204705453971,0.3461538461538486,0.3540943266009342,0.3281249999999983,0.6883872112530669,1.1627906976744227,0.5191620191620199,0.7499999999999957
40,36,down,8,0.0,100.0,5.625,5.5,2.2324501889249837,2.1311970929421498,0.16141731289311817,100.0,5.25,1.5,62.5,19.8,87.5,-0.5734070553464934,-0.4102538209545259,25.0,1.3001455868400265,-3.029160454828106,0.5519654063658808,0.5300727032385995,1.5803323529546436,1.056019303508542,0.7157905022474098,0.7841185296324092,1.5031990310528396,3.1603783047932903
40,36,up,11,100.0,0.0,7.7272727272727275,5.0,2.3931510278669306,2.0891776170087084,0.12979656136559362,81.81818181818183,3.7777777777777777,3.0,27.27272727272727,29.333333333333332,81.81818181818183,-0.5860721046709417,-1.1278233928772141,36.36363636363637,1.7112239059573364,-1.6440024536540476,0.8522339285756473,0.5884146341463382,0.7356439496891078,0.7499999999999957,1.3052563646074307,1.9476744186046695,0.9938150719706719,1.144876325088339
40,72,down,8,0.0,100.0,5.625,5.5,2.2324501889249837,2.1311970929421498,0.16141731289311817,100.0,5.25,1.5,87.5,26.142857142857142,100.0,-1.9566025895425168,-0.14904303132134977,50.0,2.1526157281184926,-6.575609248431209,0.9043604139609911,0.741522107734448,3.4002264945939418,2.2517953066807794,1.0527039848197386,1.6718975962478002,3.4360956061256562,7.101188488298559
40,72,up,11,100.0,0.0,7.7272727272727275,5.0,2.3931510278669306,2.0891776170087084,0.12979656136559362,100.0,12.0,4.0,54.54545454545454,36.0,81.81818181818183,-0.1686087177017105,-0.24271844660194164,36.36363636363637,3.419877106184557,-2.9359258092996314,1.5205713894673034,0.7883597883597957,1.268662740899182,1.01923076923077,2.0436046511628017,2.8124999999999534,1.5139962455830338,2.4563106796116605
