experiment,trades,final_asset,final_return,peak_asset,peak_growth,win_rate,pf,mdd,max_conc
baseline,138305,9.330415270925485,8.330415270925485,11.084421175522179,10.084421175522179,0.38667437908969304,1.1277691591709835,-0.6187321252142606,419
long_strict_light,92726,8.474157565623006,7.474157565623006,8.869322945973485,7.869322945973485,0.38324741712141147,1.171074585575086,-0.5436992594190242,389
tp_min_0045,138304,9.330205951818462,8.330205951818462,11.084172506939376,10.084172506939376,0.3866699444701527,1.1277678827066575,-0.618732125214261,419
tp_min_006,138304,9.330205951818462,8.330205951818462,11.084172506939376,10.084172506939376,0.3866699444701527,1.1277678827066575,-0.618732125214261,419
cooldown_6bars,112418,1.806377092628872,0.806377092628872,2.433976724485729,1.433976724485729,0.3880250493693181,1.0430033227886244,-0.5871983483562404,417
timeout_30bars,138333,8.934692805020068,7.9346928050200685,10.646225310698275,9.646225310698275,0.3938684189600457,1.1275694590179717,-0.6145669032110717,419
short_stricter,123174,7.98985229856215,6.98985229856215,9.734396556930067,8.734396556930067,0.389091853800315,1.1336135220722627,-0.6134255737006085,419
