run_label,strategy,family,tag,side,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,position_fraction,fee_per_side,cost_pct_round_trip,name,stop_atr,rr,hold,cooldown,atrp_min,atrp_max,range20_min,range20_max,range60_max,volr_min,volr_max,body_atr_min,body_atr_max,close_pos_min,upper_wick_max,ret3_min,ret5_min,ret10_min,ret20_min,ret60_min,ema20_pos_min,ema50_pos_min,ema_stack_required,compression_lookback,compression_ratio_max,expansion_body_min,expansion_vol_min,rs_rank_min,breadth_rank_min,no_flush_ret5_floor,no_overheat_ret20_max,no_overheat_rsi_max,fail_bars,fail_pnl,trail_r,trail_atr,verdict,note
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_063_CP57_RR380_CD24,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,26721,6173,20548,23.101680326335092,-23.937290422674472,0.0,94.44889083237152,5.551109167628487,597,0,0.01,0.0004,0.08,NLP_FBR_063_CP57_RR380_CD24,1.1,3.8,34,24,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.58,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_064_CP64_RR240_CD10,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,26874,7729,19145,28.76013991218278,-23.427516448248255,0.0,93.56808861587297,6.431911384127032,597,0,0.01,0.0004,0.08,NLP_FBR_064_CP64_RR240_CD10,1.1,2.4,34,10,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_065_CP64_RR240_CD16,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,26302,7551,18751,28.708843433959398,-23.772913471102463,0.0,93.1503855582846,6.849614441715401,597,0,0.01,0.0004,0.08,NLP_FBR_065_CP64_RR240_CD16,1.1,2.4,34,16,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_066_CP64_RR240_CD24,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,25670,7368,18302,28.70276587456175,-23.06127516631915,0.0,92.6231851299009,7.376814870099091,597,0,0.01,0.0004,0.08,NLP_FBR_066_CP64_RR240_CD24,1.1,2.4,34,24,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_067_CP64_RR300_CD10,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,26798,6819,19979,25.445928800656763,-23.688044774055626,0.0,94.1649826111288,5.835017388871188,597,0,0.01,0.0004,0.08,NLP_FBR_067_CP64_RR300_CD10,1.1,3.0,34,10,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_068_CP64_RR300_CD16,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,26218,6661,19557,25.406209474406893,-24.03264189345148,0.0,93.76721760227394,6.232782397726055,597,0,0.01,0.0004,0.08,NLP_FBR_068_CP64_RR300_CD16,1.1,3.0,34,16,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_069_CP64_RR300_CD24,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,25564,6488,19076,25.37943983727116,-23.779036411536893,0.0,93.25990378804153,6.740096211958468,597,0,0.01,0.0004,0.08,NLP_FBR_069_CP64_RR300_CD24,1.1,3.0,34,24,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_070_CP64_RR380_CD10,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,26709,6150,20559,23.025946310232506,-25.12300839110625,0.0,94.54700036984494,5.452999630155064,597,0,0.01,0.0004,0.08,NLP_FBR_070_CP64_RR380_CD10,1.1,3.8,34,10,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_071_CP64_RR380_CD16,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,26141,6012,20129,22.99835507440419,-25.16795488997169,0.0,94.17331016805042,5.826689831949583,597,0,0.01,0.0004,0.08,NLP_FBR_071_CP64_RR380_CD16,1.1,3.8,34,16,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_072_CP64_RR380_CD24,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,25417,5852,19565,23.02396034150372,-24.09707620966165,0.0,93.61326238454083,6.38673761545917,597,0,0.01,0.0004,0.08,NLP_FBR_072_CP64_RR380_CD24,1.1,3.8,34,24,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.64,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_073_CP70_RR240_CD10,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,24887,7139,17748,28.685659179491303,-22.948751022869352,0.0,92.11909451796286,7.880905482037138,597,0,0.01,0.0004,0.08,NLP_FBR_073_CP70_RR240_CD10,1.1,2.4,34,10,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_074_CP70_RR240_CD16,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,24408,6998,17410,28.670927564732875,-22.953194252384556,0.0,91.68293621418361,8.317063785816392,597,0,0.01,0.0004,0.08,NLP_FBR_074_CP70_RR240_CD16,1.1,2.4,34,16,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_075_CP70_RR240_CD24,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,23859,6839,17020,28.66423571817763,-22.239445859460382,0.0,91.1260547206322,8.8739452793678,597,0,0.01,0.0004,0.08,NLP_FBR_075_CP70_RR240_CD24,1.1,2.4,34,24,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_076_CP70_RR300_CD10,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,24818,6328,18490,25.497622693206544,-22.358522255146795,0.0,92.77024556347968,7.229754436520319,597,0,0.01,0.0004,0.08,NLP_FBR_076_CP70_RR300_CD10,1.1,3.0,34,10,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_077_CP70_RR300_CD16,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,24337,6201,18136,25.479722233636025,-22.565255757277768,0.0,92.36163552566454,7.638364474335457,597,0,0.01,0.0004,0.08,NLP_FBR_077_CP70_RR300_CD16,1.1,3.0,34,16,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_078_CP70_RR300_CD24,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,23763,6048,17715,25.45133190253756,-22.324174785897497,0.0,91.81599996063764,8.18400003936236,597,0,0.01,0.0004,0.08,NLP_FBR_078_CP70_RR300_CD24,1.1,3.0,34,24,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_079_CP70_RR380_CD10,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,24742,5709,19033,23.07412496968717,-23.470861060045035,0.0,93.21757660724973,6.782423392750269,597,0,0.01,0.0004,0.08,NLP_FBR_079_CP70_RR380_CD10,1.1,3.8,34,10,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_080_CP70_RR380_CD16,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,24264,5597,18667,23.067095285196178,-23.30502214174586,0.0,92.82828988736873,7.171710112631269,597,0,0.01,0.0004,0.08,NLP_FBR_080_CP70_RR380_CD16,1.1,3.8,34,16,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_FBR_081_CP70_RR380_CD24,failed_breakdown_reclaim,failed_breakdown_reclaim_proxy,long,23640,5458,18182,23.087986463620982,-22.411177483476607,0.0,92.23453351047112,7.765466489528872,597,0,0.01,0.0004,0.08,NLP_FBR_081_CP70_RR380_CD24,1.1,3.8,34,24,0.0012,0.075,0.004,0.16,0.26,0.45,3.0,0.04,1.6,0.7,0.62,-0.02,-0.1,-0.14,-0.03,0.05,0.965,0.95,False,60,0.85,0.2,0.9,0.62,0.6,-0.06,0.36,80.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_082_R2060_RR200_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,89861,28734,61127,31.97605190238257,-63.10986910342071,0.0,99.33337802281204,0.6666219771879534,597,0,0.01,0.0004,0.08,NLP_TLRA_082_R2060_RR200_S85,0.85,2.0,28,16,0.001,0.045,0.004,0.06,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_083_R2060_RR200_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,88365,28462,59903,32.20958524302608,-63.46948611368279,0.0,99.64417569263063,0.355824307369379,597,0,0.01,0.0004,0.08,NLP_TLRA_083_R2060_RR200_S100,1.0,2.0,28,16,0.001,0.045,0.004,0.06,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_084_R2060_RR260_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,88723,24040,64683,27.0955671021043,-62.38064797652936,0.0,99.49792824660507,0.5020717533949282,597,0,0.01,0.0004,0.08,NLP_TLRA_084_R2060_RR260_S85,0.85,2.6,28,16,0.001,0.045,0.004,0.06,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_085_R2060_RR260_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,87092,24021,63071,27.58117852385983,-63.18466481812942,0.0,99.72799949444143,0.27200050555856725,597,0,0.01,0.0004,0.08,NLP_TLRA_085_R2060_RR260_S100,1.0,2.6,28,16,0.001,0.045,0.004,0.06,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_086_R2060_RR320_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,87822,20923,66899,23.824326478558902,-63.00849764476189,0.0,99.577038573991,0.4229614260089942,597,0,0.01,0.0004,0.08,NLP_TLRA_086_R2060_RR320_S85,0.85,3.2,28,16,0.001,0.045,0.004,0.06,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_087_R2060_RR320_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,86129,21361,64768,24.801170337516982,-64.44410196974798,0.0,99.7647513057956,0.23524869420440409,597,0,0.01,0.0004,0.08,NLP_TLRA_087_R2060_RR320_S100,1.0,3.2,28,16,0.001,0.045,0.004,0.06,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_088_R2090_RR200_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,111126,35923,75203,32.32636826665227,-68.3777060248731,0.0,99.87724244435282,0.12275755564717938,597,0,0.01,0.0004,0.08,NLP_TLRA_088_R2090_RR200_S85,0.85,2.0,28,16,0.001,0.045,0.004,0.09,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_089_R2090_RR200_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,109044,35479,73565,32.53640732181505,-68.0081743663263,0.0,99.94560092255954,0.05439907744047012,597,0,0.01,0.0004,0.08,NLP_TLRA_089_R2090_RR200_S100,1.0,2.0,28,16,0.001,0.045,0.004,0.09,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_090_R2090_RR260_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,109517,30032,79485,27.422226686267887,-67.49228010131436,0.0,99.91507154243635,0.08492845756364886,597,0,0.01,0.0004,0.08,NLP_TLRA_090_R2090_RR260_S85,0.85,2.6,28,16,0.001,0.045,0.004,0.09,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_091_R2090_RR260_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,107293,29882,77411,27.850838358513602,-67.99478508251971,0.0,99.96164835141505,0.03835164858494444,597,0,0.01,0.0004,0.08,NLP_TLRA_091_R2090_RR260_S100,1.0,2.6,28,16,0.001,0.045,0.004,0.09,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_092_R2090_RR320_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,108254,26133,82121,24.140447466144437,-67.91453541339504,0.0,99.9317301019286,0.06826989807140471,597,0,0.01,0.0004,0.08,NLP_TLRA_092_R2090_RR320_S85,0.85,3.2,28,16,0.001,0.045,0.004,0.09,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_093_R2090_RR320_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,105947,26519,79428,25.030439748175976,-69.00633836820668,0.0,99.96783945565791,0.03216054434208582,597,0,0.01,0.0004,0.08,NLP_TLRA_093_R2090_RR320_S100,1.0,3.2,28,16,0.001,0.045,0.004,0.09,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_094_R20120_RR200_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,115499,37335,78164,32.324955194417264,-70.08751425682223,0.0,99.92075959150645,0.07924040849354164,597,0,0.01,0.0004,0.08,NLP_TLRA_094_R20120_RR200_S85,0.85,2.0,28,16,0.001,0.045,0.004,0.12,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_095_R20120_RR200_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,113308,36869,76439,32.538743954531014,-69.50996686537334,0.0,99.96648246351486,0.03351753648513922,597,0,0.01,0.0004,0.08,NLP_TLRA_095_R20120_RR200_S100,1.0,2.0,28,16,0.001,0.045,0.004,0.12,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_096_R20120_RR260_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,113810,31213,82597,27.42553378437747,-69.14599869927993,0.0,99.94623299079812,0.05376700920187716,597,0,0.01,0.0004,0.08,NLP_TLRA_096_R20120_RR260_S85,0.85,2.6,28,16,0.001,0.045,0.004,0.12,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_097_R20120_RR260_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,111472,31040,80432,27.845557628821588,-69.547205642096,0.0,99.97679727694847,0.023202723051529706,597,0,0.01,0.0004,0.08,NLP_TLRA_097_R20120_RR260_S100,1.0,2.6,28,16,0.001,0.045,0.004,0.12,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_098_R20120_RR320_S85,tight_leader_reacceleration,tight_range_leader_reacceleration,long,112485,27156,85329,24.14188558474463,-69.66677034018413,0.0,99.95731624657688,0.042683753423122806,597,0,0.01,0.0004,0.08,NLP_TLRA_098_R20120_RR320_S85,0.85,3.2,28,16,0.001,0.045,0.004,0.12,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
LONG_NEW_EDGE_PULLBACK_RECLAIM_V2_1H,NLP_TLRA_099_R20120_RR320_S100,tight_leader_reacceleration,tight_range_leader_reacceleration,long,110052,27560,82492,25.042707083923965,-70.00415431224233,0.0,99.98065109864652,0.019348901353477554,597,0,0.01,0.0004,0.08,NLP_TLRA_099_R20120_RR320_S100,1.0,3.2,28,16,0.001,0.045,0.004,0.12,0.18,0.45,2.4,0.04,1.1,0.6,0.6,-0.02,-0.05,-0.075,-0.005,0.06,0.99,0.98,True,60,0.85,0.2,0.9,0.7,0.62,-0.06,0.25,74.0,10,-0.6,999.0,2.2,invalid_no_peak,max_return <= 0
