combo,side,trades,wins,losses,win_rate_pct,avg_pnl_decimal,sum_pnl_decimal,same_bar_trades
lx_sm,long,309,110,199,35.59870550161812,-0.0026668271328478045,-0.8240495840499716,61
lx_sm,short,689,121,568,17.561683599419446,0.009320593935538886,6.421889221586293,58
