box_width_bucket,horizon,events,win_rate_pct,mean_return_pct,median_return_pct,p05_return_pct,p25_return_pct,p75_return_pct,p95_return_pct,profit_factor,t_stat,avg_mae_pct,p95_mae_pct,p99_mae_pct,max_mae_pct,avg_mfe_pct,p95_mfe_pct,max_mfe_pct,mfe_mae_ratio,avg_box_width_pct,avg_first_break_bars,avg_break_slip_pct,avg_break_slip_r_box
"(0.196, 1.075]",48,31,38.70967741935484,-0.830005503651031,-0.4555510803897002,-4.710742187881349,-1.9002387089625175,0.33865275811564677,4.137913009632422,0.4384589853957658,-1.5771555627315699,2.4260591563978093,8.027492782518653,9.84098641163677,10.271903323262853,1.9591596415938433,4.8966101208905375,20.115740740740737,0.8075481739294378,0.8030951184816781,7.612903225806452,0.17641281161053407,0.24540683534924884
"(0.196, 1.075]",72,31,12.903225806451612,-1.6883460244877093,-1.2195109598797158,-4.705132652915613,-3.0628764577290104,-0.4848105667048812,2.191450913250197,0.17527856430882982,-3.0581827493095464,3.1558359000623675,8.74568763522879,13.52978030429175,14.926013296161281,2.006778501296132,4.8966101208905375,20.115740740740737,0.6358944396495625,0.8030951184816781,7.612903225806452,0.17641281161053407,0.24540683534924884
"(0.196, 1.075]",96,31,22.58064516129032,-1.6122274386217583,-1.28967741935483,-6.4583529233587145,-3.2184603538807672,-0.17658478828262372,2.1883084088135982,0.23294641214700113,-2.99014469544457,3.8938178568976682,10.33160383554447,13.56560061166072,14.926013296161281,2.0346350141225336,4.8966101208905375,20.115740740740737,0.5225295812227831,0.8030951184816781,7.612903225806452,0.17641281161053407,0.24540683534924884
"(0.196, 1.075]",144,31,32.25806451612903,-0.9689616613907416,-0.7530887983203702,-6.618743004735254,-2.4667813173324804,0.7194791794324608,3.518390999605681,0.44181513584881443,-1.6112654597734464,4.293665983990023,11.635951661631426,14.348209307312896,14.926013296161281,2.375631175207543,5.269453453962482,20.115740740740737,0.553287373555759,0.8030951184816781,7.612903225806452,0.17641281161053407,0.24540683534924884
"(0.196, 1.075]",192,31,41.935483870967744,-0.9172246639320608,-0.5940239132863983,-7.889271748857577,-1.8908537210010645,1.9869038422218575,3.5051371830168243,0.5095655713651212,-1.3359065091323583,5.1205146321558255,12.882188729062952,14.348209307312896,14.926013296161281,2.8393348812099926,6.692951258924685,20.115740740740737,0.5545018587349654,0.8030951184816781,7.612903225806452,0.17641281161053407,0.24540683534924884
"(0.196, 1.075]",288,31,48.38709677419355,-1.2687172292381306,-0.12125412541253672,-11.061528253385578,-3.1874949453056773,2.9999419903605262,4.5157040458332585,0.5070332197736268,-1.3021127874055805,6.6117628330333735,19.45496238081533,22.053728781579842,22.174565730216596,3.7250426311134333,6.692951258924685,20.115740740740737,0.5633962870692447,0.8030951184816781,7.612903225806452,0.17641281161053407,0.24540683534924884
"(1.075, 1.413]",1,31,19.35483870967742,-0.16116479508780795,-0.21742556115437228,-0.6236168635872528,-0.3554321879338176,-0.02323053243827058,0.38193135310767584,0.3369284532911542,-2.159438600415042,0.2924529922338283,0.6451464667527017,0.7910639114356859,0.8390410958904174,0.27715014094806817,0.8018973423846962,2.7004100098967836,0.9476741504032044,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",2,31,22.58064516129032,-0.2418812363073384,-0.1883130246412108,-1.1150411670618516,-0.5912729519795386,-0.03588234435930957,0.7913096129885991,0.31570559506119444,-2.428547182582496,0.482220686931386,1.0915217953184186,1.8004123687116729,2.0583190394511166,0.3495775279502517,0.9883099355909939,2.7004100098967836,0.7249326655287027,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",3,31,22.58064516129032,-0.25547290006142453,-0.2952389151958676,-1.2394863142191879,-0.8125331531401061,-0.08679116906242662,1.1726727547432905,0.4222181431779273,-1.851286326648031,0.5898636920664141,1.5779452080618586,1.9509466168364584,2.0583190394511166,0.4463399592141093,1.955284773613149,2.7004100098967836,0.7566832222720615,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",4,31,29.03225806451613,-0.27147271231498815,-0.3042152466367743,-1.5298940544523543,-0.764382634311723,0.029310663582127597,1.0638794708359451,0.4365008558319799,-1.5297517382738588,0.6579032775697073,1.76619558184717,2.1667171422919194,2.2131734720808347,0.5645134346933613,2.1815589241882973,5.495387083834736,0.8580492816188304,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",6,31,35.483870967741936,-0.22571331746575568,-0.2861383417315648,-1.503519274302631,-0.8333280666375628,0.20565449966646362,0.7909352047346079,0.5046070078382049,-1.268045718133212,0.7427475069020787,2.0137779318123106,2.1770087374891736,2.2131734720808347,0.6014301407742999,2.1815589241882973,5.495387083834736,0.8097370037400751,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",8,31,35.483870967741936,-0.2233021555366878,-0.25447854706955186,-1.4852849562771535,-0.6976416369946201,0.18325745582299238,0.7802332298647019,0.5147486324369684,-1.250670790535934,0.8094255485869689,2.099737420971929,2.5250155064613082,2.6586620926243687,0.6824387274254496,2.1815589241882973,5.495387083834736,0.8431148839035254,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",12,31,38.70967741935484,-0.25388693520522077,-0.19452130096197906,-1.728260409264284,-0.8333200666093377,0.1385234723919783,1.3888084438094026,0.4846166715042993,-1.36697843968173,1.0380850229861682,2.4359177823526017,2.8952013675133355,2.9965753424657504,0.8197642093309421,2.3791787390399133,5.495387083834736,0.7896888898105843,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",16,31,29.03225806451613,-0.32688255329022087,-0.2543983257760712,-2.1979898835885816,-0.7213697630259321,0.2574413865104507,1.671392958323267,0.44583067608402643,-1.5540321117349034,1.219679477050099,2.959198437223928,3.474875754161714,3.679861644888556,0.8892620038260917,2.5822656602421863,5.495387083834736,0.7290948323381232,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",24,31,32.25806451612903,-0.5369291398742109,-0.5763644656703593,-2.689516712381251,-1.742224000148564,0.2365583779496342,2.380342813350265,0.453022261133536,-1.5997647548393004,1.6494223505678502,3.3936564533941107,5.3911605467756045,6.077056110684092,1.188437220506387,4.264967048776673,5.495387083834736,0.720517228408625,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",36,31,45.16129032258064,-0.5287942342478535,-0.3655103497501778,-5.1386558663776265,-1.8003905524350943,0.9069131820512635,2.445229099723338,0.558639707412454,-1.1627143049850879,2.227528911043566,5.597454661796954,6.698767858341714,6.802459646425827,1.6504020834054043,4.614962809281781,8.448415922014615,0.7409116331658359,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",48,31,41.935483870967744,-0.21639141581723867,-0.49567695961995945,-4.507112319799246,-1.990335065342204,1.5714931442296898,4.6256731064793755,0.8319846294810441,-0.38050454739640643,2.4165703333486084,5.597454661796954,8.931665629287144,9.992313604919302,2.1364597614430005,6.137120435075008,8.448415922014615,0.8840875566334283,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",72,31,45.16129032258064,0.10953139445117516,-0.027354566991319308,-7.485290277312499,-1.3433982614993436,2.3695128309435907,5.173118001717718,1.0854583080417126,0.16417292067565842,2.9886460252992486,7.8780343334926695,9.766874381102795,9.992313604919302,2.576502394988685,7.099815982608105,8.448415922014615,0.8620968736940681,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",96,31,54.83870967741935,0.4773768802328454,0.40543689320388393,-5.460206623320158,-1.7079683982236775,2.142183614345056,6.131238192216883,1.4170944187440282,0.7097978796614701,3.199131756101761,8.933531938136877,11.831332905307992,12.036827835517402,2.9969038138414192,7.897956543848133,10.790212595266752,0.9367866165953844,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",144,31,64.51612903225806,1.1086389655697029,1.0775239053850028,-5.982412087415515,-1.6079034203497915,3.346089364607581,8.959653354591502,1.9194153373110074,1.3465834104953747,4.063460773984126,11.694336285168385,12.942243953037268,13.330279431974354,4.193868696683453,10.455247062679074,16.2053750501404,1.032092821846405,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",192,31,61.29032258064516,1.0812418539502313,2.140417005144869,-8.35833520097976,-1.560554212784917,4.268284744515112,8.382424206976443,1.6375346697806774,1.0509982247106455,4.789159352372869,13.287553139903391,17.91351921958065,19.8777648428405,5.1493834044515525,12.179795112155764,18.933012434817496,1.0752165517107306,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.075, 1.413]",288,31,67.74193548387096,1.9113126960311664,1.2739128080151638,-9.12959061296932,-3.424048964617339,7.095960178572328,9.991970617899902,1.8540448730473034,1.260629386125786,5.433752966041959,13.287553139903391,26.592215377904274,32.27590221187426,8.093481937788018,17.137771678874017,63.365029765913306,1.4894828654095869,1.2403369401372804,8.903225806451612,0.22687130799867067,0.1836747309843789
"(1.413, 1.864]",1,31,29.03225806451613,-0.17742942441018245,-0.15521624670929485,-0.7354186472759654,-0.35781882948256327,0.03348781851193011,0.4052952813549424,0.2733345412476815,-2.559905160285574,0.3293715614084464,0.7509064347787158,1.1364466995410742,1.2945298812536445,0.23991157515551484,0.7139152397185473,0.7812500000000007,0.7283918931240265,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",2,31,32.25806451612903,-0.19968527776967096,-0.10987452698665828,-0.9976698907811778,-0.41859082297832473,0.05703960399186511,0.5104132944991416,0.315211111767143,-2.065136444729603,0.46900916460764275,1.1316593646574675,2.051096090802986,2.3943936149503573,0.3553047407287439,0.8816894180725116,1.0780594929127694,0.7575646011650538,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",3,31,35.483870967741936,-0.11093762117606454,-0.13633802816900933,-0.9082628350041502,-0.3820827606054718,0.07848850431553782,0.49246565556997546,0.5272978359641237,-1.261641707065657,0.5184127314475803,1.1785923002878458,2.051096090802986,2.3943936149503573,0.4642823844512587,1.0761391214563907,2.179720055561489,0.8955844567220181,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",4,31,29.03225806451613,-0.21360593449981427,-0.2995170624625803,-0.8477242670825156,-0.510644777563953,0.006473533759194849,0.7580513658649443,0.3291585925606823,-2.3678581682543682,0.6151155739057066,1.2096016873386817,2.051096090802986,2.3943936149503573,0.5260592215354863,1.385582124051714,2.179720055561489,0.8552201307394112,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",6,31,35.483870967741936,-0.21127263942200308,-0.2784949931859939,-1.3559237645593263,-0.6206087219452674,0.17252858605699894,0.9233298022837153,0.4662281317360073,-1.6971878404816767,0.7550058994266035,1.4622102730776239,2.1283368369979145,2.3943936149503573,0.6306454903988633,1.5191509488761996,2.1997542472486358,0.8352855135010377,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",8,31,29.03225806451613,-0.3676158226567716,-0.4888516110700379,-1.6335784078274616,-0.8231556625760874,0.2080977020090487,0.8687137938555608,0.30024000289452024,-2.77355330655091,0.9287167957479455,2.06942234128374,2.328639888876746,2.3943936149503573,0.6859923169797457,1.677280305132,2.1997542472486358,0.738645322363616,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",12,31,25.806451612903224,-0.4078114946032935,-0.4303990656024876,-1.8847742313162137,-0.9121143097584699,0.021618864429282972,1.2052190969884493,0.31976242328109716,-2.455170601956835,1.1614503773332814,2.54513278051646,2.79288179214032,2.8344574404507874,0.7900834826097006,2.0507949916832215,2.1997542472486358,0.6802559093602877,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",16,31,25.806451612903224,-0.4719949293037732,-0.6988860051906471,-2.456717219344849,-1.1667726461729857,0.212361170292072,1.806290393183437,0.389623890408779,-2.0232009400245214,1.3665338239239435,2.8610552741980033,3.448584011989642,3.5003841885084963,1.1155206350308986,3.0249027792746728,6.071813838804128,0.8163139583532069,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",24,31,25.806451612903224,-1.0050489465900236,-1.088820714452005,-3.497093284986036,-2.014135040419487,0.09980714997260359,1.4778300395394641,0.19926175812835834,-3.5348491331844296,2.0285842731251567,4.040181090416386,4.448048524290846,4.567136356159873,1.3700078991321396,4.33246470670827,6.071813838804128,0.6753517304073149,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",36,31,25.806451612903224,-0.7674396341870352,-1.0258311079773494,-3.48520031338162,-1.7230588440234904,-0.06143284367716238,2.7181815266366973,0.37282138018235156,-2.176244352162637,2.3909332706279574,4.535357390254179,4.939649817970648,4.956412083995822,1.8031476969642943,4.416401567680536,6.071813838804128,0.7541606113041849,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",48,31,29.03225806451613,-1.1921602725027969,-1.1506638115631596,-4.556664849917436,-2.2177429151872534,0.1607148587911218,2.5366442986950313,0.28111968673046245,-2.623236708920406,3.0373929508310766,5.729626827512048,7.788088280539508,8.618654073199512,1.943068431993773,4.887131496248397,6.071813838804128,0.6397158561463442,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",72,31,22.58064516129032,-2.308963535211763,-2.0140422253043533,-7.706532375846397,-3.3946031299296426,-0.550717279946538,4.657531523458589,0.229310443822384,-2.565134878267037,4.483456189212322,8.660644186590567,20.452419866791658,24.746162927981107,2.3442072062464914,6.427686166312098,8.022350828178011,0.5228571680675516,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",96,31,25.806451612903224,-3.1383928959069807,-2.5652569502948492,-11.496094486254574,-5.583877156293134,0.9126045135099403,3.869404816672789,0.21325299473502446,-2.772492172048652,6.0151478001143515,13.732991635073047,24.92085572692064,29.39787485242031,2.6773551762993497,7.1077049831352195,8.022350828178011,0.44510214300111656,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",144,31,29.03225806451613,-2.8619786686761057,-1.9980142910868726,-17.05856299036754,-5.482724832869481,0.28963896592710103,7.127034565202694,0.32269903141390843,-2.2384571196174616,7.947453490492031,24.874712879063413,29.029300977249214,29.39787485242031,3.4296409968160666,9.423886555091103,12.039434375622376,0.4315396121435793,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",192,31,35.483870967741936,-2.49682242795603,-1.0009516500383755,-14.915914318880965,-4.136829432883863,0.8601159905581635,6.18157911205114,0.3239077586788146,-2.011557212417734,8.633596271845157,24.874712879063413,29.029300977249214,29.39787485242031,3.938818820503304,10.030892601900193,12.087741534959523,0.4562199454876185,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.413, 1.864]",288,31,38.70967741935484,-2.3629284024454043,-2.1210321489001704,-21.016323118976153,-7.214937128486002,4.822050647200036,9.07437416372363,0.5759671095671193,-1.0879272958655064,10.087008246092818,28.783585060468486,31.605151150281717,32.551126706508036,6.732050476041571,12.063587955290949,63.929393706830396,0.6673981335000114,1.6334585947134346,9.64516129032258,0.2542531056092598,0.16067960172161694
"(1.864, 2.638]",1,31,38.70967741935484,-0.20617283977130302,-0.14177225675835947,-0.993209981450002,-0.564107438576593,0.17826993065970123,0.608993863297469,0.36097090725843706,-2.2548479846658114,0.47373716024921525,1.1654703755504172,1.3745615744049797,1.4379622021364022,0.3315335805562195,0.98951661685331,1.0727367870224993,0.6998259971453626,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",2,31,41.935483870967744,-0.2735650482924765,-0.18138560324432815,-1.3726120938013313,-0.6896665464055818,0.30282872604943356,0.6969661116123584,0.392444159931085,-2.0030588223679415,0.6546105943399736,1.4575418670193967,2.3667580085271753,2.7115858668857826,0.44297217780072884,1.0696218386880032,1.2054794520547987,0.6766957052495703,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",3,31,35.483870967741936,-0.3654868121604256,-0.2900840336134567,-2.080580382334593,-0.6252385681828038,0.2732539877549194,0.7015972894250764,0.3201933448945331,-2.2626939382593543,0.859327131469645,2.414312327432061,3.4305837030392605,3.7387256328193237,0.5081179728879591,1.187337589426064,1.5980939098093956,0.5912974864635796,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",4,31,41.935483870967744,-0.34620506787523414,-0.09588940970842759,-2.0326276841136064,-0.9988387367174334,0.4374600542971491,0.9032059454507746,0.40763027702361593,-1.8499571938042567,1.0243692933278306,2.9612302862891813,4.241995668481779,4.457682826622831,0.6019422439526311,1.4908277768225058,2.1059166228929014,0.5876223036685565,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",6,31,38.70967741935484,-0.38053156779745323,-0.4578932451582438,-1.6725336425105084,-1.1715520721629975,0.3096093619018906,0.9624113857537399,0.4042984726610724,-1.9828700049097818,1.1732140123544155,2.9975992126784803,4.263817024315358,4.457682826622831,0.7763664542424146,1.9354105912683313,2.989351033857037,0.6617432506490406,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",8,31,35.483870967741936,-0.5001363584420365,-0.8269466034117252,-2.121787696674885,-1.2712997099325776,0.22978004573235367,1.1064836219840233,0.3595983774391424,-2.0303560752191903,1.3700822534424912,3.064943485954922,4.263817024315358,4.457682826622831,0.9109181693054118,2.112123702099049,5.076166372188532,0.6648638554485498,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",12,31,45.16129032258064,-0.3348106073626432,-0.6553138075313689,-3.238087734422089,-1.4262855673977044,0.6401045889718937,3.642444062927851,0.6449717372339855,-0.9302250285496396,1.7517022584366173,4.702194669720669,7.2852739138989335,8.38126540673787,1.189930581010191,4.569892163262622,5.353134998328642,0.6792995643404582,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",16,31,48.38709677419355,0.12228067699571148,-0.3660093747517318,-3.619333895811904,-1.5417899210691084,1.2994621876616748,4.439339797795981,1.128740827537363,0.2537173325809409,1.870073733527717,5.08043150416932,7.512216014568126,8.38126540673787,2.053148681242047,5.545382034433402,22.017214742882363,1.0978971815025584,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",24,31,54.83870967741935,0.06198899313015165,0.2695670135854421,-3.8715361745087846,-1.291166035783566,1.393156007925311,6.13188138894837,1.0536212072305409,0.09247081570148462,2.396319327769505,5.349561559450085,13.195468903940355,16.269515201314693,2.6159369644449915,8.27937406835106,22.017214742882363,1.0916479010666358,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",36,31,48.38709677419355,0.21430310671090838,-0.19459129106188788,-6.762026626505726,-1.695671078882556,1.8353598214839164,10.318917268858764,1.1312624308419068,0.20913856740616657,3.042405921291062,7.7350126695114945,19.974708788152704,24.486442070665564,3.167131250133466,10.891474732120699,22.017214742882363,1.0409956238809435,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",48,31,58.06451612903226,0.46028664068015324,0.3977965148960031,-7.833562703578432,-0.9918257630989173,2.4546710423432367,9.442483694797172,1.2729942502812155,0.413966533419856,3.3239267268706647,9.544807362527205,23.23803296008483,27.670501232539042,3.743004134563142,12.06243491947433,22.017214742882363,1.1260790150109659,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",72,31,58.06451612903226,0.34619904515211414,0.7536149600090203,-8.036333580117523,-2.1908551648286396,2.862663951265814,8.937641478330699,1.1875000911804623,0.32296977898643237,4.014463931016471,11.511885990247116,23.33722993693887,27.670501232539042,4.608622548910723,15.324522249646742,22.017214742882363,1.148004472852197,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",96,31,51.61290322580645,-0.4925350596578938,0.040355834641538565,-13.446133158291868,-2.8582837266136996,3.718999522066306,9.739004662508012,0.8343653396568323,-0.36480703576818896,5.043422153883101,15.272137058547408,24.30823550754432,27.670501232539042,5.05884182827911,16.448644029506227,22.017214742882363,1.003057383246044,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",144,31,54.83870967741935,-0.29387161012835256,1.2854466148302643,-13.902594369454489,-3.5589584965259844,5.383103219456331,9.121477971407987,0.91057924936415,-0.19766662238149232,6.451240735632811,23.499116162488015,30.289813572406963,31.41237600377893,6.322896007880452,18.303053589951205,22.017214742882363,0.9801054195600764,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",192,31,54.83870967741935,-0.09162396020983747,0.8755930297920219,-12.97202935279438,-4.153369824802734,4.630469504168495,11.01731997796379,0.9703431822288876,-0.06489934769072794,6.971156490747928,23.499116162488015,30.289813572406963,31.41237600377893,6.708904762747037,18.303053589951205,22.017214742882363,0.9623804560478666,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(1.864, 2.638]",288,31,61.29032258064516,0.303967806102705,1.3844587135293467,-17.854258765743218,-5.05088595562221,6.751339396258437,11.601610503197278,1.085814230086741,0.1769454219860668,9.63191535860745,31.879095472930572,36.650586554998036,36.89182805857344,7.8918232646940725,18.303053589951205,22.017214742882363,0.8193410106787987,2.186843988302078,7.290322580645161,0.36233615998318053,0.1622192844289626
"(2.638, 7.641]",1,31,41.935483870967744,-0.13076395287899578,-0.0718943016940941,-1.5448972551752063,-0.5152837537635491,0.48482605988946353,0.8912329413929654,0.654342937842016,-0.7686553643464422,0.6425128578291399,1.7945728816789326,3.2289960809324443,3.71240131907665,0.6374368731170335,1.3564715972685013,1.6278920720374175,0.9920997927897401,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",2,31,48.38709677419355,-0.0586276138944725,-0.05194950911641263,-1.6073455412394213,-0.7464265524523859,0.7428228898526481,1.3995085468217048,0.8793938844734932,-0.2970252114990069,0.9041085903239802,2.2037990721551255,4.035623724107409,4.776656340561608,0.8684099573891161,1.7647895924789734,2.2816317123761283,0.960515104803869,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
"(2.638, 7.641]",3,31,41.935483870967744,-0.030700880850146627,-0.20573344509640507,-1.6674287590223673,-1.0294473861122484,1.0493833774365589,1.9062968251632753,0.9457312258910573,-0.12941843877169504,1.0818431922368703,2.6662740179439774,4.251459563445226,4.776656340561608,1.095447900945128,2.508934460401366,3.11131597142199,1.0125754904277096,4.011660226182271,11.709677419354838,0.46882226338193245,0.12755517470115535
