id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
21303,DAR,short,short_max_v7_devw120,242603,242604,242606,1724016600,1724017200,0.1704,0.1803914680627908,-0.0561876974897336,stop,186.02778053397446,0.01,0.0004
21304,DAR,short,short_max_v7_devw120,242609,242610,242611,1724018400,1724018700,0.1843,0.19534349671210696,-0.057333731083879604,stop,185.92112386654182,0.01,0.0004
21301,DODOX,short,short_max_v7_devw120,108284,108285,108308,1724013900,1724020800,0.112174,0.11226376603162039,-0.0015995993257086108,stop,185.9181498734981,0.01,0.0004
21305,DAR,short,short_max_v7_devw120,242616,242617,242623,1724020500,1724022300,0.1964,0.2084926583982384,-0.05880040390458461,stop,185.80882925044057,0.01,0.0004
21307,1000SATS,short,short_max_v7_devw120,72009,72010,72019,1724025000,1724027700,0.0003021,0.00030238234319203574,-0.0017337290962667665,stop,185.8056078287044,0.01,0.0004
21309,LEVER,short,short_max_v7_devw120,146066,146067,146068,1724031000,1724031300,0.0018347,0.00186144267741967,-0.015166640318325908,stop,185.77742736047375,0.01,0.0004
21293,VANRY,short,short_max_v7_devw120,45424,45425,45499,1724010900,1724033100,0.09209,0.09215060388982284,-0.0014576613420276044,stop,185.7747193547329,0.01,0.0004
21311,DODOX,short,short_max_v7_devw120,108420,108421,108422,1724054700,1724055000,0.127438,0.1313142174388563,-0.030318642493233326,stop,185.71839498172892,0.01,0.0004
21287,SYN,short,short_max_v7_devw120,540,541,741,1724006100,1724066100,0.7795,0.6501,0.1982463005691432,timeout,186.0865748292566,0.01,0.0004
21302,TLM,short,short_max_v7_devw120,146009,146010,146210,1724014800,1724074800,0.015755,0.012238,0.2865835594051317,timeout,186.61986835897739,0.01,0.0004
21306,DAR,short,short_max_v7_devw120,242624,242625,242818,1724022900,1724080800,0.2089,0.20953477159979528,-0.0038294332293814285,stop,186.6127218757258,0.01,0.0004
21308,LQTY,short,short_max_v7_devw120,151818,151819,152019,1724027700,1724087700,0.7148,0.684,0.04422923976608186,timeout,186.69525926391825,0.01,0.0004
21314,ARPA,short,short_max_v7_devw120,298141,298142,298142,1724089200,1724089200,0.03763,0.03837585679140758,-0.020235573659285164,stop,186.6574804072115,0.01,0.0004
