profile,event_side,horizon,events,follow_win_rate_pct,fade_win_rate_pct,avg_dir_ret_follow_pct,med_dir_ret_follow_pct,avg_dir_ret_fade_pct,med_dir_ret_fade_pct,p25_dir_ret_follow_pct,p75_dir_ret_follow_pct,avg_mfe_follow_pct,avg_mae_follow_pct,med_mfe_follow_pct,med_mae_follow_pct,target_before_stop_rate_pct,stop_before_target_rate_pct,both_same_bar_rate_pct,none_hit_rate_pct,avg_first_atr_hit_bars,avg_body_atr,avg_range_atr,avg_vol_ratio,avg_close_pos
body10_range12_vol12_cp70,bear,12,2691324,46.62742204208784,51.9921421575403,-0.03553388672071693,-0.05325173702473984,0.03553388672071693,0.05325173702473984,-0.6729475100942184,0.5740974992702125,1.2124299919056822,-1.0090551452140053,0.6617360840794007,-0.6717189114708921,47.793130815910686,49.66997656172204,1.2566677219093652,1.2802249004579158,2.5652318574984316,1.512661002178806,1.9210679849129868,2.7469925839629163,0.12034714868432989
body10_range12_vol12_cp70,bear,36,2691324,47.97657212583844,51.17953096691442,-0.05121730207811525,-0.05063291139240089,0.05121730207811525,0.05063291139240089,-1.0771512305552122,0.9881644152234415,2.0382884938262915,-1.6642491393657257,1.1423794928949516,-1.1109861683850086,48.41219414682141,50.28606737798942,1.2590457336240453,0.04269274156511813,2.74386275985763,1.512661002178806,1.9210679849129868,2.7469925839629163,0.12034714868432989
body10_range12_vol12_cp70,bear,72,2691324,49.00524797460283,50.38865628961805,-0.052739432756118816,-0.0258197779499314,0.052739432756118816,0.0258197779499314,-1.46484375,1.4279971853611628,2.9019285375234083,-2.289320732681412,1.6317411896124123,-1.5308525671219875,48.42947188818589,50.30371668368431,1.2590828900570872,0.007728538072710681,2.759458157879482,1.512661002178806,1.9210679849129868,2.7469925839629163,0.12034714868432989
body10_range12_vol12_cp70,bear,288,2691324,50.52476030385045,49.1858653956194,-0.10428746237314265,0.05857087298616337,0.10428746237314265,-0.05857087298616337,-2.9007678778336707,3.1108230719377765,6.188694069486442,-4.396897859089489,3.440441415124962,-3.0136995038632652,48.43255587212836,50.307803891318926,1.2590828900570872,0.000557346495628174,2.7669301444018504,1.512661002178806,1.9210679849129868,2.7469925839629163,0.12034714868432989
body10_range12_vol12_cp70,bull,12,2534261,46.53281568078426,52.09029377794947,0.005529233298286897,-0.055541314192930624,-0.005529233298286897,0.055541314192930624,-0.6796941376380539,0.5785920925747368,1.11518913063013,-1.0595392707587759,0.6335128286347746,-0.6964385912796689,46.82039458445677,50.37756568877475,1.3788240437744967,1.4232156829939775,2.597405004337135,1.539241865928939,1.9322099166254172,2.6762693240188415,0.8896872969022748
body10_range12_vol12_cp70,bull,36,2534261,47.2046486135406,51.95853939274605,0.006574757989318902,-0.07711799052549928,-0.006574757989318902,0.07711799052549928,-1.1114318706697324,0.9617586443783077,1.846982866944588,-1.7720028070783862,1.0789072250728005,-1.1782858745967073,47.48571674346091,51.07646765664625,1.3817834863891287,0.056032113503699896,2.7955623744246085,1.539241865928939,1.9322099166254172,2.6762693240188415,0.8896872969022748
body10_range12_vol12_cp70,bull,72,2534261,47.47944272511789,51.927642811849296,0.008442307315727126,-0.10096797559208115,-0.008442307315727126,0.10096797559208115,-1.550235478806905,1.3506753376688385,2.5578419115079405,-2.4593670162725454,1.5121255349500595,-1.6602809706257937,47.5078139149835,51.09959076827525,1.3819807825634376,0.010614534177813571,2.8159153620058786,1.539241865928939,1.9322099166254172,2.6762693240188415,0.8896872969022748
body10_range12_vol12_cp70,bull,288,2534261,47.879480448146424,51.83294064818107,0.05930443936869069,-0.1885902876001988,-0.05930443936869069,0.1885902876001988,-3.240223463687153,2.7895463416956368,5.138343853234722,-4.811692185999344,3.089244851258588,-3.3898305084745672,47.51329874862928,51.10432587645866,1.3820202417982994,0.0003551331137558444,2.827142288927857,1.539241865928939,1.9322099166254172,2.6762693240188415,0.8896872969022748
body12_range15_vol15_cp75,bear,12,1416353,45.96382399020583,52.73445249877678,-0.045608686247878505,-0.06983240223463749,0.045608686247878505,0.06983240223463749,-0.7180851063829818,0.5867014341590648,1.37005836884178,-1.0593603925910697,0.6913838695460583,-0.7053291536050166,47.40308383573869,49.6384022909543,1.8226388478013604,1.1358750255056473,2.363641167921786,1.7721242230860186,2.1924049607640277,3.4432141679041113,0.109234644137034
body12_range15_vol15_cp75,bear,36,1416353,47.264982670280645,51.934016449289125,-0.06901371993932863,-0.07619047619049635,0.06901371993932863,0.07619047619049635,-1.1311815220609978,0.9889240506329111,2.213966988001795,-1.710932849213988,1.1674060238150874,-1.1458972784939792,47.93663726486264,50.186005889774655,1.8249687754394561,0.05238806992324653,2.5247917683600933,1.7721242230860186,2.1924049607640277,3.4432141679041113,0.109234644137034
body12_range15_vol15_cp75,bear,72,1416353,48.5187661550475,50.89522174203748,-0.0718267090291821,-0.048618784530396475,0.0718267090291821,0.048618784530396475,-1.5166835187057748,1.4275517487508882,2.996780844608765,-2.3301702883055477,1.6474464579901094,-1.562216167120789,47.95605332851344,50.208457919741754,1.825039379307277,0.010449372437520872,2.5440165795206204,1.7721242230860186,2.1924049607640277,3.4432141679041113,0.109234644137034
body12_range15_vol15_cp75,bear,288,1416353,50.227379756317816,49.4810262695811,-0.1368173447110144,0.024402147388979945,0.1368173447110144,-0.024402147388979945,-2.941964884063797,3.0798447692180764,6.312505927742394,-4.416839181097093,3.431890179514241,-3.027845363611792,47.960148352847064,50.21410622916744,1.825039379307277,0.0007060386782108697,2.554314173897142,1.7721242230860186,2.1924049607640277,3.4432141679041113,0.109234644137034
body12_range15_vol15_cp75,bull,12,1343269,45.95721333552699,52.755926028219214,0.014635469079242404,-0.0710732054015506,-0.014635469079242404,0.0710732054015506,-0.7343631299062903,0.6065400843881852,1.2315934416227872,-1.1259626040440205,0.677331027525585,-0.7416916274425867,46.64240744035632,50.08631927037697,2.0843926272399647,1.1868806620267423,2.3637727280261216,1.817773987879941,2.22234409499517,3.3964355225698015,0.8999839472908407
body12_range15_vol15_cp75,bull,36,1343269,46.73300731275717,52.47973414111395,0.018380618982717624,-0.09567302406979783,-0.018380618982717624,0.09567302406979783,-1.166768192680756,0.9883062995096115,1.9843641001500703,-1.836374786545482,1.1315789473684168,-1.2264150943396168,47.18325220041555,50.66490777349883,2.087295992090936,0.06454403399468014,2.5315248338426195,1.817773987879941,2.22234409499517,3.3964355225698015,0.8999839472908407
body12_range15_vol15_cp75,bull,72,1343269,47.058184176066,52.37052295556586,0.022028370789157065,-0.12138248259120354,-0.022028370789157065,0.12138248259120354,-1.6069530419558498,1.370271075364915,2.6983048129064193,-2.51283400218106,1.563786008230461,-1.7045454545454586,47.206255783465565,50.691410283420524,2.0876682183538815,0.014665714760036896,2.5541504848585928,1.817773987879941,2.22234409499517,3.3964355225698015,0.8999839472908407
body12_range15_vol15_cp75,bull,288,1343269,47.49778339260416,52.221111333619696,0.07985618712453153,-0.22139200221391597,-0.07985618712453153,0.22139200221391597,-3.2984459245163245,2.7970842515680605,5.30939654480372,-4.84630387560784,3.141361256544517,-3.427419354838712,47.213476972966696,50.69840813716389,2.0877426636064706,0.0003722262629450988,2.569862662886819,1.817773987879941,2.22234409499517,3.3964355225698015,0.8999839472908407
body15_range18_novol_cp80,bear,12,997034,45.75460816782577,52.95977870363499,-0.05293878207205488,-0.06857568312201856,0.05293878207205488,0.06857568312201856,-0.694042799305955,0.5538771399798526,1.3897589774473051,-1.0221159044540562,0.6634332863012848,-0.6754098110249906,47.32326079150761,49.49309652429105,2.2103559156458052,0.9732867685555356,2.261950918132742,2.0143119863352723,2.3690177665010195,3.1264994399509374,0.08277944515332182
body15_range18_novol_cp80,bear,36,997034,46.82979717843123,52.38246639532854,-0.0838735334105469,-0.08161766209605625,0.0838735334105469,0.08161766209605625,-1.1056268509378187,0.932642487046631,2.248925733333066,-1.6572306015135339,1.118273911327461,-1.1101783566769052,47.765773283559035,49.95787505742031,2.2139666250097787,0.06238503401087626,2.3983412483992566,2.0143119863352723,2.3690177665010195,3.1264994399509374,0.08277944515332182
body15_range18_novol_cp80,bear,72,997034,47.99114172636039,51.4371626243438,-0.10333178216321491,-0.06332409308579257,0.10333178216321491,0.06332409308579257,-1.4894709809964046,1.340388604024731,3.0491579503372668,-2.263199591914971,1.5788519462015316,-1.5211960322874973,47.78713664729588,49.98455418772078,2.2140669224921115,0.014242242491228985,2.420866051688648,2.0143119863352723,2.3690177665010195,3.1264994399509374,0.08277944515332182
body15_range18_novol_cp80,bear,288,997034,50.144227779594274,49.579753549026414,-0.13465292881307916,0.010803516688850934,0.13465292881307916,-0.010803516688850934,-2.877697841726601,3.0014607254122194,6.294275514696911,-4.310848663715988,3.349107103821647,-2.9541896054704972,47.79275330630651,49.992176796378054,2.2140669224921115,0.0010029748233259849,2.435828024200019,2.0143119863352723,2.3690177665010195,3.1264994399509374,0.08277944515332182
body15_range18_novol_cp80,bull,12,1027658,45.692730460912095,53.04906885364586,0.012989134842151036,-0.07226086230034401,-0.012989134842151036,0.07226086230034401,-0.7188952332059212,0.579523502897622,1.210450910689782,-1.0908886272854528,0.6569951660555851,-0.7204942943590698,46.629715333311275,49.947161409729695,2.4200658195625393,1.0030574373964878,2.267224652282892,2.0525517428556466,2.391202225897026,3.0603704183824316,0.9238880298418811
body15_range18_novol_cp80,bull,36,1027658,46.78424144997655,52.44351720124789,0.027305241899359834,-0.08548261044567518,-0.027305241899359834,0.08548261044567518,-1.1385161993554105,0.9633911368015502,1.9593717220805684,-1.7797137011549353,1.1103699368599673,-1.193106495802032,47.10059183113448,50.411907463377894,2.4222066095919073,0.06529409589571628,2.4069126483587424,2.0525517428556466,2.391202225897026,3.0603704183824316,0.9238880298418811
body15_range18_novol_cp80,bull,72,1027658,47.10273262116385,52.341245823026725,0.030955247348366792,-0.10841675414398066,-0.030955247348366792,0.10841675414398066,-1.5681544028950696,1.33938104310809,2.6663765136667323,-2.443285420745657,1.5398829688943794,-1.6640974711697065,47.123167435080546,50.43808348691879,2.4227904614180984,0.01595861658255957,2.4297903442745166,2.0525517428556466,2.391202225897026,3.0603704183824316,0.9238880298418811
body15_range18_novol_cp80,bull,288,1027658,47.45031907502301,52.28685029455325,0.05929058240743133,-0.2089864158829724,-0.05929058240743133,0.2089864158829724,-3.285415556219873,2.740144715477494,5.2686353853656165,-4.795957749950649,3.1116297160637907,-3.3927582820441335,47.13027096563253,50.44645202976087,2.4228877700557967,0.00038923455079413574,2.4472857596039135,2.0525517428556466,2.391202225897026,3.0603704183824316,0.9238880298418811
body15_range18_vol15_cp75,bear,12,833654,45.385735568953066,53.372382307288156,-0.05242091522418844,-0.0830438333192518,0.05242091522418844,0.0830438333192518,-0.7482789583956873,0.5857789467908686,1.5608980921051967,-1.0931785651866455,0.7092198581560405,-0.7249278033543693,46.89235582147989,49.53709812464164,2.565452813757266,1.0050932401212014,2.174557571718518,2.0703176646604073,2.50841229674193,4.058432967529103,0.1070041183154738
body15_range18_vol15_cp75,bear,36,833654,46.53033512704312,52.71011714692187,-0.08229373310196929,-0.09999999999998899,0.08229373310196929,0.09999999999998899,-1.1660952208323638,0.9737098344693274,2.463918482107781,-1.735221780811826,1.1744202108532553,-1.1645193260654108,47.35297857384479,50.01607381479607,2.5680917982760234,0.06285581308312561,2.317502670651639,2.0703176646604073,2.50841229674193,4.058432967529103,0.1070041183154738
body15_range18_vol15_cp75,bear,72,833654,47.93295539876256,51.50710006789387,-0.09310839091103305,-0.07235017589826143,0.09310839091103305,0.07235017589826143,-1.5496742083980386,1.4002310381329597,3.2459159951365235,-2.348316675128648,1.6442508844859316,-1.5781634761901309,47.37433035767837,50.043183383034204,2.568211752117785,0.014274507169641121,2.3400936973252473,2.0703176646604073,2.50841229674193,4.058432967529103,0.1070041183154738
body15_range18_vol15_cp75,bear,288,833654,50.033467121851515,49.68332185774914,-0.15548644842412393,0.0037678568116983335,0.15548644842412393,-0.0037678568116983335,-2.94644056574806,3.035143769968049,6.593282376339267,-4.405525345941925,3.4148098894976386,-3.0162783274816416,47.38020809592469,50.050500567381675,2.568211752117785,0.001079584575855211,2.3545945816264715,2.0703176646604073,2.50841229674193,4.058432967529103,0.1070041183154738
body15_range18_vol15_cp75,bull,12,813661,45.26393670091107,53.53716105355916,0.020066542745366622,-0.08928571428572507,-0.020066542745366622,0.08928571428572507,-0.7797270955165692,0.6173625254582538,1.331997587484528,-1.1758196204854259,0.7106263427532733,-0.7788266273905942,46.29274353815656,49.759789396321075,2.9834292168360044,0.9640378486863693,2.1418796079010494,2.1281840762854296,2.5435265487105094,4.019161115106828,0.9028746920606654
body15_range18_vol15_cp75,bull,36,813661,46.17488118516188,53.068538371631426,0.02942510788587107,-0.11358033815432877,-0.02942510788587107,0.11358033815432877,-1.2143961139324255,0.9981851179673207,2.1061433277909987,-1.878817775961116,1.1710794297352223,-1.261387526278901,46.731992807815544,50.21292651362177,2.98588724296728,0.06919343559541381,2.2783514410317083,2.1281840762854296,2.5435265487105094,4.019161115106828,0.9028746920606654
body15_range18_vol15_cp75,bull,72,813661,46.573450122348255,52.88381770786606,0.03332468298735678,-0.14252627828255093,-0.03332468298735678,0.14252627828255093,-1.6562664022861218,1.377178189994388,2.827356050019142,-2.5464783566897813,1.603948180135717,-1.7350157728706628,46.75608146390204,50.24033350498549,2.986378848193535,0.01720618291893061,2.302542896864371,2.1281840762854296,2.5435265487105094,4.019161115106828,0.9028746920606654
body15_range18_vol15_cp75,bull,288,813661,47.054485836238925,52.6796786376636,0.08126114247409291,-0.2583465818760011,-0.08126114247409291,0.2583465818760011,-3.364943407769949,2.7732015376166874,5.478126278565644,-4.872514382950484,3.1882809133993995,-3.465445130452094,46.763455542295866,50.24967400428434,2.986501749500099,0.0003687039196913702,2.3214311172507367,2.1281840762854296,2.5435265487105094,4.019161115106828,0.9028746920606654
body20_range22_vol20_cp80,bear,12,260749,44.14206765893638,54.645271889825075,-0.1207967905047521,-0.11163206072783982,0.1207967905047521,0.11163206072783982,-0.8454184821486521,0.6018054162487463,1.8504255302093353,-1.259879853670896,0.7568113017154321,-0.7991779883548378,44.68550214957679,49.55800405754193,4.742108311057761,1.014385481823516,1.856658556240895,2.660837409071799,3.0924609794345694,5.748437970109375,0.08647392334086584
body20_range22_vol20_cp80,bear,36,260749,45.29988609735799,53.99560496876307,-0.14322663176751124,-0.13878499153510138,0.14322663176751124,0.13878499153510138,-1.2529365700861383,0.9690128846768231,3.0713406593628267,-1.8779879142544331,1.2056638160661715,-1.2365204888569403,45.105446233734355,50.01783324192998,4.7451763956908755,0.13154412864478868,2.0014515794566945,2.660837409071799,3.0924609794345694,5.748437970109375,0.08647392334086584
body20_range22_vol20_cp80,bear,72,260749,46.93402467507066,52.53289561992568,-0.17517956769848603,-0.10427528675704956,0.17517956769848603,0.10427528675704956,-1.64822115612977,1.379310344827589,3.8207189540613715,-2.4700663717254745,1.663846587704465,-1.6393442622950838,45.146865376281404,50.0745928076426,4.745559906270015,0.032981909805982,2.0481541300453077,2.660837409071799,3.0924609794345694,5.748437970109375,0.08647392334086584
body20_range22_vol20_cp80,bear,288,260749,49.65694978695988,50.048897598840256,-0.21649406207756308,-0.002103207391268569,0.21649406207756308,0.002103207391268569,-2.9526378896882477,2.9868578255675016,7.101754593411775,-4.457145212391545,3.413306950284456,-3.0090972708187502,45.15990473597214,50.091850783703876,4.745559906270015,0.0026845740539752786,2.081801167437544,2.660837409071799,3.0924609794345694,5.748437970109375,0.08647392334086584
