profile,event_side,horizon,trend_alignment,events,follow_win_rate_pct,fade_win_rate_pct,avg_dir_ret_follow_pct,med_dir_ret_follow_pct,avg_dir_ret_fade_pct,med_dir_ret_fade_pct,p25_dir_ret_follow_pct,p75_dir_ret_follow_pct,avg_mfe_follow_pct,avg_mae_follow_pct,med_mfe_follow_pct,med_mae_follow_pct,target_before_stop_rate_pct,stop_before_target_rate_pct,both_same_bar_rate_pct,none_hit_rate_pct,avg_first_atr_hit_bars,avg_body_atr,avg_range_atr,avg_vol_ratio,avg_close_pos
body10_range12_vol12_cp70,bear,12,counter_trend,1046121,49.04738553188398,49.51157657670575,-0.02587557071873207,0.0,0.02587557071873207,0.0,-0.594446905922319,0.5884740259740284,1.1095738589694633,-1.0362864057057253,0.6368191368999687,-0.6478209658421719,47.529014330082276,49.89527980032902,0.7864291033255236,1.7892767662631759,2.8011228310604506,1.4336308192408265,1.848041895009124,2.669159201675975,0.11712629989756489
body10_range12_vol12_cp70,bear,12,mixed,373805,44.97639143403646,53.58221532617273,-0.040430887707080476,-0.08233276157805225,0.040430887707080476,0.08233276157805225,-0.6744530350386579,0.5210420841683439,1.0722096376031098,-0.9327367600887897,0.6279225116900378,-0.654450261780104,47.1275130081192,50.17428873343053,1.5786305694145342,1.1195676890357271,2.4163086413072885,1.6482824228823552,2.0603194135266634,2.8381341056748934,0.12239994552522675
body10_range12_vol12_cp70,bear,12,trend_aligned,1271398,45.12166921766433,53.56568124222313,-0.042041088824703844,-0.08992805755396738,0.042041088824703844,0.08992805755396738,-0.7349762213575417,0.5771365149833452,1.3382875362650757,-1.0090873935696512,0.694444444444442,-0.6967656710260617,48.20614787816246,49.336321120530314,1.5489248842612622,0.9086061170459604,2.4165548805171424,1.5378137622422727,1.9402132454241554,2.784238182263253,0.12239375551440818
body10_range12_vol12_cp70,bear,36,counter_trend,1046121,50.4533414394702,48.697808379718985,-0.03560275684924934,0.022962112514346433,0.03560275684924934,-0.022962112514346433,-0.9688784497944747,1.040161802947126,1.8349075101412777,-1.7399249854317391,1.1166945840312748,-1.0836163674591615,48.42403507816017,50.73265903275052,0.7889144754765463,0.05439141361276564,3.0493643549053515,1.4336308192408265,1.848041895009124,2.669159201675975,0.11712629989756489
body10_range12_vol12_cp70,bear,36,mixed,373805,46.92366340739155,52.20047885929829,-0.06758117596504984,-0.08077544426494665,0.06758117596504984,0.08077544426494665,-1.0719322990127012,0.9159569339546869,1.7579747108996628,-1.5558210694822971,1.085141903171949,-1.077441077441077,47.629111435106545,50.73393881836786,1.5810382418640734,0.05591150466152139,2.57182625081639,1.6482824228823552,2.0603194135266634,2.8381341056748934,0.12239994552522675
body10_range12_vol12_cp70,bear,36,trend_aligned,1271398,46.24822439550794,52.9213511426005,-0.05925397178426619,-0.11534025374855261,0.05925397178426619,0.11534025374855261,-1.1627906976744207,0.9635107367135687,2.288048059013929,-1.6338612222070932,1.1828259698632548,-1.1422254974207902,48.63268622414067,49.78692746095243,1.5512058379830707,0.029180476923827154,2.5431230021077442,1.5378137622422727,1.9402132454241554,2.784238182263253,0.12239375551440818
body10_range12_vol12_cp70,bear,72,counter_trend,1046121,51.1718051735889,48.201020723224175,-0.04611769166250829,0.06249999999999867,0.04611769166250829,-0.06249999999999867,-1.3316892725030893,1.4792899408283988,2.6954502161004785,-2.399834601974632,1.6000000000000014,-1.5105951465137268,48.44917557338013,50.754167060980514,0.7889144754765463,0.007742890162801434,3.0699676876601276,1.4336308192408265,1.848041895009124,2.669159201675975,0.11712629989756489
body10_range12_vol12_cp70,bear,72,mixed,373805,47.88833750217359,51.46827891547731,-0.09227729193528647,-0.07413997627518931,0.09227729193528647,0.07413997627518931,-1.4689742507387082,1.3342118267171799,2.4840044701828714,-2.1738397409771335,1.5541659003126762,-1.4860681114551078,47.644627546448014,50.76149329195704,1.5810382418640734,0.012840919730875724,2.591079230623105,1.6482824228823552,2.0603194135266634,2.8381341056748934,0.12239994552522675
body10_range12_vol12_cp70,bear,72,trend_aligned,1271398,47.5509635849671,51.8712472412258,-0.04656331242567948,-0.10176390773405375,0.04656331242567948,0.10176390773405375,-1.5679442508710784,1.411100658513642,3.19469556569044,-2.2323413231221134,1.683402244536325,-1.5599605096574987,48.644012339173095,49.798489536714705,1.5512844915596846,0.006213632552513061,2.553473203814306,1.5378137622422727,1.9402132454241554,2.784238182263253,0.12239375551440818
body10_range12_vol12_cp70,bear,288,counter_trend,1046121,52.75154594927356,46.95737873534706,-0.058239329215499104,0.27510316368637433,0.058239329215499104,-0.27510316368637433,-2.652358777080388,3.219448094612365,5.709815193937175,-4.57361301328263,3.3776680835504225,-3.0113177041228734,48.45309481407982,50.75751275426074,0.7889144754765463,0.0004779561828889775,3.077105215865162,1.4336308192408265,1.848041895009124,2.669159201675975,0.11712629989756489
body10_range12_vol12_cp70,bear,288,mixed,373805,50.71360736212731,48.96536964460079,-0.023853636612882076,0.07135212272564306,0.023853636612882076,-0.07135212272564306,-2.7388535031847017,3.021321350033468,5.502180452675855,-4.17621365322488,3.2835820895522394,-2.876856592947674,47.64971041050815,50.76818127098354,1.5810382418640734,0.0010700766442396435,2.60432957643238,1.6482824228823552,2.0603194135266634,2.8381341056748934,0.12239994552522675
body10_range12_vol12_cp70,bear,288,trend_aligned,1271398,48.63701217085444,51.08431820720184,-0.16582482938592816,-0.1168224299065379,0.16582482938592816,0.1168224299065379,-3.1418264036589925,3.0403172504956917,6.784563711172478,-4.316378167972736,3.543001172997884,-3.0551691088592845,48.64582137143522,49.802422215545405,1.5512844915596846,0.00047192145968453624,2.5595205884573757,1.5378137622422727,1.9402132454241554,2.784238182263253,0.12239375551440818
body10_range12_vol12_cp70,bull,12,counter_trend,938529,49.32410186579211,49.26208993009273,0.02189492944106839,0.0,-0.02189492944106839,0.0,-0.6150061500615145,0.6237006237006071,1.0186377262799835,-1.0630410103291903,0.6313281715306873,-0.6704980842911934,47.32767980531236,49.844597236739624,0.6677470808041094,2.1599758771439137,2.9033527650755726,1.4366193578065114,1.8357975699116527,2.3947656014270358,0.8945421162645635
body10_range12_vol12_cp70,bull,12,mixed,355878,45.27675214539814,53.30028830104698,0.007129427068934848,-0.07742934572202431,-0.007129427068934848,0.07742934572202431,-0.6795442512525979,0.5453766799168036,1.0710726572588076,-0.9681499454629685,0.6129597197898518,-0.6766917293233199,46.995318620426104,50.177869944194356,1.8065179640213782,1.0202934713581622,2.3826547848526745,1.7157668855291386,2.1076388705550437,2.90836470236904,0.8884883541403906
body10_range12_vol12_cp70,bull,12,trend_aligned,1239854,44.78043382527297,53.88384438812957,-0.007318371495422066,-0.09413979759944069,0.007318371495422066,0.09413979759944069,-0.7265085794450565,0.5490196078431486,1.200938239221771,-1.0831202457528815,0.6416584402763936,-0.7218212104386557,46.38618740593651,50.83832451240227,1.794324170426518,0.9811639112347099,2.430185494860669,1.566255392521872,1.9548371598995076,2.8227396085877086,0.8863564923002364
body10_range12_vol12_cp70,bull,36,counter_trend,938529,50.17170487006795,48.96939785558038,0.039648989396634554,0.011648223645899236,-0.039648989396634554,-0.011648223645899236,-1.0095497953615307,1.0535557506584636,1.6981949956705218,-1.8194737458102694,1.0829296095753893,-1.158106747230614,48.34949159802201,50.884309382022295,0.6707304728996121,0.09546854705608457,3.199445838617028,1.4366193578065114,1.8357975699116527,2.3947656014270358,0.8945421162645635
body10_range12_vol12_cp70,bull,36,mixed,355878,46.698025727917994,52.42442634835533,0.01152776398909483,-0.0888099467140302,-0.01152776398909483,0.0888099467140302,-1.0913095851367043,0.9201785253386052,1.7723732252076618,-1.6370532988105724,1.0474860335195624,-1.139760391400546,47.46570453919602,50.68338025952714,1.8096089109189104,0.04130629035793165,2.5263668333656613,1.7157668855291386,2.1076388705550437,2.90836470236904,0.8884883541403906
body10_range12_vol12_cp70,bull,36,trend_aligned,1239854,45.104100966726726,54.08749739888729,-0.019883027522253294,-0.15065913370998496,0.019883027522253294,0.15065913370998496,-1.1886304909560663,0.8968609865470878,1.981025796290327,-1.774803708189516,1.084715523805535,-1.204223028703405,46.83761152522797,51.33475393070475,1.7972277381046478,0.030406805962637534,2.5672941087248895,1.566255392521872,1.9548371598995076,2.8227396085877086,0.8863564923002364
