symbol,profile,event_side,horizon,events,follow_win_rate_pct,fade_win_rate_pct,avg_dir_ret_follow_pct,med_dir_ret_follow_pct,avg_dir_ret_fade_pct,med_dir_ret_fade_pct,p25_dir_ret_follow_pct,p75_dir_ret_follow_pct,avg_mfe_follow_pct,avg_mae_follow_pct,med_mfe_follow_pct,med_mae_follow_pct,target_before_stop_rate_pct,stop_before_target_rate_pct,both_same_bar_rate_pct,none_hit_rate_pct,avg_first_atr_hit_bars,avg_body_atr,avg_range_atr,avg_vol_ratio,avg_close_pos
0G,body10_range12_vol12_cp70,bear,12,657,54.18569254185692,45.35768645357686,0.08589915655331481,0.1438109912686225,-0.08589915655331481,-0.1438109912686225,-0.7138499084807792,1.0162484928518123,1.6151551949575729,-1.379457865257309,0.981224643834322,-0.8351756325227222,52.8158295281583,45.20547945205479,0.76103500761035,1.21765601217656,2.847457627118644,1.5203757787914591,1.9473421189375777,2.7277655897066304,0.1302181818074639
0G,body10_range12_vol12_cp70,bear,36,657,52.8158295281583,47.03196347031963,0.08825030250513949,0.12241150668163003,-0.08825030250513949,-0.12241150668163003,-1.02487808909828,1.5660207300585705,2.6344668154372393,-2.3222766595506785,1.6091357383856808,-1.423958936998082,53.57686453576864,45.662100456621005,0.76103500761035,0.0,2.9786910197869103,1.5203757787914591,1.9473421189375777,2.7277655897066304,0.1302181818074639
0G,body10_range12_vol12_cp70,bear,72,657,60.882800608828006,39.117199391171994,0.2989095124213595,0.6351956113757717,-0.2989095124213595,-0.6351956113757717,-1.1473800466315076,2.2723315340414385,3.6691604787428673,-3.0648116133765297,2.3990282417248654,-1.8450184501845102,53.57686453576864,45.662100456621005,0.76103500761035,0.0,2.9786910197869103,1.5203757787914591,1.9473421189375777,2.7277655897066304,0.1302181818074639
0G,body10_range12_vol12_cp70,bear,288,657,61.948249619482496,38.051750380517504,0.09695244708964727,1.399739583333326,-0.09695244708964727,-1.399739583333326,-1.8382555892906272,5.277088502894955,7.994757211870792,-6.250234137859757,5.355706240661995,-3.2988675529295963,53.57686453576864,45.662100456621005,0.76103500761035,0.0,2.9786910197869103,1.5203757787914591,1.9473421189375777,2.7277655897066304,0.1302181818074639
0G,body10_range12_vol12_cp70,bull,12,594,39.73063973063973,59.764309764309765,0.08707772340149326,-0.32031879372524386,-0.08707772340149326,0.32031879372524386,-1.1445269837819265,0.5846549763045106,1.9646725258832887,-1.663616681222661,0.8498353068746467,-1.1721113291448537,44.27609427609428,53.36700336700336,2.0202020202020203,0.33670033670033667,2.295608108108108,1.6388781606385068,2.060595655628178,2.8935619184612285,0.8774539145935184
0G,body10_range12_vol12_cp70,bull,36,594,41.245791245791246,58.417508417508415,-0.25721544490289194,-0.5016876426423456,0.25721544490289194,0.5016876426423456,-1.9705384882350936,0.8308973382809282,3.011839978749221,-2.647507725097628,1.4202182427521581,-1.8832572493786837,44.27609427609428,53.70370370370371,2.0202020202020203,0.0,2.345117845117845,1.6388781606385068,2.060595655628178,2.8935619184612285,0.8774539145935184
0G,body10_range12_vol12_cp70,bull,72,594,38.552188552188554,61.44781144781145,-0.2909531304915309,-0.7616463694605113,0.2909531304915309,0.7616463694605113,-2.8404214672790777,1.1012402756314266,4.172615702059588,-3.5744969498571324,1.9203603371040878,-2.557170530500985,44.27609427609428,53.70370370370371,2.0202020202020203,0.0,2.345117845117845,1.6388781606385068,2.060595655628178,2.8935619184612285,0.8774539145935184
0G,body10_range12_vol12_cp70,bull,288,594,35.01683501683502,64.81481481481481,-0.6916991466760702,-2.0683505232231116,0.6916991466760702,2.0683505232231116,-5.919663785869697,1.7941456068255757,8.252729181914363,-7.1405477805396425,3.662651752586077,-5.597645221792447,44.27609427609428,53.70370370370371,2.0202020202020203,0.0,2.345117845117845,1.6388781606385068,2.060595655628178,2.8935619184612285,0.8774539145935184
0G,body12_range15_vol15_cp75,bear,12,345,54.20289855072464,45.21739130434783,0.19757403639813775,0.15919342000529912,-0.19757403639813775,-0.15919342000529912,-0.7138499084807792,1.0162484928518123,1.7271575677757094,-1.3446696414613486,1.072249170283368,-0.8474576271186307,51.59420289855072,46.3768115942029,0.8695652173913043,1.1594202898550725,2.6158357771260996,1.762674232101021,2.2021325593205336,3.370322211366157,0.11130183238130807
0G,body12_range15_vol15_cp75,bear,36,345,51.59420289855072,48.11594202898551,0.15853855617858897,0.0647598488936918,-0.15853855617858897,-0.0647598488936918,-1.0395707578806368,1.5093472264786856,2.736696101874772,-2.275057416453645,1.7014609975589234,-1.4304635761589468,52.17391304347826,46.95652173913044,0.8695652173913043,0.0,2.739130434782609,1.762674232101021,2.2021325593205336,3.370322211366157,0.11130183238130807
0G,body12_range15_vol15_cp75,bear,72,345,58.84057971014492,41.15942028985507,0.49055547336511535,0.5623890021706268,-0.49055547336511535,-0.5623890021706268,-1.0103092783505296,2.24388262767794,3.7521168747916223,-3.0196999813834986,2.3783370743588383,-1.8231540565177617,52.17391304347826,46.95652173913044,0.8695652173913043,0.0,2.739130434782609,1.762674232101021,2.2021325593205336,3.370322211366157,0.11130183238130807
0G,body12_range15_vol15_cp75,bear,288,345,59.130434782608695,40.869565217391305,-0.30053496035079424,1.1146891255883085,0.30053496035079424,-1.1146891255883085,-2.260942504193997,5.199498843484973,7.618039908511324,-6.438014842512889,5.050680065840751,-3.350877192982449,52.17391304347826,46.95652173913044,0.8695652173913043,0.0,2.739130434782609,1.762674232101021,2.2021325593205336,3.370322211366157,0.11130183238130807
0G,body12_range15_vol15_cp75,bull,12,333,40.24024024024024,59.45945945945946,0.133655651736059,-0.29909240924093083,-0.133655651736059,0.29909240924093083,-1.2655836796373277,0.7718852161278544,2.2179164369828506,-1.7441560895008255,0.9132922535211252,-1.2745643307378485,44.44444444444444,52.25225225225225,3.003003003003003,0.3003003003003003,2.0120481927710845,1.9255611136252875,2.3706114739648925,3.6399780711531085,0.8822268880513972
0G,body12_range15_vol15_cp75,bull,36,333,38.73873873873874,60.66066066066066,-0.3681205806786914,-0.626090526531875,0.3681205806786914,0.626090526531875,-2.4837133550488666,0.7532467532467502,3.1115721781514294,-2.8782217802703047,1.4505293159609023,-1.9643002689705757,44.44444444444444,52.552552552552555,3.003003003003003,0.0,2.06006006006006,1.9255611136252875,2.3706114739648925,3.6399780711531085,0.8822268880513972
0G,body12_range15_vol15_cp75,bull,72,333,38.43843843843844,61.56156156156156,-0.5544124076448453,-0.9881282434065608,0.5544124076448453,0.9881282434065608,-3.3542168674698947,1.1532467532467505,4.271015916031247,-3.8593316986069715,1.8514020457182978,-2.875283446712018,44.44444444444444,52.552552552552555,3.003003003003003,0.0,2.06006006006006,1.9255611136252875,2.3706114739648925,3.6399780711531085,0.8822268880513972
0G,body12_range15_vol15_cp75,bull,288,333,36.33633633633634,63.36336336336337,-0.8421382886616253,-2.2611008798854138,0.8421382886616253,2.2611008798854138,-6.18276867397205,1.804344108089606,8.458412939615584,-7.481292567657325,3.5808799206086483,-5.715528490648092,44.44444444444444,52.552552552552555,3.003003003003003,0.0,2.06006006006006,1.9255611136252875,2.3706114739648925,3.6399780711531085,0.8822268880513972
0G,body15_range18_novol_cp80,bear,12,252,51.587301587301596,47.22222222222222,0.15850183967890547,0.09415410975329719,-0.15850183967890547,-0.09415410975329719,-0.6859111725639189,0.9705286673515306,1.7088721959057236,-1.3662097970613665,0.9631275848849596,-0.839209300884286,51.98412698412699,46.82539682539682,0.3968253968253968,0.7936507936507936,2.576,1.9813285258681823,2.350897535271623,3.094753457158512,0.08695666526841486
0G,body15_range18_novol_cp80,bear,36,252,52.38095238095239,47.61904761904761,0.05943655143064054,0.053983455511424916,-0.05943655143064054,-0.053983455511424916,-1.043423058200993,1.2793079623975745,2.5970969834382394,-2.369370460149231,1.543445695411294,-1.5081383339570487,52.38095238095239,47.22222222222222,0.3968253968253968,0.0,2.6626984126984126,1.9813285258681823,2.350897535271623,3.094753457158512,0.08695666526841486
0G,body15_range18_novol_cp80,bear,72,252,60.71428571428571,39.285714285714285,0.2951255920788141,0.6141661306794166,-0.2951255920788141,-0.6141661306794166,-1.1509737551874233,2.1608415105276335,3.6750366501610188,-3.1865192483267606,2.235200624133604,-1.9223340497570962,52.38095238095239,47.22222222222222,0.3968253968253968,0.0,2.6626984126984126,1.9813285258681823,2.350897535271623,3.094753457158512,0.08695666526841486
0G,body15_range18_novol_cp80,bear,288,252,62.698412698412696,37.301587301587304,-0.05808717592721049,1.3483171704131436,0.05808717592721049,-1.3483171704131436,-1.6204344784328861,4.985577062734622,7.290651607319759,-6.254315475630936,5.413059566055001,-3.321504473902653,52.38095238095239,47.22222222222222,0.3968253968253968,0.0,2.6626984126984126,1.9813285258681823,2.350897535271623,3.094753457158512,0.08695666526841486
