label,initial_asset,position_fraction,fee_per_side,trades,expected_trades,count_match,wins,losses,win_rate_pct,final_return_pct,expected_final_return_pct,max_return_pct,expected_max_return_pct,max_drawdown_pct,expected_max_drawdown_pct,official_cd_value,expected_official_cd_value,max_conc,expected_max_conc,same_bar_trades,expected_same_bar_trades,errors,expected_errors,raw_candidates,generated_trades_before_guard,expected_generated_before_guard,blocked_by_guard,expected_blocked_by_guard,blocked_by_same_symbol,skipped_invalid,active_leftover,max_conc_unique_symbols,profit_factor,stage,frozen_source,critical_fix
short_max_v7_baseline_trade_generation,100.0,0.01,0.0004,583,43681,0,104,479,17.83876500857633,5.455678548326248,1221.3299878755902,5.507126285116759,1221.9746135454966,1.186913392061384,5.6636954922983485,104.25484807365959,1247.1019969487918,21,295,61,3694,0,0,854,583,43833,0,152,0,0,0,21,1.6379636618075397,short_max_v7_frozen_reproduce_runner_exact_embedded,base_line/short_max/v7/frozen_reproduce_runner.py,per-symbol inpos gen_trades before portfolio eval; no portfolio same-symbol gate
