run_label,baseline_version,strategy,tag,side,entry_key,entry_source_atr_stop,entry_source_rr_target,tp03_min_target_pct,kind,body_atr_min,atr_stop,rr_target,max_hold_bars,cooldown_bars,close_pos_min,quiet_ratio_max,vol_ratio_min,lower_wick_body_ratio_min,round_trip_cost_bps,position_fraction,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,symbol_files,errors,ruined,evaluation_status,verdict,note
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A030_S1290_RR6150_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.29,6.15,17,32,,,,,8.0,0.01,580092,191706,388386,33.047516600815044,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A031_S1290_RR6250_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.29,6.25,17,32,,,,,8.0,0.01,611420,201996,409424,33.03719211016977,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A032_S1290_RR6250_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.29,6.25,17,32,,,,,8.0,0.01,595838,196800,399038,33.02911193982257,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A033_S1290_RR6250_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.29,6.25,17,32,,,,,8.0,0.01,580087,191699,388388,33.046594734927695,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A034_S1290_RR6350_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.29,6.35,17,32,,,,,8.0,0.01,611413,201984,409429,33.0356076825321,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A035_S1290_RR6350_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.29,6.35,17,32,,,,,8.0,0.01,595832,196789,399043,33.02759838343694,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A036_S1290_RR6350_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.29,6.35,17,32,,,,,8.0,0.01,580083,191688,388395,33.044926329508016,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A037_S1300_RR6050_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.3,6.05,17,32,,,,,8.0,0.01,611280,202918,408362,33.195589582515375,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A038_S1300_RR6050_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.3,6.05,17,32,,,,,8.0,0.01,595707,197712,397995,33.189470662590836,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A039_S1300_RR6050_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.3,6.05,17,32,,,,,8.0,0.01,579959,192611,387348,33.211140787538426,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A040_S1300_RR6150_B380_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.38,1.3,6.15,17,32,,,,,8.0,0.01,611273,202916,408357,33.19564253614997,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A041_S1300_RR6150_B400_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.4,1.3,6.15,17,32,,,,,8.0,0.01,595701,197709,397992,33.1893013441307,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
LONG_MAIN_V18_IMPROVE_1H,long_main/v18,LM18_A042_S1300_RR6150_B420_H17_CD32,core_neighborhood_stop_rr_body,long,child::orig_V09_extreme_vol18::tp03,1.1,3.8,0.3,improve,0.42,1.3,6.15,17,32,,,,,8.0,0.01,579954,192607,387347,33.2107374033113,-100.0,0.0,100.0,0.0,597,13,True,INVALID,invalid_no_peak_growth,max_return_pct <= 0
