id,symbol,side,strategy,signal_i,entry_i,exit_i,entry_ts,exit_ts,entry_price,exit_price,pnl_decimal,exit_reason,equity_after_exit,position_fraction,fee_per_side
1,BTC,long,long_main_v9,4618,4619,4619,1569383400,1569383400,9068.78,9015.847843177138,-0.0066367450553284964,stop,99.99917040686809,0.00125,0.0004
2,BTC,long,long_main_v9,12897,12898,12905,1571867100,1571869200,7470.58,7414.746403384711,-0.008273796762137442,stop,99.99813619085268,0.00125,0.0004
3,BTC,short,short_main_v6_timeout210,13511,13512,13513,1572051300,1572051600,8260.03,8445.134799874291,-0.02271851335245065,stop,99.99529642961234,0.00125,0.0004
4,BTC,short,short_main_v6_timeout210,13514,13515,13523,1572052200,1572054600,8354.94,8365.881457470368,-0.002107866663661339,stop,99.9950329586725,0.00125,0.0004
5,BTC,short,short_main_v6_timeout210,13631,13632,13842,1572087300,1572150300,9990.01,9002.06,0.10894710232991126,timeout,100.00865067003278,0.00125,0.0004
6,BTC,long,long_main_v9,21277,21278,21282,1574381100,1574382300,7500.97,7676.245780473135,0.022567081920489642,target,100.01147179929832,0.00125,0.0004
7,ETH,long,long_main_v9,5600,5601,5601,1576553400,1576553400,135.01,134.4130121913772,-0.005221804374659666,stop,100.01081899887213,0.00125,0.0004
8,ETH,long,long_main_v9,5901,5902,5909,1576643700,1576645800,122.39,121.51673995400212,-0.007935060429756313,stop,100.00982700900664,0.00125,0.0004
9,BCH,short,short_main_v6_timeout210,7558,7559,7567,1579045800,1579048200,327.93,328.5696522383635,-0.0027467782067087435,stop,100.00948362799004,0.00125,0.0004
10,BCH,short,short_main_v6_timeout210,7572,7573,7586,1579050000,1579053900,341.28,342.0671413696795,-0.0031011311946763423,stop,100.00909594982824,0.00125,0.0004
11,XRP,short,short_main_v6_timeout210,2408,2409,2417,1579053900,1579056300,0.2411,0.24133749868687546,-0.0017840935957640128,stop,100.00887291784373,0.00125,0.0004
12,BCH,short,short_main_v6_timeout210,7661,7662,7662,1579076700,1579076700,350.81,358.9638354718651,-0.023514921855976676,stop,100.00593329180427,0.00125,0.0004
13,TRX,long,long_main_v9,207,208,209,1579170300,1579170600,0.01633,0.016148995064034874,-0.011884196936015145,stop,100.00444767904675,0.00125,0.0004
14,ETC,short,short_main_v6_timeout210,252,253,262,1579269900,1579272600,9.22,9.233124597404936,-0.0022214686768794226,stop,100.00416998311165,0.00125,0.0004
15,ETC,short,short_main_v6_timeout210,265,266,267,1579273800,1579274100,9.814,10.11588041722317,-0.03064222873069875,stop,100.00033954479835,0.00125,0.0004
16,ETC,short,short_main_v6_timeout210,267,268,282,1579274400,1579278600,10.123,10.141367435079264,-0.0026111398878746243,stop,100.00001315120412,0.00125,0.0004
17,ETC,short,short_main_v6_timeout210,387,388,389,1579310400,1579310700,11.552,12.072285881016617,-0.04389754475204686,stop,99.99452595738849,0.00125,0.0004
18,ETC,long,long_main_v9,427,428,428,1579322400,1579322400,10.92,10.689638596535634,-0.021895366617615906,stop,99.9917891863815,0.00125,0.0004
19,LINK,long,long_main_v9,141,142,163,1579323000,1579329300,2.628,2.685,0.02088949771689488,time,99.99440015919639,0.00125,0.0004
20,ETC,long,long_main_v9,479,480,492,1579338000,1579341600,9.16,8.947460497471148,-0.0240030024594817,stop,99.9913999519052,0.00125,0.0004
21,BCH,long,long_main_v9,8589,8590,8596,1579355100,1579356900,358.4,353.5183076219075,-0.014420793465659698,stop,99.98959750774638,0.00125,0.0004
22,LINK,long,long_main_v9,248,249,270,1579355100,1579361400,2.571,2.624,0.019814546868922502,time,99.99207406845416,0.00125,0.0004
24,ETC,long,long_main_v9,667,668,676,1579394400,1579396800,8.586,8.44314288117373,-0.017438378619411974,stop,99.98989444389598,0.00125,0.0004
23,BCH,long,long_main_v9,8720,8721,8730,1579394400,1579397100,341.18,335.82339270029695,-0.016500238289768075,stop,99.98783212253987,0.00125,0.0004
25,ETC,short,short_main_v6_timeout210,827,828,828,1579442400,1579442400,9.084,9.25072524206459,-0.018822937413216254,stop,99.98547954165721,0.00125,0.0004
26,BCH,long,long_main_v9,8953,8954,8954,1579464300,1579464300,338.0,334.32311748443,-0.011678350637781087,stop,99.98401995979624,0.00125,0.0004
27,BTC,long,long_main_v9,38221,38222,38222,1579464300,1579464300,8694.1,8636.233521645407,-0.007455833076982476,stop,99.98308812959226,0.00125,0.0004
28,ETC,long,long_main_v9,900,901,901,1579464300,1579464300,8.612,8.477491367073892,-0.016418745114504005,stop,99.98103613354256,0.00125,0.0004
29,ETH,long,long_main_v9,15303,15304,15304,1579464300,1579464300,168.38,167.07356586577865,-0.00855884389013748,stop,99.97996648094225,0.00125,0.0004
30,LINK,long,long_main_v9,612,613,613,1579464300,1579464300,2.631,2.600948749654481,-0.012221987968650238,stop,99.97843903850796,0.00125,0.0004
31,LTC,long,long_main_v9,2915,2916,2916,1579464300,1579464300,58.07,57.57499706847613,-0.009324245419732624,stop,99.9772737591301,0.00125,0.0004
32,TRX,long,long_main_v9,1187,1188,1188,1579464300,1579464300,0.01679,0.016607627902426304,-0.011661947443341014,stop,99.97581634698996,0.00125,0.0004
33,XRP,long,long_main_v9,3776,3777,3777,1579464300,1579464300,0.2363,0.2343610585944033,-0.009005422791353057,stop,99.97469094137107,0.00125,0.0004
34,ETC,short,short_main_v6_timeout210,1233,1234,1246,1579564200,1579567800,8.852,8.863246480118754,-0.002068889468884815,stop,99.97443239563951,0.00125,0.0004
35,ETC,long,long_main_v9,1945,1946,1946,1579777800,1579777800,8.878,8.80823761250793,-0.008657894513637054,stop,99.97335043552732,0.00125,0.0004
36,ETC,long,long_main_v9,2134,2135,2156,1579834500,1579840800,8.269,8.295,0.0023442737936873134,time,99.9736433916592,0.00125,0.0004
37,ETC,long,long_main_v9,2502,2503,2524,1579944900,1579951200,8.188,8.305,0.01348920371275022,time,99.97532909771122,0.00125,0.0004
38,ETC,short,short_main_v6_timeout210,3122,3123,3156,1580130900,1580140800,9.75,9.75701118756665,-0.0015185794329707117,stop,99.97513932211301,0.00125,0.0004
39,ETC,short,short_main_v6_timeout210,3535,3536,3643,1580254800,1580286900,11.548,11.561027912336773,-0.001926881833999449,stop,99.97489852176325,0.00125,0.0004
40,ETC,long,long_main_v9,4370,4371,4372,1580505300,1580505600,11.427,11.331607290293269,-0.00914800995070717,stop,99.97375530755512,0.00125,0.0004
41,ETC,short,short_main_v6_timeout210,5109,5110,5156,1580727000,1580740800,12.153,12.161397481511612,-0.0014905030054628058,stop,99.97356904357669,0.00125,0.0004
42,ETC,long,long_main_v9,5279,5280,5283,1580778000,1580778900,11.456,11.73721033331259,0.023746991385526297,target,99.97653663293026,0.00125,0.0004
43,XRP,short,short_main_v6_timeout210,8433,8434,8434,1580861400,1580861400,0.2668,0.2705392773944046,-0.014621569386959332,stop,99.97470936559596,0.00125,0.0004
44,BCH,short,short_main_v6_timeout210,13845,13846,13854,1580931900,1580934300,416.25,416.56493394914804,-0.0015560260681627184,stop,99.97451491152854,0.00125,0.0004
45,ETC,short,short_main_v6_timeout210,5997,5998,6007,1580993400,1580996100,13.012,13.02052104784319,-0.0014544321699476496,stop,99.9743331538402,0.00125,0.0004
46,ADA,long,long_main_v9,1797,1798,1798,1581029400,1581029400,0.05812,0.05766506933773743,-0.008627437409885896,stop,99.97325500096285,0.00125,0.0004
50,TRX,long,long_main_v9,6404,6405,6406,1581029400,1581029700,0.02001,0.020574756803505866,0.02742372831113773,target,99.97668205019227,0.00125,0.0004
47,BCH,long,long_main_v9,14170,14171,14175,1581029400,1581030600,423.8,436.6592772056579,0.029542796615521196,target,99.98037403867238,0.00125,0.0004
52,XRP,long,long_main_v9,8993,8994,8998,1581029400,1581030600,0.2718,0.2796172627605727,0.027961084475984912,target,99.98386848827793,0.00125,0.0004
53,ZEC,long,long_main_v9,357,358,362,1581029400,1581030600,68.43,70.37750993668979,0.027659885089723526,target,99.98732541616945,0.00125,0.0004
51,XLM,long,long_main_v9,4965,4966,4971,1581029400,1581030900,0.06819,0.06992637635789638,0.024663797593435757,target,99.99040800011441,0.00125,0.0004
49,ETC,long,long_main_v9,6117,6118,6126,1581029400,1581031800,11.32,12.016203423488422,0.060702069212758135,target,99.9979950309482,0.00125,0.0004
48,DASH,long,long_main_v9,644,645,654,1581029400,1581032100,118.09,121.0262320962115,0.02406435850801505,target,100.00100301545133,0.00125,0.0004
54,TRX,short,short_main_v6_timeout210,6414,6415,6440,1581032400,1581039900,0.0231,0.023139821010941558,-0.0025208867312642483,stop,100.00068790144931,0.00125,0.0004
55,DASH,short,short_main_v6_timeout210,1123,1124,1132,1581173100,1581175500,128.67,128.82449839419115,-0.0019992935824862715,stop,100.00043798803235,0.00125,0.0004
56,XTZ,short,short_main_v6_timeout210,1713,1714,1717,1581522600,1581523500,3.219,3.274191503491428,-0.01765652883546207,stop,99.99823091226123,0.00125,0.0004
57,XTZ,short,short_main_v6_timeout210,1843,1844,1846,1581561600,1581562200,3.479,3.550736958635821,-0.021003399877692484,stop,99.9956055337226,0.00125,0.0004
58,XTZ,long,long_main_v9,1871,1872,1873,1581570000,1581570300,3.371,3.3176601379220143,-0.016623156949862248,stop,99.99352773041623,0.00125,0.0004
59,IOTA,long,long_main_v9,188,189,196,1581583500,1581585600,0.3273,0.33737989141060754,0.029997101773930803,target,99.9972771254513,0.00125,0.0004
64,IOTA,long,long_main_v9,290,291,291,1581614100,1581614100,0.3092,0.30440507323420823,-0.016307525115755925,stop,99.99523874031601,0.00125,0.0004
67,ONT,long,long_main_v9,577,578,578,1581614100,1581614100,0.982,0.9679822940993232,-0.015074649593357225,stop,99.99335449883475,0.00125,0.0004
61,ATOM,long,long_main_v9,1680,1681,1685,1581614100,1581615300,4.908,4.862209805757386,-0.0101297054284055,stop,99.9920883698024,0.00125,0.0004
65,LINK,long,long_main_v9,7778,7779,7787,1581614100,1581616500,3.7,3.8700817082198338,0.04516802924860377,target,99.99773392676754,0.00125,0.0004
60,ADA,long,long_main_v9,3746,3747,3768,1581614100,1581620400,0.06524,0.06789,0.03981925199264249,time,100.00271122047494,0.00125,0.0004
62,DASH,long,long_main_v9,2593,2594,2615,1581614100,1581620400,127.85,128.85,0.007021666014861117,time,100.0035889525234,0.00125,0.0004
63,ETC,long,long_main_v9,8066,8067,8088,1581614100,1581620400,11.413,11.783,0.031619171120651844,time,100.00754149076312,0.00125,0.0004
66,LTC,long,long_main_v9,10081,10082,10103,1581614100,1581620400,78.04,78.74,0.008169759097898322,time,100.00856278766555,0.00125,0.0004
68,TRX,long,long_main_v9,8353,8354,8375,1581614100,1581620400,0.02261,0.02346,0.036793984962406066,time,100.01316242960971,0.00125,0.0004
69,XLM,long,long_main_v9,6914,6915,6936,1581614100,1581620400,0.07905,0.08167,0.03234358001265027,time,100.0172059092614,0.00125,0.0004
70,XRP,long,long_main_v9,10942,10943,10964,1581614100,1581620400,0.3016,0.3084,0.021746419098143257,time,100.01992467935732,0.00125,0.0004
71,XTZ,long,long_main_v9,2018,2019,2040,1581614100,1581620400,2.913,3.037,0.04176779951939582,time,100.02514669455977,0.00125,0.0004
72,ZEC,long,long_main_v9,2306,2307,2328,1581614100,1581620400,70.23,70.88,0.008455304001138942,time,100.02620387333859,0.00125,0.0004
73,IOTA,long,long_main_v9,360,361,382,1581635100,1581641400,0.3209,0.3306,0.02942748519788099,time,100.02988327288095,0.00125,0.0004
75,BAT,long,long_main_v9,669,670,670,1581814500,1581814500,0.2906,0.286420283244567,-0.015183058346294053,stop,100.02798482343832,0.00125,0.0004
80,IOTA,long,long_main_v9,958,959,959,1581814500,1581814500,0.2937,0.29065527190171275,-0.011166796385043453,stop,100.02658858326414,0.00125,0.0004
76,BNB,long,long_main_v9,1534,1535,1536,1581814500,1581814800,24.98,25.768126922852396,0.03075031716783019,target,100.03043339491933,0.00125,0.0004
77,DASH,long,long_main_v9,3261,3262,3263,1581814500,1581814800,124.68,127.82061036974393,0.0243893677393642,target,100.03348299370083,0.00125,0.0004
79,ETH,long,long_main_v9,23137,23138,23139,1581814500,1581814800,270.24,277.3715673317441,0.025589754779988507,target,100.03668278407534,0.00125,0.0004
