experiment_name,side,symbol,entry_time,exit_time,entry_price,exit_price,stop_price,target_price_initial,duration_bars,score,score_detail,atr,risk_multiple,pnl_pct_raw,exit_reason
1V2_S02_fast_harvest,short_only,ADA,2024-01-11 07:20:00,2024-01-11 07:30:00,0.5681999921798706,0.5799605137016625,0.5799605137016625,0.5211579060927033,2,2.5,dev+rsi+wick,0.0061979033052921295,-1.0000000000000033,-0.02069785583184049,stop
1V2_S02_fast_harvest,short_only,ADA,2024-01-11 07:30:00,2024-01-11 08:15:00,0.5728999972343445,0.5845884644554462,0.5845884644554462,0.5261461283499375,9,2.5,dev+rsi+wick,0.006159930024296045,-0.9999999999999986,-0.02040228185988377,stop
1V2_S02_fast_harvest,short_only,ADA,2024-01-11 07:35:00,2024-01-11 08:25:00,0.5785999894142151,0.5776373702527023,0.5906327289331239,0.5304690313385799,10,2.5,dev+rsi+vol,0.006341364700347185,0.08000000000000357,0.001663704077297544,time_reduce
1V2_S02_fast_harvest,short_only,ADA,2024-03-02 09:10:00,2024-03-02 09:25:00,0.7432000041007996,0.7530776231398341,0.7530776231398341,0.7036895279446617,3,2.5,dev+rsi+vol,0.0052055963315069675,-1.000000000000003,-0.013290660635807545,stop
1V2_S02_fast_harvest,short_only,ADA,2024-03-02 09:15:00,2024-03-02 10:00:00,0.7455000281333923,0.744660002595745,0.7560003473539837,0.703498751251027,9,3.0,dev+rsi+wick+vol,0.005533765070140362,0.07999999999999763,0.0011267947765884942,time_reduce
1V2_S02_fast_harvest,short_only,ADA,2024-03-02 09:30:00,2024-03-02 10:10:00,0.751800000667572,0.750858017980773,0.7635747842525598,0.7047008663276211,8,2.5,dev+rsi+vol,0.006205419544130564,0.07999999999999956,0.0012529697871276493,time_reduce
1V2_S02_fast_harvest,short_only,ADA,2024-03-06 14:15:00,2024-03-06 14:45:00,0.7135999798774719,0.7220930371852592,0.7220930371852592,0.679627750646323,6,2.5,dev+rsi+vol,0.004475919529795647,-1.000000000000003,-0.011901706204147539,stop
1V2_S02_fast_harvest,short_only,ADA,2024-07-08 17:50:00,2024-07-08 18:20:00,0.3714999854564667,0.376014398970874,0.376014398970874,0.3534423313988373,6,2.5,dev+rsi+vol,0.002379137556999922,-0.9999999999999984,-0.012151853811946799,stop
1V2_S02_fast_harvest,short_only,ADA,2024-07-08 17:55:00,2024-07-08 18:20:00,0.37209999561309814,0.3766036827588687,0.3766036827588687,0.35408524703001604,5,2.5,dev+rsi+vol,0.0023734846618026495,-1.0000000000000029,-0.012103432407597719,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 08:25:00,2024-11-10 08:25:00,0.4797999858856201,0.4863445830222918,0.4863445830222918,0.4536215973389335,0,2.5,dev+rsi+vol,0.0034490630496293306,-1.0000000000000007,-0.013640261211328653,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 08:30:00,2024-11-10 08:55:00,0.48890000581741333,0.4964680250524543,0.4964680250524543,0.45862792887724935,5,2.5,dev+rsi+vol,0.003988415934145451,-0.9999999999999968,-0.015479687349129124,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 08:35:00,2024-11-10 08:55:00,0.4851999878883362,0.49347436405601913,0.49347436405601913,0.4521024832176045,4,2.5,dev+rsi+vol,0.004360672552138567,-1.0000000000000024,-0.017053537457192215,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 08:50:00,2024-11-10 08:55:00,0.4894999861717224,0.49790479116491043,0.49790479116491043,0.4558807661989704,1,2.5,dev+rsi+wick,0.004429409746080637,-1.0000000000000013,-0.01717018433222083,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 09:00:00,2024-11-10 09:15:00,0.4970000088214874,0.5061290237295907,0.5061290237295907,0.4604839491890743,3,2.5,dev+rsi+vol,0.004811075050383806,-0.9999999999999976,-0.018368238925690266,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 09:20:00,2024-11-10 09:40:00,0.5037999749183655,0.514704837150639,0.514704837150639,0.4601805259892717,4,2.5,dev+rsi+vol,0.00574696296826005,-1.0000000000000044,-0.02164522186417435,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 09:25:00,2024-11-10 09:40:00,0.5034000277519226,0.5145695912616793,0.5145695912616793,0.4587217737128958,3,2.5,dev+rsi+vol,0.0058864629827439785,-1.0000000000000029,-0.022188245717104198,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 09:45:00,2024-11-10 10:25:00,0.5160999894142151,0.5151649369184859,0.5277881456108298,0.46934736462775617,8,2.5,dev+rsi+vol,0.006159766111522913,0.08000000000000419,0.0018117661594810968,time_reduce
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 13:30:00,2024-11-10 13:35:00,0.5569999814033508,0.5679064173134976,0.5679064173134976,0.5133742377627641,1,2.5,dev+rsi+vol,0.005747792311012745,-1.0000000000000042,-0.01958067553731002,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 13:35:00,2024-11-10 13:35:00,0.5634999871253967,0.5750776306667831,0.5750776306667831,0.5171894129598513,0,2.5,dev+rsi+vol,0.006101524922996759,-1.0,-0.0205459517407406,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 13:40:00,2024-11-10 14:20:00,0.5759000182151794,0.5887108243664261,0.5887108243664261,0.5246567936101928,8,2.5,dev+rsi+vol,0.006751412991434336,-0.9999999999999987,-0.02224484415011774,stop
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 14:30:00,2024-11-10 15:10:00,0.5939000248908997,0.5926072506209835,0.6100597032648511,0.5292613113950938,8,2.5,dev+rsi+vol,0.008516299538314342,0.08000000000000151,0.00217675402548371,time_reduce
1V2_S02_fast_harvest,short_only,ADA,2024-11-10 14:35:00,2024-11-10 15:15:00,0.5932000279426575,0.5919171889258549,0.6092355156526901,0.5290580771025271,8,2.5,dev+rsi+wick,0.008450849913060665,0.07999999999999914,0.0021625741004290757,time_reduce
