strategy,axis,family,description,audit_mode,slippage_per_side,slippage_per_side_pct,round_trip_slippage,round_trip_slippage_pct,total_round_trip_cost,total_round_trip_cost_pct,entry_mode,precompute_signals,initial_asset,position_fraction,leverage,fee_per_side,round_trip_fee,environment_lock_pass,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,profit_factor,mtm_close_max_return_pct,mtm_close_max_drawdown_pct,mtm_close_cd_value,mtm_close_min_equity,mtm_worstbar_max_return_pct,mtm_worstbar_max_drawdown_pct,mtm_worstbar_cd_value,mtm_worstbar_min_equity,generated_signals,executed_entries,blocked_entries,max_conc,max_conc_unique_symbols,same_bar_trades,active_leftover,pending_leftover,short_dev,short_wick_mult,score_min_short,score_dev_weight,atr_stop_mult,rr_mult,timeout_bars,time_reduce_bars,time_reduce_to_risk_frac,fail_fast_bars,dd_brake_trigger_pct,dd_brake_freeze_steps,ret12_min,ret3_min,volume_spike_min,upper_range_ratio_min,close_position_max,green_streak_min,ema20_slope12_min,ema20_slope12_max,range_spike_min,dist_roll_high20_min,climax_score_min,period_label,target_retest_strategy,target_expected_trades,target_expected_max_return_pct,target_expected_max_drawdown_pct,target_expected_official_cd_value,target_expected_profit_factor,delta_vs_target_expected_trades,delta_vs_target_expected_max_return_pct,delta_vs_target_expected_max_drawdown_pct,delta_vs_target_expected_official_cd_value,delta_vs_target_expected_profit_factor,delta_vs_target_expected_mtm_worstbar_max_drawdown_pct,delta_vs_target_expected_mtm_worstbar_cd_value,period_start,period_end,period_days,period_loaded_symbols,period_timeline_count,load_errors,candidate_key,strategy_elapsed_seconds,strategy_elapsed_minutes,strategy_started_at,strategy_finished_at,parent_reference_source,parent_strategy,parent_trades,parent_max_return_pct,parent_max_drawdown_pct,parent_official_cd_value,parent_profit_factor,parent_mtm_close_max_drawdown_pct,parent_mtm_worstbar_max_drawdown_pct,parent_mtm_worstbar_cd_value,source_retest_strategy,source_trades,source_max_return_pct,source_max_drawdown_pct,source_official_cd_value,source_profit_factor,delta_vs_source_trades,delta_vs_source_max_return_pct,delta_vs_source_max_drawdown_pct,delta_vs_source_official_cd_value,delta_vs_source_profit_factor,delta_vs_source_mtm_close_max_drawdown_pct,delta_vs_source_mtm_worstbar_max_drawdown_pct,delta_vs_source_mtm_worstbar_cd_value,gate_beats_v3_cd,gate_beats_v3_mtm_worstbar_cd,gate_realized_mdd_better_or_equal_v3,gate_mtm_worstbar_mdd_better_or_equal_v3,gate_mdd_under_10,gate_mtm_close_mdd_under_10,gate_mtm_worstbar_mdd_under_10,gate_mtm_worstbar_mdd_under_15,gate_active_leftover_zero,gate_pending_leftover_zero,gate_environment_lock_pass,gate_realized_mdd10_pass,gate_mtm_audit_pass,total_elapsed_seconds,total_elapsed_minutes,load_elapsed_seconds,load_elapsed_minutes,run_started_at,run_finished_at,delta_vs_same_period_baseline_official_cd_value,delta_vs_same_period_baseline_max_return_pct,delta_vs_same_period_baseline_max_drawdown_pct,delta_vs_same_period_baseline_profit_factor,delta_vs_same_period_baseline_mtm_close_cd_value,delta_vs_same_period_baseline_mtm_close_max_drawdown_pct,delta_vs_same_period_baseline_mtm_worstbar_cd_value,delta_vs_same_period_baseline_mtm_worstbar_max_drawdown_pct,gate_improve_vs_same_period_baseline,gate_mtm_worstbar_improve_vs_same_period_baseline,gate_baseline_exact_retest_pass,gate_target_exact_retest_pass,gate_run_valid_for_development,full_cd_value,exq4_cd_value,q4_only_cd_value,exq4_to_full_cd_ratio,q4_to_full_cd_ratio,full_mtm_worstbar_cd_value,exq4_mtm_worstbar_cd_value,q4_only_mtm_worstbar_cd_value,exq4_to_full_mtm_worstbar_cd_ratio,q4_to_full_mtm_worstbar_cd_ratio,q4_dependency_flag
SM2V3MIX07RETEST_V3MIX07_N02_stop255_rr630_t375_slip000000,short_main,short_main2_v3_v3mix07_single_retest_q4,V3MIX07 single retest plus Q4 exclusion from short_main2/v3: V3MIX07_N02_stop255_rr630_t375 | topmix2 v1.2 1위 후보 단독 리테스트 및 Q4 제외 성과 확인 | slippage_per_side=0.0,realism_audit_no_position_limit,0.0,0.0,0.0,0.0,0.0008,0.08,climax_exhaustion,True,100.0,0.01,1.0,0.0004,0.0008,True,23003,1781,21222,7.742468373690388,350.6343895138026,350.6343895138026,5.540389442518778,425.66748937282097,2.005921088772498,351.297182489737,7.265142492206689,418.5097991185436,99.95985069982534,350.69452213234024,7.237031713152787,418.0776166361803,99.76552770818337,43579,23003,0,200,200,1266,0,0,0.025,1.3,2.35,1.3,2.55,6.3,375,3,0.0,15,0.088,3,0.03,0.004,0.75,0.16,0.94,0,-0.025,0.095,0.0,-0.08,2.7,2025_Q4_ONLY,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-129027,-73395.91914641266,-0.34820328319121785,-69072.36326684954,0.1773157308140949,-6.995740439348973,-62929.60231461473,2025-10-01 00:00:00,2025-12-31 23:59:59,91.99998842592592,597,26496,0,V3MIX07_N02_stop255_rr630_t375,12.794716500000504,0.2132452750000084,2026-06-03T17:29:53,2026-06-03T17:30:06,fixed_official_short_main2_v3_reference,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,15.017466599306728,14.23277215250176,63347.67993125091,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-129027,-73395.91914641266,-0.34820328319121785,-69072.36326684954,0.1773157308140949,-7.752324107100039,-6.995740439348973,-62929.60231461473,False,False,True,True,True,True,True,True,True,True,True,True,True,1844.5966241999995,30.74327706999999,443.1548613999985,7.385914356666642,2026-06-03T16:59:21,2026-06-03T17:30:06,21.73793042217335,23.978419744933774,0.21375336368161246,0.07362335538638853,20.581770821636212,0.3961901539072832,20.129124224266263,0.4897656693352852,True,True,False,False,False,106973.54619066067,23933.648521901203,425.66748937282097,0.2237342723895857,0.003979184616485902,97353.0658974033,21751.602897414876,418.0776166361803,0.22343007584720614,0.004294447357998735,GENERAL_EDGE_CONFIRMED
SM2V3_OFFICIAL_MIX05_BASELINE_slip000000,short_main,short_main2_v3_official_frozen_baseline,official independent frozen baseline: MIX05_A02_A03_failfast14_rr630 | slippage_per_side=0.0,realism_audit_no_position_limit,0.0,0.0,0.0,0.0,0.0008,0.08,climax_exhaustion,True,100.0,0.01,1.0,0.0004,0.0008,True,23294,1853,21441,7.954838155748262,326.65596976886883,326.65596976886883,5.326636078837166,403.9295589506476,1.9322977333861096,327.2775173134363,6.8689523382994055,397.92802829690737,99.95985069982534,326.7419039949024,6.747266043817501,397.94849241191406,99.74616260679376,43579,23294,0,199,199,1390,0,0,0.025,1.3,2.35,1.3,2.45,6.3,345,3,0.0,14,0.085,3,0.03,0.004,0.75,0.16,0.94,0,-0.025,0.095,0.0,-0.08,2.7,2025_Q4_ONLY,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-128736,-73419.8975661576,-0.5619566468728303,-69094.10119727171,0.10369237542770637,-7.485506108684258,-62949.73143883899,2025-10-01 00:00:00,2025-12-31 23:59:59,91.99998842592592,597,26496,0,MIX05_A02_A03_failfast14_rr630,26.480638300003193,0.4413439716667199,2026-06-03T17:29:26,2026-06-03T17:29:52,fixed_official_short_main2_v3_reference,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,15.017466599306728,14.23277215250176,63347.67993125091,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-128736,-73419.8975661576,-0.5619566468728303,-69094.10119727171,0.10369237542770637,-8.148514261007321,-7.485506108684258,-62949.73143883899,False,False,True,True,True,True,True,True,True,True,True,True,True,1844.5966241999995,30.74327706999999,443.1548613999985,7.385914356666642,2026-06-03T16:59:21,2026-06-03T17:30:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,81528.0994560266,19227.287110761717,403.9295589506476,0.23583632194360477,0.004954482707750511,74307.00038895881,17525.721414295374,397.94849241191406,0.23585558995191927,0.005355464361754061,GENERAL_EDGE_CONFIRMED
SM2V3MIX07RETEST_V3MIX07_N02_stop255_rr630_t375_slip000000,short_main,short_main2_v3_v3mix07_single_retest_q4,V3MIX07 single retest plus Q4 exclusion from short_main2/v3: V3MIX07_N02_stop255_rr630_t375 | topmix2 v1.2 1위 후보 단독 리테스트 및 Q4 제외 성과 확인 | slippage_per_side=0.0,realism_audit_no_position_limit,0.0,0.0,0.0,0.0,0.0008,0.08,climax_exhaustion,True,100.0,0.01,1.0,0.0004,0.0008,True,126062,8824,117238,6.999730291443893,25199.522577353076,25199.522577353076,5.398813559725191,23933.648521901203,1.8163499010894757,25256.346610394754,14.803514321510857,21602.716208513033,99.74158925481962,25206.368256137343,14.046920216852365,21751.602897414876,99.7366057068724,223592,126062,0,364,364,6210,0,0,0.025,1.3,2.35,1.3,2.55,6.3,375,3,0.0,15,0.088,3,0.03,0.004,0.75,0.16,0.94,0,-0.025,0.095,0.0,-0.08,2.7,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-25968,-48547.030958573385,-0.489779165984805,-45564.38223432116,-0.012255456868927483,-0.18585193564939395,-41596.07703383603,,2025-09-30 23:59:59,,552,637597,0,V3MIX07_N02_stop255_rr630_t375,244.54884019999736,4.0758140033332895,2026-06-03T17:24:43,2026-06-03T17:28:47,fixed_official_short_main2_v3_reference,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,15.017466599306728,14.23277215250176,63347.67993125091,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-25968,-48547.030958573385,-0.489779165984805,-45564.38223432116,-0.012255456868927483,-0.21395227779587067,-0.18585193564939395,-41596.07703383603,False,False,True,True,True,False,False,True,True,True,True,True,True,1844.5966241999995,30.74327706999999,443.1548613999985,7.385914356666642,2026-06-03T16:59:21,2026-06-03T17:30:06,4706.361411139485,4871.183030691889,-0.48053083415516795,0.06002431206370051,4204.61664484366,-0.21197626740489106,4225.881483119501,-0.1861445384928384,True,True,False,False,False,106973.54619066067,23933.648521901203,425.66748937282097,0.2237342723895857,0.003979184616485902,97353.0658974033,21751.602897414876,418.0776166361803,0.22343007584720614,0.004294447357998735,GENERAL_EDGE_CONFIRMED
SM2V3_OFFICIAL_MIX05_BASELINE_slip000000,short_main,short_main2_v3_official_frozen_baseline,official independent frozen baseline: MIX05_A02_A03_failfast14_rr630 | slippage_per_side=0.0,realism_audit_no_position_limit,0.0,0.0,0.0,0.0,0.0008,0.08,climax_exhaustion,True,100.0,0.01,1.0,0.0004,0.0008,True,127405,9129,118276,7.165338879949766,20328.339546661187,20328.339546661187,5.879344393880359,19227.287110761717,1.7563255890257752,20372.083305807962,15.015490588915748,17398.099563669373,99.66481162984097,20334.123434983783,14.233064755345204,17525.721414295374,99.65983191805657,223592,127405,0,364,364,6977,0,0,0.025,1.3,2.35,1.3,2.45,6.3,345,3,0.0,14,0.085,3,0.03,0.004,0.75,0.16,0.94,0,-0.025,0.095,0.0,-0.08,2.7,EXCL_2025_Q4_ALL_BEFORE_2025_10_01,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-24625,-53418.21398926528,-0.009248331829637024,-50270.74364546064,-0.072279768932628,0.0002926028434444561,-45821.958516955536,,2025-09-30 23:59:59,,552,637597,0,MIX05_A02_A03_failfast14_rr630,252.06984480000392,4.201164080000066,2026-06-03T17:20:24,2026-06-03T17:24:36,fixed_official_short_main2_v3_reference,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,15.017466599306728,14.23277215250176,63347.67993125091,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-24625,-53418.21398926528,-0.009248331829637024,-50270.74364546064,-0.072279768932628,-0.00197601039097961,0.0002926028434444561,-45821.958516955536,False,False,True,False,True,False,False,True,True,True,True,True,True,1844.5966241999995,30.74327706999999,443.1548613999985,7.385914356666642,2026-06-03T16:59:21,2026-06-03T17:30:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,81528.0994560266,19227.287110761717,403.9295589506476,0.23583632194360477,0.004954482707750511,74307.00038895881,17525.721414295374,397.94849241191406,0.23585558995191927,0.005355464361754061,GENERAL_EDGE_CONFIRMED
SM2V3MIX07RETEST_V3MIX07_N02_stop255_rr630_t375_slip000000,short_main,short_main2_v3_v3mix07_single_retest_q4,V3MIX07 single retest plus Q4 exclusion from short_main2/v3: V3MIX07_N02_stop255_rr630_t375 | topmix2 v1.2 1위 후보 단독 리테스트 및 Q4 제외 성과 확인 | slippage_per_side=0.0,realism_audit_no_position_limit,0.0,0.0,0.0,0.0,0.0008,0.08,climax_exhaustion,True,100.0,0.01,1.0,0.0004,0.0008,True,149151,10603,138548,7.108903057974804,113147.92211118022,113147.92211118022,5.540389442518634,106973.54619066067,1.9543969406097241,113314.48713387063,14.803514321510857,96625.15728834,99.74158925481962,113163.03390526188,14.046920216852365,97353.0658974033,99.7366057068724,267412,149151,0,364,364,7479,0,0,0.025,1.3,2.35,1.3,2.55,6.3,375,3,0.0,15,0.088,3,0.03,0.004,0.75,0.16,0.94,0,-0.025,0.095,0.0,-0.08,2.7,FULL_TRAIN_TO_2025_END,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-2879,39401.36857525376,-0.34820328319136173,37475.515434438305,0.12579158265132095,-0.18585193564939395,34005.38596615239,,2025-12-31 23:59:59,,597,664093,0,V3MIX07_N02_stop255_rr630_t375,288.4727112000037,4.807878520000061,2026-06-03T17:12:41,2026-06-03T17:17:30,fixed_official_short_main2_v3_reference,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,15.017466599306728,14.23277215250176,63347.67993125091,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-2879,39401.36857525376,-0.34820328319136173,37475.515434438305,0.12579158265132095,-0.21395227779587067,-0.18585193564939395,34005.38596615239,True,True,True,True,True,False,False,True,True,True,True,True,True,1844.5966241999995,30.74327706999999,443.1548613999985,7.385914356666642,2026-06-03T16:59:21,2026-06-03T17:30:06,25445.446734634068,26627.085344797015,-0.3389549513617247,0.07232376625281822,22903.623652995055,-0.21197626740489106,23046.065508444488,-0.1861445384928384,True,True,False,False,False,106973.54619066067,23933.648521901203,425.66748937282097,0.2237342723895857,0.003979184616485902,97353.0658974033,21751.602897414876,418.0776166361803,0.22343007584720614,0.004294447357998735,GENERAL_EDGE_CONFIRMED
SM2V3_OFFICIAL_MIX05_BASELINE_slip000000,short_main,short_main2_v3_official_frozen_baseline,official independent frozen baseline: MIX05_A02_A03_failfast14_rr630 | slippage_per_side=0.0,realism_audit_no_position_limit,0.0,0.0,0.0,0.0,0.0008,0.08,climax_exhaustion,True,100.0,0.01,1.0,0.0004,0.0008,True,150791,10980,139811,7.281601687103342,86520.8367663832,86520.8367663832,5.879344393880359,81528.0994560266,1.882073174356906,86647.02501221909,15.015490588915748,73721.53363534494,99.66481162984097,86538.28336292313,14.233064755345204,74307.00038895881,99.65983191805657,267412,150791,0,364,364,8370,0,0,0.025,1.3,2.35,1.3,2.45,6.3,345,3,0.0,14,0.085,3,0.03,0.004,0.75,0.16,0.94,0,-0.025,0.095,0.0,-0.08,2.7,FULL_TRAIN_TO_2025_END,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-1239,12774.283230456742,-0.009248331829637024,12030.068699804237,0.05346781639850273,0.0002926028434444561,10959.320457707901,,2025-12-31 23:59:59,,597,664093,0,MIX05_A02_A03_failfast14_rr630,275.51183540000056,4.591863923333343,2026-06-03T17:07:54,2026-06-03T17:12:29,fixed_official_short_main2_v3_reference,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,15.017466599306728,14.23277215250176,63347.67993125091,SM60_C03_stop240_score270_timeout315,152030,73746.55353592646,5.888592725709996,69498.03075622236,1.8286053579584032,-1239,12774.283230456742,-0.009248331829637024,12030.068699804237,0.05346781639850273,-0.00197601039097961,0.0002926028434444561,10959.320457707901,True,True,True,False,True,False,False,True,True,True,True,True,True,1844.5966241999995,30.74327706999999,443.1548613999985,7.385914356666642,2026-06-03T16:59:21,2026-06-03T17:30:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,81528.0994560266,19227.287110761717,403.9295589506476,0.23583632194360477,0.004954482707750511,74307.00038895881,17525.721414295374,397.94849241191406,0.23585558995191927,0.005355464361754061,GENERAL_EDGE_CONFIRMED
