avg_linear_exact_pnl_pct,month,sum_linear_exact_pnl_pct,trades,win_rate_pct
-0.7642340889477478,2019-10,-5.3496386226342345,7,0.0
0.09625446583636428,2019-11,0.5775267950181857,6,16.666666666666664
2.5877318240997016,2019-12,15.52639094459821,6,50.0
0.12487853102992807,2020-01,11.114189261663599,89,10.112359550561797
0.4501396996892918,2020-02,72.92263134966527,162,9.876543209876543
0.19741983662524065,2020-03,91.40538435748643,463,6.695464362850973
0.5058962163728346,2020-04,103.70872435643108,205,14.634146341463413
-0.06081401274457003,2020-05,-8.635589809728945,142,3.5211267605633805
0.20890808527487195,2020-06,22.144257039136427,106,7.547169811320755
-0.024722873962096322,2020-07,-8.87551175239258,359,4.735376044568245
0.21351019212772065,2020-08,212.22913097495433,994,4.929577464788732
0.3019375067850895,2020-09,308.2781944275764,1021,5.8765915768854065
0.16543144544852367,2020-10,116.62916904120918,705,4.964539007092199
0.14696439482917736,2020-11,288.4911070496752,1963,4.02445236882323
0.2338444196735366,2020-12,340.4774750446693,1456,5.975274725274725
0.13972498222347438,2021-01,527.7412578580627,3777,4.474450622186921
0.2611380019024778,2021-02,907.1934186092079,3474,5.382843983880253
0.1864810612627642,2021-03,519.7227177393238,2787,5.023322569070685
0.2622520113082728,2021-04,839.9931922203978,3203,5.088979082110521
0.41532244458783796,2021-05,1381.3624506991491,3326,5.472038484666266
0.2471969499563003,2021-06,534.4398058055212,2162,5.13413506012951
0.09156676193166653,2021-07,205.01797996500136,2239,3.9303260384100045
0.1748256245382433,2021-08,392.1338758392797,2243,5.662059741417744
0.2881537188630656,2021-09,645.7524839721301,2241,6.425702811244979
0.043569738283652196,2021-10,93.97992547783778,2157,6.165971256374594
0.17408190470509158,2021-11,406.30716558168376,2334,5.741216795201371
0.24813090355418466,2021-12,510.15713770740365,2056,6.27431906614786
0.8308801681431639,2022-01,1093.4383012764038,1316,9.878419452887538
0.17523609368626053,2022-02,237.26967085119676,1354,5.391432791728213
0.011385951115470354,2022-03,23.44367334675346,2059,5.293831957260807
0.4082342655422378,2022-04,474.77645082562253,1163,7.996560619088563
0.22831766711780063,2022-05,814.6374362763127,3568,4.428251121076234
0.3789350763527382,2022-06,1118.6163453932832,2952,6.808943089430894
0.0606920327079866,2022-07,123.2048263972128,2030,5.566502463054187
0.5948004721980203,2022-08,778.5938181072087,1309,12.452253628724216
0.3963771794921432,2022-09,352.77568974800744,890,11.910112359550562
0.1523624479307412,2022-10,101.93047766566585,669,9.267563527653214
0.45262767418855965,2022-11,979.4862869440431,2164,8.502772643253234
0.5077608660852622,2022-12,227.9846288722827,449,14.253897550111358
0.19530138533748548,2023-01,408.7657995113571,2093,9.316770186335404
0.21710062909047903,2023-02,520.6073085589687,2398,6.8807339449541285
0.18064934648591613,2023-03,423.8033668559592,2346,4.901960784313726
0.4522241742413243,2023-04,485.23653896094095,1073,9.878844361602983
0.25628233967502567,2023-05,206.30728343839567,805,7.204968944099378
0.24922059273398736,2023-06,312.77184388115415,1255,8.286852589641434
0.22366967878937138,2023-07,242.01059245009984,1082,7.8558225508317925
-0.10333555518932239,2023-08,-126.89606177248788,1228,5.700325732899023
0.3613958788858334,2023-09,425.36294944862595,1177,9.345794392523365
0.14591222818359162,2023-10,229.9576716173404,1576,7.931472081218274
0.3119897181139799,2023-11,918.1857404094428,2943,7.509344206591913
0.21923230430840576,2023-12,769.9438527311211,3512,7.033029612756264
0.23149571658392507,2024-01,781.529539187331,3376,6.368483412322274
0.0938639222147619,2024-02,286.0972349105943,3048,6.92257217847769
0.2745185007185921,2024-03,1680.8767798999393,6123,6.6797321574391635
0.16910748006821638,2024-04,774.0049362722264,4577,4.981428883548176
0.1358212965979646,2024-05,447.93863618008726,3298,5.579138872043663
0.37625406710342646,2024-06,759.2807074147146,2018,7.433102081268583
0.17377766786537735,2024-07,488.83657970530646,2813,6.07891930323498
0.20271216750050636,2024-08,788.9557559119708,3892,5.241521068859199
0.15161826216104723,2024-09,392.84291725927335,2591,6.715553840216133
0.3051603064880277,2024-10,810.2006137257137,2655,6.96798493408663
0.22673360377383905,2024-11,1476.9426949827875,6514,6.324838808719681
0.20440248257364738,2024-12,1367.452608417701,6690,5.276532137518684
0.25158187006619603,2025-01,1633.2695004697446,6492,6.146025878003697
0.35964034113261784,2025-02,2021.1787171653123,5620,6.227758007117438
0.33141083733973825,2025-03,1725.656230028017,5207,7.086614173228346
0.18982591809093305,2025-04,1394.840846132176,7348,6.137724550898203
0.28444621583696056,2025-05,1930.2520206696145,6786,5.982905982905983
0.28437229953395216,2025-06,1165.357683490136,4098,7.076622742801367
0.3440338306212421,2025-07,2387.9388183420415,6941,7.333237285693704
0.1606758931076417,2025-08,1070.2621239900013,6661,6.050142621228044
0.325173278029184,2025-09,2090.539004449624,6429,7.07730595738062
0.23933223292961311,2025-10,2753.996004321058,11507,5.6661162770487525
0.35506660481419594,2025-11,3341.8868845112124,9412,7.41606459838504
0.2832394021079143,2025-12,2559.351237447114,9036,7.28198317839752
0.26366797615887816,2026-01,761.4731151468402,2888,8.829639889196676
